ltla,sex,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+
E07000215,male,2519,2681,2516,2510,1922,2266,2131,2595,2823,3322,3421,2766,2454,2613,1813,1485,990,679,297
E07000216,female,3467,3948,3658,3659,2640,2389,3134,4039,4700,4725,4713,3991,3515,3975,3256,2577,2201,1580,1219
E07000216,male,3669,4184,4041,4341,2975,2502,2700,3455,4521,4761,4470,3883,3292,3582,2877,2251,1615,995,511
E07000217,female,3476,3499,2806,2548,2166,2885,3728,3949,3929,3726,3521,3009,2448,2542,1893,1600,1336,983,636
E07000217,male,3691,3711,2951,2682,2176,2922,3482,4177,4061,3774,3518,3074,2588,2410,1741,1414,1015,585,324
E07000218,female,1669,1635,1612,1731,1530,1712,1758,1669,2181,2534,2510,2178,2016,2184,1656,1255,893,630,434
E07000218,male,1650,1710,1767,1819,1699,1713,1648,1557,2130,2452,2440,2248,2023,2062,1679,1157,712,353,159
E07000219,female,3913,3872,3533,3617,3470,4225,4121,3902,4108,4755,4567,3885,3691,3900,3096,2379,1776,1083,669
E07000219,male,4059,3996,3407,3771,3661,3779,3944,3799,4180,4649,4567,3902,3576,3715,2915,1932,1294,633,262
E07000220,female,3252,3221,2866,3004,2338,3211,3517,3358,3679,3845,3841,3001,2791,2953,2566,1900,1390,963,731
E07000220,male,3367,3353,3167,3217,2623,3115,3280,3342,3741,3933,3916,3188,2717,2850,2431,1714,1079,684,311
E07000221,female,2854,3096,3184,3229,2451,2752,2929,3160,4288,4867,4954,4373,4039,4700,3856,2961,2257,1618,1171
E07000221,male,3030,3376,3318,3445,2634,3008,2734,3011,3744,4435,4699,4232,3995,4510,3569,2728,1803,1002,426
E07000222,female,3854,3828,3347,3817,5618,4141,4160,4448,4733,4967,4865,3900,3697,3850,3185,2482,2016,1441,1003
E07000222,male,3943,4008,3732,4072,6297,5092,4465,4417,4726,4877,4794,4099,3511,3728,2852,2155,1495,855,423
E07000223,female,1872,1766,1462,1595,1415,1633,1855,1999,2300,2353,2238,2055,1914,2331,1763,1566,1232,842,508
E07000223,male,2012,1902,1651,1869,1491,1559,1669,1797,2102,2344,2274,1881,1809,1928,1614,1244,887,537,257
E07000224,female,3850,3806,3609,3702,3707,3834,3919,3995,4757,5453,5698,5249,5263,6668,5237,4582,3562,2539,1872
E07000224,male,4092,4171,3718,3891,3839,3757,3783,3653,4259,5273,5197,4671,4645,5878,4772,3783,2713,1641,760
E07000225,female,2804,3061,2832,3125,3203,2519,2735,2986,3685,4186,4445,4299,3894,4725,3807,3070,2614,1788,1300
E07000225,male,3092,3215,3025,3417,3491,2671,2600,2601,3193,3969,4095,3844,3707,4050,3396,2691,1977,1168,504
E07000226,female,3886,3763,3041,2838,3122,4385,4920,4374,3951,3770,3629,3200,2532,2390,1556,1382,1358,960,523
E07000226,male,4442,4073,3359,3213,3057,3996,4824,4447,4139,4009,3726,3100,2511,2173,1471,1112,817,588,250
E07000227,female,3437,3856,3978,3972,2849,3107,3438,4098,4760,5628,5734,4720,4291,4613,3541,2941,2318,1649,1075
E07000227,male,3692,4145,4136,4097,3066,3265,3118,3560,4414,5228,5378,4696,3990,4402,3280,2471,1801,1020,494
E07000228,female,4250,4569,4082,3959,2984,3810,4334,4916,5579,5733,5475,4704,4235,4587,3538,2745,2272,1750,1167
E07000228,male,4391,4706,4456,4534,3131,3686,4128,4528,5056,5606,5501,4517,4096,4253,3150,2268,1743,1040,490
E07000229,female,2993,3075,2622,2804,2457,3055,3357,3523,3902,4085,4097,3379,3104,3506,2747,2448,2036,1595,1251
E07000229,male,3135,3272,2927,2894,2590,2957,3113,3260,3637,4092,3872,3279,2837,3310,2351,1912,1414,925,490
E07000234,female,2399,2646,2583,2467,2275,2342,2390,2735,3329,3861,3774,3158,2984,3103,2646,1985,1698,1229,865
E07000234,male,2559,2818,2726,2923,2469,2590,2332,2542,3218,3656,3643,3222,2984,3109,2339,1882,1297,723,299
E07000235,female,1634,1844,1984,2120,1632,1591,1578,1888,2281,2888,2989,2811,2736,3099,2511,1949,1530,1152,796
E07000235,male,1706,1915,2070,2288,1799,1605,1470,1637,2101,2663,2927,2790,2598,3050,2328,1808,1328,706,334
E07000236,female,2714,2609,2277,2306,2213,2766,3223,2745,2926,2962,2852,2774,2753,2534,1735,1231,917,629,430
E07000236,male,2864,2782,2501,2518,2373,2801,2992,2913,2905,2887,2809,2568,2580,2597,1785,1104,690,393,163
E07000237,female,3035,2976,2575,3078,4416,3627,3493,3182,3479,3577,3353,2787,2581,2580,2030,1640,1313,882,619
E07000237,male,3249,3026,2805,3094,4225,3412,3449,3195,3402,3627,3536,2815,2555,2497,1803,1418,959,478,217
E07000238,female,3039,3145,3168,3282,2513,2909,3067,3188,4039,4848,4858,4280,4198,4588,3513,2782,2091,1429,1044
E07000238,male,3151,3332,3235,3360,2934,2977,2862,2914,3695,4603,4763,4172,4113,4519,3495,2517,1733,960,393
E07000239,female,2702,2634,2366,2553,2380,2734,2735,2660,3318,3772,3563,3134,3294,3845,3102,2232,1601,1122,726
E07000239,male,2847,2806,2595,2849,2588,2696,2579,2570,3180,3651,3525,3036,3116,3764,2974,2039,1332,683,296
E07000240,female,5028,5281,4503,4003,3060,4110,4916,5777,5965,5662,5203,4246,3642,3824,2798,2431,1883,1380,924
E07000240,male,5289,5511,4734,4121,2947,3915,4219,5452,5901,5706,5154,4190,3508,3413,2499,2094,1565,915,419
E07000241,female,3570,3488,3099,3804,6141,4154,4020,3771,3747,3718,3937,3262,2607,2687,2069,1943,1690,1174,790
E07000241,male,3812,3629,3048,3814,6598,4425,3986,3805,3452,3744,3659,3356,2669,2465,1830,1524,1258,714,325
E07000242,female,4195,4468,4360,4205,3396,4067,4382,5008,5733,6044,5835,4571,3772,4079,2987,2430,1959,1294,828
E07000242,male,4445,4687,4436,4463,3401,3825,4123,4702,5497,5772,5823,4651,3716,3822,2703,2141,1536,813,319
E07000243,female,2999,2757,2264,2375,2546,3321,3371,2872,2959,3310,3213,2663,2007,1978,1511,1404,1229,791,416
E07000243,male,3054,2935,2555,2661,2568,3136,3104,2838,2745,3128,3241,2765,2091,1914,1353,1078,790,425,212
E07000244,female,5907,6550,6484,6610,5348,5737,5616,5939,7490,8828,9038,8412,8443,9945,7618,6153,4924,3439,2378
E07000244,male,6140,6806,6401,7116,5889,5906,5362,5726,7070,8345,8624,7994,7791,9350,7039,5573,3916,2272,1085
E07000245,female,5646,5133,4500,4448,4883,5985,5713,4845,5227,6077,5959,5153,4898,5772,4389,3414,2534,1860,1281
E07000245,male,5811,5431,4631,4853,6014,7144,6566,5171,5354,6031,5976,5042,4622,5277,3987,3168,2124,1148,558
E07000246,female,3887,3982,3693,3993,3473,4128,4036,3857,4575,5327,5562,5200,5105,5493,4436,3392,2897,2198,1535
E07000246,male,4109,4087,3849,4203,3818,4165,3915,3435,4083,4955,5195,4891,4792,5278,4004,3053,2183,1339,636
E08000001,female,9560,9209,8108,8290,8396,9722,9255,8625,9637,10290,9820,8465,7353,8016,5977,4717,3377,2234,1351
E08000001,male,9931,9807,8731,9291,8732,9251,9013,8506,9317,10186,9481,8092,7306,7653,5575,4091,2544,1310,609
E08000002,female,6025,5975,5372,5191,4954,6139,6203,5891,6565,7256,7008,5869,5120,5570,4240,3445,2495,1579,999
E08000002,male,6413,6313,5731,5651,5211,5832,5908,5485,6114,6822,6689,5728,4907,5366,3750,2872,1725,935,440
E08000003,female,19041,16917,13507,17207,34488,28536,23871,17935,14911,14786,13801,10761,8867,7844,6202,5335,4037,2705,1620
E08000003,male,19766,17536,13998,17750,33688,31664,26310,19837,15991,15383,13165,11195,9134,7935,5166,4090,2729,1446,655
E08000004,female,8358,8281,7372,7238,6846,8050,7841,7035,7404,7970,7940,6715,5861,6160,4768,3761,2751,1650,1129
E08000004,male,8553,8488,8036,7741,7074,7597,7542,6751,7470,8152,7320,6451,5700,5591,4102,3161,1898,999,441
E08000005,female,7303,7119,6259,6584,6469,7546,7300,6805,7114,7785,7398,6740,5839,5719,4232,3396,2629,1759,1031
E08000005,male,7694,7603,6643,6888,6906,7121,6889,6224,6913,7519,7155,6401,5755,5520,3877,2935,1819,983,442
E08000006,female,8611,7434,6316,6924,9448,10526,10194,7732,7563,7966,7654,6516,5341,5626,4421,3689,2740,1865,1209
E08000006,male,8917,8139,6496,7119,9847,11315,10800,8399,7625,8103,8057,6738,5630,5635,3926,3142,1919,1084,520
E08000007,female,8827,8565,7705,7815,7062,8570,9286,9176,9954,10889,10922,9291,8100,8766,6797,5896,4618,3017,1855
E08000007,male,9149,9245,8297,8227,7419,8007,8310,8760,9604,10344,10605,9370,8212,8254,6130,4924,3492,1889,820
E08000008,female,7327,6983,6082,6132,6461,7625,7590,6633,7537,8443,8375,6748,6064,6384,4839,3910,2759,1717,1159
E08000008,male,7512,7120,6231,6633,6516,7060,6731,6535,7224,8245,8298,7123,5910,6371,4485,3284,2064,966,431
E08000009,female,7279,7816,7150,6490,5175,6524,8030,8412,8811,9163,8922,7058,5928,6015,4743,4239,3301,2342,1447
E08000009,male,7723,8119,7455,6892,5902,6551,7527,7739,8451,8607,8426,7164,5941,5704,4086,3400,2451,1382,610
E08000010,female,9320,9551,8688,8685,9010,10348,10349,9467,11268,12677,11847,10053,8895,10207,7786,5778,4068,2402,1476
E08000010,male,9795,10242,9095,9451,9518,10267,10108,9392,11208,12742,12185,9790,8938,9931,7550,5168,3005,1436,548
E08000011,female,4675,4464,4086,4627,4845,5351,4877,4291,4767,5495,6129,5313,4490,3901,2919,2813,2293,1271,631
E08000011,male,5020,4651,4148,4676,4770,4724,4216,3564,4075,4776,5423,5066,4105,3588,2522,2204,1504,751,241
E08000012,female,14076,12383,10924,15543,27095,20246,17202,14234,13885,15260,16280,14204,11939,11082,8230,7578,6051,3665,1989
E08000012,male,14748,13051,11225,14968,25854,22693,20085,15989,13913,14765,14813,13560,11805,10836,7286,6218,4246,2122,830
E08000013,female,5084,5113,4509,4915,5008,5796,5490,4965,6073,6590,6503,5705,5387,5929,4492,3766,2583,1552,948
E08000013,male,5313,5214,4831,5262,5192,5469,5280,4857,5850,6271,6566,5725,5236,5500,4128,3168,2049,956,317
E08000014,female,7168,7193,7002,7503,7178,7804,7422,7152,8627,9906,11291,10137,8959,9113,7608,6875,5626,3554,2212
E08000014,male,7665,7713,7162,7872,7617,8108,7138,6473,7800,9254,10313,9498,8327,8577,6380,5194,3885,1961,822
E08000015,female,9202,9359,8763,8862,8325,9668,9316,9252,10551,11870,12643,11164,10337,10464,8224,6924,5458,3707,2339
E08000015,male,9858,9726,9136,9600,8537,9115,8795,8355,9714,11034,11640,10360,9505,10096,7274,5544,3906,2163,914
E08000016,female,7232,6819,6291,6610,7062,7730,7826,6799,8016,9059,8907,7981,6973,7165,5726,4502,3404,2201,1280
E08000016,male,7432,7343,6379,6974,7040,7439,7589,6469,7907,9219,8862,7979,7071,7047,5408,3834,2493,1251,536
E08000017,female,9170,9536,8240,8378,8634,10287,9843,8484,9700,10938,11113,10107,8940,9130,6776,5935,4556,2767,1700
E08000017,male,9643,9731,8502,8786,9227,10260,10361,9141,9791,10624,11118,10035,8696,8503,6416,4720,3262,1712,734
E08000018,female,7867,7928,7208,7478,7400,8279,8321,7388,8639,9642,9345,8563,7499,7945,6401,5161,3721,2325,1498
E08000018,male,8123,8312,7496,7885,7623,7860,7652,6970,8380,9717,9734,8493,7470,7641,5878,4384,2758,1371,574
E08000019,female,16226,16485,14574,18744,30486,21312,18496,16686,17629,19246,17484,15122,13352,13860,11399,9756,7636,4860,3152
E08000019,male,17287,17379,15329,19502,32214,22231,18052,17290,17397,19128,17574,15195,12768,13061,10126,8168,5423,3102,1446
E08000021,female,8351,7898,6853,9956,19285,11607,9555,8029,7979,8256,8866,7910,6625,6478,4689,4465,3502,2296,1500
E08000021,male,8853,8475,7226,10108,20957,13809,10249,8284,8247,8475,8509,7974,6601,6472,4273,3484,2618,1403,647
E08000022,female,5513,5617,5152,5267,5101,6311,6994,6565,7159,7626,7894,7130,6308,6562,4595,4199,3272,2214,1273
E08000022,male,5933,6194,5421,5593,5133,5726,6272,6482,6754,7137,7519,6663,6030,5963,3999,3199,2297,1187,471
E08000023,female,4039,4071,3743,4128,4294,4775,4657,4247,4724,5586,6010,5370,4688,4660,3400,3073,2493,1631,1037
E08000023,male,4259,4244,3866,4362,4558,4724,4249,3888,4252,5220,5581,5345,4475,4473,2981,2463,1712,865,352
E08000024,female,7522,7554,6751,7867,9888,9261,8366,7930,9053,10174,10492,9681,8660,8695,6327,5655,4354,2458,1287
E08000024,male,8084,7915,7321,8090,10074,9460,8142,7402,8377,9401,10071,9590,8145,7911,5442,4477,3036,1439,461
E08000025,female,41546,39324,35527,39555,51509,44942,40636,37093,34503,35144,33030,27348,23142,21675,17568,15580,12250,8293,5247
E08000025,male,43916,41802,37541,40601,50219,44041,41023,36143,34220,33980,31529,26493,23089,19986,15396,12582,9273,5031,2173
E08000026,female,11406,10708,9132,11172,17793,15042,12162,10510,10206,10592,9820,8313,7335,7349,6217,5068,3860,2678,1855
E08000026,male,12377,11473,9130,11800,19759,16509,13122,10593,10309,10346,9808,8480,7201,6885,5542,4336,2895,1692,813
E08000027,female,9507,9471,8925,8999,8777,9942,9866,9245,10393,11805,11336,9452,8978,9302,8180,6700,5098,3161,1840
E08000027,male,10034,9677,9219,9471,9087,9531,9454,8833,10230,11733,11114,9357,8784,9061,7530,5811,3753,1928,747
E08000028,female,11800,11255,9637,9318,9893,11584,12439,10336,10493,11372,10580,8345,7366,7041,6284,5308,3998,2639,1719
E08000028,male,12365,11697,10168,10309,10418,11313,11440,10286,10778,11089,10241,8567,7303,6859,5521,4358,2871,1484,627
E08000029,female,6000,6166,5995,6186,5377,5814,5936,6219,7084,8154,8288,6643,6103,6698,5449,4345,3627,2548,1634
E08000029,male,6435,6508,6458,6606,5702,5906,5471,5509,6563,7621,7825,6614,5746,6212,4923,3624,2565,1617,663
E08000030,female,9275,9072,8256,8356,8668,9609,9095,7964,8761,9646,9386,7946,6948,7231,6349,5476,4113,2504,1527
E08000030,male,9799,9527,8690,8696,8553,8939,8977,8162,8851,9619,9251,7680,7020,6798,5583,4488,2947,1485,633
E08000031,female,8857,8162,6978,7462,8533,9297,8693,7800,8343,8944,8639,7164,6340,6022,5217,4631,3650,2467,1544
E08000031,male,9265,8519,7402,7931,8928,9202,8882,8050,8746,8775,8173,7041,6253,5797,4640,3853,2727,1540,639
E08000032,female,20227,20011,17954,17469,16038,18533,19305,17061,17265,17433,17066,15382,12783,12355,8765,8141,6363,4106,2574
E08000032,male,20514,20628,18557,18162,16916,17456,18424,17894,18044,17079,16031,14613,12975,11754,7707,6412,4503,2292,1087
E08000033,female,6338,6593,5822,5989,5475,6341,6536,6369,7242,8028,7920,6904,5905,6303,4536,3644,2847,1961,1244
E08000033,male,6791,6464,6072,6314,5591,5941,6200,6235,7077,7915,7806,6862,5976,6019,4271,3020,1874,961,446
E08000034,female,14019,13892,12897,13328,13714,13791,14214,13436,14582,15408,14684,12931,11453,12305,9087,7460,5501,3645,2220
E08000034,male,14533,14378,13167,13706,14986,13933,13710,13230,14646,15956,14701,12906,11542,11687,8146,6237,3899,2076,849
E08000035,female,24917,22942,19534,25011,39973,28296,28267,24675,24418,25321,24384,21145,18350,19219,14251,12818,9945,6404,3744
E08000035,male,26365,24150,20185,24642,38574,29483,27493,24646,24488,24942,24010,20164,17672,17669,12583,10184,7041,3768,1540
E08000036,female,10094,9687,8693,9125,9345,11382,10958,9755,11296,12804,12239,10931,9610,10249,7924,6154,4655,3077,1848
E08000036,male,10634,10164,9060,9455,9568,10452,10505,9270,10980,12889,12414,10921,9644,9913,7213,5316,3443,1642,708
E08000037,female,5603,5666,5026,5817,5791,7105,7052,6150,6444,7280,7454,6551,5627,6056,4652,4137,3199,1871,1107
E08000037,male,5912,5787,5103,6345,6142,6724,6973,6402,6328,6858,7215,6520,5465,5722,4044,3528,2403,1202,463
E09000001,female,171,144,100,112,199,142,183,193,187,244,235,197,226,221,131,110,92,60,43
E09000001,male,207,134,131,122,94,200,363,211,312,374,329,318,239,227,153,133,67,63,20
E09000002,female,9534,9094,6768,6177,6481,8378,8905,8415,7551,6928,6118,4480,3562,3081,2270,2113,1716,1272,816
E09000002,male,10065,9679,7188,6620,6788,7716,8133,7358,7301,6427,5647,4735,3413,2741,1925,1538,1149,700,319
E09000003,female,13130,12838,10778,9979,10962,15460,16229,14960,13863,13652,12134,10239,8579,8339,6484,5270,4283,2958,2284
E09000003,male,14037,13450,11449,10801,11033,15715,16006,14943,13828,12860,11338,9633,7894,7523,5429,4227,3217,1903,1071
E09000004,female,7884,7874,7038,7255,7591,8448,8541,8323,8290,9556,8936,7198,5873,6071,4812,4414,3503,2472,1494
E09000004,male,8308,8182,7503,7546,7487,8005,7390,7560,7665,8424,8515,7217,5656,5531,3914,3439,2483,1400,589
E09000005,female,12101,10193,8854,8792,9825,14693,14862,12475,11064,10616,10190,8991,6906,5771,4542,3866,2957,1747,1059
E09000005,male,12529,10819,9477,9526,11122,15575,17178,13765,11380,10519,9863,8841,6762,5420,3794,3421,2300,1135,513
E09000006,female,10420,10344,8981,8651,8213,10519,11607,12556,12433,13008,12200,9731,8368,9037,6767,5803,4817,3352,2222
E09000006,male,11030,10690,9439,9310,7854,9315,10244,11449,11461,12197,11464,9432,7583,8003,5794,4530,3451,2065,963
E09000007,female,7134,6552,5892,6163,11792,13889,12251,9913,8681,7595,6490,5275,4646,4765,3660,2819,2092,1435,985
E09000007,male,7389,6959,5892,6467,10916,13965,13580,10738,8771,7874,6509,5657,4582,4204,3071,2287,1576,902,469
E09000008,female,13973,13463,11392,11304,10544,14653,15741,14920,13575,14302,14104,11233,9150,8099,5978,5175,3932,2502,1725
E09000008,male,14628,13697,11645,11851,10644,13387,14014,13894,13031,13254,13421,10533,8324,7237,5090,4194,3084,1649,728
E09000009,female,12869,11484,9493,9090,9663,14449,15643,14180,12936,11975,10816,9014,7903,6553,4829,4231,3245,1886,1279
E09000009,male,13786,12049,9932,9704,10124,15006,16102,15342,13216,12238,10718,8825,7329,6094,4212,3709,2424,1258,679
E09000010,female,12418,11976,9941,9714,10011,13242,13818,12664,11747,12341,11611,8859,7127,6450,5327,4517,3536,2154,1529
E09000010,male,13095,12586,10791,10536,10159,12123,12222,11570,10931,11406,10421,8785,6564,5909,4503,3614,2549,1382,610
E09000011,female,10883,9540,7362,7579,9289,12358,12624,12037,9942,9423,8387,6539,5182,4696,3476,2935,2173,1461,1087
E09000011,male,11402,9995,7888,7865,9553,12745,12756,12945,10608,9298,8107,6637,4920,4576,3015,2352,1625,859,423
E09000012,female,10090,8684,7222,6568,9142,18721,17690,12523,9208,8255,7074,5387,4075,3428,2423,1916,1387,863,541
E09000012,male,10534,8798,7458,7003,7767,16108,19706,14011,9510,7958,6680,5218,3875,2881,2105,1740,1193,581,303
E09000013,female,5773,5011,4059,3803,6988,11813,10128,7934,7132,6292,5465,4263,3656,3360,2341,1924,1351,897,539
E09000013,male,5819,5297,3936,3761,7043,10611,11072,8761,7204,5997,5212,3780,2938,2683,1975,1574,993,574,224
E09000014,female,9373,8280,7493,7193,8467,12996,13884,12158,10077,9475,8366,6712,5296,4523,3140,2743,1885,1072,646
E09000014,male,9546,8650,7759,7701,8451,13428,15354,13555,10961,9501,8031,5796,4536,3806,2614,2306,1491,664,322
E09000015,female,8666,7909,6988,6554,6486,9105,10093,9237,8425,8483,8232,7461,6276,5768,4433,3764,2999,1975,1251
E09000015,male,8904,8147,7351,7735,7112,9775,9994,9716,8498,7822,7785,7113,6044,5213,3772,3404,2355,1267,706
E09000016,female,7902,7459,6881,7248,7448,8924,8736,8256,8052,9105,9123,7647,6602,7058,5387,4888,4208,2944,1764
E09000016,male,8282,7739,7027,7479,7626,8143,7952,7510,7544,8310,8430,7790,6266,6436,4461,3663,2790,1608,687
E09000017,female,10916,9998,8206,8639,10376,11539,12072,11388,9979,10032,9613,7943,6214,6094,4567,4088,3211,1993,1259
E09000017,male,11743,10343,8738,9459,11788,11474,11644,11532,10312,9841,9298,7799,6236,5639,4098,3495,2507,1380,603
E09000018,female,10380,8892,6954,6855,7945,11153,12817,11269,9530,8757,7943,6833,5753,5029,3754,3099,2304,1397,951
E09000018,male,11037,9316,7183,7524,8223,11791,13539,12585,10475,8831,8164,6805,5532,4760,3230,2736,1825,901,340
E09000019,female,6508,5546,4824,5688,12644,16407,13475,8998,7197,6685,6237,4930,3737,3429,2495,2040,1523,901,560
E09000019,male,6896,5801,4780,5526,11281,14799,15620,10626,7734,7305,6244,4540,3497,3081,2188,1722,1120,641,282
E09000020,female,4319,4059,3411,3297,4685,6872,7711,7133,6051,5712,5552,4504,4050,4194,3032,2098,1298,985,748
E09000020,male,4642,4358,3722,3463,5078,6712,8218,7777,6193,5655,5116,4276,3409,3355,2484,1978,1308,733,401
E09000021,female,5844,5527,4519,4802,6677,6626,7266,7098,6690,5970,5414,4373,3767,3834,2620,2214,1780,1296,991
E09000021,male,6031,5698,4519,4643,6425,6635,7031,6935,6784,6001,5239,4444,3715,3445,2432,1830,1290,797,407
E09000022,female,9991,8830,7453,7062,11983,24871,19000,13786,10647,10249,9646,7196,5171,4128,3138,2701,1902,1347,766
E09000022,male,10534,9332,7551,7394,9928,22818,23160,15377,12022,10524,9474,6643,4801,3810,2538,2267,1513,806,377
E09000023,female,11083,9654,7523,7630,10350,14534,15355,13648,11444,10479,10080,7433,5442,4383,3288,3034,2218,1522,956
E09000023,male,11758,10195,7906,7757,9145,13788,15393,14283,11388,10373,9139,6881,4790,4110,2814,2387,1604,856,376
E09000024,female,7899,6539,5147,4806,5271,8921,10667,9571,7869,7453,6693,5414,4445,4091,3037,2576,1985,1393,875
E09000024,male,8141,6838,5506,5177,5409,8406,10415,10032,7823,7131,6398,5005,4062,3611,2537,2138,1468,822,394
E09000025,female,14137,11247,9846,9935,13181,17522,17154,12759,10214,9977,8596,6980,5291,4091,2967,2470,1694,984,607
E09000025,male,14868,11866,9976,10509,14459,23415,22626,15566,11963,10592,8498,6863,4797,3601,2421,2173,1409,688,312
E09000026,female,11160,10649,9158,8854,8887,11890,12946,12016,10377,9780,9192,7835,6432,5705,4283,3623,2950,2139,1352
E09000026,male,11955,10986,10129,9412,9144,12325,13345,12311,10531,9648,8724,7597,6364,5333,3714,3107,2207,1255,613
E09000027,female,6824,6679,5316,4680,4390,5530,7721,8769,8710,7781,6985,5511,4850,4849,3485,2747,2100,1623,1286
E09000027,male,7004,6979,5480,4741,3895,5072,7033,8332,8628,7556,6811,5484,4521,4513,3083,2209,1535,913,499
E09000028,female,10779,8817,7165,7505,13700,20045,17161,13293,10594,10099,9656,7452,4969,4140,3092,2558,1832,1289,818
E09000028,male,11038,9195,7468,7702,11834,18748,18574,14433,11490,10848,9231,7227,4879,3721,2585,2050,1323,743,381
E09000029,female,6778,6499,5644,5478,4882,6830,8073,8023,7856,7878,7228,5689,4729,4884,3605,3033,2484,1701,1149
E09000029,male,7409,6783,5842,5889,4999,5869,7080,7780,7614,7632,6960,5692,4606,4424,3039,2515,1820,1029,445
E09000030,female,10828,9030,7693,7609,13965,22297,18559,12706,8438,6629,5352,4477,3850,2938,2114,1838,1375,915,453
E09000030,male,11308,9444,7995,7890,13116,22354,21856,15615,11078,8518,6500,5276,3768,2615,1791,1627,1183,576,252
E09000031,female,10772,9071,7424,7146,8337,12368,13223,11300,9710,9612,8310,6824,5499,4459,3364,2889,2198,1452,1062
E09000031,male,11365,9535,7948,7484,8758,13014,13972,11915,10362,9559,8000,6388,4902,4197,2801,2501,1669,892,389
E09000032,female,11225,8692,6471,6060,11677,24080,23075,15762,11616,10079,8155,6408,5546,4919,3696,3187,2240,1446,1025
E09000032,male,11750,9036,6643,6145,8275,19188,23038,16372,12026,9664,8086,6261,4750,4500,3012,2484,1622,886,380
E09000033,female,6787,6072,5076,5109,7431,12094,12754,10114,8493,7702,6892,5939,5235,4557,3330,2920,2074,1313,799
E09000033,male,7133,6367,5183,5894,8752,12633,15557,12625,9846,8811,7119,5584,4596,4314,3161,2467,1781,1029,504
