ltla,sex,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+
E07000087,female,2856,3083,3000,3091,2707,2984,3135,3130,3855,4518,4655,4056,3545,3982,3467,2573,2108,1388,886
E07000087,male,2868,3206,3163,3479,3283,3219,2979,3142,3466,4185,4387,4092,3346,3699,3053,2241,1665,925,401
E07000088,female,2414,2550,2273,2356,2332,2608,2765,2432,2731,3083,3072,2824,2402,2647,2120,1524,1320,875,559
E07000088,male,2544,2816,2499,2620,2705,2882,2768,2505,2572,2885,3090,2855,2317,2565,1887,1342,957,550,246
E07000089,female,2707,3095,2858,2538,1773,2215,2501,3178,3780,3762,3723,3035,2549,2943,2440,1839,1299,880,586
E07000089,male,2828,3259,3047,2793,2005,2851,2547,2957,3645,3757,3802,2984,2440,2608,2119,1589,1094,564,292
E07000090,female,3236,3404,3288,3501,3282,3609,3388,3142,3554,4683,4741,4466,3877,4250,3640,2927,2303,1599,1019
E07000090,male,3403,3691,3434,3712,3532,3503,3228,2940,3253,4003,4444,4232,3696,3917,3239,2376,1814,1081,484
E07000091,female,3986,4628,4433,4349,3758,4120,4078,4424,5435,6350,7122,6499,6301,7400,6179,4812,3976,2970,2286
E07000091,male,4238,4837,4687,4720,4062,4354,3644,3996,4728,5804,6603,6175,5835,6728,5630,4103,3228,2021,1030
E07000092,female,3320,3000,2463,2594,2699,3609,3643,3581,3613,3539,3474,2662,2244,2152,1655,1351,932,658,479
E07000092,male,3513,3029,2785,2749,3137,3940,3763,3573,3607,3647,3527,2905,2075,2144,1611,1162,694,381,181
E07000093,female,3546,3773,3400,3247,2757,3375,3346,3660,4271,4748,4953,4151,3676,4137,3429,2400,1917,1289,882
E07000093,male,3571,3804,3523,3345,2913,3258,3082,3372,4019,4548,4826,4241,3510,3867,3107,2126,1591,805,358
E07000094,female,3267,3568,3445,4089,4564,2965,3089,3799,4111,4318,4667,3973,3489,3842,3143,2459,1933,1519,1023
E07000094,male,3303,3780,3698,4393,3784,3072,3017,3307,3998,4230,4432,3958,3380,3556,2899,2142,1525,942,421
E07000095,female,3151,3117,2686,2717,2514,3177,3335,3387,3306,3807,3691,3079,2511,2572,2102,1856,1489,967,520
E07000095,male,3274,3201,2899,2962,2665,3151,2947,3126,2986,3477,3349,2906,2270,2383,1933,1463,1062,605,238
E07000096,female,4767,4957,4179,4192,3652,4855,5304,5427,5371,5653,5751,5019,4113,4018,3108,2464,2142,1518,1011
E07000096,male,5013,5319,4466,4249,3722,4841,4987,5174,5401,5593,5601,4938,4169,3711,2819,1956,1571,935,479
E07000098,female,3428,3525,3120,2785,2615,3263,3536,3517,3773,3905,3945,3251,2732,2869,2326,1776,1563,1103,780
E07000098,male,3488,3698,3218,3092,2582,3011,3108,3302,3319,3487,3736,3125,2558,2495,2031,1445,1126,712,360
E07000099,female,4009,4218,3740,3458,2940,3794,4503,4764,4946,5066,5038,4083,3527,3785,2986,2386,2036,1319,982
E07000099,male,4414,4356,3803,3598,3074,3715,4060,4591,4768,4921,4984,4185,3414,3515,2776,2027,1606,849,419
E07000102,female,2815,3053,2774,2597,2096,2716,2858,3383,3353,3551,3576,3006,2490,2566,2004,1667,1381,975,679
E07000102,male,2865,3203,2912,2802,2136,2625,2513,3092,3301,3465,3509,2933,2287,2378,1828,1287,1097,584,319
E07000103,female,3653,3430,2797,2457,2529,3829,4456,4188,3588,3398,2947,2505,2022,1942,1518,1238,1035,744,492
E07000103,male,3691,3478,3020,2732,2469,3540,4206,4178,3728,3430,3241,2598,2040,1703,1349,1030,740,426,210
E07000105,female,3918,4220,3815,3788,3102,3711,3923,3939,4204,4950,4766,3826,3430,3983,3205,2234,1713,1158,836
E07000105,male,4149,4179,4032,3711,3334,3488,3392,3447,3885,4724,4760,3857,3277,3670,2887,1945,1309,738,366
E07000106,female,3622,3956,3921,6189,10433,4860,4156,3998,4291,5029,5135,4698,4430,5101,4192,3114,2507,1856,1343
E07000106,male,3942,4275,4286,5977,11002,5999,4129,3629,3795,4695,4950,4362,4142,4667,3627,2677,1781,1169,567
E07000107,female,3696,3622,3047,2844,2772,4145,4316,3952,3663,3946,3606,2986,2418,2335,1885,1550,1299,843,549
E07000107,male,3901,3572,3232,2863,2776,3465,4066,4016,3708,3858,3699,3013,2459,2249,1695,1285,973,541,272
E07000108,female,2993,3141,3048,3163,2827,2939,3091,3029,3377,4020,4475,4121,3841,4279,3392,2374,1883,1343,855
E07000108,male,3106,3321,3121,3308,3074,3044,2922,2902,3213,4065,4369,3979,3722,4105,3228,2207,1501,826,368
E07000109,female,3688,3467,3145,3044,2924,3623,3532,3450,3511,3856,3745,3175,2689,2814,2255,1852,1537,950,501
E07000109,male,3604,3639,3363,3379,2930,3441,3468,3302,3370,3946,3818,3252,2636,2617,2053,1543,1183,650,263
E07000110,female,4961,5101,4563,4443,4106,5093,5462,5323,5492,6211,6108,5199,4584,5040,3906,3103,2449,1649,1031
E07000110,male,5332,5448,4867,4876,4606,5140,5145,5099,5282,6122,6136,5172,4292,4765,3760,2582,1874,1000,397
E07000111,female,3564,3837,3558,3265,2602,2901,3025,3875,4179,4707,4503,3964,3492,4031,3204,2380,1943,1398,903
E07000111,male,3627,4194,3562,3332,2509,2972,2874,3485,3824,4286,4571,3795,3356,3631,2832,2018,1547,922,343
E07000112,female,2912,3096,2698,2927,2593,3004,2858,2956,3312,3953,4116,3874,3615,4242,3282,2448,1848,1402,1061
E07000112,male,2854,3233,2996,3134,2946,3147,2864,2973,3211,4105,4160,3655,3329,4084,3093,2214,1513,864,452
E07000113,female,4475,4613,4093,4223,3791,4273,4635,4415,4532,5314,5424,4642,4081,4659,3584,2553,1894,1301,766
E07000113,male,4752,4937,4357,4489,4275,4331,4176,4062,4365,5027,5382,4632,4083,4442,3417,2350,1463,804,305
E07000114,female,4060,4163,3706,3921,3753,3865,4064,3931,4113,4895,4989,4686,4576,5177,4223,3087,2412,1836,1221
E07000114,male,4385,4439,4122,4357,4060,3734,3564,3515,3658,4434,4792,4371,4121,4851,3781,2618,1799,1076,473
E07000115,female,3689,4002,4001,3923,3083,3436,3703,4166,4655,5065,4993,4056,3328,3696,3170,2380,1846,1110,704
E07000115,male,3914,4339,4243,4144,2997,3281,3174,3661,4428,4945,4802,4120,3439,3463,2778,1982,1504,798,287
E07000116,female,3212,3820,3728,3724,2402,3070,3496,3731,4197,4577,4490,3698,3128,3406,2734,1987,1746,1376,916
E07000116,male,3434,4030,3812,3461,2454,3195,3604,3852,4290,4745,4541,3557,2981,3212,2509,1753,1250,848,391
E07000117,female,2949,2847,2437,2329,2476,3013,2913,2691,2627,2968,3027,2821,2439,2787,1997,1490,1126,803,559
E07000117,male,2964,3025,2664,2642,2657,2755,2869,2500,2581,3097,2921,2800,2465,2550,1892,1349,826,458,182
E07000118,female,3221,3340,3048,2864,2758,3435,3585,3423,3829,4454,4270,3696,3324,3782,2839,2105,1474,874,656
E07000118,male,3350,3460,3275,3095,2939,3564,3571,3541,4143,4380,4422,3830,3277,3719,2850,1901,1159,538,275
E07000119,female,1669,2059,1924,1832,1409,1773,1884,1915,2237,2830,3240,2997,2663,3060,2622,2112,1700,1232,758
E07000119,male,1743,2064,1982,2101,1709,1875,1985,1866,2190,2797,3014,2884,2624,2925,2477,1686,1280,717,318
E07000120,female,2765,2613,2267,2295,2284,2718,2643,2396,2491,2912,2797,2476,2195,2325,1924,1395,1090,660,429
E07000120,male,2722,2724,2574,2436,2401,2584,2487,2314,2460,3007,2744,2367,2154,2364,1765,1194,796,458,166
E07000121,female,3810,3667,3312,5003,7132,4136,3957,3736,3852,4701,5042,4555,3967,4317,3485,2697,2206,1448,989
E07000121,male,3984,3963,3616,4954,7740,4489,3722,3565,3717,4512,4643,4185,3774,4157,3303,2460,1652,918,357
E07000122,female,3077,3046,2669,2464,2357,3034,3160,2765,2752,3124,2991,2896,2584,2773,1990,1507,1200,858,494
E07000122,male,3257,3205,2698,2627,2389,2973,3158,2857,2753,2982,2861,2759,2541,2765,1977,1356,889,501,226
E07000123,female,4530,4395,3861,4515,6950,5185,4447,4105,4133,4633,4527,3967,3262,3179,2416,2125,1703,1071,658
E07000123,male,4714,4778,4053,4669,7241,5807,4836,4461,4359,4761,4758,4018,3373,3204,2265,1787,1349,636,292
E07000124,female,1228,1628,1700,1738,1146,1381,1366,1478,1906,2416,2478,2182,1895,2156,1728,1302,1046,686,476
E07000124,male,1324,1713,1785,1914,1394,1467,1222,1300,1764,2265,2472,2194,1912,2003,1638,1143,810,409,199
E07000125,female,2067,2232,2011,1874,1698,2187,2192,2143,2389,2819,2591,2368,2156,2217,1569,1065,865,571,402
E07000125,male,2164,2281,2173,1920,1837,2024,1970,2038,2301,2697,2689,2343,2066,2216,1510,983,658,343,158
E07000126,female,2988,3245,3047,2936,2627,3412,3254,3235,3712,4222,4302,3689,3331,3692,2924,2281,1645,1089,680
E07000126,male,3164,3388,3042,3092,2803,3206,3218,2971,3594,3998,4196,3528,3261,3448,2660,1994,1248,701,313
E07000127,female,2824,3027,2914,3840,4431,2878,2719,2767,3462,4122,4364,3923,3543,3902,3199,2419,1831,1166,727
E07000127,male,2885,3245,3230,3818,4164,3334,2531,2455,3124,3926,4238,3766,3238,3548,2874,2190,1426,715,296
E07000128,female,2372,2717,2697,2702,2601,2652,2672,2692,3097,3991,4254,4130,3705,4335,3715,3077,2327,1620,1018
E07000128,male,2617,2913,2926,3220,2800,2814,2448,2555,2761,3671,4051,3771,3550,4088,3473,2685,1869,995,421
E07000129,female,2638,2959,2664,2654,2292,2931,3197,2912,3319,3717,3722,3241,2831,3112,2480,1981,1522,965,625
E07000129,male,2908,2982,2859,2864,2559,2741,2824,2756,3077,3671,3568,3271,2741,2949,2348,1641,1159,639,243
E07000130,female,4628,4793,4263,5545,7915,5557,5606,5094,5193,6112,6034,5276,4807,5036,4027,3000,2387,1659,1096
E07000130,male,4863,5038,4602,6595,10704,5747,5175,4890,5256,5915,5913,5271,4766,4883,3646,2686,1875,1069,456
E07000131,female,2235,2652,2626,2484,1772,2083,2211,2625,3130,3804,3793,3067,2781,3072,2389,1788,1357,1005,661
E07000131,male,2415,2845,2826,2755,2094,2183,2005,2395,2975,3687,3654,3235,2749,2969,2375,1568,1114,587,285
E07000132,female,2920,2972,2894,2800,2533,3228,3262,3304,3553,4258,4255,3771,3479,3921,2995,2177,1556,1131,718
E07000132,male,3143,3195,3067,3064,2616,3083,2978,3178,3464,4174,4194,3719,3413,3813,2822,1924,1299,725,283
E07000133,female,1331,1465,1426,1372,1170,1311,1330,1433,1627,2083,2192,1837,1603,1819,1391,949,811,518,345
E07000133,male,1367,1471,1382,1431,1185,1355,1233,1261,1483,1988,2184,1746,1718,1781,1310,949,616,330,164
E07000134,female,2614,2857,2745,2616,2641,2823,2896,2908,3368,3935,3785,3270,2875,3196,2601,1686,1306,854,671
E07000134,male,2725,3029,2928,2852,2569,2724,2666,2760,3388,3919,3866,3250,3053,3120,2548,1604,1024,540,224
E07000135,female,1502,1582,1495,1914,1695,1456,1613,1625,1689,2008,2186,1848,1585,1721,1452,1235,1104,740,495
E07000135,male,1525,1595,1540,2080,2413,902,1461,1461,1562,1858,1960,1878,1509,1593,1224,1043,792,443,207
E07000136,female,2155,1943,1721,1709,1640,2228,2297,2015,1974,2323,2387,2160,2098,2145,1741,1367,1072,743,478
E07000136,male,2226,2088,1677,1828,1910,2407,2392,2026,2034,2115,2247,2058,1949,2127,1715,1222,827,470,195
E07000137,female,3160,3330,3197,3438,2747,3268,3000,3023,3684,4796,5405,5395,5471,6477,5336,3823,2712,1750,1080
E07000137,male,3233,3439,3300,3531,3192,3355,2945,2808,3322,4321,4863,4911,5008,6292,5441,3536,2386,1258,510
E07000138,female,2871,2400,2116,3795,6588,3637,3314,2920,2547,2853,3111,2708,2328,2292,1767,1406,1164,845,592
E07000138,male,3075,2786,2194,3295,6332,4039,3694,2882,2675,2874,2920,2554,2221,2232,1656,1144,842,509,207
E07000139,female,2956,3198,2993,3103,2501,3025,3231,3133,3542,4570,4504,3897,3415,4108,3440,2686,1823,1207,764
E07000139,male,3010,3090,3110,3145,2704,3229,3198,2990,3388,4156,4307,3589,3296,3767,3308,2477,1556,828,400
E07000140,female,2594,2388,2256,2398,2127,2632,2673,2514,2893,3249,3488,3087,2984,3372,2720,2237,1663,1099,732
E07000140,male,2548,2656,2328,2504,2224,2649,2574,2447,2677,3156,3408,3059,2752,3284,2626,1960,1385,847,337
E07000141,female,3746,4184,3944,3922,3025,3708,4016,4149,4600,5465,5602,5194,4587,5013,4022,2806,2154,1519,1054
E07000141,male,4019,4182,3940,3949,3310,3584,3497,3710,4233,5142,5309,4794,4255,4715,3829,2571,1726,956,469
E07000142,female,2398,2501,2447,2561,2203,2233,2452,2478,2762,3622,3873,3591,3289,3547,2915,2041,1493,1011,569
E07000142,male,2575,2606,2508,2716,2320,2335,2101,2209,2530,3275,3603,3320,3101,3553,2921,1943,1357,679,265
E07000143,female,3695,3757,3293,3466,3260,3788,3808,3525,3948,4771,5022,4425,4467,5204,4072,3207,2400,1638,1181
E07000143,male,3902,4125,3565,3714,3654,4102,3991,3637,3884,4578,4978,4379,4052,4829,4124,2946,2072,1154,510
E07000144,female,2993,3225,3195,3410,2609,2965,3256,3505,4070,4924,4941,4468,4300,4971,3938,3059,2515,1774,1115
E07000144,male,3119,3546,3316,3518,2990,2965,2963,3338,3904,4695,4887,4205,3916,4651,3734,2851,1965,1110,496
E07000145,female,2704,2792,2525,2709,2621,2833,2843,2420,2689,3425,3629,3232,3170,3588,3016,2180,1692,1185,814
E07000145,male,2880,2942,2588,2867,2916,3125,2875,2493,2652,3153,3353,3129,3066,3550,2910,1987,1360,771,308
E07000146,female,4194,4230,3613,3778,3301,4180,4300,3839,4256,5172,5480,5253,5135,5951,4912,3707,2911,1984,1184
E07000146,male,4393,4253,3911,3941,3794,4549,4204,3831,4084,4954,5334,4781,4657,5445,4634,3355,2432,1277,588
E07000147,female,2087,2322,2220,2328,2135,2195,2144,2161,2508,3351,3797,4004,4165,4998,4074,3123,2541,1846,1216
E07000147,male,2141,2408,2405,2437,2199,2277,2251,2099,2469,3204,3529,3699,3810,4719,4043,2783,2184,1214,501
E07000148,female,4202,3814,3038,4533,9096,6366,5460,4399,3825,3930,3766,3327,3182,3210,2452,1990,1660,1270,858
E07000148,male,4394,4041,3247,4204,8243,6591,5922,4758,4293,4347,3970,3402,2866,2945,2200,1701,1196,762,405
E07000149,female,3564,3803,3500,3620,2717,3386,3568,3851,4440,4950,5115,4637,4236,4889,4017,2892,2388,1622,1013
E07000149,male,3471,4028,3780,3921,2829,2993,3303,3561,4009,4733,4790,4403,3973,4688,3905,2825,1954,1100,491
E07000150,female,2485,2510,2011,1933,1781,2437,2877,2321,2175,2428,2508,2172,1801,1661,1295,950,717,419,246
E07000150,male,2629,2578,2005,1882,1821,2268,2638,2473,2219,2402,2522,2114,1692,1508,1113,808,531,267,98
E07000151,female,2036,2435,2323,2151,1733,2000,2032,2251,2765,3462,3406,2829,2556,2853,2144,1432,1031,707,467
E07000151,male,2183,2449,2479,2419,2096,2177,1969,2143,2554,3201,3439,2946,2641,2729,2118,1340,945,465,192
E07000152,female,2460,2746,2676,2704,1974,2376,2600,2754,3160,3668,3457,3081,2785,3178,2317,1583,1157,866,614
E07000152,male,2514,2876,2832,3013,2240,2293,2300,2465,3038,3641,3576,3027,2704,3031,2257,1548,1088,535,248
E07000153,female,3239,3189,2946,2656,2412,3085,3154,3153,3514,3831,3632,2933,2713,3163,2312,1573,1203,919,689
E07000153,male,3250,3412,3011,2686,2559,2952,3061,3143,3421,3731,3581,2997,2621,2805,2233,1435,984,486,263
E07000154,female,8033,7704,6487,6440,7638,7712,8821,7765,7675,7413,7564,6340,5589,5665,4086,3088,2411,1666,1103
E07000154,male,8450,8028,6303,6513,7710,7830,8599,8426,7852,7581,7613,6146,5133,5276,3789,2651,1872,1031,496
E07000155,female,2421,2726,2700,2384,1690,2079,2255,2851,3364,3895,3746,3194,2701,3245,2266,1583,1151,811,564
E07000155,male,2507,2930,2768,2671,2024,2125,1979,2356,3023,3632,3637,3194,2816,2891,2322,1504,1029,582,248
E07000156,female,2578,2617,2284,2162,1731,2287,2599,2435,2697,2971,2829,2524,2273,2599,1919,1307,987,688,483
E07000156,male,2722,2720,2335,2302,2045,2063,2263,2356,2513,2928,2766,2350,2240,2250,1876,1211,823,432,202
E07000163,female,1237,1358,1417,1462,1096,1241,1213,1391,1703,2196,2356,2200,2080,2264,1888,1377,1162,816,612
E07000163,male,1296,1506,1555,1611,1176,1311,1148,1294,1510,2053,2146,2085,2095,2124,1687,1154,821,465,237
E07000164,female,2155,2334,2317,2265,1818,2109,2102,2208,2654,3481,3851,3423,3132,3509,2894,2348,1695,1144,685
E07000164,male,2221,2435,2363,2488,1966,2555,2185,2203,2418,3170,3735,3307,3029,3381,2720,1897,1338,745,311
E07000165,female,3877,4505,4594,4175,3055,3769,4124,4560,5310,6387,6632,5750,5018,5429,4449,3673,2861,1994,1511
E07000165,male,4112,4829,4708,5256,2827,4117,4053,4262,4997,6049,6365,5687,4823,5062,3971,3028,2179,1219,551
E07000166,female,1416,1372,1265,1236,1072,1394,1418,1272,1417,1893,1856,1812,1598,1790,1377,1024,801,462,286
E07000166,male,1482,1534,1483,1915,2316,3087,1980,1576,1551,1899,1881,1806,1593,1679,1299,953,624,322,135
E07000167,female,1150,1316,1330,1420,1155,1279,1227,1235,1554,2062,2217,2050,2023,2126,1794,1381,1045,694,435
E07000167,male,1284,1413,1331,1588,1318,1219,1146,1208,1373,1877,2148,2001,1897,2201,1736,1114,850,479,185
E07000168,female,2569,2721,2582,2583,2608,2837,2559,2491,3027,3667,4201,4158,4003,4506,3618,2902,2172,1511,881
E07000168,male,2748,2781,2803,2814,2908,2869,2633,2335,2763,3484,3915,3909,3760,4207,3292,2392,1648,907,393
E07000169,female,2411,2549,2363,2265,1892,2576,2599,2553,2919,3499,3621,3095,2733,2922,2200,1596,1198,787,510
E07000169,male,2531,2669,2446,2357,2084,2429,2373,2471,2735,3309,3457,3224,2631,2827,2122,1334,943,486,226
E07000170,female,3643,3786,3390,3381,3455,4316,3880,3774,4059,4824,4742,4023,3591,3688,3218,2355,1655,1011,626
E07000170,male,3900,3776,3519,3627,3527,3916,3699,3532,3830,4634,4704,4121,3491,3589,2972,2090,1288,626,255
E07000171,female,3151,3207,2978,3137,2854,3050,3048,3154,3626,4402,4603,4111,3586,3984,3167,2333,1759,1149,694
E07000171,male,3237,3243,3081,3350,3295,3211,3202,3078,3431,4284,4607,4075,3716,3841,3036,2089,1380,765,298
E07000172,female,2988,3051,2669,2936,2990,3697,3526,3315,3589,4025,4251,3726,3194,3751,2932,2246,1749,1134,708
E07000172,male,3190,3322,2787,3088,3257,3909,3558,3402,3569,4106,4044,3586,3214,3464,2698,1972,1348,768,357
E07000173,female,3123,3315,3021,3096,2937,3495,3643,3747,3853,4491,4467,4052,3631,3791,2982,2433,1934,1219,673
E07000173,male,3275,3616,3190,3271,3040,3406,3191,3494,3654,4319,4296,3893,3389,3640,2633,2025,1433,764,314
E07000174,female,3269,3262,2730,2784,3158,3587,3621,3286,3304,3878,4148,3690,3118,3122,2706,1926,1563,1056,609
E07000174,male,3440,3263,2853,2877,3154,3579,3528,3227,3336,3773,4002,3667,3134,3126,2434,1655,1169,577,269
E07000175,female,3163,3505,3184,3175,3160,3314,3172,3300,3790,4469,4689,4238,3780,4107,3390,2458,1787,1247,807
E07000175,male,3362,3560,3334,3423,3308,3446,3188,3211,3626,4545,4581,4077,3595,3967,3152,2200,1451,747,340
E07000176,female,2864,3537,3154,3083,2971,2901,3179,3652,4025,4452,4421,3784,3419,3620,3023,2247,1877,1325,861
E07000176,male,3073,3695,3494,3258,3375,2953,2922,3430,3858,4245,4441,3851,3335,3549,2730,1920,1454,768,422
E07000177,female,4455,4736,4207,4082,3279,4228,5235,5034,5185,5500,5560,4640,3879,4119,3197,2531,1859,1367,836
E07000177,male,4814,5019,4162,4125,3760,4484,5168,5060,4827,5383,5542,4585,3865,3943,2985,2136,1616,879,353
E07000178,female,4306,4425,3762,5795,12262,6039,6113,4786,4112,4075,4068,3385,2971,2760,2304,1811,1431,1003,820
E07000178,male,4727,4423,4021,5837,13626,7990,6464,5491,4029,4109,4028,3313,2762,2689,1957,1430,1139,671,358
E07000179,female,3997,4222,4022,3760,2776,3419,3950,4305,4924,5596,5517,4638,3997,4302,3774,2833,2122,1411,1030
E07000179,male,4164,4478,4023,3993,3342,4027,3935,4090,4582,5319,5211,4627,3845,3962,3280,2483,1785,978,437
E07000180,female,3732,3834,3574,3487,2679,3549,3905,4155,4280,4728,4829,4389,3601,3882,3219,2447,1926,1369,945
E07000180,male,3915,4084,3873,4030,3125,3688,3977,4088,4189,4717,4779,4183,3574,3863,2919,2172,1621,914,412
E07000181,female,3009,3341,2931,2877,2204,2957,3187,3342,3684,4165,4312,3634,3199,3517,2929,2113,1745,1197,812
E07000181,male,3239,3378,3070,2928,2602,3478,3319,3294,3429,3918,4130,3508,2918,3266,2625,1913,1328,828,422
E07000187,female,2947,3162,3120,3432,2449,2955,2828,3085,3595,4465,4549,4091,3680,4080,3201,2307,1874,1294,966
E07000187,male,3016,3340,3347,3710,2782,2839,2654,2701,3205,4102,4382,3837,3586,3853,2927,2055,1488,844,383
E07000188,female,3303,3464,3169,3342,2908,3335,3141,3142,3572,4529,4731,4277,3997,4332,3505,2614,1935,1429,1021
E07000188,male,3500,3568,3444,3605,3072,3263,3129,2898,3306,4252,4644,4211,3869,4239,3340,2353,1552,928,426
E07000189,female,4355,4685,4436,4387,3649,4488,4135,4250,4956,5827,6270,5744,5551,6342,5127,3814,2950,2125,1550
E07000189,male,4506,4853,4438,4665,4116,4580,4517,4089,4641,5796,5843,5655,5316,6098,4837,3457,2376,1459,643
E07000192,female,2663,2843,2571,2693,2727,3182,3217,2883,3238,3892,3881,3113,2897,2933,2406,1864,1274,908,538
E07000192,male,2812,2936,2831,2835,2970,3144,3076,2877,3244,3928,3879,3167,2714,2784,2351,1531,969,525,217
E07000193,female,3564,3535,3292,3149,3018,3520,3606,3393,3623,4316,4413,3828,3239,3366,2845,2165,1735,1119,661
E07000193,male,3837,3627,3493,3317,3438,3803,3699,3706,3719,4386,4370,3917,3248,3336,2645,1835,1254,661,259
E07000194,female,2497,2766,2675,2603,2253,2538,2675,2990,3334,3910,3989,3420,3247,3717,3406,2421,1621,1012,699
E07000194,male,2582,2918,2889,3009,2793,2746,2654,2729,3314,3811,3988,3473,3048,3544,3156,2129,1312,668,295
E07000195,female,3060,3290,3205,3888,4981,4140,3758,3508,3857,4473,4555,4107,3761,4132,3118,2554,1999,1290,785
E07000195,male,3237,3471,3343,4131,5269,4721,3722,3528,3763,4493,4517,4095,3588,3893,3097,2187,1495,771,344
E07000196,female,2437,2698,2710,2950,2626,2790,2603,2754,3407,4207,4534,4103,3710,4053,3489,2660,1964,1246,846
E07000196,male,2548,2754,2934,3193,3202,3492,2785,2765,3317,4212,4445,4041,3474,3911,3241,2473,1509,770,320
E07000197,female,3185,3682,3337,3365,3334,3644,3609,3773,4191,5073,5097,4509,4072,4494,3887,2864,2037,1350,886
E07000197,male,3524,3779,3501,3699,4380,4478,3826,3745,4127,5049,5100,4444,4028,4320,3606,2648,1699,916,406
E07000198,female,2110,2577,2547,2522,2265,2422,2335,2520,3069,3932,3947,3537,3322,3857,3045,2279,1680,1073,734
E07000198,male,2221,2668,2649,2789,2387,2465,2308,2327,3001,3904,3877,3392,3282,3716,2986,2106,1354,689,282
E07000199,female,2282,2418,2094,2177,2104,2562,2668,2379,2629,2838,2759,2546,2328,2347,1817,1319,988,552,374
E07000199,male,2398,2556,2317,2366,2111,2473,2418,2322,2532,2911,2637,2263,2241,2231,1760,1108,696,341,148
E07000200,female,2105,2443,2609,2376,1853,2087,2117,2281,2790,3518,3510,3186,3094,3644,2965,2088,1604,1137,826
E07000200,male,2167,2587,2600,2558,2028,2180,1877,2130,2757,3294,3464,3005,2805,3363,2749,1947,1331,773,402
E07000202,female,4743,4301,3586,3697,4288,5589,5109,4653,4375,4515,4484,4077,3594,3481,2536,2100,1773,1328,858
E07000202,male,4894,4611,4002,4127,4600,5326,5710,4856,4441,4863,4524,3939,3409,3287,2430,1818,1354,857,380
E07000203,female,2300,2791,2783,2688,2105,2497,2489,2793,3098,3769,3959,3675,3404,3868,2962,2187,1667,1121,741
E07000203,male,2456,2889,2897,2800,2354,2606,2593,2537,2952,3780,3825,3537,3326,3768,3001,2014,1359,765,364
E07000207,female,4862,4934,4224,3565,2497,2843,3830,5295,5591,5701,5332,4500,3492,3733,2944,2369,1925,1435,1138
E07000207,male,4791,5210,4501,3945,2592,2835,3163,4700,5268,5364,5338,4119,3410,3183,2580,1882,1539,935,520
E07000208,female,2498,2509,2352,2433,2151,2076,2415,2915,2938,3040,2960,2487,2069,2272,1803,1432,1091,775,495
E07000208,male,2561,2621,2422,2408,1932,2004,2145,2657,2944,2893,2960,2390,1931,2095,1536,1136,893,491,269
E07000209,female,3870,4190,4049,4584,6720,5276,4288,4581,4771,4923,5015,4253,3621,3736,2875,2329,1879,1329,985
E07000209,male,4121,4577,3979,4754,7285,6096,4773,4575,4970,4892,4874,4171,3549,3496,2709,1952,1496,853,449
E07000210,female,2141,2509,2578,2440,1664,1934,1998,2657,2974,3501,3537,3105,2732,2857,2546,1941,1611,1070,791
E07000210,male,2274,2690,2488,2619,1934,1941,1944,2344,2747,3360,3541,3171,2603,2660,2249,1626,1312,793,376
E07000211,female,4831,4720,4186,3825,3119,4079,4831,5565,5329,5469,5494,4478,3798,4083,3162,2398,2136,1540,1222
E07000211,male,4908,4992,4173,3930,3243,4107,4291,5267,5314,5409,5567,4501,3688,3708,2885,2033,1541,972,490
E07000212,female,2483,2316,2105,2905,4424,3220,2507,2674,2980,2954,3020,2556,2099,2162,1766,1404,1260,850,627
E07000212,male,2434,2565,2175,2560,3946,3216,2463,2609,2853,2837,3023,2551,2093,2037,1733,1149,964,567,283
E07000213,female,3176,2964,2506,2410,2365,2983,3331,3719,3386,3869,3753,3122,2514,2650,2270,1877,1560,1023,643
E07000213,male,3283,3179,2746,2683,2453,2898,3112,3574,3372,3535,3761,3253,2611,2534,1996,1608,1182,641,327
E07000214,female,2430,2748,2630,2499,1927,2258,2436,2836,3262,3525,3586,2949,2443,2521,2105,1597,1464,888,608
E07000214,male,2586,2829,2817,2631,2163,2394,2369,2810,3094,3648,3551,2979,2431,2323,1987,1490,1037,601,253
E07000215,female,2368,2692,2475,2478,1818,2208,2409,2870,2997,3461,3355,2991,2534,2714,2316,1605,1359,983,701
E07000215,male,2644,2756,2520,2467,1927,2291,2114,2648,2761,3223,3513,2830,2511,2531,1949,1461,1035,667,345
E07000216,female,3458,4043,3661,3701,2505,2411,3122,4060,4586,4782,4789,4039,3537,3925,3417,2569,2233,1584,1225
E07000216,male,3716,4178,4054,4289,2963,2577,2751,3437,4370,4796,4506,4022,3295,3558,3032,2194,1662,1036,510
E07000217,female,3420,3561,2894,2526,2146,2881,3535,3951,3951,3688,3622,3084,2500,2519,1986,1586,1313,1027,641
E07000217,male,3656,3777,3051,2706,2088,2891,3302,4087,4186,3804,3587,3155,2580,2481,1822,1362,1064,632,359
E07000218,female,1599,1740,1613,1649,1459,1793,1783,1752,2037,2516,2529,2305,2020,2204,1727,1274,914,645,443
E07000218,male,1730,1730,1765,1765,1620,1783,1742,1590,1960,2400,2531,2280,1978,2119,1769,1146,733,379,171
E07000219,female,3890,3956,3539,3522,3449,4216,4326,3887,4023,4647,4704,4004,3672,3935,3207,2428,1762,1139,668
