ltla,sex,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+
E07000087,male,2928,3018,3362,3592,3152,2909,2868,3107,4009,4382,4205,3491,3513,3587,2476,2137,1537,749,334
E07000088,female,2526,2385,2389,2467,2437,2633,2543,2638,2983,3086,2921,2420,2459,2358,1712,1573,1257,833,513
E07000088,male,2840,2596,2455,2537,2622,2696,2560,2548,2866,3032,2978,2435,2385,2194,1499,1266,926,503,201
E07000089,female,2816,2885,2773,2452,1892,2181,2756,3370,3727,3906,3278,2751,2823,2806,1978,1579,1121,753,548
E07000089,male,2925,3023,3000,2784,2296,2530,2532,3288,3648,3870,3293,2716,2617,2497,1825,1374,924,492,195
E07000090,female,3237,3191,3409,3670,3282,3274,3089,3282,4302,4649,4410,3910,3943,4145,3120,2793,2306,1454,885
E07000090,male,3570,3359,3547,3935,3459,3181,3059,2991,3844,4367,4279,3771,3716,3745,2708,2319,1812,877,395
E07000091,female,4276,4271,4505,4639,4005,3884,4046,4870,5968,6895,6336,6089,6752,6937,5175,4665,3932,2932,1986
E07000091,male,4483,4424,4928,4848,4227,3813,3853,4253,5482,6297,6102,5713,6142,6401,4650,3999,3024,1810,868
E07000092,female,3341,2780,2579,2867,3033,3688,3817,3676,3706,3691,2902,2414,2221,1956,1440,1177,925,690,434
E07000092,male,3385,3054,2717,2967,3482,3715,3843,3734,3748,3710,3059,2398,2117,2020,1369,987,655,355,154
E07000093,female,3384,3282,3428,3386,2798,2753,3175,3772,4577,4947,4383,3694,3967,3873,2617,2209,1728,1216,825
E07000093,male,3427,3424,3493,3612,2977,2782,2790,3483,4290,4805,4387,3816,3682,3655,2462,1992,1310,654,286
E07000094,female,3279,3322,3211,4015,4067,2746,3361,3695,4232,4676,4081,3630,3707,3572,2639,2204,1955,1398,965
E07000094,male,3371,3511,3618,4256,3461,2801,2936,3517,4091,4356,4073,3556,3541,3397,2376,1912,1446,711,389
E07000095,female,3126,2805,2748,2873,2824,3027,3236,3120,3755,3864,3279,2670,2574,2483,2044,1706,1422,840,442
E07000095,male,3183,2925,3003,2917,2790,2833,3056,2972,3450,3489,3107,2557,2385,2352,1656,1427,1009,474,172
E07000096,female,4891,4223,4311,4302,3880,4520,4980,5070,5623,5702,5329,4508,4046,3672,2625,2554,2171,1383,885
E07000096,male,5194,4419,4386,4507,3973,4311,4779,5075,5513,5638,5214,4526,3976,3448,2245,2070,1529,893,357
E07000098,female,3329,3032,2902,2981,3054,3223,3364,3405,3912,4093,3507,2932,2805,2678,1904,1734,1491,1104,744
E07000098,male,3593,3179,3173,3183,2765,2942,2996,3236,3522,3748,3401,2886,2642,2445,1591,1411,1065,631,292
E07000099,female,4053,3722,3759,3532,2965,3862,4333,4573,5066,5246,4349,3748,3730,3361,2576,2352,1901,1340,912
E07000099,male,4287,3895,3770,3698,3112,3612,4174,4473,4892,5103,4483,3706,3523,3349,2311,2044,1418,732,340
E07000102,female,2766,2667,2743,2656,2263,2386,2974,3115,3467,3671,3161,2703,2545,2360,1784,1630,1347,909,639
E07000102,male,2865,2812,2834,2661,2185,2272,2648,2928,3300,3600,3186,2530,2482,2192,1499,1386,899,532,207
E07000103,female,3508,2797,2514,2560,2763,4094,4397,3589,3533,3146,2738,2215,1981,1764,1337,1239,1010,715,442
E07000103,male,3574,2928,2804,2666,2679,3724,4247,3910,3538,3338,2845,2324,1894,1715,1184,1011,711,331,175
E07000105,female,3892,3759,3839,3661,3249,3555,3581,3793,4769,4779,4002,3475,3693,3728,2490,2011,1698,1130,750
E07000105,male,3961,3836,3947,3979,3196,3236,3107,3464,4481,4731,3982,3310,3531,3375,2216,1732,1225,688,277
E07000106,female,3738,3702,3969,6270,9312,4208,3756,3962,4765,5016,4617,4325,4648,4774,3431,2932,2583,1840,1253
E07000106,male,3946,4039,4185,6196,9087,4513,3629,3485,4463,4823,4361,4104,4317,4221,3085,2379,1790,1003,496
E07000107,female,3531,3022,2789,2921,3087,3777,3765,3429,3811,3750,3178,2623,2401,2201,1705,1522,1265,777,504
E07000107,male,3594,3171,2997,3069,2858,3564,3729,3447,3751,3758,3266,2689,2402,2064,1529,1285,925,502,193
E07000108,female,2988,3019,3138,3328,2894,2899,2905,3019,3812,4212,4087,3762,3987,3860,2661,2299,1904,1300,857
E07000108,male,3231,2990,3207,3678,2991,2978,2799,2888,3734,4250,3859,3709,3706,3793,2634,1975,1379,706,360
E07000109,female,3361,3045,3052,3324,3231,3409,3320,3171,3768,3841,3390,2841,2739,2733,2040,1861,1381,875,538
E07000109,male,3521,3388,3291,3344,3176,3392,3126,3214,3754,3860,3389,2854,2614,2554,1806,1544,1057,515,240
E07000110,female,4773,4403,4474,4475,4169,4989,5055,5029,5976,6082,5278,4691,4888,4582,3377,2835,2302,1451,960
E07000110,male,5078,4798,4822,4870,4371,4762,4871,4780,5767,6093,5461,4620,4577,4550,3021,2335,1651,809,343
E07000111,female,3524,3496,3494,3399,2657,2592,3315,3801,4480,4735,4151,3696,3968,3779,2586,2339,1924,1195,809
E07000111,male,3679,3628,3535,3412,2641,2751,2982,3453,4089,4515,4108,3584,3664,3499,2333,1948,1507,751,287
E07000112,female,2977,2711,2941,3141,2984,2744,2883,2935,3696,3981,3687,3530,3839,3743,2713,2246,1919,1424,980
E07000112,male,3053,2941,3162,3353,3150,2900,2950,2921,3833,3979,3655,3204,3692,3630,2551,2003,1388,739,433
E07000113,female,4323,4003,4211,4259,3737,4105,4268,4160,5002,5348,4685,4010,4351,4225,2900,2296,1843,1164,745
E07000113,male,4591,4269,4420,4494,4073,4065,3872,3956,4891,5335,4688,4274,4173,4066,2795,1979,1320,649,249
E07000114,female,4042,3643,3886,4099,3701,3955,3779,3697,4524,4843,4509,4341,4595,4706,3444,2953,2589,1798,1284
E07000114,male,4300,3936,4314,4475,3879,3418,3365,3284,4194,4538,4292,3991,4394,4291,3026,2441,1710,996,455
E07000115,female,3524,3785,4048,3828,2947,3049,3510,4226,4932,5052,4308,3523,3535,3618,2637,2240,1692,1069,639
E07000115,male,3947,4028,4032,4263,2984,2936,3088,3754,4771,4812,4415,3625,3488,3262,2325,1989,1265,609,275
E07000116,female,3566,3506,3856,3773,2627,3205,3471,3793,4487,4679,4089,3339,3410,3104,2248,1971,1774,1222,879
E07000116,male,3693,3781,3632,3512,2692,3334,3667,3947,4576,4686,3891,3286,3119,3053,2063,1586,1264,659,356
E07000117,female,2939,2574,2374,2646,2835,2978,2758,2643,2962,3113,2937,2602,2761,2409,1764,1486,1175,797,525
E07000117,male,3036,2754,2614,2730,2663,2819,2672,2668,3043,3076,2894,2624,2628,2348,1648,1192,790,406,208
E07000118,female,3163,3002,2907,3044,2839,3160,3203,3494,4255,4262,3715,3419,3567,3311,2364,1785,1375,934,599
E07000118,male,3283,3204,3068,3117,3151,3368,3315,3707,4299,4373,3963,3369,3567,3441,2234,1561,954,520,183
E07000119,female,1812,1777,1877,1861,1736,1724,1759,1970,2626,3046,2865,2574,2695,2830,2274,2026,1737,1129,730
E07000119,male,1839,1860,2010,2048,1770,1963,1832,1867,2601,2893,2775,2601,2588,2693,1906,1646,1189,651,293
E07000120,female,2659,2409,2414,2494,2433,2643,2595,2416,2952,2898,2577,2327,2370,2225,1616,1328,1069,680,409
E07000120,male,2748,2664,2428,2709,2435,2500,2485,2456,2987,2852,2564,2284,2436,2151,1535,1112,750,398,152
E07000121,female,3634,3140,3569,5495,7257,4132,3791,3655,4620,4926,4697,4006,4221,3984,3126,2798,2147,1549,947
E07000121,male,3868,3544,3731,5355,7169,3861,3587,3541,4350,4618,4341,3861,4000,3946,2926,2269,1508,819,329
E07000122,female,3126,2755,2569,2609,2749,3165,2988,2628,3103,2993,2963,2785,2745,2438,1734,1512,1260,775,510
E07000122,male,3295,2772,2725,2720,2708,3111,3005,2676,3063,2915,2858,2607,2861,2442,1578,1273,846,489,190
E07000123,female,4500,3993,3761,4874,7336,5105,4440,4207,4789,4643,4263,3627,3359,2916,2400,2118,1699,1113,627
E07000123,male,4750,4278,3922,4946,7636,5453,4933,4424,4829,4950,4424,3740,3479,2821,2214,1806,1210,600,271
E07000124,female,1333,1583,1780,1670,1298,1244,1255,1608,2274,2405,2209,1963,2008,1992,1462,1227,946,646,408
E07000124,male,1476,1636,1895,1944,1400,1251,1162,1497,2099,2377,2201,1964,1941,1912,1324,1060,667,333,156
E07000125,female,2183,1949,1974,2076,1953,1984,2111,2239,2711,2599,2412,2275,2219,1952,1242,1066,865,578,377
E07000125,male,2203,2113,2035,2102,1866,1920,1995,2132,2602,2683,2443,2176,2237,1908,1260,876,585,297,134
E07000126,female,3063,2985,2962,3088,3115,3174,3157,3483,4239,4288,3852,3377,3569,3441,2565,2007,1626,1033,575
E07000126,male,3319,3018,3126,3313,3117,3250,2982,3289,4041,4189,3737,3327,3429,3184,2348,1754,1163,605,209
E07000127,female,2838,2921,3045,3709,4006,2688,2644,3134,4094,4295,4031,3646,3811,3663,2758,2325,1648,1011,665
E07000127,male,3082,3156,3380,3712,3945,2677,2469,2861,3788,4206,3876,3362,3561,3394,2535,1969,1213,577,216
E07000128,female,2338,2611,2653,3032,2680,2525,2440,2649,3768,4044,4018,3594,3905,4111,3428,2906,2353,1509,911
E07000128,male,2667,2745,2864,3312,2871,2487,2474,2397,3393,3918,3709,3511,3653,3863,3079,2479,1732,849,331
E07000129,female,2698,2708,2681,2715,2368,2639,2807,3073,3692,3784,3326,2870,3046,2877,2167,1833,1382,920,539
E07000129,male,2775,2771,2769,3123,2646,2490,2500,2919,3581,3578,3442,2874,2887,2810,1879,1575,1073,571,220
E07000130,female,4578,4150,4234,5808,7429,5145,4941,4868,5904,6008,5497,4812,5023,4633,3249,2882,2430,1552,1008
E07000130,male,4738,4477,4582,6646,9415,4964,4746,4799,5710,5963,5383,4915,4911,4410,3093,2421,1751,871,424
E07000131,female,2292,2472,2582,2502,1828,1914,2128,2667,3559,3811,3184,2838,2847,2796,1868,1634,1281,862,561
E07000131,male,2350,2668,2812,2784,1980,1889,2071,2471,3402,3680,3311,2774,2912,2739,1779,1423,957,522,218
E07000132,female,2876,2761,2898,2872,2664,2942,3154,3155,4152,4079,3898,3440,3866,3416,2412,1894,1596,1099,628
E07000132,male,3002,3012,3025,3011,2718,2745,2911,3191,3983,4195,3770,3475,3738,3341,2282,1730,1191,599,235
E07000133,female,1437,1382,1457,1467,1264,1300,1348,1466,1990,2169,1912,1674,1792,1565,1106,959,787,533,324
E07000133,male,1436,1404,1472,1503,1337,1222,1284,1357,1914,2110,1859,1738,1736,1626,1098,800,523,338,96
E07000134,female,2656,2680,2651,2543,2553,2480,2668,3033,3795,3720,3357,2916,3070,3004,1908,1588,1280,922,563
E07000134,male,2771,2875,2870,2840,2469,2322,2532,2912,3766,3847,3338,2984,3092,2989,1936,1429,940,500,186
E07000135,female,1441,1454,1552,2330,1578,1537,1607,1585,1973,2179,2004,1609,1682,1637,1293,1301,1076,655,417
E07000135,male,1485,1527,1639,2663,1604,1498,1455,1446,1811,2028,1932,1649,1573,1438,1132,1028,751,380,161
E07000136,female,1968,1672,1652,1748,1870,2226,2000,1831,2187,2368,2168,2096,2108,2054,1586,1317,1124,712,418
E07000136,male,2092,1682,1722,1834,1851,2189,2066,1804,2137,2158,2102,1925,2103,2034,1475,1171,824,436,145
E07000137,female,3192,3009,3449,3490,3130,3042,2886,3133,4429,4989,5018,5007,5945,6065,4536,3488,2691,1616,1029
E07000137,male,3267,3064,3488,3815,3353,3036,2721,2944,4000,4536,4610,4633,5448,6111,4431,3325,2174,1115,436
E07000138,female,2704,2233,2123,3983,6111,3810,3280,2611,2821,3117,2867,2418,2379,2075,1573,1361,1247,822,559
E07000138,male,3049,2305,2220,3557,5686,3992,3295,2804,2952,3045,2735,2343,2379,2063,1399,1090,874,471,182
E07000139,female,2850,2829,3122,3040,2506,2696,2831,3148,4340,4527,3937,3366,3842,3826,2976,2287,1769,1137,708
E07000139,male,2924,2884,3240,3266,2767,2857,2761,2890,4071,4383,3712,3296,3520,3743,2797,2069,1380,701,313
E07000140,female,2250,2112,2368,2434,2234,2359,2374,2578,3065,3357,3026,2922,3110,3089,2490,2077,1704,1057,668
E07000140,male,2439,2178,2416,2533,2209,2311,2317,2440,2974,3272,3047,2644,3019,3045,2218,1909,1369,628,304
E07000141,female,3691,3731,4028,3923,3109,3651,3794,4131,5274,5515,5122,4574,4710,4452,3176,2546,2115,1468,963
E07000141,male,3864,3673,3952,4291,3059,3216,3415,3698,4886,5246,4813,4277,4433,4407,3008,2276,1503,856,366
E07000142,female,2178,2270,2607,2850,2111,2023,2240,2365,3401,3743,3542,3220,3372,3319,2311,1868,1461,837,575
E07000142,male,2355,2337,2569,2839,2156,1896,1934,2177,3010,3479,3344,3015,3348,3346,2268,1772,1138,585,213
E07000143,female,3691,3217,3431,3681,3311,3639,3440,3631,4459,4742,4288,4199,4746,4581,3451,2916,2330,1632,1040
E07000143,male,3862,3572,3650,3945,3826,3952,3598,3528,4355,4839,4328,3872,4326,4568,3312,2716,1830,945,408
E07000144,female,2860,3103,3410,3398,2627,2735,3148,3657,4755,4962,4487,4293,4613,4666,3316,2959,2448,1591,1023
E07000144,male,3145,3282,3496,3680,2887,2714,2965,3460,4542,4880,4358,3991,4313,4346,3211,2637,1847,930,438
E07000145,female,2762,2499,2585,2969,2786,2829,2524,2533,3269,3554,3185,3091,3382,3509,2440,2067,1767,1147,712
E07000145,male,2915,2539,2724,3214,2990,3003,2529,2433,3071,3304,3167,2951,3259,3423,2410,1760,1322,664,267
E07000146,female,4094,3558,3763,4060,3778,4032,3775,4010,4998,5187,5081,4849,5522,5518,4273,3564,2882,1861,1103
E07000146,male,4075,3919,3896,4208,4204,4394,3879,3773,4773,5162,4763,4390,4997,5261,3915,3174,2213,1176,499
E07000147,female,2190,2041,2256,2666,2182,2119,1992,2178,3003,3484,3615,3760,4437,4682,3444,3077,2530,1738,1124
E07000147,male,2234,2184,2407,2721,2234,2242,2085,2147,2921,3251,3379,3467,4094,4495,3222,2777,2017,1023,411
E07000148,female,4263,3332,2713,4351,8143,6280,5409,4174,4037,3859,3521,3325,3172,2961,2170,1995,1771,1367,894
E07000148,male,4404,3430,3021,4066,7577,6205,5728,4615,4602,4144,3642,3013,3035,2664,2005,1593,1275,776,335
E07000149,female,3430,3213,3605,3630,2698,3011,3294,3731,4719,4923,4553,4159,4515,4612,3188,2733,2236,1401,843
E07000149,male,3544,3485,3748,3835,2632,2830,3095,3474,4433,4607,4316,3969,4279,4410,3184,2515,1772,964,401
E07000150,female,2424,1992,1879,1892,1965,2518,2257,1996,2316,2461,2191,1853,1613,1502,1118,925,668,407,181
E07000150,male,2448,1995,1819,1919,1892,2300,2352,2053,2283,2458,2177,1804,1544,1313,1028,763,460,246,91
E07000151,female,2163,2260,2234,2235,1812,1698,1918,2411,3230,3345,3012,2574,2837,2494,1623,1266,980,673,413
E07000151,male,2179,2342,2604,2474,2034,1927,1940,2308,2951,3338,3025,2653,2656,2467,1606,1248,766,391,144
E07000152,female,2489,2591,2645,2622,1969,2197,2492,2883,3572,3432,3107,2647,3105,2664,1768,1395,1130,821,567
E07000152,male,2637,2750,2819,3073,2114,2016,2294,2650,3426,3592,3084,2704,2884,2671,1752,1317,863,472,213
E07000153,female,3094,2975,2778,2640,2543,2911,3043,3271,3816,3643,3003,2734,3052,2692,1792,1439,1238,953,624
E07000153,male,3261,2966,2801,2873,2584,2784,3054,3146,3712,3655,3096,2686,2801,2642,1721,1286,837,516,202
E07000154,female,7846,6802,5885,6465,7769,8544,8299,7409,7532,7703,6701,5722,5738,4851,3436,2901,2370,1714,1051
E07000154,male,8348,6548,6091,6680,7435,8124,8464,7807,7675,7653,6473,5508,5434,4627,3141,2434,1743,953,440
E07000155,female,2409,2507,2670,2346,1745,1831,2324,2929,3751,3868,3331,2781,2999,2754,1742,1352,1132,793,466
E07000155,male,2553,2679,2808,2629,1985,1790,2001,2563,3418,3630,3300,2918,2840,2757,1766,1320,933,484,197
E07000156,female,2560,2294,2191,2096,1958,2375,2396,2546,2891,2840,2577,2315,2484,2304,1484,1235,1006,696,420
E07000156,male,2676,2387,2288,2313,2032,2177,2288,2422,2843,2939,2427,2299,2274,2198,1478,1072,735,402,171
E07000163,female,1250,1298,1548,1565,1196,1150,1196,1438,2001,2251,2192,2049,2189,2108,1529,1366,1116,800,536
E07000163,male,1295,1400,1707,1592,1241,1150,1171,1334,1876,2063,2034,2049,2033,1933,1355,1105,761,412,203
E07000164,female,2192,2255,2408,2367,1954,1965,1967,2343,3280,3745,3400,3084,3274,3263,2525,2114,1571,1018,637
E07000164,male,2300,2309,2554,2657,2510,2489,2126,2127,3019,3655,3339,2957,3228,3140,2215,1702,1226,630,249
E07000165,female,4220,4360,4503,4559,3478,3949,4257,4774,6065,6695,5939,5071,5142,5034,3947,3340,2753,1967,1334
E07000165,male,4520,4484,4642,5208,4077,4242,4250,4489,5796,6299,5825,5095,4812,4733,3360,2756,1930,1016,475
E07000166,female,1455,1315,1350,1322,1152,1432,1375,1416,1832,1837,1767,1568,1701,1618,1155,978,684,463,263
E07000166,male,1472,1473,1587,2126,3692,2577,1717,1488,1836,1800,1714,1590,1583,1583,1100,849,548,246,144
E07000167,female,1142,1260,1397,1441,1097,1100,1063,1325,1861,2053,1933,1956,2046,2036,1531,1266,1030,618,376
E07000167,male,1280,1255,1459,1741,1185,1091,1118,1193,1679,1978,1961,1857,2059,2004,1330,1115,753,405,163
E07000168,female,2646,2544,2594,2988,3151,2679,2465,2686,3485,4038,4084,3820,4214,4192,3236,2746,2165,1456,906
E07000168,male,2688,2655,2843,3265,3253,2732,2378,2494,3249,3843,3898,3624,3906,3957,2829,2196,1571,811,375
E07000169,female,2349,2307,2355,2437,2237,2224,2380,2643,3348,3626,3286,2766,2838,2558,1745,1484,1152,738,462
E07000169,male,2470,2425,2416,2462,2252,2215,2206,2485,3206,3447,3277,2741,2818,2547,1598,1213,851,441,194
E07000170,female,3743,3352,3401,3542,3633,3710,3665,3730,4735,4754,4134,3574,3685,3619,2637,2073,1522,1045,621
E07000170,male,3768,3531,3508,3760,3538,3458,3526,3532,4588,4698,4197,3607,3594,3469,2481,1781,1121,560,228
E07000171,female,3098,2916,3173,3385,2812,2986,2960,3319,4252,4563,4179,3658,3898,3627,2687,2173,1619,1128,657
E07000171,male,3166,3059,3217,3659,3245,3078,3005,3234,4117,4574,4087,3817,3777,3545,2464,1884,1310,651,256
E07000172,female,3032,2746,2723,3133,3226,3376,3340,3431,4063,4297,3932,3364,3643,3431,2497,2133,1711,1107,686
E07000172,male,3351,2841,2921,3289,3475,3490,3310,3546,4077,4243,3775,3372,3434,3272,2305,1780,1260,673,283
E07000173,female,3125,2998,3062,3282,3002,3175,3519,3554,4365,4534,4226,3697,3747,3468,2657,2338,1755,1192,686
E07000173,male,3377,3248,3269,3455,3130,3032,3248,3353,4139,4266,4114,3553,3679,3232,2375,1955,1285,722,247
E07000174,female,3288,2765,2647,3141,3199,3503,3290,3156,3682,4138,3872,3228,3124,3030,2229,1913,1627,973,526
E07000174,male,3335,2933,2850,3206,3227,3362,3276,3010,3691,4053,3804,3270,3237,2862,1978,1562,1010,587,228
E07000175,female,3213,3152,3257,3361,3041,2964,3035,3430,4330,4624,4280,3778,3898,3837,2782,2266,1782,1164,735
E07000175,male,3307,3231,3444,3635,3173,3084,2983,3200,4327,4533,4102,3631,3820,3721,2548,1937,1300,694,252
E07000176,female,3022,3144,3116,3097,3074,2573,3159,3622,4276,4503,4039,3486,3535,3487,2449,2168,1870,1218,717
E07000176,male,3238,3384,3314,3384,3189,2614,2940,3402,4157,4473,4099,3481,3542,3295,2248,1866,1302,751,286
E07000177,female,4789,4343,4090,4111,3386,4741,4989,4929,5517,5691,4887,4080,4160,3608,2754,2263,1879,1203,816
E07000177,male,5015,4390,4158,4175,3965,4815,5085,4671,5415,5636,4823,4123,4000,3468,2524,2069,1397,673,298
E07000178,female,4700,3873,3398,5990,10883,8115,6418,4712,4420,4260,3689,3193,2919,2563,2037,1692,1441,1102,749
E07000178,male,4823,3984,3794,5748,11514,7918,6769,4929,4441,4345,3593,3078,2887,2388,1703,1416,1104,599,290
E07000179,female,4060,4092,3991,3667,2866,3469,3880,4537,5398,5653,4818,4158,4196,4240,3062,2492,1980,1417,930
E07000179,male,4229,4012,4061,4067,3506,3791,3838,4207,5133,5414,4847,4125,3963,3833,2823,2265,1511,802,389
E07000180,female,3648,3523,3407,3294,2778,3482,3731,3907,4563,4742,4480,3797,3750,3603,2642,2295,1804,1255,830
E07000180,male,3816,3578,3773,4104,3183,3654,3783,3893,4430,4609,4313,3731,3793,3417,2492,2040,1452,769,349
E07000181,female,3249,2994,2959,2806,2465,3001,3186,3452,4150,4382,3810,3290,3413,3256,2364,1938,1617,1132,758
E07000181,male,3381,3053,2999,3026,3029,3218,3342,3320,4043,4165,3786,3124,3237,2991,2191,1738,1282,692,325
E07000187,female,3026,2866,3191,3556,2644,2626,2698,3089,4155,4440,4195,3633,3888,3592,2535,2218,1822,1280,872
E07000187,male,3025,3137,3429,4028,2697,2617,2437,2854,3765,4318,3970,3585,3729,3383,2397,1930,1334,756,333
E07000188,female,3248,3048,3252,3412,3045,2881,2972,3085,4159,4561,4175,3857,4126,3869,2920,2348,1983,1419,865
E07000188,male,3316,3182,3362,3702,3089,3007,2753,2874,3882,4420,4152,3847,4004,3783,2737,2096,1489,817,330
E07000189,female,4431,4233,4497,4602,4094,4183,3932,4474,5628,5964,5653,5214,5942,5767,4275,3530,3007,2084,1416
E07000189,male,4615,4367,4675,4805,4506,4425,4079,4183,5464,5791,5585,5186,5771,5482,3942,3092,2355,1222,567
E07000192,female,2809,2687,2702,3006,2956,3252,3012,3052,3892,3925,3314,2972,2962,2718,2102,1625,1319,789,488
E07000192,male,2951,2867,2813,3262,2956,3045,2921,3043,3965,3966,3348,2888,2853,2793,1826,1335,875,482,161
E07000193,female,3571,3248,3276,3468,3194,3521,3402,3405,4161,4469,4005,3438,3234,3265,2437,2100,1709,1032,614
E07000193,male,3675,3394,3366,3642,3449,3561,3777,3472,4284,4390,4111,3444,3395,3072,2238,1693,1147,598,230
E07000194,female,2524,2679,2702,2799,2300,2454,2725,3010,3856,3979,3557,3298,3507,3792,2779,2019,1431,1000,699
E07000194,male,2729,2826,2911,3084,2918,2487,2532,2862,3739,3889,3580,3199,3393,3585,2596,1798,1167,535,235
E07000195,female,3034,3169,3185,3911,4783,3460,3487,3613,4327,4649,4220,3845,4038,3656,2860,2504,1941,1264,714
E07000195,male,3346,3353,3403,4000,5304,3575,3355,3581,4406,4494,4283,3817,3932,3680,2579,2055,1296,728,257
E07000196,female,2413,2583,2989,3103,2811,2381,2534,2951,4021,4449,4209,3837,3959,3913,2888,2400,1748,1179,714
E07000196,male,2456,2782,3000,3507,3292,2682,2396,2758,3874,4286,4092,3668,3781,3613,2911,2058,1283,675,247
E07000197,female,3354,3352,3399,3625,3351,3394,3612,3829,4892,5137,4587,4194,4398,4346,3201,2537,2003,1341,944
E07000197,male,3521,3542,3515,4076,4971,3862,3621,3865,4828,5068,4646,4055,4310,4150,3094,2291,1502,802,339
E07000198,female,2297,2407,2494,2710,2323,2183,2333,2749,3786,3871,3562,3358,3748,3528,2606,2103,1617,1061,686
E07000198,male,2443,2399,2729,2777,2551,2213,2241,2619,3721,3847,3533,3218,3603,3511,2517,1889,1167,618,221
E07000199,female,2443,2219,2223,2395,2329,2660,2526,2550,2988,2878,2637,2459,2428,2122,1533,1151,870,572,295
E07000199,male,2636,2427,2393,2419,2313,2464,2394,2524,2977,2759,2379,2392,2346,2103,1341,980,600,273,107
E07000200,female,2173,2483,2563,2468,1822,1897,2071,2471,3288,3444,3103,3039,3386,3366,2246,1897,1592,1035,716
E07000200,male,2239,2494,2649,2722,2060,1895,1975,2401,3062,3396,2996,2786,3178,3112,2207,1730,1188,660,278
E07000202,female,4632,3753,3454,4143,5030,5345,4996,4380,4628,4528,4137,3796,3531,2993,2279,2124,1819,1299,830
E07000202,male,4961,4220,3824,4370,4564,5565,5288,4673,4861,4666,4124,3636,3390,2917,2093,1779,1402,699,336
E07000203,female,2571,2693,2841,2699,2121,2199,2485,2758,3566,3962,3495,3324,3616,3382,2434,1945,1537,1034,655
E07000203,male,2592,2794,2948,2963,2521,2390,2517,2595,3430,3736,3511,3157,3545,3411,2377,1839,1193,670,283
E07000207,female,4818,4340,3975,3539,2460,3071,4368,5308,5722,5549,4967,3764,3794,3406,2584,2229,1885,1453,1059
E07000207,male,4944,4538,4396,3734,2440,2771,3779,4870,5285,5522,4572,3730,3496,3150,2121,1858,1406,856,425
E07000208,female,2414,2215,2283,2399,2191,1996,2456,2666,2976,3039,2661,2223,2307,2104,1516,1302,1104,753,475
E07000208,male,2443,2323,2348,2316,1896,1919,2309,2551,2891,3087,2581,2079,2136,1907,1349,1121,798,486,219
E07000209,female,3931,3940,3619,4423,5995,4380,4643,4661,5007,5029,4576,3897,3783,3373,2567,2285,1873,1283,917
E07000209,male,4445,3988,3854,4456,6261,4848,4624,4766,4874,5006,4438,3891,3649,3337,2228,1940,1411,806,334
E07000210,female,2262,2425,2552,2441,1762,1890,2213,2682,3248,3514,3214,2869,2781,2848,2133,1863,1526,1091,743
E07000210,male,2435,2342,2634,2721,1825,1914,2045,2399,3105,3609,3203,2768,2671,2737,1842,1593,1218,694,284
E07000211,female,4622,4203,4032,3763,3355,4087,5043,5070,5478,5491,4805,3954,4147,3674,2621,2325,2057,1535,1125
E07000211,male,4916,4224,4046,3974,3558,3905,4664,4960,5212,5637,4883,4006,3845,3468,2332,1960,1513,853,429
E07000212,female,2448,2139,1983,2783,4143,2198,2575,2864,2985,3082,2721,2247,2184,2052,1563,1521,1222,829,544
E07000212,male,2570,2207,2067,2560,3544,2274,2547,2729,2849,3046,2769,2275,2112,2023,1413,1209,928,446,227
E07000213,female,2933,2641,2449,2478,2657,2894,3528,3337,3780,3956,3342,2759,2651,2583,2050,1842,1545,935,605
E07000213,male,3174,2884,2634,2823,2507,2903,3263,3293,3647,3839,3574,2789,2648,2435,1834,1549,1120,588,268
E07000214,female,2507,2556,2559,2476,2094,2133,2506,2972,3467,3643,3237,2645,2518,2387,1749,1652,1184,762,505
E07000214,male,2643,2713,2802,2732,2217,2257,2597,2816,3576,3553,3213,2649,2411,2343,1703,1337,951,451,184
E07000215,female,2433,2395,2570,2573,1905,2030,2381,2684,3295,3439,3111,2670,2698,2663,1769,1556,1341,936,652
E07000215,male,2475,2476,2564,2521,2077,1937,2227,2399,2984,3420,3030,2658,2615,2376,1667,1287,995,584,249
E07000216,female,3645,3648,3606,3694,2532,2562,3254,4149,4753,4854,4288,3734,3880,3857,2790,2538,1991,1532,1149
E07000216,male,3725,3913,4008,4294,2659,2548,2859,3805,4668,4634,4265,3640,3570,3602,2461,2097,1548,895,434
E07000217,female,3597,3076,2740,2496,2434,3320,3929,3966,3759,3787,3346,2789,2585,2283,1775,1566,1346,947,635
E07000217,male,3825,3233,2865,2659,2306,3157,3906,4173,3902,3755,3286,2867,2637,2221,1536,1353,939,538,245
E07000218,female,1603,1623,1705,1745,1647,1618,1710,1915,2364,2583,2314,2065,2196,2055,1416,1118,911,580,348
E07000218,male,1684,1676,1790,1923,1680,1621,1569,1767,2332,2517,2353,2074,2134,2031,1421,1016,626,344,132
E07000219,female,3899,3611,3566,3807,3801,4069,4104,3862,4607,4770,4194,3810,3908,3750,2741,2155,1753,1113,638
E07000219,male,4131,3588,3593,4026,3696,3808,3952,3892,4559,4725,4297,3849,3768,3622,2397,1819,1235,519,233
