ltla,sex,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+
E07000087,female,2550,3149,3190,2814,2465,2910,3418,3420,3363,4135,4476,4526,3849,3548,3905,3013,2248,1575,1015
E07000087,male,2707,3239,3291,3173,2958,3068,3241,3152,3224,3760,4207,4343,3883,3037,3549,2549,1803,1078,507
E07000088,female,2149,2307,2502,2210,2141,2423,2655,2675,2363,2811,3061,3110,2671,2353,2542,1783,1287,979,552
E07000088,male,2299,2557,2736,2451,2622,2637,2680,2575,2407,2618,2817,3016,2731,2177,2355,1478,1070,594,285
E07000089,female,2558,3085,3199,2537,1784,2159,2702,3170,3499,3909,3674,3524,2783,2499,2830,2227,1616,926,712
E07000089,male,2681,3268,3320,2889,2154,2339,2870,2840,3325,3827,3650,3624,2694,2166,2486,1769,1292,674,347
E07000090,female,3059,3483,3539,3235,3273,3487,3802,3568,3275,4007,4778,4886,4404,3764,4226,3139,2479,1639,1065
E07000090,male,3341,3657,3789,3381,3429,3751,3452,3338,3024,3545,4217,4509,4131,3625,3740,2662,1889,1167,584
E07000091,female,3652,4553,4697,4120,3555,3912,4255,4429,4722,5823,6590,7308,6570,6508,7356,5495,4299,2976,2317
E07000091,male,3819,4668,4966,4479,3868,4106,3995,3914,4280,5178,6091,6721,6208,5967,6600,4938,3355,2169,1190
E07000092,female,3025,2959,2711,2244,2334,3014,3614,3448,3344,3383,3442,3180,2352,2027,1963,1431,1063,656,505
E07000092,male,3212,3223,2839,2511,2592,3256,3799,3667,3292,3471,3451,3289,2511,1868,1863,1331,881,424,212
E07000093,female,3367,3937,3731,3145,2538,3364,3836,4011,3988,4591,4825,4858,3931,3633,4030,2963,2058,1429,954
E07000093,male,3680,3982,3849,3238,2725,3135,3587,3542,3738,4370,4752,4596,3969,3323,3621,2615,1794,1013,445
E07000094,female,2960,3714,3863,4256,4157,3004,3237,3467,3931,4413,4492,4477,3820,3371,3789,2769,2130,1507,1137
E07000094,male,3081,3860,4224,4380,4107,2909,2880,3203,3611,4289,4338,4462,3691,3250,3355,2469,1741,1034,547
E07000095,female,3029,3169,3035,2514,2428,2897,3415,3675,3279,3400,3787,3393,2804,2249,2410,1842,1531,1032,563
E07000095,male,3166,3321,3208,2753,2693,2946,3074,2994,3086,2995,3392,3187,2589,1983,2115,1582,1148,608,300
E07000096,female,4779,5035,4916,3932,3338,4416,5532,5891,5625,5476,5416,5399,4597,3733,3743,2693,2101,1515,1054
E07000096,male,5084,5257,5256,4250,3562,4260,4939,5341,5346,5460,5382,5322,4496,3642,3270,2286,1605,1007,501
E07000098,female,3215,3654,3569,2825,2563,3097,3287,3854,3739,3818,3894,3766,2880,2551,2779,2015,1608,1154,783
E07000098,male,3417,3668,3742,3076,2535,2842,2904,3175,3403,3371,3520,3505,2800,2285,2297,1598,1195,712,375
E07000099,female,3739,4175,4152,3242,2749,3590,4243,4880,4851,5002,4855,4621,3775,3341,3595,2619,2119,1551,972
E07000099,male,3972,4368,4221,3508,2923,3686,4027,4354,4660,4811,4802,4649,3752,3111,3159,2320,1609,1017,443
E07000102,female,2558,3057,3171,2584,2050,2571,2746,3447,3468,3516,3488,3407,2654,2324,2348,1723,1384,976,645
E07000102,male,2706,3180,3288,2662,2325,2451,2544,2879,3318,3419,3443,3292,2520,2183,2055,1517,1053,678,336
E07000103,female,3319,3503,3272,2452,2420,3238,3928,4372,3742,3402,3136,2625,2199,1818,1715,1289,1058,706,496
E07000103,male,3511,3515,3323,2820,2442,3027,3762,4052,3944,3468,3234,2830,2229,1694,1484,1084,803,500,211
E07000105,female,3821,4319,4306,3675,3162,3680,4096,4202,4174,4612,4979,4594,3783,3374,3861,2814,1893,1238,782
E07000105,male,3969,4522,4395,3738,2953,3717,3663,3664,3796,4190,4993,4649,3593,3239,3446,2368,1535,834,389
E07000106,female,3477,4056,4265,5972,9506,5945,4083,4283,4092,4488,5173,5181,4766,4491,5067,3661,2682,1810,1450
E07000106,male,3678,4486,4665,5753,9790,7515,5020,3957,3622,4144,4885,4926,4409,4145,4476,2991,2104,1129,619
E07000107,female,4017,4123,3897,2844,2727,3661,5154,4939,4038,3780,3932,3325,2733,2114,2205,1622,1267,877,524
E07000107,male,4415,4234,4003,3094,2769,3304,4350,4601,4330,3933,3829,3438,2716,2090,1995,1334,951,592,294
E07000108,female,2803,3214,3390,2966,2634,3360,3252,3370,3235,3715,4313,4566,4252,3879,4074,2825,2007,1274,932
E07000108,male,3031,3468,3556,2960,2988,3242,3308,3202,3047,3607,4296,4484,4054,3668,3932,2605,1664,895,446
E07000109,female,3379,3683,3592,2904,2519,3302,3792,3690,3444,3635,3809,3560,2902,2514,2606,1874,1552,1017,538
E07000109,male,3547,3771,3661,3279,2739,2996,3340,3475,3263,3601,3864,3576,2964,2392,2248,1682,1164,694,322
E07000110,female,5057,5477,5265,4416,4015,4992,5728,6072,5462,5959,6326,5979,4928,4430,4865,3378,2676,1757,1096
E07000110,male,5416,5940,5573,4678,4483,5232,5422,5428,5165,5652,6346,5891,4835,4012,4455,3025,2057,1174,470
E07000111,female,3362,3928,3968,3226,2491,3022,3263,3752,4149,4405,4642,4244,3738,3441,3806,2711,2046,1401,970
E07000111,male,3449,4168,4196,3206,2585,2743,3111,3382,3828,4103,4334,4339,3477,3129,3309,2342,1642,1008,471
E07000112,female,2564,3078,3081,2501,2470,2820,3191,3234,3101,3598,4220,4289,3948,3715,4204,2781,2050,1314,1084
E07000112,male,2742,3159,3316,2841,2807,3041,3166,3041,3033,3602,4278,4236,3665,3436,3955,2607,1698,931,523
E07000113,female,4404,4873,4827,4021,3869,4317,4788,5060,4583,4750,5506,5412,4510,3931,4390,3060,2106,1287,800
E07000113,male,4758,5131,5153,4266,4294,4628,4531,4367,4266,4625,5225,5265,4476,3843,4033,2742,1738,821,359
E07000114,female,3620,4207,4246,3472,3347,3674,4043,4265,4030,4443,5069,5080,4768,4692,5023,3598,2561,1697,1109
E07000114,male,4028,4481,4517,3935,3576,3931,3606,3690,3551,4142,4554,4851,4300,4268,4504,3071,1977,1045,487
E07000115,female,3805,4133,4366,3624,3035,3705,3967,4472,4563,4923,5069,4760,3811,3141,3644,2760,1993,1256,824
E07000115,male,3930,4467,4671,4167,3120,3284,3602,3677,4097,4780,4888,4661,3807,3166,3235,2320,1630,874,344
E07000116,female,3040,3668,4193,3557,2307,2733,3300,3919,4027,4486,4546,4232,3491,3003,3203,2430,1779,1339,1087
E07000116,male,3225,3855,4323,3497,2334,2722,3236,3860,4028,4643,4781,4181,3345,2686,2983,2083,1413,870,534
E07000117,female,2807,2903,2902,2306,2265,2971,3104,2906,2638,2657,2995,3087,2629,2346,2528,1724,1177,743,595
E07000117,male,3043,3089,2993,2612,2466,2846,2853,2676,2580,2650,3055,2853,2660,2222,2322,1500,935,464,242
E07000118,female,3025,3519,3463,2903,2604,3371,3948,3888,3692,4231,4482,4257,3587,3323,3532,2518,1658,1001,583
E07000118,male,3136,3699,3665,3120,2914,3380,3814,3850,3698,4381,4396,4441,3543,3204,3434,2277,1417,667,249
E07000119,female,1621,2004,2240,1835,1513,1782,1993,2106,2118,2601,3143,3452,3081,2743,3185,2397,1844,1252,803
E07000119,male,1665,2042,2164,1965,1649,1889,1868,2108,2027,2424,3044,3242,3013,2735,2975,2145,1391,792,360
E07000120,female,2522,2697,2586,2135,2246,2574,2763,2620,2325,2630,2853,2689,2390,2000,2198,1617,1112,704,360
E07000120,male,2597,2780,2667,2481,2375,2569,2522,2501,2244,2518,2927,2677,2241,1946,2076,1431,914,440,206
E07000121,female,3520,4090,3737,4708,7132,5179,4092,3971,3831,4045,4865,5081,4538,3992,4086,2990,2262,1470,1011
E07000121,male,3692,4249,4124,5038,8214,6038,3997,3672,3503,3958,4614,4632,4164,3704,3896,2713,1890,966,455
E07000122,female,2949,3092,2943,2484,2162,2743,3187,3195,2675,2838,3102,3050,2836,2446,2463,1693,1195,795,505
E07000122,male,3082,3249,3086,2590,2405,2769,3108,3170,2765,2859,2912,2865,2637,2450,2447,1623,968,549,258
E07000123,female,4484,4699,4420,4322,6520,5480,4780,4454,4038,4192,4462,4384,3640,3049,2796,2088,1710,1112,587
E07000123,male,4691,4852,4826,4471,6548,6131,5230,4637,4358,4345,4641,4589,3683,2993,2737,1832,1318,758,290
E07000124,female,1241,1582,1874,1680,1348,1383,1579,1610,1781,2188,2570,2585,2226,1930,2109,1526,1128,699,520
E07000124,male,1360,1641,1990,1799,1558,1555,1509,1413,1543,2060,2423,2612,2204,1824,1992,1355,866,513,250
E07000125,female,1866,2226,2296,1831,1694,2021,2428,2294,2270,2587,2771,2588,2155,2018,2008,1316,880,593,385
E07000125,male,2008,2323,2420,1994,1690,2095,2098,2157,2165,2376,2821,2548,2161,1933,1959,1155,720,393,189
E07000126,female,2773,3149,3303,2847,2589,3161,3527,3336,3314,3874,4194,4225,3537,3219,3559,2509,1837,1136,707
E07000126,male,2829,3389,3394,2910,2816,3172,3275,3266,2960,3802,3986,4047,3446,3039,3206,2185,1500,710,358
E07000127,female,2638,3178,3179,3742,4456,3162,2832,2923,2960,3769,4170,4322,3780,3447,3687,2741,2046,1194,815
E07000127,male,2800,3302,3404,3595,3974,3474,3060,2519,2559,3417,4036,4131,3618,3094,3266,2434,1582,830,360
E07000128,female,2362,2690,2962,2606,2260,2926,2894,2957,2818,3525,4238,4536,4274,4000,4449,3298,2542,1560,1052
E07000128,male,2462,2957,3161,2943,2602,2940,2767,2771,2673,3147,3985,4225,3855,3875,4102,3043,2059,1084,467
E07000129,female,2703,3044,3107,2516,2335,2961,3605,3525,3165,3463,3757,3723,3067,2707,2996,2217,1676,1056,677
E07000129,male,2939,3229,3214,2777,2433,2729,3171,3187,3001,3316,3625,3552,3009,2610,2721,1913,1254,705,265
E07000130,female,4656,5103,4892,5788,7850,6743,5852,6051,5119,5685,6217,5967,5102,4776,4710,3615,2513,1686,1117
E07000130,male,4898,5341,5147,6894,10238,7774,5291,5601,5168,5690,6062,5986,5119,4559,4444,3061,2055,1144,502
E07000131,female,2197,2675,2941,2522,1879,2330,2608,2799,2952,3598,3984,3711,3093,2756,3012,2156,1575,968,697
E07000131,male,2422,2823,3175,2674,2039,2474,2390,2430,2819,3409,3788,3749,3058,2687,2842,1967,1325,740,273
E07000132,female,2802,3243,3144,2742,2441,3407,3503,3547,3431,3935,4314,4210,3617,3433,3637,2663,1795,1083,802
E07000132,male,3013,3430,3389,2961,2628,3132,3276,3268,3310,3788,4320,4089,3560,3269,3480,2359,1538,788,319
E07000133,female,1169,1440,1490,1300,1113,1284,1341,1451,1510,1733,2201,2134,1824,1663,1700,1203,839,564,357
E07000133,male,1269,1485,1501,1308,1141,1278,1229,1261,1264,1641,2109,2154,1715,1695,1629,1121,715,385,178
E07000134,female,2647,2968,2984,2681,2753,3117,3376,3430,3106,3852,4081,3836,3171,2838,3117,2177,1411,863,677
E07000134,male,2918,3113,3181,2787,2654,2949,3040,3027,3071,3811,4115,3831,3201,2953,2997,2023,1223,598,232
E07000135,female,1369,1680,1736,2090,1454,1511,1689,1850,1687,1793,2010,2067,1666,1522,1605,1295,1076,788,602
E07000135,male,1511,1828,1751,2082,2000,1676,1197,1631,1516,1746,1825,1894,1680,1437,1392,1075,816,507,259
E07000136,female,1943,2329,1977,1665,1677,2047,2315,2326,2073,2138,2404,2469,2198,2068,2065,1477,1106,737,465
E07000136,male,2146,2450,2070,1667,1960,2376,2523,2415,1992,2182,2236,2319,2093,1938,1968,1419,879,479,246
E07000137,female,2865,3490,3602,3019,2700,2947,3429,3182,3207,4389,5267,6140,6097,5838,6199,4458,2966,1829,1103
E07000137,male,3145,3506,3671,3190,3000,3275,3198,3074,2939,3757,4778,5493,5511,5620,6171,4344,2634,1387,610
E07000138,female,2492,2668,2263,4223,7211,3546,3008,2943,2492,2489,2820,2998,2442,2156,2091,1469,1182,880,645
E07000138,male,2818,2809,2569,3790,7136,4327,3581,3144,2561,2616,2689,2821,2277,2000,1936,1308,884,508,257
E07000139,female,2871,3359,3392,2865,2536,3219,3490,3583,3365,4041,4678,4557,3827,3512,3990,3082,2199,1243,728
E07000139,male,2847,3470,3298,2875,2714,3287,3453,3409,3246,3716,4282,4334,3567,3350,3717,2791,1946,934,376
E07000140,female,2407,2881,2552,2165,2139,2533,2940,2750,2734,3192,3415,3568,3191,3056,3244,2405,1788,1148,700
E07000140,male,2630,2764,2752,2281,2278,2398,2829,2650,2565,3041,3362,3525,3023,2849,3170,2172,1523,832,405
E07000141,female,3475,4243,4403,3647,2739,3505,4009,4472,4384,5023,5500,5608,5040,4628,4845,3535,2384,1532,1095
E07000141,male,3639,4439,4422,3690,3013,3315,3629,3659,3907,4745,5178,5367,4618,4174,4548,3175,2034,1093,513
E07000142,female,2165,2651,2626,2251,2014,2414,2577,2690,2636,3105,3762,3984,3559,3300,3446,2485,1682,1023,628
E07000142,male,2355,2820,2740,2483,2140,2501,2371,2303,2336,2910,3483,3744,3326,3167,3433,2475,1499,779,323
E07000143,female,3466,3948,3743,3135,3203,3728,4098,3970,3689,4308,5039,5264,4768,4583,5123,3514,2653,1734,1357
E07000143,male,3658,4154,4097,3379,3547,3911,4208,3961,3549,4250,4821,5124,4494,4303,4732,3511,2321,1293,619
E07000144,female,2934,3449,3455,3105,2776,3234,3632,3857,3822,4558,5026,4997,4474,4288,4886,3540,2678,1797,1218
E07000144,male,3042,3603,3711,3302,2873,3127,3453,3453,3642,4351,4877,4879,4206,3864,4457,3249,2283,1306,527
E07000145,female,2505,2712,2821,2514,2513,2561,2760,2733,2495,2927,3650,3698,3332,3217,3421,2590,1727,1168,863
E07000145,male,2681,2918,2950,2621,2698,2735,2874,2793,2466,2789,3206,3482,3212,3118,3398,2341,1485,825,399
E07000146,female,3655,4463,4200,3467,3149,3510,4115,4297,3830,4681,5320,5799,5417,5220,5744,4262,3055,1966,1211
E07000146,male,3952,4501,4289,3656,3298,3817,4190,3978,3757,4314,5274,5490,4899,4718,5284,3807,2627,1416,617
E07000147,female,1798,2290,2346,2086,1962,2135,2389,2393,2286,2941,3725,4287,4546,4413,4997,3539,2648,1824,1336
E07000147,male,2007,2406,2536,2331,2094,2233,2241,2368,2178,2810,3478,3939,4112,4198,4766,3331,2232,1368,598
E07000148,female,3599,3716,3553,4910,9401,6404,5191,4539,3688,3674,3881,3555,3167,2956,2969,2158,1702,1163,868
E07000148,male,3786,4048,3717,4717,8727,7232,5699,4978,3856,3958,4057,3743,3012,2660,2525,1881,1259,751,477
E07000149,female,3402,4164,4274,3430,2967,3627,4136,4433,4340,4985,5275,5305,4707,4406,4844,3605,2537,1759,1172
E07000149,male,3716,4174,4546,3826,3083,3421,3501,4026,4215,4608,5135,4951,4410,4109,4583,3326,2287,1216,565
E07000150,female,2481,2703,2574,1846,1707,2381,2912,3046,2365,2287,2500,2458,2040,1734,1514,1057,746,438,268
E07000150,male,2533,2897,2519,1975,1854,2234,2583,2974,2540,2262,2443,2501,1959,1560,1345,857,585,277,98
E07000151,female,2326,2539,2689,2253,1741,2222,2593,2633,2665,3175,3519,3413,2821,2525,2684,1782,1182,721,483
E07000151,male,2370,2604,2689,2333,2050,2466,2415,2397,2452,2980,3412,3375,2835,2525,2521,1727,1036,557,241
E07000152,female,2469,2719,2972,2516,2021,2456,2741,2913,2926,3507,3812,3479,2948,2886,2998,2019,1331,837,629
E07000152,male,2517,2881,3105,2900,2305,2410,2481,2495,2721,3342,3764,3561,2909,2651,2828,1869,1202,663,320
E07000153,female,3014,3369,3279,2688,2377,3030,3380,3348,3257,3663,3684,3486,2815,2651,2987,1902,1358,808,632
E07000153,male,3154,3477,3463,2868,2367,3052,3102,3304,3325,3622,3691,3502,2688,2520,2523,1844,1114,599,268
E07000154,female,7576,7890,7399,6495,6789,6485,7547,8390,7136,7459,7208,6998,5859,5155,5119,3454,2585,1663,1105
E07000154,male,7861,8354,7615,6275,7048,7574,7816,8161,7906,7616,7328,6964,5519,4651,4591,3081,1949,1155,514
E07000155,female,2409,2897,2977,2432,1788,2308,2887,2936,3224,3621,3948,3803,3025,2630,3057,1926,1247,784,552
E07000155,male,2538,3089,3062,2638,2132,2470,2558,2586,2721,3432,3735,3619,3054,2582,2832,1902,1151,648,292
E07000156,female,2352,2704,2587,2153,1761,2051,2538,2712,2495,2836,2926,2802,2445,2224,2443,1592,1043,679,416
E07000156,male,2374,2849,2776,2296,2017,2161,2152,2477,2350,2727,2952,2631,2268,2144,2082,1457,888,484,237
E07000163,female,1206,1379,1498,1274,1071,1190,1374,1461,1465,1911,2335,2432,2280,2095,2191,1691,1193,868,628
E07000163,male,1218,1434,1599,1493,1214,1321,1300,1291,1399,1713,2191,2218,2153,2066,2007,1479,931,532,237
E07000164,female,1897,2297,2403,2116,1795,2110,2245,2336,2391,2984,3681,4101,3428,3237,3418,2544,2032,1191,734
E07000164,male,2027,2428,2577,2202,1951,2239,2448,2272,2213,2686,3487,3755,3275,3129,3273,2295,1530,881,324
E07000165,female,3602,4473,4930,4116,2608,3452,3995,4550,4967,5742,6617,6571,5633,5023,5239,3990,3125,2121,1611
E07000165,male,3841,4531,5123,5233,3144,3489,4020,4392,4490,5485,6243,6380,5461,4578,4890,3364,2452,1373,691
E07000166,female,1218,1400,1301,1192,925,1253,1397,1477,1264,1552,1917,2009,1892,1601,1689,1164,878,545,294
E07000166,male,1268,1517,1491,1901,1633,2098,2531,1775,1496,1713,1947,2055,1820,1590,1557,1099,721,375,177
E07000167,female,1151,1309,1427,1334,1096,1270,1394,1456,1291,1866,2250,2335,2182,2022,2052,1559,1182,776,497
E07000167,male,1175,1446,1560,1380,1297,1338,1211,1276,1291,1691,1973,2346,2049,1991,2064,1433,897,553,209
E07000168,female,2397,2763,2828,2432,2245,2597,2849,2664,2587,3378,3929,4499,4299,4112,4301,3227,2366,1481,929
E07000168,male,2534,2868,2773,2687,2502,2926,2859,2533,2425,3016,3635,4229,4079,3802,4051,2679,1837,978,441
E07000169,female,2376,2645,2693,2218,1857,2758,3015,2902,2743,3182,3589,3661,2959,2719,2715,1959,1328,854,527
E07000169,male,2577,2814,2747,2305,2091,2493,2770,2725,2646,3017,3515,3508,3025,2563,2660,1669,1084,572,216
E07000170,female,3423,3938,3837,3272,3342,4113,4595,4149,3782,4394,4846,4620,3839,3447,3475,2775,1922,1066,633
E07000170,male,3650,4116,3855,3475,3486,3819,4216,3844,3635,4051,4642,4672,3807,3315,3227,2500,1496,769,294
E07000171,female,3040,3450,3348,2892,2684,3249,3314,3390,3330,4013,4579,4568,3938,3521,3822,2718,1918,1224,750
E07000171,male,3169,3584,3375,3044,3010,3503,3182,3254,3199,3814,4448,4596,3891,3532,3541,2562,1569,867,392
E07000172,female,2732,3003,3119,2808,3411,3647,3733,3548,3348,3702,3909,4119,3513,3151,3562,2540,1888,1168,775
E07000172,male,2787,3371,3297,2881,3609,3830,4007,3454,3496,3682,4155,3794,3411,3007,3183,2276,1508,817,386
E07000173,female,2852,3304,3366,2845,2770,3602,3947,3971,3747,4193,4387,4437,3754,3441,3559,2609,2033,1212,660
E07000173,male,3081,3519,3666,3027,2884,3447,3622,3369,3629,3916,4194,4206,3548,3217,3311,2174,1572,864,304
E07000174,female,3093,3462,3151,2506,2630,3534,3675,3749,3154,3459,3975,4131,3504,3052,2910,2280,1594,998,627
E07000174,male,3117,3459,3303,2724,2750,3543,3555,3602,3085,3459,3966,3921,3429,2997,2825,1953,1264,647,268
E07000175,female,3034,3553,3568,3159,2763,3614,3543,3513,3458,4075,4652,4690,4178,3690,4009,2931,2032,1280,815
E07000175,male,3166,3681,3673,3203,3120,3562,3521,3342,3325,3913,4646,4578,4017,3590,3725,2571,1712,821,404
E07000176,female,2869,3407,3795,3231,3174,3308,3528,3815,4080,4158,4485,4284,3596,3305,3569,2638,1963,1366,973
E07000176,male,3048,3702,3979,3368,3350,3664,3354,3490,3746,4188,4343,4308,3607,3159,3292,2287,1567,979,441
E07000177,female,4600,4624,4737,3925,3264,4032,5011,5661,5122,5380,5605,5270,4431,3776,3911,2883,2210,1386,909
E07000177,male,4970,5089,4875,4023,3576,4069,4805,5455,4940,5018,5557,5357,4392,3597,3569,2539,1744,1032,502
E07000178,female,3814,4277,4128,6147,12255,6833,3168,4386,3559,3661,3841,3816,3167,2697,2531,1966,1536,1021,793
E07000178,male,4142,4593,4417,5909,13475,9631,4596,4505,4158,3484,3877,3587,3006,2409,2328,1610,1144,721,396
E07000179,female,3806,4388,4406,3748,2781,3400,3945,4624,4635,5260,5779,5244,4383,3905,4190,3391,2452,1557,1045
E07000179,male,4168,4640,4637,3761,3316,3770,4256,4269,4465,4989,5281,5174,4196,3569,3800,2826,2055,1172,499
E07000180,female,3795,4217,3981,3498,2884,3801,4448,4628,4506,4739,4849,4769,4080,3594,3787,2949,2155,1436,994
E07000180,male,4165,4443,4312,4059,3346,3875,4376,4444,4507,4718,4869,4800,3890,3432,3633,2563,1822,1004,542
E07000181,female,2796,3331,3364,2762,2269,2756,3325,3540,3396,4002,4213,4231,3544,3234,3444,2640,1873,1358,851
E07000181,male,2960,3533,3398,2870,2579,3174,3489,3450,3209,3679,3905,4008,3368,2938,3063,2262,1542,904,498
E07000187,female,2833,3282,3405,3078,2333,2619,3268,3319,3318,4014,4717,4637,3987,3863,3928,2847,2026,1354,986
E07000187,male,2931,3287,3688,3454,2585,2875,2813,2955,2938,3621,4352,4448,3766,3561,3678,2470,1661,919,472
E07000188,female,2935,3542,3537,3065,2739,3172,3518,3373,3264,3946,4741,4789,4145,4044,4127,3082,2157,1400,1091
E07000188,male,3233,3741,3665,3319,2998,3153,3285,3301,3074,3762,4524,4706,4181,3818,3967,2743,1835,980,494
E07000189,female,4102,4666,4782,4155,3294,4071,4689,4405,4462,5350,6246,6488,5823,5771,6217,4587,3197,2085,1602
E07000189,male,4254,4776,5037,4239,3951,4234,4716,4389,4156,5004,5816,6128,5677,5576,5765,4090,2736,1456,704
E07000192,female,2578,2827,2872,2460,2574,3383,3537,3386,2872,3449,3910,3729,2997,2745,2767,2053,1554,880,617
E07000192,male,2834,2949,3017,2693,2709,3294,3439,3290,2894,3470,3999,3729,2967,2556,2582,1889,1144,577,262
E07000193,female,3402,3709,3603,3107,2844,3500,3685,3790,3510,3890,4473,4308,3616,3106,3230,2501,1834,1187,721
E07000193,male,3736,4008,3736,3467,3261,4026,3771,3961,3673,4058,4381,4332,3673,3168,2995,2198,1438,715,310
E07000194,female,2511,2906,2843,2491,2249,2935,2933,3059,3180,3604,3991,3914,3330,3185,3638,3022,1924,1128,740
E07000194,male,2636,2867,3124,2913,2752,2799,2861,2771,2905,3591,3887,3974,3249,2945,3291,2732,1598,800,359
E07000195,female,2881,3217,3346,3774,4934,4358,4057,3767,3568,3951,4564,4443,3861,3613,3738,2812,2066,1390,842
E07000195,male,2991,3509,3530,3868,5266,4712,4310,3606,3524,3971,4508,4335,3812,3383,3538,2557,1676,916,416
E07000196,female,2465,2724,2920,2618,2514,2869,2850,2920,2852,3699,4334,4490,3940,3593,3852,3140,2193,1316,872
E07000196,male,2595,2895,2868,2926,3261,3467,3245,2992,2946,3635,4345,4472,3717,3369,3602,2753,1894,887,339
E07000197,female,3387,3569,3888,3203,3045,4041,4208,4018,3997,4621,5142,5148,4407,4078,4315,3408,2424,1423,919
E07000197,male,3368,3943,3958,3423,3409,4463,4272,4046,3893,4634,5222,5083,4320,3883,4075,3059,2024,1047,495
E07000198,female,2057,2366,2655,2433,2086,2454,2492,2579,2694,3392,3972,3954,3464,3220,3713,2656,1882,1136,681
E07000198,male,2076,2583,2806,2594,2357,2509,2480,2435,2368,3395,3998,3843,3335,3145,3450,2500,1583,750,334
E07000199,female,2155,2273,2356,1978,1948,2436,2719,2540,2318,2671,2747,2613,2411,2209,2155,1549,1084,647,364
E07000199,male,2276,2427,2528,2218,2113,2226,2389,2484,2306,2468,2851,2416,2154,2041,2046,1413,839,352,144
E07000200,female,2019,2419,2596,2464,1903,2120,2291,2441,2521,3091,3670,3645,3252,3159,3559,2631,1739,1232,895
E07000200,male,2121,2489,2770,2374,2128,2083,2166,2206,2367,3044,3462,3551,2993,2859,3282,2302,1602,864,425
E07000202,female,4392,4371,4102,3369,3547,4817,5264,4691,4217,4346,4283,4281,3743,3404,3096,2160,1799,1212,892
E07000202,male,4510,4632,4312,3954,3951,4794,4996,5230,4216,4336,4634,4197,3615,3053,2850,1984,1406,853,470
E07000203,female,2196,2695,3029,2601,2213,2531,2942,2852,2949,3509,4073,4129,3646,3548,3727,2580,1834,1234,787
E07000203,male,2294,2809,3128,2721,2432,2783,2818,2913,2703,3316,4002,4022,3512,3403,3616,2519,1584,809,398
E07000207,female,4249,5156,4661,3720,2445,2562,3210,4809,5574,5719,5448,5070,3906,3360,3501,2619,2099,1462,1168
E07000207,male,4449,5235,5111,3879,2638,2591,2858,3714,5278,5397,5289,5033,3629,3030,3015,2096,1550,1037,648
E07000208,female,2362,2783,2617,2375,2092,1976,2277,2930,3062,3077,2969,2749,2164,2031,2095,1625,1201,778,480
E07000208,male,2585,2827,2826,2384,1946,1968,2044,2451,2916,3004,2861,2824,2091,1717,1892,1255,903,578,288
E07000209,female,3417,4076,4308,5007,7559,5734,4311,4223,4435,4812,4718,4749,3890,3288,3490,2470,1978,1419,956
E07000209,male,3766,4438,4529,5006,7961,6701,4876,4238,4336,4886,4777,4764,3666,3115,3231,2235,1609,912,466
E07000210,female,1986,2363,2625,2422,1773,1920,1980,2272,2934,3196,3519,3436,2966,2594,2846,2184,1686,1209,840
E07000210,male,2061,2554,2729,2374,2028,2029,1909,2143,2608,3028,3412,3460,2938,2434,2518,1875,1380,889,427
E07000211,female,4540,5059,4740,3827,3199,3820,4692,5572,5675,5424,5447,5207,4137,3596,3788,2740,2109,1625,1209
E07000211,male,4621,5188,5054,3960,3212,3825,4393,4919,5358,5444,5418,5177,4039,3286,3403,2322,1640,989,589
E07000212,female,2423,2515,2393,2997,4305,3681,3191,2749,2707,2877,2916,2893,2283,1935,2057,1508,1258,933,615
E07000212,male,2480,2584,2539,2797,3910,3817,3022,2552,2673,2794,2839,2811,2305,1810,1875,1383,940,641,319
E07000213,female,3077,3142,2862,2401,2263,2588,3259,3655,3723,3566,3732,3492,2803,2369,2489,2004,1601,1015,654
E07000213,male,3115,3317,3193,2692,2423,2588,2953,3355,3523,3422,3511,3613,2903,2294,2270,1643,1331,716,316
E07000214,female,2252,2716,2807,2394,1968,2214,2359,2816,3033,3457,3444,3315,2673,2201,2400,1862,1469,1131,631
E07000214,male,2412,2826,2981,2524,2183,2333,2317,2639,2959,3290,3540,3323,2643,2109,2172,1680,1182,639,310
E07000215,female,2411,2705,2773,2253,1952,2117,2611,2891,3002,3188,3508,3289,2699,2364,2596,1970,1386,983,758
E07000215,male,2643,2788,2790,2454,2004,2044,2328,2499,2848,2973,3351,3310,2604,2206,2340,1578,1198,663,465
E07000216,female,3281,3921,4245,3741,2275,2335,2835,3875,4484,4977,4718,4492,3820,3396,3821,3085,2319,1751,1327
E07000216,male,3458,4154,4446,4326,3135,2674,2534,3204,3844,4683,4771,4310,3723,3086,3315,2608,1852,1132,603
E07000217,female,3091,3420,3303,2608,1888,2543,2817,3752,3850,3710,3611,3272,2715,2259,2327,1709,1367,974,703
E07000217,male,3316,3640,3629,2709,2183,2443,2913,3363,4107,3913,3622,3264,2765,2362,2148,1525,1112,683,392
E07000218,female,1590,1854,1795,1602,1525,1878,1935,2006,1809,2296,2546,2535,2159,1935,2034,1486,1067,631,465
E07000218,male,1701,1858,1881,1751,1667,1954,1944,1785,1701,2238,2465,2496,2195,1826,1899,1428,871,459,185
