ltla,sex,12-15,16-17,18-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+
E08000002,male,4734,2432,7526,5568,5744,5662,6744,7098,6350,5311,5430,4941,3448,2603,1628,911,357
E08000003,female,10380,5222,44309,27389,22632,16313,15445,14720,12238,9846,8766,7362,6085,5384,4290,2793,1651
E08000003,male,11186,5704,44295,29054,24932,17994,16549,14748,12429,10446,9141,6821,5233,4048,2664,1507,600
E08000004,female,5944,3060,9948,7842,7377,6806,8024,8129,7333,6318,6195,5792,4366,3536,2706,1715,1174
E08000004,male,6324,3110,10252,7380,7009,6950,8192,7770,7052,6163,5982,5220,3903,2799,1761,949,390
E08000005,female,5471,2893,9568,7398,7015,6681,7831,7670,7183,6320,5901,5264,3979,3315,2717,1675,990
E08000005,male,5625,3044,9602,6776,6739,6308,7547,7530,6870,6183,5912,5031,3530,2693,1765,957,318
E08000006,female,5234,2798,12796,10612,8974,7294,8115,7815,7022,5810,5667,5329,4293,3580,2812,1966,1211
E08000006,male,5317,2788,13146,10878,9470,7515,8039,8317,7427,6220,5936,5114,3756,2889,1926,1030,412
E08000007,female,6661,3380,10486,8240,8803,8962,10795,11274,10188,8670,8508,8252,6495,5618,4637,2856,1796
E08000007,male,6885,3592,10734,7734,8307,8621,10262,10908,10020,8819,8542,7627,5713,4642,3229,1677,684
E08000008,female,5132,2639,9532,7571,7287,6808,8304,8622,7578,6342,6420,5971,4575,3652,2750,1788,1112
E08000008,male,5363,2911,9401,6863,6802,6660,8141,8536,7806,6486,6540,5858,4018,3020,1888,975,392
E08000009,female,5590,2758,7822,6783,7931,8089,9263,9450,7961,6455,6191,5653,4528,4054,3367,2160,1312
E08000009,male,5879,2946,8629,6731,7296,7651,8651,8850,7886,6626,6207,5176,3802,3250,2421,1260,529
E08000010,female,7082,3828,13071,10233,9851,9929,12687,12330,10836,9320,9822,9529,6907,5304,3801,2430,1428
E08000010,male,7620,4077,13487,10096,9622,9935,12540,12790,10965,9201,9854,9322,6681,4526,2726,1365,440
E08000011,female,3645,1907,7041,5041,4627,4271,5472,5939,5817,4896,4234,3476,3022,2924,2262,1156,557
E08000011,male,3745,2071,6755,4426,3838,3648,4699,5276,5337,4636,3850,3202,2559,2191,1483,621,221
E08000012,female,9796,5220,35213,18940,16159,13457,15097,16335,15495,13241,11861,9987,8411,7769,5931,3614,1897
E08000012,male,9873,5564,34022,21321,18413,14045,15279,15004,14658,12838,11891,9717,7327,6178,4082,1796,696
E08000013,female,3955,2159,7264,5404,5172,5263,6662,6568,6038,5500,5800,5458,4291,3484,2502,1492,950
E08000013,male,4362,2194,7424,5232,4976,5301,6260,6584,6100,5483,5614,5201,3817,2924,1851,819,274
E08000014,female,6233,3346,10630,7552,7043,7587,9492,10857,10696,9461,8954,8755,7465,6859,5524,3337,2073
E08000014,male,6457,3439,11391,7502,6710,6802,8804,9946,9986,8847,8568,7799,6052,5185,3600,1767,717
E08000015,female,7500,3874,12500,9432,9120,9447,11518,12690,11785,10537,10513,9706,7819,6594,5715,3642,2260
E08000015,male,7903,4250,12730,8656,8421,8523,10770,11435,11239,9890,10190,9076,6633,5292,3857,1896,842
E08000016,female,5416,2885,9581,7573,6995,6819,8904,9049,8274,7352,7085,6930,5081,4385,3366,2101,1174
E08000016,male,5504,2953,9703,7090,6721,6721,8897,9157,8349,7392,7173,6694,4714,3526,2295,1188,378
E08000017,female,6976,3846,12789,10013,8997,8729,10686,11350,10590,9412,9202,8247,6491,5803,4469,2754,1557
E08000017,male,7113,3681,13529,10294,9723,9106,10420,11171,10718,9399,8863,7957,5789,4554,3133,1636,621
E08000018,female,6258,3224,10705,8010,7784,7658,9535,9606,9137,8017,7836,7684,5901,4766,3629,2336,1501
E08000018,male,6389,3352,10833,7512,7208,7225,9549,9969,9119,8010,7947,7256,5333,4002,2498,1296,454
E08000019,female,11867,6052,40143,19611,17966,16474,19646,18389,16624,14175,13730,13581,10777,9517,7380,4801,3246
E08000019,male,12516,6306,41162,19576,18413,16975,19259,18554,16773,14009,13366,12564,9563,7675,5221,2809,1269
E08000021,female,5640,2917,24196,11015,9237,7812,8295,8860,8491,7252,6676,5792,4856,4333,3618,2357,1528
E08000021,male,6053,3072,25711,11833,9534,8188,8676,8717,8616,7397,6836,5779,4062,3475,2448,1267,513
E08000022,female,4276,2280,7410,6558,6931,6610,7607,7940,7500,6646,6411,5815,4452,4016,3394,2101,1238
E08000022,male,4507,2397,7498,5834,6646,6171,7171,7768,7029,6377,6097,5356,3771,3106,2129,1082,442
E08000023,female,3324,1810,6270,4779,4400,4189,5269,6003,5785,4987,4749,4110,3365,3089,2573,1720,913
E08000023,male,3414,1947,6676,4438,4239,3865,4883,5633,5548,4857,4552,3883,2905,2410,1644,774,318
E08000024,female,6078,3171,13599,8705,8134,8138,10152,10589,10183,9116,8883,7828,6327,5517,4232,2394,1239
E08000024,male,6326,3384,13960,8591,8075,7434,9412,10073,9978,8945,8336,7029,5297,4306,2897,1233,454
E08000025,female,28723,14473,67268,43464,40660,35077,36374,34931,30641,25488,23126,20661,17006,15418,12441,8198,5039
E08000025,male,30453,14793,65124,42902,39756,35620,35591,33608,29578,25559,22298,19314,14956,12502,9026,4607,1867
E08000026,female,7112,3960,20919,12609,11138,9917,10700,10348,9008,7972,7451,7213,5656,4957,3937,2695,1827
E08000026,male,7325,3858,23146,13485,11352,10148,10499,10156,9415,7721,7314,6805,5150,3984,2848,1638,713
E08000027,female,7255,3972,12489,9810,9483,9150,11804,11841,10182,9166,9457,9341,7449,6360,5095,3064,1734
E08000027,male,7699,4148,12893,9332,9253,9084,11619,11561,10185,9200,9219,9116,6881,5383,3587,1721,688
E08000028,female,7412,4061,13953,12118,11333,9981,11289,11134,9307,7847,7412,7034,6025,5094,4191,2661,1708
E08000028,male,8222,4118,14498,11220,10889,10327,11084,10638,9466,8082,7358,6683,5269,4191,2794,1414,550
E08000029,female,5145,2825,7814,5498,5732,6097,7866,8343,7673,6272,6582,6497,4719,4291,3681,2380,1469
E08000029,male,5563,2821,8313,5392,5182,5484,7352,7788,7415,6083,6182,6171,4254,3326,2519,1407,558
E08000030,female,6869,3399,12365,9097,8431,7872,9554,9630,8722,7392,7331,7218,6045,5163,4054,2407,1395
E08000030,male,7040,3640,11960,8983,8344,8046,9751,9438,8589,7464,7203,6647,5431,4145,2849,1310,530
E08000031,female,5996,3024,12258,8955,8327,7600,9155,8860,7851,6752,6467,5843,5051,4510,3785,2401,1418
E08000031,male,6214,3375,12496,9170,8523,8280,9095,8719,7678,6674,6369,5556,4543,3684,2698,1427,531
E08000032,female,14419,7018,24105,19398,18758,16694,18101,17535,16556,13984,12998,10706,8799,8067,6284,4195,2455
E08000032,male,14765,7334,24425,18327,19072,17732,18057,16717,15549,14231,12839,10273,7524,6226,4193,2250,931
E08000033,female,4980,2608,7936,6264,6358,6524,7895,8043,7384,6335,6361,5685,4075,3495,2847,1932,1203
E08000033,male,5251,2668,8111,5943,6218,6300,7921,8000,7177,6445,6263,5460,3664,2669,1755,980,375
E08000034,female,10445,5193,19692,13721,13952,13297,15766,15198,13784,11891,12364,11216,8254,7017,5468,3427,2142
E08000034,male,10636,5537,20639,13619,13645,13414,16073,15327,13709,12290,12188,10583,7399,5711,3594,1880,751
E08000035,female,15822,8436,51265,29434,27335,24090,26014,25418,22834,19728,19431,17509,13835,12538,9850,6246,3742
E08000035,male,16485,9027,49043,29415,27397,24591,25672,25488,22238,19329,18652,16241,11710,10033,6655,3589,1396
E08000036,female,7519,3906,13667,10828,10144,9861,12537,12597,11635,10146,10011,9585,7143,5960,4525,2975,1760
E08000036,male,7643,4153,13524,10247,9476,9727,12422,12870,11781,10223,10041,9227,6358,4990,3017,1589,623
E08000037,female,4250,2377,8308,7217,6732,6011,7173,7766,7085,6039,6083,5551,4613,4064,3050,1861,1059
E08000037,male,4524,2581,8252,6980,6721,5992,7062,7233,7052,6034,5772,5155,4098,3309,2211,1089,395
E09000001,female,59,43,193,308,278,238,243,233,179,210,231,150,120,104,77,54,27
E09000001,male,67,40,129,358,400,297,365,336,301,253,225,205,142,88,78,32,20
E09000002,female,5005,2501,8940,8127,8338,7752,7135,6594,5153,4037,3425,2826,2379,2106,1972,1319,762
E09000002,male,5279,2661,9153,7125,7230,7205,6685,6085,5336,4009,3227,2614,1857,1555,1184,683,266
E09000003,female,8288,4119,15616,16167,16003,13930,13860,12946,11202,9192,8729,7778,5793,5056,4156,2998,2174
E09000003,male,9010,4463,15560,15042,15450,13742,12962,11962,10406,8678,7875,6852,4701,4107,2984,1810,886
E09000004,female,6016,3188,10692,7468,7894,7625,8991,9548,8108,6520,6196,5762,4691,4362,3498,2276,1354
E09000004,male,6180,3313,10562,6726,7069,6981,8009,8732,8000,6274,5824,5268,3828,3320,2404,1249,517
E09000005,female,7107,3501,14381,16471,14920,11991,10933,10559,9614,7593,6386,5192,4409,3720,2699,1555,868
E09000005,male,7342,3956,15606,17169,16510,12733,11056,10120,9399,7690,6067,4715,3916,3233,2036,985,392
E09000006,female,7314,3752,11627,9412,11287,11641,12677,12999,10923,8985,8963,8437,6307,5617,5026,3213,2131
E09000006,male,7782,3926,11175,8850,10237,10480,11923,11972,10575,8482,8106,7593,5238,4405,3506,1836,830
E09000007,female,3730,1758,15310,13314,12104,9613,8006,6862,5602,4673,4696,4310,3138,2547,2003,1307,856
E09000007,male,3917,1883,13820,12155,13062,9477,8185,6948,5850,4860,4317,3726,2620,2030,1553,772,340
E09000008,female,9199,4811,15917,14586,15257,13546,14189,14841,12393,10219,8684,7439,5660,4946,3820,2507,1556
E09000008,male,9531,5146,15775,13170,14349,13127,12953,13884,12061,9309,7969,6596,4734,4161,2713,1506,600
E09000009,female,7416,3744,14439,16406,16546,13942,12387,11687,9983,8725,7300,5860,4684,4094,2936,1860,1203
E09000009,male,7835,4072,15214,16401,17303,14735,13175,11562,9754,8207,7050,5335,4255,3350,2194,1140,525
E09000010,female,8040,3967,14687,13339,13063,11598,12256,12341,10152,8030,6877,6298,5005,4329,3305,2199,1522
E09000010,male,8423,4559,14298,11565,12015,10780,11088,11275,9628,7576,6445,5659,4179,3459,2396,1254,516
E09000011,female,5938,2871,13139,11554,12489,10647,9758,8909,7429,5768,4950,4385,3290,2802,2191,1557,1029
E09000011,male,5936,3132,13826,11381,12882,11373,9604,8690,7491,5688,4837,4050,2772,2267,1515,804,362
E09000012,female,5399,2700,13196,17774,15662,10883,8779,7896,6227,4771,3768,2977,2205,1858,1331,834,435
E09000012,male,5646,2695,11699,16966,17127,11178,8914,7696,5980,4549,3468,2646,2075,1701,1041,525,221
E09000013,female,2971,1497,9387,13313,11085,8259,6945,6042,4764,3909,3515,2901,2258,1704,1394,779,525
E09000013,male,2920,1474,9355,12200,11163,8709,6861,5773,4516,3373,2904,2554,1866,1373,951,504,189
E09000014,female,5906,2795,11781,13820,13779,11142,10005,9331,7447,5878,4982,3902,3057,2473,1766,974,607
E09000014,male,6135,2953,11903,13829,15192,12155,10273,8952,6718,5238,4250,3365,2652,2158,1306,593,259
E09000015,female,5578,2891,10229,9734,9960,8590,8504,8569,8017,6785,6123,5387,4197,3708,2877,1814,1214
E09000015,male,6392,3417,10943,9507,10066,9047,8178,7881,7431,6811,5724,4738,3748,3213,2140,1146,539
E09000016,female,5792,3124,10456,7714,7746,7456,8650,9324,8433,7054,6998,6644,5126,4987,4332,2793,1553
E09000016,male,5930,3221,10587,7252,7189,7017,8003,8459,8443,6956,6644,5881,4127,3695,2810,1501,513
E09000017,female,6713,3315,14801,11019,11424,10081,10048,9937,8798,6989,6178,5566,4337,4078,3065,1860,1294
E09000017,male,7066,3562,16034,10484,11146,10274,9911,9661,8623,7197,5980,5207,3854,3379,2260,1180,565
E09000018,female,5507,2838,11400,12451,12939,10261,9186,8456,7486,6327,5526,4425,3477,2932,2215,1397,831
E09000018,male,5726,3081,12200,12886,13716,11692,9370,8641,7410,6193,5388,4118,3178,2507,1612,791,300
E09000019,female,3605,1788,13148,15986,12605,8692,7326,6799,5537,4280,3730,3042,2344,1972,1477,878,514
E09000019,male,3731,1850,11643,15110,13714,9014,7852,7111,5249,4027,3387,2821,2100,1618,1099,570,195
E09000020,female,2446,1105,6521,7936,8540,7086,6140,5860,5033,4153,4296,3719,2532,1683,1402,919,695
E09000020,male,2497,1120,6741,7524,8935,7135,6267,5574,4766,3688,3484,3160,2278,1809,1097,651,295
E09000021,female,3566,1712,9502,6167,6925,6679,6288,5765,4912,4138,3917,3286,2391,2103,1825,1352,957
E09000021,male,3388,1826,8507,6277,6664,6738,6277,5605,4888,4082,3706,3175,2141,1696,1282,690,355
E09000022,female,5725,2873,15741,22808,19052,13017,11041,10595,8446,6218,4696,3681,3177,2436,1989,1202,688
E09000022,male,5908,2891,14303,23036,19904,14374,12030,10766,8031,5825,4426,3344,2651,2105,1412,729,319
E09000023,female,6048,3114,13973,13712,14312,12644,11082,10782,8634,6470,4988,4088,3402,2959,2312,1494,936
E09000023,male,6116,3220,12907,12952,14879,12285,11164,10067,8121,5784,4726,3666,2928,2236,1563,795,347
E09000024,female,4079,1986,7708,9609,10843,8719,7826,7247,6076,4983,4516,3649,2881,2517,2053,1324,874
E09000024,male,4313,2297,7783,9523,10533,9194,7746,7078,5725,4639,4069,3245,2620,2020,1448,776,346
E09000025,female,7713,3975,17927,17840,15514,11224,10139,9215,7628,5977,4706,3459,2867,2252,1549,975,582
E09000025,male,7934,4142,21282,23381,18800,13464,11436,9146,7622,5674,4148,2935,2507,1949,1327,546,283
E09000026,female,7363,3637,12318,11859,12678,10519,10172,9732,8471,7284,6242,5252,4048,3513,3035,2068,1341
E09000026,male,7691,3838,13131,12157,12173,11079,9719,9143,8360,7068,6075,4853,3573,2908,2043,1205,534
E09000027,female,3868,1775,6284,6203,8505,8609,8157,7492,6201,5168,4989,4361,3088,2484,2199,1710,1179
E09000027,male,3948,1948,5665,5696,7639,8672,8091,7329,6051,5055,4744,4114,2645,1987,1494,875,454
E09000028,female,5455,2825,17911,17986,16807,12404,10696,10346,8684,5985,4583,3707,2900,2356,1960,1254,713
E09000028,male,5704,2918,15846,17819,16818,13495,11673,10539,8281,5912,4382,3354,2551,1901,1278,710,282
E09000029,female,4596,2417,7399,6877,7725,7393,7878,7925,6408,5136,4900,4609,3365,3049,2516,1650,1107
E09000029,male,4899,2499,7208,6069,7202,7297,7505,7621,6396,5248,4588,4146,2839,2407,1735,924,397
E09000030,female,5173,2507,18491,20948,16373,10354,7157,5626,4554,4020,3292,2309,2079,1708,1361,784,392
E09000030,male,5387,2675,17086,21457,18530,12961,9298,6913,5651,4290,2844,2224,1813,1579,1097,477,221
E09000031,female,5730,3096,12371,12782,12346,10191,9986,9200,7664,6130,5031,4108,3255,2795,2175,1493,964
E09000031,male,6003,3102,13260,13442,12873,11021,10445,8883,7327,5621,4624,3734,2896,2318,1562,774,349
E09000032,female,4751,2220,14800,25259,22096,14630,11470,9435,7301,6049,5441,4470,3679,2940,2188,1510,1006
E09000032,male,4922,2292,11527,21709,21688,15184,11204,9327,7133,5581,4818,4016,2953,2316,1540,828,373
E09000033,female,3342,1543,11200,13048,12816,9882,7873,7041,6087,5322,4827,3941,3128,2594,1853,1245,746
E09000033,male,3661,1662,11095,13483,14841,11135,9051,7781,5979,4868,4411,3868,2828,2300,1652,802,394
