ltla,sex,12-15,16-17,18-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+
E07000102,male,2339,1172,3146,2366,2565,2954,3275,3574,3254,2660,2366,2323,1508,1398,942,520,245
E07000103,female,2049,1090,3654,4157,4637,3718,3521,3219,2842,2271,1954,1811,1398,1255,1021,712,465
E07000103,male,2256,1121,3607,3686,4386,3962,3584,3371,2950,2399,1886,1735,1244,1003,722,331,185
E07000105,female,3132,1575,4555,3620,3704,3697,4698,4831,4159,3564,3555,3882,2650,2081,1704,1147,752
E07000105,male,3159,1647,4723,3303,3174,3405,4305,4813,4222,3338,3378,3577,2362,1817,1223,676,321
E07000106,female,3279,1761,13364,4199,3882,3801,4718,5036,4764,4379,4496,4971,3573,3013,2532,1790,1317
E07000106,male,3443,1915,13149,4594,3679,3335,4266,4866,4436,4150,4229,4471,3198,2460,1734,1068,535
E07000107,female,2293,1248,4022,3887,3942,3442,3794,3853,3254,2666,2337,2337,1750,1557,1285,762,498
E07000107,male,2427,1290,3999,3635,3823,3497,3802,3773,3382,2758,2326,2187,1540,1312,970,521,190
E07000108,female,2625,1380,4156,2892,2993,2883,3724,4244,4153,3847,3819,4130,2756,2303,1890,1314,894
E07000108,male,2654,1571,4349,3001,2823,2832,3666,4191,3928,3751,3619,4025,2692,2062,1393,776,378
E07000109,female,2496,1311,4521,3497,3419,3171,3709,3757,3579,2909,2679,2787,2093,1880,1382,916,524
E07000109,male,2701,1392,4350,3487,3204,3151,3681,3853,3582,2924,2566,2587,1876,1550,1085,537,236
E07000110,female,3619,1918,5794,4997,5197,4992,5899,6176,5429,4832,4717,4795,3495,2901,2335,1483,991
E07000110,male,3996,1963,6261,4871,5009,4676,5697,6128,5554,4700,4427,4758,3185,2481,1709,811,366
E07000111,female,2810,1451,3904,2686,3223,3739,4372,4823,4201,3703,3844,3872,2748,2360,1942,1221,839
E07000111,male,2824,1395,3907,2844,3020,3447,3953,4513,4199,3583,3507,3677,2407,1984,1503,778,294
E07000112,female,2413,1253,4096,2737,2926,2803,3647,4014,3734,3530,3753,3955,2850,2298,1881,1427,984
E07000112,male,2565,1385,4322,3004,2892,2844,3632,4008,3802,3271,3493,3948,2628,2049,1484,754,429
E07000113,female,3449,1837,5315,4116,4409,4021,4935,5388,4806,4152,4179,4477,2997,2390,1900,1174,745
E07000113,male,3620,1869,5926,4006,4057,3832,4713,5340,4844,4362,4048,4275,2856,2115,1344,687,255
E07000114,female,3217,1760,5277,3967,3927,3566,4500,4839,4694,4323,4483,4970,3580,2999,2533,1759,1267
E07000114,male,3580,1849,5691,3475,3445,3226,4052,4494,4441,4040,4214,4561,3182,2468,1757,1004,452
E07000115,female,3331,1605,4509,3079,3505,4023,5008,5089,4486,3645,3386,3749,2750,2287,1760,1049,667
E07000115,male,3331,1838,4577,3024,3094,3578,4734,4910,4490,3690,3358,3409,2414,2012,1313,652,281
E07000116,female,3258,1643,3853,3140,3502,3697,4459,4654,4151,3478,3287,3271,2322,2008,1735,1238,897
E07000116,male,2989,1514,3805,3385,3709,3723,4548,4820,4040,3354,3016,3160,2159,1615,1304,692,350
E07000117,female,1892,1058,3732,3016,2851,2596,2871,3037,2987,2650,2637,2584,1747,1511,1155,766,529
E07000117,male,2067,1086,3714,2851,2635,2628,2927,3061,2884,2675,2504,2495,1688,1225,811,408,198
E07000118,female,2383,1320,3942,3329,3252,3406,4223,4306,3854,3478,3376,3549,2514,1829,1394,922,606
E07000118,male,2525,1354,4239,3505,3335,3605,4350,4372,4071,3474,3424,3551,2398,1673,1006,508,199
E07000119,female,1542,824,2301,1736,1796,1956,2475,2983,3027,2635,2618,2954,2350,2032,1736,1136,732
E07000119,male,1689,838,2515,2015,1902,1827,2466,2915,2855,2658,2541,2821,2017,1660,1152,699,293
E07000120,female,1970,1046,3309,2662,2591,2298,2889,2869,2650,2355,2246,2363,1646,1361,1058,675,415
E07000120,male,1972,1117,3448,2465,2486,2368,2822,2932,2613,2299,2321,2259,1567,1169,741,401,152
E07000121,female,3031,1602,10050,4021,3948,3600,4412,4936,4793,4102,4099,4190,3128,2768,2246,1492,940
E07000121,male,3137,1653,10499,3838,3596,3488,4252,4571,4435,3881,3888,4005,3011,2317,1574,831,363
E07000122,female,2052,1115,3576,3182,3027,2655,3026,3013,2984,2834,2688,2616,1777,1505,1221,831,494
E07000122,male,2172,1138,3646,3086,3055,2698,2964,2922,2905,2587,2785,2578,1680,1292,852,486,194
E07000123,female,3020,1589,9587,5114,4538,3938,4682,4580,4447,3650,3281,2998,2416,2165,1665,1043,675
E07000123,male,3141,1688,9762,5377,4997,4229,4774,4951,4518,3759,3422,2968,2175,1822,1223,639,262
E07000124,female,1503,750,1886,1226,1327,1484,2262,2416,2227,2026,1937,2094,1509,1203,982,625,454
E07000124,male,1594,845,2140,1306,1183,1388,2042,2341,2289,1968,1902,2017,1382,1108,672,374,158
E07000125,female,1608,899,2675,2050,2166,2134,2633,2602,2570,2231,2157,2089,1302,1063,856,577,375
E07000125,male,1627,799,2694,1969,1971,2041,2547,2753,2470,2183,2125,2067,1314,968,569,291,145
E07000126,female,2420,1315,4087,3232,3250,3277,4069,4300,3968,3444,3458,3552,2647,2049,1605,1044,593
E07000126,male,2545,1400,4230,3290,3087,3142,3863,4160,3844,3369,3300,3338,2402,1881,1168,616,242
E07000127,female,2481,1309,6027,2710,2669,2858,4091,4205,4113,3694,3658,3841,2826,2396,1648,1037,651
E07000127,male,2747,1424,5665,2777,2461,2718,3651,4168,3891,3414,3427,3512,2617,2043,1273,602,220
E07000128,female,2186,1247,3786,2630,2517,2506,3693,4034,4075,3673,3800,4212,3534,2992,2304,1537,945
E07000128,male,2387,1385,4110,2597,2460,2320,3254,3885,3792,3549,3616,3928,3126,2582,1759,855,366
E07000129,female,2219,1148,3393,2720,2875,2906,3571,3761,3481,2868,2940,3017,2200,1887,1410,948,569
E07000129,male,2230,1237,3934,2576,2629,2733,3499,3635,3444,2916,2813,2893,1969,1597,1080,598,223
E07000130,female,3479,1865,10280,5154,5223,4768,5856,5998,5651,4881,4916,4863,3387,2921,2433,1571,1016
E07000130,male,3759,2069,13018,5109,4870,4696,5764,5883,5605,4951,4854,4590,3236,2483,1759,909,435
E07000131,female,2112,1078,2804,1940,2142,2547,3506,3851,3339,2866,2773,2915,1932,1725,1313,858,586
E07000131,male,2332,1200,3126,2011,2000,2340,3370,3721,3405,2898,2796,2864,1904,1494,1001,517,253
E07000132,female,2376,1191,3710,3027,3207,3067,4052,4131,3949,3456,3791,3599,2531,1942,1568,1080,676
E07000132,male,2505,1256,3854,2768,2996,3059,3876,4148,3895,3451,3593,3550,2374,1805,1236,592,215
E07000133,female,1153,628,1803,1257,1366,1425,1905,2182,1980,1706,1697,1662,1179,967,788,511,335
E07000133,male,1226,618,1855,1246,1268,1329,1743,2182,1946,1715,1699,1713,1147,857,553,332,112
E07000134,female,2169,1088,3542,2437,2808,2825,3715,3789,3456,2937,3013,3143,2030,1624,1279,918,579
E07000134,male,2356,1188,3636,2362,2554,2715,3673,3940,3427,2992,3035,3124,2007,1489,987,493,205
E07000135,female,1287,691,2773,1593,1661,1596,1881,2125,2097,1610,1674,1651,1300,1338,1072,663,431
E07000135,male,1359,774,3137,1489,1451,1456,1731,1965,2001,1659,1560,1500,1172,1026,758,392,170
E07000136,female,1382,761,2478,2266,2075,1855,2148,2336,2231,2144,2057,2112,1611,1335,1100,711,442
E07000136,male,1447,799,2603,2217,2169,1811,2096,2266,2061,1969,2000,2143,1524,1158,846,453,141
E07000137,female,2899,1444,4347,3135,2934,3003,4355,4888,5024,5102,5651,6356,4700,3500,2725,1621,1053
E07000137,male,2955,1531,4738,3113,2871,2733,3892,4470,4694,4606,5217,6314,4575,3392,2220,1132,467
E07000138,female,1790,917,8556,3780,3424,2615,2844,2995,2988,2472,2383,2140,1583,1407,1234,829,566
E07000138,male,1813,1037,7679,4039,3400,2778,2910,3042,2887,2353,2315,2174,1469,1107,879,455,201
E07000139,female,2622,1332,3543,2825,2931,3040,4174,4539,4127,3387,3640,4017,3099,2379,1774,1142,725
E07000139,male,2686,1441,3873,2910,2890,2707,3873,4346,3913,3325,3340,3881,2846,2194,1421,719,316
E07000140,female,1984,1055,3025,2456,2455,2519,3018,3361,3119,2922,3002,3262,2528,2115,1723,1058,668
E07000140,male,1983,1111,3101,2412,2363,2329,2918,3280,3093,2714,2824,3213,2274,1955,1382,664,320
E07000141,female,3335,1699,4554,3652,3928,3893,5294,5491,5210,4619,4600,4789,3279,2675,2097,1423,1036
E07000141,male,3250,1880,4732,3277,3485,3556,4861,5187,4951,4365,4330,4561,3205,2327,1561,869,400
E07000142,female,2121,1253,3136,2062,2302,2281,3278,3737,3625,3281,3295,3413,2449,1910,1432,892,565
E07000142,male,2179,1199,3353,1943,1990,2111,3010,3396,3440,3056,3218,3513,2413,1796,1198,601,214
E07000143,female,2811,1588,4728,3651,3540,3483,4390,4805,4434,4179,4561,4914,3459,3035,2338,1613,1084
E07000143,male,3011,1630,5307,3986,3753,3449,4371,4765,4500,3907,4139,4804,3402,2807,1909,967,440
E07000144,female,2830,1507,3865,2748,3170,3543,4632,5004,4624,4319,4420,4832,3426,3023,2417,1629,1077
E07000144,male,2888,1506,4377,2717,2915,3277,4439,4820,4555,3977,4157,4539,3279,2714,1886,984,454
E07000145,female,2130,1275,3827,2809,2633,2457,3180,3528,3238,3148,3279,3536,2609,2044,1738,1160,731
E07000145,male,2227,1317,4220,3121,2612,2399,2936,3313,3209,3003,3075,3539,2509,1834,1327,697,282
E07000146,female,3074,1655,5181,4219,3887,3851,4859,5180,5235,4905,5317,5766,4371,3613,2893,1879,1120
E07000146,male,3179,1654,5749,4482,3888,3684,4591,5143,4938,4523,4793,5403,4007,3221,2269,1215,545
E07000147,female,1828,1195,2987,2169,2089,2070,2886,3503,3602,3778,4263,4883,3548,3165,2535,1710,1170
E07000147,male,1948,1163,3231,2309,2144,2062,2858,3234,3437,3458,3958,4660,3348,2849,2070,1019,428
E07000148,female,2199,1198,11012,6235,5458,4206,3985,3895,3561,3251,3067,3132,2222,1994,1761,1338,893
E07000148,male,2404,1232,9925,6272,5844,4450,4617,4248,3763,3076,2930,2806,1989,1627,1242,767,349
E07000149,female,3032,1588,4005,3103,3410,3645,4626,4966,4715,4171,4336,4899,3355,2820,2240,1475,896
E07000149,male,3182,1650,4091,2890,3158,3374,4362,4681,4394,3980,4134,4633,3346,2625,1780,967,420
E07000150,female,1548,809,2653,2485,2448,2053,2184,2496,2271,1928,1645,1522,1176,917,707,402,202
E07000150,male,1503,757,2648,2288,2474,2076,2252,2396,2319,1850,1580,1393,1015,813,457,260,99
E07000151,female,1808,911,2583,1697,1932,2293,3099,3460,3068,2611,2749,2649,1683,1360,964,684,437
E07000151,male,2042,1039,2946,2004,1907,2185,2918,3324,3090,2690,2542,2623,1675,1270,812,389,165
E07000152,female,2223,1130,2915,2211,2526,2752,3462,3551,3221,2692,3029,2845,1855,1470,1128,817,605
E07000152,male,2417,1327,3214,2025,2279,2499,3337,3667,3120,2827,2760,2891,1812,1441,880,521,226
E07000153,female,2225,1151,3424,2977,3141,3126,3778,3729,3118,2788,2920,2895,1897,1487,1197,950,622
E07000153,male,2214,1183,3692,2730,3110,3088,3671,3690,3218,2727,2715,2755,1807,1311,863,524,212
E07000154,female,4767,2461,10211,8347,8664,7307,7526,7647,6902,5836,5612,5213,3534,2913,2370,1699,1074
E07000154,male,4929,2572,10140,7939,8620,7689,7799,7589,6747,5611,5254,4939,3260,2458,1791,976,447
E07000155,female,2119,1037,2648,1833,2315,2817,3714,3844,3459,2861,2874,2957,1839,1440,1124,783,496
E07000155,male,2290,1160,2967,1908,1985,2444,3378,3671,3424,2951,2707,2914,1866,1360,956,507,209
E07000156,female,1807,933,2584,2387,2465,2417,2915,2832,2663,2312,2385,2451,1553,1255,992,674,437
E07000156,male,1867,968,2762,2029,2262,2253,2743,2933,2429,2330,2214,2300,1548,1087,749,410,173
E07000163,female,1293,705,1642,1181,1265,1353,1980,2255,2206,2078,2117,2216,1596,1356,1119,747,586
E07000163,male,1413,675,1824,1155,1248,1221,1818,2033,2083,2046,1922,2067,1444,1100,780,433,217
E07000164,female,1954,1014,2786,2053,2014,2170,3162,3745,3528,3131,3171,3426,2563,2173,1601,1003,655
E07000164,male,2096,1151,3388,2518,2240,2049,2775,3614,3511,2921,3155,3253,2300,1810,1270,646,261
E07000165,female,3631,2023,4868,4017,4275,4596,5927,6687,6063,5252,4986,5262,3973,3533,2707,2038,1316
E07000165,male,3815,2797,5326,4208,4337,4305,5692,6186,6046,5176,4661,4977,3425,2842,1971,1054,511
E07000166,female,1074,597,1573,1438,1415,1309,1777,1853,1832,1565,1667,1698,1132,1050,692,469,245
E07000166,male,1253,635,4462,2800,1767,1421,1891,1809,1757,1650,1515,1656,1156,878,563,249,136
E07000167,female,1170,616,1625,1131,1130,1228,1783,2084,2014,2002,1977,2125,1564,1286,1014,636,388
E07000167,male,1248,754,1840,1100,1112,1164,1608,1960,2005,1863,1978,2127,1389,1104,795,388,183
E07000168,female,2140,1177,4240,2786,2534,2560,3366,3920,4140,3889,4101,4309,3300,2735,2249,1408,876
E07000168,male,2303,1270,4487,2820,2428,2345,3160,3687,4006,3634,3778,4084,2855,2350,1491,849,380
E07000169,female,1992,1006,3043,2290,2488,2509,3273,3572,3442,2816,2780,2663,1887,1509,1158,747,471
E07000169,male,1969,1019,3129,2246,2297,2344,3154,3427,3365,2834,2710,2668,1690,1290,851,447,192
E07000170,female,2747,1480,5036,3873,3744,3608,4601,4777,4419,3617,3576,3697,2822,2177,1559,1025,654
E07000170,male,2892,1575,4944,3535,3600,3410,4467,4691,4371,3675,3577,3527,2654,1842,1182,578,229
E07000171,female,2587,1447,4178,2971,3022,3124,4140,4576,4314,3693,3787,3799,2810,2212,1673,1072,707
E07000171,male,2714,1454,4678,3169,3004,3135,3894,4571,4229,3881,3664,3750,2565,1960,1282,685,244
E07000172,female,2237,1254,4369,3477,3450,3291,3983,4266,4080,3403,3474,3677,2559,2160,1685,1132,689
E07000172,male,2353,1237,4765,3682,3367,3412,3953,4191,3929,3388,3364,3374,2372,1851,1323,683,297
E07000173,female,2545,1356,4336,3273,3550,3496,4274,4584,4348,3693,3637,3650,2693,2421,1754,1208,657
E07000173,male,2708,1371,4554,3122,3347,3253,3995,4335,4212,3577,3583,3404,2400,2026,1328,716,255
E07000174,female,2158,1296,4322,3583,3485,3018,3612,4074,3953,3332,3073,3089,2327,1894,1609,982,551
E07000174,male,2312,1231,4458,3437,3385,2904,3670,3996,3831,3363,3164,2982,2037,1645,1031,595,243
E07000175,female,2599,1345,4472,3011,3085,3282,4299,4635,4367,3879,3747,4017,2908,2303,1762,1206,733
E07000175,male,2796,1484,4686,3210,3049,3059,4186,4574,4266,3760,3718,3851,2630,2012,1305,721,274
E07000176,female,2548,1322,4361,2651,3085,3656,4248,4479,4146,3575,3423,3642,2551,2200,1868,1234,769
E07000176,male,2694,1395,4751,2708,2981,3348,4166,4403,4212,3534,3436,3425,2323,1894,1347,779,313
E07000177,female,3413,1771,4894,4664,5080,4816,5519,5622,5052,4137,4042,3756,2897,2354,1862,1233,835
E07000177,male,3422,1695,5450,4819,5141,4633,5251,5600,5043,4226,3897,3682,2576,2169,1478,701,318
E07000178,female,2796,1493,14653,7462,6544,4689,4404,4218,3780,3258,2954,2595,2101,1729,1406,1056,816
E07000178,male,2970,1413,15797,7646,6815,5119,4356,4417,3668,3121,2853,2444,1757,1430,1121,599,309
E07000179,female,3161,1636,4145,3345,3966,4383,5318,5691,5024,4274,4051,4314,3218,2610,1985,1390,982
E07000179,male,3329,1834,4832,3845,3865,4050,4976,5369,5026,4186,3850,4013,2846,2350,1590,865,402
E07000180,female,2779,1395,3989,3426,3847,3780,4560,4704,4622,3885,3669,3741,2735,2330,1870,1236,871
E07000180,male,3171,1752,4482,3633,3785,3875,4361,4694,4370,3771,3710,3592,2569,2097,1469,779,362
E07000181,female,2430,1198,3442,2999,3321,3301,4072,4367,3975,3324,3312,3429,2467,1970,1663,1134,785
E07000181,male,2441,1253,4047,3332,3446,3183,3969,4100,3887,3256,3087,3094,2324,1811,1240,721,328
E07000187,female,2705,1581,3779,2705,2725,2953,4069,4502,4234,3743,3761,3758,2713,2222,1808,1313,866
E07000187,male,2928,1666,4188,2658,2542,2718,3652,4238,3984,3643,3627,3588,2461,1986,1382,742,362
E07000188,female,2716,1437,4324,3027,3034,3045,4038,4613,4285,3929,4043,4039,3044,2392,1972,1429,899
E07000188,male,2852,1583,4477,3077,2887,2752,3794,4420,4297,3862,3928,3987,2833,2166,1467,872,343
E07000189,female,3669,1893,5744,4336,4048,4313,5430,5930,5825,5281,5707,6033,4491,3614,3000,2053,1488
E07000189,male,3835,2035,6191,4542,4082,4108,5255,5824,5754,5224,5598,5737,4114,3221,2358,1299,573
E07000192,female,2192,1224,4017,3238,3109,2843,3817,3962,3456,2972,2892,2850,2125,1691,1303,827,489
E07000192,male,2284,1342,4208,3085,2969,2857,3845,3974,3502,2950,2795,2826,1953,1381,896,508,171
E07000193,female,2635,1444,4454,3447,3548,3288,4095,4490,4088,3505,3231,3346,2527,2103,1724,1052,614
E07000193,male,2717,1454,4853,3606,3766,3351,4200,4440,4197,3513,3268,3194,2313,1759,1151,611,249
E07000194,female,2199,1141,3368,2422,2704,3021,3711,4022,3652,3326,3325,3919,2945,2073,1519,990,715
E07000194,male,2385,1273,4104,2578,2498,2801,3633,3945,3638,3225,3266,3663,2747,1892,1243,557,238
E07000195,female,2627,1422,6792,3524,3622,3521,4212,4608,4338,3861,3893,3918,2882,2539,1927,1259,729
E07000195,male,2843,1535,7322,3636,3500,3505,4302,4448,4325,3871,3755,3865,2649,2104,1351,733,279
E07000196,female,2470,1268,3944,2606,2552,2858,3864,4423,4358,3819,3881,4032,3041,2494,1770,1143,746
E07000196,male,2476,1394,4892,3108,2697,2845,3913,4411,4233,3716,3646,3738,2981,2189,1355,674,267
E07000197,female,2812,1430,4760,3448,3706,3646,4743,5196,4746,4204,4233,4449,3379,2664,1989,1336,906
E07000197,male,2920,1550,6645,3943,3653,3676,4702,5126,4759,4132,4190,4235,3215,2391,1561,840,345
E07000198,female,2062,1168,3300,2202,2344,2647,3618,3963,3577,3421,3580,3729,2639,2181,1657,1019,686
E07000198,male,2233,1206,3541,2314,2229,2487,3609,3802,3649,3250,3459,3659,2636,1980,1178,635,240
E07000199,female,1804,994,3121,2715,2555,2383,3033,2824,2689,2484,2376,2241,1606,1141,943,560,306
E07000199,male,1945,1023,3097,2456,2484,2335,2940,2826,2463,2302,2265,2218,1442,1013,617,294,106
E07000200,female,2092,1095,2739,1902,2073,2400,3214,3481,3144,3073,3218,3563,2413,1951,1613,1009,773
E07000200,male,2216,1219,2956,1982,2018,2276,3041,3351,3141,2779,3037,3287,2327,1784,1223,675,317
E07000202,female,2824,1529,6668,5371,5087,4313,4540,4542,4261,3887,3532,3162,2283,2108,1816,1302,850
E07000202,male,3123,1742,6265,5549,5438,4542,4845,4660,4170,3760,3315,3115,2074,1848,1356,773,326
E07000203,female,2308,1192,3159,2250,2515,2647,3453,3981,3552,3437,3499,3552,2546,2026,1550,1031,667
E07000203,male,2366,1263,3563,2435,2537,2441,3455,3750,3559,3217,3394,3608,2480,1883,1227,715,323
E07000207,female,3166,1578,3583,2927,4354,5358,5707,5614,5108,3829,3756,3589,2640,2300,1897,1393,1067
E07000207,male,3499,1674,3734,2757,3576,4879,5371,5498,4796,3771,3400,3272,2163,1923,1418,879,446
E07000208,female,1880,1012,3117,2027,2542,2665,3023,3060,2785,2222,2263,2168,1594,1352,1083,749,476
E07000208,male,1959,958,2791,1960,2242,2638,2850,3041,2723,2155,2049,1990,1427,1107,843,487,247
E07000209,female,2941,1487,8131,4544,4600,4516,4947,5111,4687,3969,3647,3570,2580,2319,1853,1292,939
E07000209,male,3100,1544,8598,5076,4671,4686,4918,4984,4510,4046,3489,3545,2291,1940,1453,814,363
E07000210,female,2085,1057,2729,1912,2161,2706,3189,3536,3330,2870,2665,2984,2191,1901,1568,1098,714
E07000210,male,2178,1228,2774,1946,2008,2405,3054,3557,3334,2801,2605,2760,1932,1631,1252,694,315
E07000211,female,3271,1610,4569,4053,5048,5182,5375,5560,4949,4057,3988,3845,2735,2333,2097,1529,1133
E07000211,male,3302,1748,4867,3955,4606,5054,5185,5654,5033,4128,3658,3687,2413,2025,1494,879,449
E07000212,female,1636,838,5833,2359,2554,2794,3012,3042,2828,2298,2095,2131,1613,1490,1241,834,555
E07000212,male,1639,834,5092,2436,2508,2732,2874,3013,2852,2375,2046,2077,1487,1224,916,452,253
E07000213,female,2003,1044,3519,2926,3597,3362,3683,3888,3512,2818,2600,2614,2097,1837,1525,942,630
E07000213,male,2132,1123,3670,2843,3302,3325,3578,3742,3751,2833,2616,2501,1847,1589,1128,620,277
E07000214,female,2082,1041,2884,2211,2548,2883,3444,3670,3285,2727,2434,2480,1829,1648,1260,763,515
E07000214,male,2255,1181,3085,2325,2610,2657,3563,3589,3287,2749,2390,2361,1778,1408,964,470,206
E07000215,female,2143,1121,2836,2082,2481,2616,3205,3526,3192,2724,2614,2748,1933,1526,1348,935,656
E07000215,male,2086,1143,2887,2114,2254,2389,2903,3411,3166,2746,2485,2557,1711,1356,999,605,263
E07000216,female,2931,1575,3810,2519,3198,4104,4685,4890,4444,3842,3721,3908,2946,2551,2083,1511,1168
E07000216,male,3404,1852,4394,2565,2840,3590,4685,4652,4307,3728,3447,3655,2596,2143,1623,910,453
E07000217,female,2189,1095,3125,3218,4001,3959,3808,3781,3405,2826,2547,2437,1758,1580,1395,918,636
E07000217,male,2270,1140,3121,3084,3851,4223,3937,3745,3382,2937,2573,2345,1618,1388,966,547,256
E07000218,female,1407,755,2183,1597,1703,1802,2355,2569,2409,2048,2098,2153,1491,1149,923,589,386
E07000218,male,1461,832,2369,1669,1555,1663,2273,2450,2414,2107,2044,2093,1480,1075,645,337,149
E07000219,female,2901,1570,5154,4113,4159,3724,4467,4822,4256,3851,3815,3884,2804,2265,1783,1089,655
E07000219,male,2925,1659,5211,3811,3978,3731,4510,4759,4331,3807,3816,3658,2518,1875,1229,560,247
E07000220,female,2422,1285,3442,3256,3400,3217,3798,3883,3497,2870,2793,3053,2202,1812,1344,933,692
E07000220,male,2576,1415,3678,3054,3225,3263,3866,3895,3695,2991,2782,2902,2201,1555,1068,636,289
E07000221,female,2616,1416,3659,2650,2880,3402,4494,4915,4756,4063,4302,4785,3341,2866,2240,1563,1112
E07000221,male,2815,1516,3785,2782,2792,2994,4039,4678,4496,4055,4130,4597,3159,2567,1684,966,376
E07000222,female,2697,1394,7434,4008,4535,4390,4928,5128,4501,3873,3881,3785,2888,2442,1960,1436,979
E07000222,male,2954,1500,8543,4398,4685,4494,4907,5025,4646,3927,3671,3735,2567,2053,1451,812,368
E07000223,female,1236,691,2063,1635,1894,1925,2329,2331,2163,1973,2018,2258,1694,1501,1242,828,519
E07000223,male,1383,811,2127,1565,1697,1795,2180,2392,2051,1848,1804,2006,1455,1149,877,510,251
E07000224,female,2895,1502,5272,3787,3856,3939,5031,5509,5237,4884,5432,6401,4923,4358,3550,2520,1863
E07000224,male,3010,1663,5481,3674,3696,3548,4745,5272,4827,4460,4812,5634,4343,3671,2646,1526,732
E07000225,female,2239,1197,4572,2526,2775,2995,3697,4409,4292,3989,4033,4559,3499,3012,2553,1760,1236
E07000225,male,2528,1311,4881,2615,2618,2632,3427,3980,3910,3663,3647,4047,3071,2625,1853,1074,514
E07000226,female,2383,1186,4353,4564,4998,4005,3962,3823,3439,3027,2509,2191,1485,1456,1476,903,493
E07000226,male,2595,1359,4292,4119,4946,4186,4214,3974,3520,2914,2406,2042,1350,1093,899,544,240
E07000227,female,3434,1649,4056,2941,3488,3922,5027,5811,5310,4482,4221,4479,3264,2805,2277,1542,1052
E07000227,male,3553,1714,4439,2956,3222,3556,4533,5370,5190,4320,4160,4129,2993,2401,1754,928,413
E07000228,female,3294,1798,4499,3618,4463,4705,5558,5699,5168,4465,4245,4603,3103,2657,2301,1639,1178
E07000228,male,3749,1955,4764,3731,4105,4369,5303,5634,5076,4352,4064,4211,2740,2215,1751,914,427
E07000229,female,2205,1164,3677,3041,3423,3395,3955,4126,3748,3140,3145,3342,2530,2463,2136,1542,1264
E07000229,male,2334,1195,3816,2896,3099,3148,3786,4119,3636,3029,2805,3157,2184,1765,1411,877,445
E07000234,female,2045,1166,3306,2192,2307,2694,3582,3952,3562,3124,3053,3145,2297,1975,1683,1204,822
E07000234,male,2405,1301,3594,2372,2268,2530,3369,3740,3493,3138,3078,3015,2218,1793,1245,650,302
E07000235,female,1744,947,2541,1464,1646,1822,2429,3031,2878,2647,2895,3020,2213,1851,1556,1065,776
E07000235,male,1795,1002,2694,1506,1462,1595,2357,2760,2859,2578,2765,2907,2113,1746,1243,674,314
E07000236,female,1861,1041,3350,2856,3181,2680,3050,3028,2768,2813,2742,2370,1468,1162,931,639,420
E07000236,male,1986,1094,3480,2792,3028,2811,2998,2950,2672,2609,2791,2418,1484,1025,681,359,136
E07000237,female,2148,1109,5905,3494,3630,3281,3584,3535,3186,2696,2639,2504,1899,1605,1285,843,576
E07000237,male,2180,1161,5638,3314,3500,3180,3756,3638,3362,2737,2589,2377,1690,1399,877,433,212
E07000238,female,2594,1369,3815,2764,2911,3119,4390,4771,4529,4162,4205,4418,3196,2517,2126,1426,935
E07000238,male,2716,1432,4218,2857,2743,2904,3990,4638,4460,4060,4222,4391,3057,2406,1604,894,389
E07000239,female,2071,1056,3388,2681,2648,2701,3568,3780,3289,3150,3537,3812,2653,2132,1577,1084,701
E07000239,male,2168,1260,3694,2624,2548,2680,3351,3651,3348,2965,3356,3778,2608,1933,1171,655,240
E07000240,female,3573,1754,4365,3990,5135,5604,5728,5712,4942,4073,3733,3637,2637,2350,1941,1365,886
E07000240,male,3583,1821,4363,3720,4541,5439,5765,5791,4824,4016,3581,3407,2341,2017,1495,883,358
E07000241,female,2498,1220,7688,3955,3785,3489,3656,3946,3726,3067,2532,2607,2032,2008,1655,1137,708
E07000241,male,2484,1244,8145,4120,3807,3303,3692,3698,3615,3125,2586,2392,1740,1545,1247,655,299
E07000242,female,3574,1919,4759,3886,4470,4929,5775,6208,5317,4239,3813,3826,2731,2370,1874,1186,757
E07000242,male,3766,1904,4800,3660,4371,4660,5466,6015,5314,4355,3797,3594,2504,2016,1466,712,282
E07000243,female,1897,1028,3698,3160,3215,2723,3184,3395,3124,2375,1944,1974,1486,1447,1197,698,414
E07000243,male,2088,1153,3765,3029,2980,2667,2941,3284,3101,2613,2005,1806,1312,1074,754,455,173
E07000244,female,5395,2895,7803,5497,5701,5977,8002,8985,8585,8074,8750,9602,6946,6061,4909,3246,2332
E07000244,male,5588,3127,8721,5637,5547,5784,7561,8567,8298,7664,8103,9177,6457,5303,3777,2153,1040
E07000245,female,3483,1887,6793,5823,5383,4819,5629,6223,5514,5010,5060,5582,3917,3271,2527,1798,1172
E07000245,male,3788,1974,8042,6902,6109,4922,5776,5904,5532,4734,4847,5124,3672,2956,1973,1061,526
E07000246,female,3185,1731,5382,3941,3955,3729,4853,5427,5281,5011,5108,5279,3986,3392,2882,2120,1438
E07000246,male,3247,1889,5697,4116,3802,3414,4456,5071,5029,4641,4824,4972,3633,2903,2124,1258,537
E08000001,female,6670,3549,12057,9727,9019,8620,10231,10453,9384,7988,7680,7670,5805,4403,3494,2203,1302
E08000001,male,7380,3859,12747,9243,8815,8426,10045,10041,9124,7846,7611,7454,5259,3879,2390,1282,535
E08000002,female,4368,2301,7158,6012,6222,5880,6995,7292,6777,5446,5382,5398,3903,3379,2427,1474,983
