ltla,sex,12-15,16-17,18-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+
E07000102,female,2381,1093,2837,2609,2679,3584,3361,3484,3572,3240,2644,2284,2328,1685,1380,978,667
E07000102,male,2495,1079,3178,2531,2470,2985,3351,3317,3482,3180,2504,2148,2081,1414,1068,653,316
E07000103,female,2375,1041,3285,3341,4050,4409,3611,3403,3111,2603,2138,1840,1699,1242,1100,697,509
E07000103,male,2499,1181,3477,3101,3871,4128,3847,3493,3158,2763,2174,1693,1511,1035,794,524,212
E07000105,female,3215,1556,4468,3733,4128,4151,4088,4788,4943,4397,3681,3384,3836,2659,1832,1209,805
E07000105,male,3356,1572,4351,3658,3651,3671,3787,4303,5012,4505,3449,3231,3430,2250,1476,756,410
E07000106,female,3297,1692,12839,6029,3981,4210,4008,4740,5151,5076,4688,4526,4970,3488,2656,1858,1416
E07000106,male,3704,1785,12829,7556,4602,3943,3476,4240,5063,4746,4360,4161,4374,2918,2000,1122,651
E07000107,female,2748,1159,3744,3953,4987,4809,3829,3757,3934,3308,2584,2170,2135,1596,1255,929,519
E07000107,male,2883,1279,3857,3385,4400,4527,4101,3920,3802,3389,2637,2121,1923,1334,994,591,307
E07000108,female,2666,1215,3826,3292,3205,3387,3075,3896,4400,4443,4220,3814,4052,2660,1997,1287,927
E07000108,male,2687,1271,4213,3178,3299,3132,3049,3808,4421,4267,4029,3664,3916,2470,1680,857,465
E07000109,female,2675,1224,3638,3439,3720,3712,3395,3688,3761,3515,2850,2502,2613,1848,1560,972,589
E07000109,male,2833,1318,3969,3117,3462,3438,3282,3715,3830,3541,2887,2353,2287,1670,1157,680,324
E07000110,female,3909,1871,5584,5086,5782,5921,5353,6014,6394,5714,4860,4436,4746,3323,2642,1749,1094
E07000110,male,4220,1883,6181,5361,5455,5421,5136,5756,6390,5696,4675,4045,4455,2873,2062,1142,441
E07000111,female,3064,1367,3486,2941,3239,3848,4048,4472,4703,4147,3648,3521,3730,2608,2029,1424,949
E07000111,male,3042,1357,3673,2827,3145,3332,3868,4065,4505,4208,3354,3188,3333,2230,1627,1015,444
E07000112,female,2240,1079,3454,2965,3081,3232,3020,3727,4286,4143,3823,3803,4104,2707,1981,1320,1095
E07000112,male,2484,1153,3855,3126,3113,3036,3022,3789,4276,4114,3555,3555,3958,2481,1642,886,499
E07000113,female,3512,1642,5334,4416,4778,4963,4431,4941,5587,5218,4300,4006,4392,2907,2029,1331,787
E07000113,male,3828,1688,5993,4707,4528,4427,4154,4800,5338,5054,4448,3915,4024,2606,1683,785,379
E07000114,female,3173,1453,4755,3742,4143,4296,3953,4536,5134,4999,4710,4703,4962,3473,2535,1706,1167
E07000114,male,3500,1609,5192,3950,3634,3690,3560,4262,4686,4666,4302,4312,4508,2943,1938,1057,516
E07000115,female,3317,1579,4457,3689,3933,4558,4469,5048,5076,4538,3681,3252,3568,2713,1947,1229,767
E07000115,male,3625,1843,4485,3338,3573,3825,4109,4862,4888,4527,3710,3162,3215,2220,1638,854,338
E07000116,female,3302,1527,3435,2832,3364,3969,3954,4539,4660,4038,3375,3054,3161,2305,1729,1372,1052
E07000116,male,3313,1493,3669,2693,3541,3923,4014,4645,4775,4016,3257,2728,2945,1981,1362,872,495
E07000117,female,2147,900,3111,2978,3080,2869,2587,2734,3049,3057,2588,2358,2498,1619,1186,761,584
E07000117,male,2254,1029,3447,2843,2845,2652,2563,2700,3007,2873,2628,2266,2300,1482,927,467,221
E07000118,female,2679,1151,3749,3207,3994,3718,3637,4337,4519,4073,3545,3349,3478,2421,1593,987,606
E07000118,male,2829,1227,4141,3450,3753,3863,3803,4436,4482,4293,3415,3294,3436,2166,1358,640,272
E07000119,female,1687,762,2120,1763,1963,2122,2050,2686,3249,3345,2918,2827,3128,2287,1799,1237,787
E07000119,male,1710,819,2412,1897,2003,2112,1990,2570,3059,3239,2846,2702,2967,2000,1408,783,357
E07000120,female,1888,890,3122,2563,2772,2634,2260,2742,2798,2695,2253,2048,2247,1526,1116,680,403
E07000120,male,2135,997,3283,2580,2541,2424,2274,2640,2915,2606,2198,1976,2081,1387,878,443,201
E07000121,female,2810,1358,9627,5089,3889,4002,3740,4229,5017,4940,4356,4011,4057,2874,2262,1454,1010
E07000121,male,3143,1435,10519,5940,3643,3702,3479,4122,4658,4558,4053,3699,3862,2648,1841,957,431
E07000122,female,2209,995,3134,2872,3194,3134,2683,2935,3052,3046,2804,2455,2437,1610,1196,825,474
E07000122,male,2219,1055,3332,2946,3077,3176,2712,2879,2968,2825,2597,2530,2376,1546,979,532,250
E07000123,female,3255,1518,8377,5568,4620,4467,3903,4328,4445,4349,3515,3026,2751,2070,1728,1094,589
E07000123,male,3591,1561,8772,6244,5061,4671,4112,4597,4630,4455,3551,3019,2626,1817,1317,757,305
E07000124,female,1468,722,1826,1400,1488,1586,1726,2302,2537,2455,2191,1867,2089,1441,1129,729,498
E07000124,male,1559,730,2200,1518,1431,1364,1497,2145,2477,2465,2078,1859,1980,1279,846,503,217
E07000125,female,1671,785,2372,2092,2379,2274,2291,2623,2772,2553,2150,2068,1942,1248,882,598,392
E07000125,male,1802,873,2493,2045,2134,2169,2094,2507,2819,2505,2137,1956,1920,1113,713,388,173
E07000126,female,2540,1154,3635,3187,3501,3361,3251,3988,4287,4106,3426,3344,3464,2436,1844,1109,688
E07000126,male,2562,1183,3871,3205,3214,3153,3067,3851,4081,3926,3366,3127,3154,2143,1474,687,331
E07000127,female,2489,1107,6343,3306,2791,2910,2912,3958,4221,4244,3694,3407,3696,2642,2044,1219,808
E07000127,male,2631,1282,5650,3556,2866,2519,2614,3582,4150,4036,3495,3145,3234,2351,1615,794,358
E07000128,female,2371,1050,3210,2887,2889,2901,2694,3707,4245,4471,4042,3996,4331,3306,2476,1601,1052
E07000128,male,2468,1193,3798,2976,2694,2709,2560,3245,4092,4164,3764,3816,4019,2977,2011,1089,457
E07000129,female,2350,1001,3283,3013,3545,3506,3135,3556,3832,3586,2971,2776,2968,2086,1683,1065,671
E07000129,male,2496,1115,3503,2766,3054,3182,2970,3364,3695,3469,2964,2668,2709,1795,1271,702,255
E07000130,female,3704,1808,10802,6514,5753,5897,4964,5887,6228,5832,4885,4761,4725,3398,2481,1709,1091
E07000130,male,3969,2089,14155,7212,5377,5375,5041,5876,6096,5727,5060,4537,4382,2964,2009,1168,505
E07000131,female,2287,1085,2614,2270,2468,2749,2909,3686,3975,3501,2984,2802,2947,2017,1521,981,702
E07000131,male,2404,1116,3086,2352,2261,2386,2771,3426,3883,3597,2899,2724,2778,1864,1305,669,269
E07000132,female,2430,1141,3459,3378,3579,3505,3372,4016,4342,4117,3499,3589,3602,2497,1781,1117,804
E07000132,male,2631,1173,3797,3134,3251,3243,3273,3903,4361,4017,3450,3340,3488,2191,1519,752,310
E07000133,female,1189,568,1603,1266,1276,1515,1495,1825,2241,2051,1755,1694,1666,1154,795,530,376
E07000133,male,1155,526,1646,1291,1188,1272,1257,1703,2183,2065,1685,1667,1623,1094,661,371,174
E07000134,female,2286,1091,3664,3168,3162,3349,3096,3924,4030,3736,3047,2935,3078,2027,1359,844,677
E07000134,male,2584,1135,3599,2984,2948,3065,3002,3862,4126,3723,3128,2960,2961,1918,1206,584,228
E07000135,female,1282,613,2529,1374,1780,1814,1629,1838,2023,2032,1631,1537,1623,1235,1117,814,565
E07000135,male,1353,649,3354,1261,1426,1540,1489,1779,1864,1886,1636,1420,1394,1068,825,528,236
E07000136,female,1478,674,2277,2095,2357,2252,2052,2173,2413,2328,2224,2080,1954,1490,1081,726,492
E07000136,male,1443,693,2568,2298,2487,2373,1915,2200,2283,2259,2049,1932,2007,1338,884,467,237
E07000137,female,2761,1216,3905,3058,3297,3263,3190,4588,5465,5976,5936,5872,6115,4228,2926,1797,1096
E07000137,male,2736,1343,4265,3379,3081,3074,2911,3999,4944,5365,5331,5739,6124,4085,2597,1383,577
E07000138,female,1769,801,9724,3811,3026,2954,2358,2638,2914,2945,2374,2223,2037,1410,1216,861,642
E07000138,male,1845,897,9169,4425,3558,3031,2531,2656,2791,2792,2191,2038,1926,1285,851,539,244
E07000139,female,2521,1248,3494,3165,3473,3529,3246,4196,4632,4413,3672,3625,3927,2997,2056,1272,731
E07000139,male,2579,1203,3727,3259,3405,3363,3097,3838,4307,4261,3419,3364,3746,2688,1879,928,367
E07000140,female,1928,895,2906,2534,2864,2726,2714,3257,3481,3427,3110,3013,3243,2301,1770,1129,727
E07000140,male,2008,967,3196,2483,2750,2593,2496,3080,3424,3417,2952,2855,3132,2092,1511,844,404
E07000141,female,3397,1615,3992,3457,4039,4458,4287,5293,5502,5475,4871,4671,4816,3289,2345,1543,1063
E07000141,male,3296,1615,4395,3324,3575,3693,3836,4834,5286,5218,4528,4277,4422,3055,1942,1070,495
E07000142,female,2033,973,2834,2358,2601,2677,2537,3285,3774,3903,3503,3294,3381,2343,1663,993,617
E07000142,male,2153,974,3185,2485,2240,2341,2328,3053,3514,3666,3236,3208,3363,2318,1494,739,304
E07000143,female,2776,1301,4407,3684,4126,3845,3655,4498,5093,5002,4609,4671,5007,3363,2648,1739,1281
E07000143,male,3011,1355,4872,3929,4168,3883,3498,4342,4868,4963,4374,4300,4735,3273,2265,1274,575
E07000144,female,2739,1299,3853,3120,3574,3737,3820,4631,5116,4842,4395,4397,4853,3348,2656,1792,1186
E07000144,male,2848,1362,4140,3093,3284,3464,3611,4432,4938,4676,4118,3986,4427,3088,2251,1267,519
E07000145,female,2154,990,3564,2553,2803,2727,2423,3055,3722,3612,3260,3241,3404,2478,1694,1199,838
E07000145,male,2174,1079,3841,2802,2885,2765,2467,2888,3291,3410,3156,3134,3376,2291,1426,812,372
E07000146,female,3010,1449,4504,3518,4293,4200,3796,4911,5409,5582,5346,5267,5749,4105,3027,1969,1183
E07000146,male,3305,1510,4772,3960,4211,3951,3756,4472,5318,5367,4754,4835,5243,3699,2597,1372,623
E07000147,female,1825,883,2795,2096,2346,2367,2251,3086,3789,4287,4312,4496,4785,3417,2688,1800,1346
E07000147,male,1967,968,3041,2208,2268,2294,2265,2935,3493,3861,4024,4264,4686,3120,2289,1320,561
E07000148,female,2583,1135,12120,6447,5239,4542,3716,3746,3910,3466,3163,2931,2940,2111,1655,1240,871
E07000148,male,2651,1249,10693,7022,5669,4943,3709,4111,4089,3685,2905,2655,2534,1792,1290,737,489
E07000149,female,3061,1435,4166,3527,3996,4431,4216,5043,5247,5089,4599,4394,4807,3372,2532,1751,1114
E07000149,male,3480,1533,4488,3291,3464,4002,4103,4801,5026,4836,4216,4180,4544,3147,2237,1188,548
E07000150,female,1834,769,2365,2466,2933,2888,2301,2240,2630,2371,1997,1662,1495,1041,733,452,266
E07000150,male,1785,783,2591,2278,2681,2874,2448,2296,2526,2402,1863,1510,1298,839,600,253,100
E07000151,female,2028,945,2496,2319,2454,2599,2587,3176,3607,3260,2718,2605,2624,1678,1148,735,468
E07000151,male,2005,1014,3054,2432,2275,2369,2430,3060,3488,3219,2792,2501,2506,1640,994,550,235
E07000152,female,2329,1089,2909,2487,2729,2849,2907,3565,3832,3390,2773,2992,2923,1856,1297,858,668
E07000152,male,2580,1157,3365,2379,2436,2605,2642,3496,3809,3368,2810,2712,2830,1705,1181,681,326
E07000153,female,2502,1112,3344,2976,3482,3355,3224,3707,3764,3359,2791,2722,2890,1823,1304,833,651
E07000153,male,2516,1213,3311,3070,3093,3333,3286,3672,3754,3310,2649,2534,2602,1710,1119,573,249
E07000154,female,5504,2371,9386,6750,8088,8485,7053,7456,7333,6925,5731,5237,4999,3290,2553,1722,1171
E07000154,male,5360,2448,9800,7535,7989,8345,7633,7682,7462,6778,5448,4782,4483,2927,2016,1133,554
E07000155,female,2201,1079,2579,2348,2709,3013,3151,3711,3918,3700,2885,2685,2984,1831,1240,819,545
E07000155,male,2340,1119,3066,2451,2336,2611,2700,3544,3779,3530,2944,2557,2820,1779,1132,643,274
E07000156,female,1961,873,2483,2032,2596,2705,2405,2909,2908,2766,2374,2257,2373,1552,1034,694,415
E07000156,male,2027,958,2901,2110,2221,2472,2355,2722,2982,2545,2259,2145,2091,1395,872,481,225
E07000163,female,1096,578,1595,1212,1330,1445,1427,2075,2333,2412,2201,2106,2156,1585,1204,839,626
E07000163,male,1276,649,1776,1311,1249,1333,1377,1830,2167,2223,2118,2014,2003,1404,930,494,254
E07000164,female,1919,916,2467,2079,2236,2218,2430,3108,3851,3858,3340,3221,3437,2464,1954,1173,709
E07000164,male,1921,937,2843,2302,2395,2260,2250,2796,3620,3667,3136,3161,3241,2177,1510,846,340
E07000165,female,3862,1910,3967,3506,3983,4552,4907,5926,6780,6301,5430,4971,5262,3825,3089,2109,1644
E07000165,male,3941,2560,4651,3647,3901,4497,4423,5749,6304,6194,5303,4507,4869,3200,2405,1358,680
E07000166,female,953,522,1415,1266,1454,1422,1271,1666,1924,1961,1804,1611,1658,1094,891,494,313
E07000166,male,1161,566,2726,2405,2418,1728,1381,1821,1935,1975,1784,1526,1587,1053,711,379,164
E07000167,female,1160,548,1643,1271,1371,1404,1312,1953,2274,2247,2162,2046,2030,1458,1172,747,496
E07000167,male,1178,592,1836,1245,1216,1307,1325,1689,2085,2284,1997,2026,1968,1384,881,531,216
E07000168,female,2163,1014,3021,2782,2741,2590,2683,3443,4064,4491,4162,4187,4277,3044,2354,1499,935
E07000168,male,2272,1117,3552,3011,2702,2521,2421,3155,3738,4270,3917,3846,4001,2584,1831,951,431
E07000169,female,2023,945,2595,2669,2943,2857,2706,3330,3593,3540,2827,2749,2661,1800,1338,831,531
E07000169,male,2021,1020,2911,2497,2681,2748,2551,3138,3539,3412,2900,2597,2593,1569,1084,546,215
E07000170,female,2777,1352,4616,4278,4480,4098,3686,4593,4866,4476,3659,3508,3488,2664,1853,1080,646
E07000170,male,2975,1396,4825,3929,4071,3883,3515,4291,4752,4539,3638,3415,3193,2417,1492,718,312
E07000171,female,2500,1255,3817,3153,3249,3337,3255,4134,4638,4434,3815,3623,3721,2622,1915,1239,732
E07000171,male,2676,1174,4330,3435,3124,3258,3211,3932,4503,4443,3856,3470,3584,2410,1535,814,370
E07000172,female,2320,1019,4454,3524,3724,3532,3305,3820,4056,4033,3375,3287,3505,2440,1842,1153,795
E07000172,male,2427,1087,4736,3894,3927,3412,3438,3827,4165,3745,3344,3041,3152,2184,1502,811,385
E07000173,female,2579,1163,3877,3663,3768,3865,3683,4246,4525,4422,3604,3477,3533,2487,2033,1270,647
E07000173,male,2710,1231,3940,3494,3457,3552,3473,4036,4322,4152,3452,3329,3250,2099,1584,823,314
E07000174,female,2303,1057,3681,3532,3699,3687,3122,3545,4085,4074,3414,3008,2945,2158,1582,1027,655
E07000174,male,2379,1111,3885,3620,3620,3426,3019,3623,3974,3844,3375,3030,2788,1842,1286,652,280
E07000175,female,2720,1253,4031,3473,3587,3483,3403,4204,4782,4533,4082,3711,3958,2769,1998,1248,803
E07000175,male,2792,1299,4444,3560,3440,3349,3308,4071,4648,4478,3904,3585,3660,2476,1675,825,378
E07000176,female,2753,1225,4079,3225,3322,3827,4002,4235,4485,4178,3477,3322,3545,2538,1914,1365,972
E07000176,male,3010,1337,4264,3542,3203,3586,3715,4207,4366,4236,3451,3237,3239,2169,1562,922,423
E07000177,female,3611,1663,4601,4064,5193,5456,4953,5410,5618,5127,4272,3800,3785,2744,2188,1375,909
E07000177,male,3629,1598,5073,4302,5038,5472,4772,5144,5536,5261,4239,3534,3511,2445,1739,1004,459
E07000178,female,3270,1473,15965,7017,3869,4719,3860,3884,3881,3791,3078,2727,2466,1943,1469,1020,840
E07000178,male,3344,1459,16525,9347,4524,4701,4127,3712,3884,3520,2908,2494,2284,1510,1153,728,408
E07000179,female,3347,1597,4044,3331,3822,4595,4661,5416,5721,5045,4237,3911,4205,3244,2402,1472,1064
E07000179,male,3460,1562,4701,3736,4163,4301,4325,5015,5397,5044,4050,3510,3801,2676,2056,1138,507
E07000180,female,3119,1307,4299,3643,4451,4587,4465,4667,4859,4646,3927,3616,3751,2777,2160,1418,990
E07000180,male,3381,1719,4755,3803,4402,4341,4401,4641,4972,4586,3838,3440,3590,2441,1777,990,504
E07000181,female,2446,1186,3269,2755,3243,3495,3386,4024,4238,4130,3430,3282,3383,2469,1839,1330,878
E07000181,male,2600,1186,3575,3171,3493,3418,3155,3825,3936,3884,3261,2903,3013,2140,1526,862,526
E07000187,female,2647,1308,3515,2610,3254,3216,3286,4220,4751,4417,3982,3826,3832,2734,1951,1326,1016
E07000187,male,2921,1464,3875,2866,2718,2915,2917,3783,4376,4327,3730,3610,3563,2331,1646,896,469
E07000188,female,2684,1288,3903,3203,3450,3372,3244,4091,4827,4672,4096,4064,4103,2947,2083,1458,1097
E07000188,male,2813,1376,4291,3200,3238,3218,3042,3932,4619,4607,4010,3890,3968,2629,1795,949,490
E07000189,female,3638,1766,4866,4108,4631,4455,4447,5471,6288,6330,5716,5909,6061,4367,3096,2137,1547
E07000189,male,3779,1740,5603,4407,4692,4220,4274,5143,5950,6014,5542,5649,5638,3942,2625,1434,697
E07000192,female,2225,995,3540,3382,3464,3359,2777,3692,3908,3549,2989,2786,2697,1987,1467,895,612
E07000192,male,2274,1079,3786,3318,3334,3201,2876,3629,3983,3554,2945,2600,2629,1743,1116,537,270
E07000193,female,2734,1305,3968,3527,3654,3756,3393,4022,4518,4190,3505,3139,3160,2463,1786,1195,723
E07000193,male,2851,1422,4504,3913,3783,4018,3458,4177,4410,4194,3606,3087,2984,2138,1389,695,322
E07000194,female,2287,1063,3125,2759,2910,3017,3180,3667,4072,3709,3262,3243,3765,2815,1837,1102,741
E07000194,male,2401,1146,3933,2800,2790,2767,2904,3687,3946,3745,3163,3033,3385,2577,1550,791,353
E07000195,female,2675,1214,6786,4468,3864,3776,3517,4154,4485,4461,3791,3676,3699,2687,2069,1384,877
E07000195,male,2737,1303,7123,4968,3964,3676,3504,4145,4498,4268,3750,3463,3513,2414,1679,925,376
E07000196,female,2288,1115,3476,2832,2771,2968,2929,3801,4440,4430,3852,3711,3835,3008,2172,1342,848
E07000196,male,2441,1148,4539,3451,3093,3007,2932,3806,4493,4427,3669,3455,3550,2779,1824,873,324
E07000197,female,2898,1302,4417,3989,4046,4063,3860,4803,5197,5003,4279,4068,4316,3274,2381,1414,947
E07000197,male,3044,1347,4724,4672,4185,3983,3906,4776,5211,4983,4170,3982,4038,2963,1942,1039,474
E07000198,female,2132,987,3050,2379,2509,2605,2726,3520,4099,3782,3362,3405,3613,2516,1856,1102,661
E07000198,male,2164,1129,3364,2459,2411,2441,2440,3580,3902,3803,3318,3210,3415,2424,1527,771,315
E07000199,female,1727,793,2753,2469,2688,2544,2243,2764,2765,2612,2345,2240,2109,1520,1039,633,376
E07000199,male,1892,844,3009,2269,2396,2477,2238,2659,2795,2391,2131,2043,2033,1319,820,348,151
E07000200,female,2183,1028,2708,2064,2210,2436,2479,3217,3682,3461,3220,3213,3527,2430,1753,1196,876
E07000200,male,2196,947,2973,2053,2119,2200,2391,3138,3511,3415,2927,2972,3209,2225,1550,858,415
E07000202,female,2966,1375,5134,5008,5219,4791,4151,4438,4345,4190,3721,3409,3013,2072,1859,1223,897
E07000202,male,3373,1525,5685,4855,5312,5156,4239,4471,4657,4046,3608,3056,2874,1868,1437,841,483
E07000203,female,2342,1110,3035,2550,2822,2865,2904,3538,4215,3887,3620,3539,3613,2475,1810,1229,782
E07000203,male,2472,1106,3402,2726,2776,2878,2679,3511,4006,3883,3419,3419,3545,2428,1541,784,405
E07000207,female,3491,1630,3544,2630,3300,5017,5614,5584,5502,4920,3773,3392,3447,2557,2071,1449,1205
E07000207,male,3764,1721,3875,2607,2853,3952,5324,5413,5310,4703,3537,3007,3031,1958,1605,1008,630
E07000208,female,1950,990,3025,2077,2222,2952,3004,3067,3008,2691,2134,2036,2062,1542,1202,795,498
E07000208,male,2127,980,2779,2001,2078,2500,2978,2893,2892,2733,2048,1747,1846,1261,907,569,265
E07000209,female,3381,1519,9868,5562,4163,4499,4516,4755,4877,4587,3863,3305,3394,2409,1977,1394,964
E07000209,male,3337,1541,10279,6511,4727,4318,4401,4908,4820,4568,3706,3059,3225,2151,1542,898,463
E07000210,female,2138,1090,2533,1866,1949,2379,2914,3227,3551,3411,2900,2548,2848,2131,1673,1208,808
E07000210,male,2112,980,2841,1950,1886,2155,2596,3111,3513,3362,2862,2479,2524,1733,1409,858,422
E07000211,female,3515,1716,4457,3926,4737,5576,5616,5430,5500,4983,4060,3668,3734,2630,2064,1642,1214
E07000211,male,3632,1647,4602,3993,4435,4975,5384,5447,5451,5086,3921,3296,3364,2236,1649,978,593
E07000212,female,1774,813,6056,3734,2954,2822,2698,2946,2923,2868,2185,1958,2033,1461,1291,892,611
E07000212,male,1805,853,5328,3713,2775,2644,2706,2761,2889,2852,2212,1801,1862,1343,959,632,288
E07000213,female,2162,976,3155,2658,3352,3763,3578,3617,3775,3367,2772,2362,2509,1938,1568,1027,637
E07000213,male,2453,1071,3467,2678,2941,3479,3430,3532,3580,3606,2783,2287,2255,1645,1297,689,331
E07000214,female,2154,1066,2822,2149,2414,2886,3040,3515,3489,3240,2595,2221,2342,1788,1462,1087,641
E07000214,male,2326,1114,3082,2302,2340,2773,2920,3508,3487,3222,2612,2052,2191,1656,1150,678,304
E07000215,female,2097,984,2653,2075,2606,3021,2892,3197,3472,3206,2655,2391,2608,1936,1329,1024,775
E07000215,male,2161,1027,2847,2075,2288,2541,2788,3035,3405,3246,2550,2211,2347,1535,1153,696,446
E07000216,female,3198,1534,3791,2345,2864,3969,4471,4826,4849,4363,3716,3492,3801,2886,2382,1691,1313
E07000216,male,3587,1831,4722,2604,2642,3304,3897,4704,4755,4269,3565,3108,3376,2493,1846,1152,595
E07000217,female,2501,1087,2809,2576,2998,3913,3872,3713,3647,3235,2635,2328,2276,1677,1376,1024,705
E07000217,male,2584,1164,3134,2484,3101,3524,4248,3806,3658,3198,2773,2314,2144,1465,1089,666,418
E07000218,female,1401,675,2076,1927,1913,1994,1835,2320,2621,2441,2082,1968,2052,1431,1041,652,471
E07000218,male,1446,750,2284,1914,1959,1660,1780,2282,2541,2444,2106,1890,1938,1364,848,440,178
E07000219,female,3002,1395,4681,4153,4493,4245,3769,4330,4903,4302,3777,3631,3564,2606,1896,1190,635
E07000219,male,2991,1359,4813,3939,4140,4118,3738,4280,4682,4440,3690,3429,3331,2277,1463,773,262
E07000220,female,2638,1210,3404,3023,3815,3843,3408,3789,3887,3596,2817,2640,2863,2160,1640,985,775
E07000220,male,2859,1323,3860,3177,3377,3661,3568,3896,3909,3729,2873,2551,2675,2038,1348,654,406
E07000221,female,2810,1292,3839,3023,3355,3622,3677,4813,5170,5066,4393,4137,4701,3454,2577,1689,1268
E07000221,male,2842,1372,4264,3365,3181,3328,3310,4297,4826,4813,4160,4004,4385,3015,2229,1149,533
E07000222,female,2939,1361,7895,5299,3791,4341,4327,4809,4860,4508,3718,3577,3691,2844,2149,1457,1104
E07000222,male,3104,1446,8498,6495,4233,4284,4346,4644,4820,4543,3723,3296,3426,2336,1712,972,503
E07000223,female,1278,621,1763,1466,1829,2118,2164,2390,2369,2225,1989,1960,2228,1580,1310,840,486
E07000223,male,1449,695,2037,1558,1698,1791,1956,2256,2395,2134,1817,1729,1851,1382,939,535,296
E07000224,female,2942,1519,4701,3766,4211,4402,4194,5147,5899,5908,5688,5819,6777,4826,3811,2494,1801
E07000224,male,3227,1455,5074,4033,3882,3952,3946,4747,5591,5338,4975,5114,5941,4166,3010,1745,880
E07000225,female,2428,1131,4231,2667,2699,3164,3213,3982,4483,4736,4436,4204,4713,3461,2635,1891,1337
E07000225,male,2569,1151,4555,3033,2615,2754,2823,3584,4272,4302,4057,3779,4056,3058,2088,1322,657
E07000226,female,2631,1154,3634,3870,4593,4725,4045,3740,3656,3370,2924,2276,2136,1318,1131,999,584
E07000226,male,2872,1314,4246,3658,4323,4800,4187,4055,3817,3426,2848,2177,1806,1172,849,516,311
E07000227,female,3484,1587,4147,3438,3857,4343,4657,5150,5878,5535,4708,4370,4529,3347,2609,1742,1193
E07000227,male,3567,1641,4467,3506,3599,3896,4162,4917,5538,5383,4401,4111,4182,2911,2032,1196,560
E07000228,female,3564,1681,4184,3709,4493,5239,5350,5862,5663,5233,4432,4152,4443,3139,2393,1778,1189
E07000228,male,3844,1784,4668,3517,4049,4692,5012,5608,5708,5135,4274,3810,3898,2631,1875,1166,567
E07000229,female,2310,1048,3422,2882,3282,3708,3624,4074,4221,3992,3337,3183,3537,2526,2153,1517,1141
E07000229,male,2508,1138,3511,2846,3081,3389,3415,3867,4219,3717,3161,2752,3136,2048,1527,965,479
E07000234,female,2334,1002,2820,2629,2729,3067,3099,3638,3965,3615,2964,2944,2974,2320,1736,1259,983
E07000234,male,2406,1080,3270,2673,2851,2772,2893,3516,3837,3439,3031,2862,2810,2033,1503,815,385
E07000235,female,1700,874,2161,1752,1737,1947,2140,2603,3168,3165,2838,2888,2983,2249,1655,1122,868
E07000235,male,1806,839,2389,1837,1564,1651,1944,2462,2992,3065,2806,2754,2906,2054,1475,843,379
E07000236,female,2040,847,2859,2693,2911,3270,2594,2881,2908,2654,2603,2495,2288,1439,983,642,463
E07000236,male,2098,952,3135,2746,2865,3001,2818,2784,2794,2662,2362,2430,2212,1396,802,417,184
E07000237,female,2231,1037,5488,3885,3235,3344,3041,3355,3504,3065,2671,2531,2393,1811,1354,974,590
E07000237,male,2281,1135,5035,4061,3209,3246,2976,3339,3518,3284,2616,2297,2253,1489,1051,583,221
E07000238,female,2813,1327,3747,2960,3469,3631,3620,4602,5197,4958,4518,4429,4617,3183,2246,1579,1165
E07000238,male,2849,1353,4103,3229,3224,3254,3305,4261,4855,4917,4236,4298,4339,3019,2033,1084,559
E07000239,female,2023,989,3130,2756,2870,2791,2757,3525,3901,3580,3154,3385,3665,2636,1847,1108,822
E07000239,male,2204,1031,3436,2849,2792,2656,2726,3370,3720,3442,3038,3137,3556,2402,1548,819,332
E07000240,female,4001,1747,4175,3697,4554,5507,6006,5861,5552,4760,3764,3393,3504,2488,2055,1445,1043
E07000240,male,4328,1879,4380,3529,4086,4875,5714,5801,5511,4748,3600,3157,2968,2117,1670,1075,520
E07000241,female,2651,1276,8267,4608,4372,4279,3658,3707,3830,3673,2955,2442,2440,1947,1640,1188,890
E07000241,male,2761,1239,7739,5298,4269,4110,3615,3616,3705,3576,2962,2419,2206,1526,1213,822,392
E07000242,female,3718,1758,4634,4133,4668,5083,5389,5858,6075,5428,4220,3706,3830,2676,2153,1446,932
E07000242,male,3879,1836,4945,3809,4176,4724,5011,5666,5918,5380,4325,3473,3509,2314,1688,955,473
E07000243,female,1950,884,3007,3021,3617,3293,2829,2900,3211,2969,2347,1813,1792,1300,1202,823,530
E07000243,male,2150,1022,3379,3066,3329,3171,2691,2723,3133,2949,2476,1801,1624,1099,824,497,216
E07000244,female,5588,2617,7396,5795,6199,6305,6456,8210,9381,9424,8868,8984,9716,6816,5191,3603,2469
E07000244,male,5584,2672,8082,6133,5768,5798,6128,7762,8842,8921,8239,8291,9215,6152,4341,2540,1231
E07000245,female,3826,1707,5914,5467,5946,5533,4716,5397,6209,5777,5115,4891,5517,3863,2847,1907,1470
E07000245,male,4038,1834,6772,6248,6670,6026,4834,5489,6051,5813,4736,4668,4928,3326,2518,1358,725
E07000246,female,3291,1553,4669,4089,4281,4308,4125,5140,5760,5901,5376,5436,5418,3987,2995,2202,1668
E07000246,male,3425,1707,5009,4069,4197,3994,3712,4621,5392,5452,5097,5137,5100,3483,2475,1492,745
E08000001,female,6993,3204,10743,9046,10024,9364,8467,9796,10102,9318,7868,7025,7227,5138,3723,2262,1340
