ltla,sex,12-15,16-17,18-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+
E08000019,female,12109,5722,38954,25178,19545,17712,15663,18830,18078,16457,13786,12731,13040,9553,7868,5101,2973
E08000019,male,12936,6097,41688,26436,19172,17617,16201,17859,18354,16304,13544,11929,11674,8080,5953,3104,1625
E08000021,female,5595,2796,25541,13440,9781,8819,7457,8032,8386,8345,7145,6155,5610,4120,3595,2379,1521
E08000021,male,5959,3093,26207,16215,10935,9081,7521,8329,8370,8103,7206,6113,5394,3394,2694,1527,725
E08000022,female,4373,2070,6620,6136,7174,7340,6459,7532,7823,7553,6793,6191,5927,3913,3344,2256,1311
E08000022,male,4674,2138,7052,5686,6289,6968,6148,7099,7460,7018,6310,5666,5251,3165,2333,1271,537
E08000023,female,3164,1517,5609,4720,5021,4760,4193,5184,5836,5794,5054,4519,4080,2971,2459,1602,983
E08000023,male,3269,1528,5847,4858,4731,4295,3764,4742,5529,5508,4865,4215,3743,2386,1801,921,355
E08000024,female,5682,2677,11593,9974,8915,8363,7709,9780,10379,10106,9069,8363,7654,5410,4460,2707,1294
E08000024,male,5971,2914,12021,10190,8689,7932,7078,8944,9671,9683,8806,7633,6674,4418,3211,1613,515
E08000025,female,29499,13831,71186,47572,41416,38941,33381,34593,33739,29853,24204,21134,19186,14919,12504,8397,5354
E08000025,male,31312,14742,70032,49058,41611,38193,33218,33667,32006,28564,23808,20006,16918,12352,9225,5482,2467
E08000026,female,7677,3708,24781,17886,13767,11541,9928,10298,10190,8980,7633,6930,6766,5180,4066,2593,1722
E08000026,male,7831,3696,28848,19491,15511,12063,10123,10216,9884,9236,7447,6539,6093,4374,3100,1788,817
E08000027,female,7457,3540,11886,10159,10357,10143,9018,11492,11848,10315,8891,8926,8832,6846,5451,3405,1886
E08000027,male,7683,3716,12359,9692,9758,9567,8873,11304,11567,10152,8805,8384,8345,5973,4146,2121,860
E08000028,female,8191,3745,12761,11466,12549,11919,9919,11039,11314,9398,7688,6931,6433,5335,4103,2662,1650
E08000028,male,8519,4146,14169,11582,11940,11441,10252,10807,10740,9416,7800,6585,5828,4377,3075,1640,639
E08000029,female,4960,2409,7459,6112,6207,6749,6508,7869,8119,7606,6004,6134,6250,4504,3756,2600,1735
E08000029,male,5461,2533,7937,6293,5832,5936,5902,7454,7694,7172,5884,5531,5804,3836,2673,1609,794
E08000030,female,6932,3361,11388,9966,9831,9195,7923,9483,9591,8686,7331,6756,6665,5419,4308,2757,1494
E08000030,male,7310,3518,11781,9228,9439,9082,7947,9527,9324,8550,7083,6494,5998,4511,3157,1620,687
E08000031,female,6005,2790,10651,9453,9426,8634,7570,9016,8779,7968,6660,6047,5481,4532,3622,2529,1504
E08000031,male,6293,2983,11539,9699,9523,8817,8004,8940,8561,7659,6419,5703,4995,3820,2829,1639,745
E08000032,female,15086,7083,22371,17122,19314,18828,16238,17764,17092,16174,13841,11988,10594,7583,6650,4202,2568
E08000032,male,15414,7327,23731,17100,17696,18731,17029,17603,16512,15064,13495,11684,9575,6229,4743,2470,1177
E08000033,female,4942,2349,7269,6272,6628,6915,6443,7778,8080,7367,6305,5771,5605,3741,2856,1976,1276
E08000033,male,5035,2404,7780,6079,6189,6570,6121,7866,8006,7223,6278,5689,5177,3211,2097,1044,449
E08000034,female,10560,5083,18286,13805,14172,14599,13270,15411,15082,13944,11737,11302,11023,7557,5988,3683,2316
E08000034,male,11014,5272,19390,14401,13753,14064,13101,15684,15475,13632,11899,10960,9934,6420,4420,2274,971
E08000035,female,16235,7717,53166,31732,27416,26713,22661,24711,24547,22416,19047,17776,17115,12226,10332,6537,3738
E08000035,male,17032,8101,49644,33031,27684,25422,22251,24342,24440,21405,17976,16419,15084,9921,7591,4034,1641
E08000036,female,7332,3499,12322,11569,12318,11232,9853,12469,12854,11818,10187,9443,9382,6502,4861,3058,1957
E08000036,male,7751,3621,12531,11112,11308,10561,9667,12256,12927,11854,10099,9275,8677,5540,3807,1859,847
E08000037,female,4149,2102,8206,6681,7172,6831,5714,6852,7363,7061,5988,5502,5437,3944,3369,2052,1139
E08000037,male,4116,2281,9136,6620,7201,6632,5876,6579,6945,6879,5910,5132,4906,3387,2495,1363,531
E09000001,female,120,68,398,422,197,197,226,249,271,232,232,235,187,130,100,63,52
E09000001,male,144,54,433,409,365,402,261,361,414,352,268,253,203,158,77,62,44
E09000002,female,5617,2703,8532,8057,9236,8682,8004,7166,6481,5192,3754,3072,2512,1964,1653,1167,882
E09000002,male,6155,2833,9551,8186,8864,8147,7244,6859,5913,5096,3878,2756,2187,1441,1107,635,379
E09000003,female,9359,4110,14311,13943,15769,15892,14197,13977,13142,11174,9204,8285,7634,5395,4393,3227,2265
E09000003,male,9758,4527,15078,14781,16209,16224,14210,13508,12457,10403,8739,7436,6627,4325,3378,2035,1221
E09000004,female,5714,2805,9705,8857,8912,9262,8101,8882,9259,7963,6265,5496,5428,4321,3606,2506,1701
E09000004,male,6132,3068,9587,8496,7801,8480,7642,8079,8493,7841,6016,5029,4751,3222,2573,1455,676
E09000005,female,7406,3553,13732,12220,13657,12840,11289,10612,10530,9799,7759,6331,5030,3923,3126,1987,1275
E09000005,male,7824,3916,15913,14145,16122,14697,11512,10791,10132,9304,7856,5904,4529,3305,2568,1407,607
E09000006,female,7517,3526,10027,10150,11714,13613,12614,12478,12804,10807,8519,8031,8120,5843,4880,3485,2162
E09000006,male,8032,3712,10589,9050,10293,11862,11579,12010,11843,10162,8141,7045,6911,4589,3484,2203,1033
E09000007,female,5153,2560,14518,14479,12628,10163,8942,8306,7472,6128,5093,4692,4369,3140,2259,1574,1121
E09000007,male,5235,2641,14602,14922,14088,12261,8946,8492,7555,6252,5228,4349,3833,2457,1705,1080,589
E09000008,female,9439,4562,13436,13670,15512,15815,13644,13821,14363,12698,9987,8019,7004,5170,4212,2612,1754
E09000008,male,9753,4726,14288,12401,14095,14203,13339,12540,13479,12047,9152,7132,6127,4097,3308,1789,930
E09000009,female,7762,3683,12440,11963,13757,14060,12674,12075,11303,9718,8294,6998,5522,4177,3524,2167,1345
E09000009,male,8127,3905,13715,13177,14493,14804,13070,12381,11293,9481,7811,6436,4879,3669,2724,1495,805
E09000010,female,8407,3916,12354,12637,13410,13177,11788,11928,12001,10117,7704,6432,5766,4672,3692,2359,1504
E09000010,male,8993,4215,13820,12261,12303,12198,10810,10900,11211,9558,7292,5782,5098,3641,2711,1523,723
E09000011,female,6399,2817,11608,12261,13157,12712,10629,9556,8900,7465,5596,4546,4126,2905,2265,1392,1018
E09000011,male,6577,3104,12536,12463,13683,13562,11562,9867,8838,7416,5678,4297,3759,2362,1703,899,508
E09000012,female,6015,2879,11102,16524,19417,13889,9707,8166,7644,6263,4692,3686,2875,1924,1514,887,609
E09000012,male,6468,2756,10749,13907,19431,16962,10558,8344,7391,5805,4354,3205,2396,1674,1291,698,346
E09000013,female,3459,1602,8930,9689,9353,7801,6891,6584,6063,4904,3997,3322,2911,2051,1472,985,549
E09000013,male,3268,1585,8677,9472,10333,8722,7441,6381,5758,4438,3241,2610,2334,1588,1054,653,324
E09000014,female,6016,2953,11046,11544,12503,12035,10186,9386,9024,7431,5748,4833,3743,2640,2064,1316,674
E09000014,male,6377,3038,11568,12035,14185,14179,11491,9963,8769,6846,4961,3920,3135,2129,1671,851,350
E09000015,female,5709,2689,8651,8278,9241,9615,8431,8363,8238,7870,6712,5751,5129,3805,3105,2057,1321
E09000015,male,6195,3106,9879,9179,9878,9852,8779,8069,7688,7408,6443,5439,4469,3191,2635,1473,827
E09000016,female,5832,2807,9746,9220,9742,9268,8125,8624,9279,8290,6860,6272,6379,4741,4121,3000,1966
E09000016,male,5855,2956,10149,8642,8526,8614,7542,7868,8460,8072,6806,5696,5417,3561,2817,1747,719
E09000017,female,6868,3331,12959,10800,12044,12443,10541,9740,9880,8671,6986,5681,5429,3921,3465,2152,1293
E09000017,male,7364,3492,14802,12159,11765,12115,10761,10038,9630,8593,6886,5476,4827,3392,2684,1554,760
E09000018,female,5935,2682,9769,10035,11243,11841,9985,8960,8425,7273,6169,5253,4322,3167,2457,1538,898
E09000018,male,6150,2887,11077,10474,12753,12616,11155,9379,8730,7371,6023,4981,3876,2717,1965,1019,413
E09000019,female,4010,2011,16704,17151,13817,9100,7133,6583,6373,5611,4256,3332,2948,2036,1586,999,582
E09000019,male,4075,1931,15125,15780,15602,11744,7947,7235,6652,5357,3871,3058,2523,1755,1155,682,347
E09000020,female,2798,1283,5765,5949,6048,6436,5954,5480,5673,5036,4176,3939,3706,2466,1535,978,745
E09000020,male,3056,1340,6343,6188,6750,7596,6369,5746,5304,4643,3582,3197,2865,2097,1577,872,504
E09000021,female,3941,1728,8006,6251,6724,7514,6716,6331,5700,4890,3947,3587,3269,2308,1782,1358,1023
E09000021,male,3846,1794,7671,6836,6908,7191,6770,6411,5676,4888,3878,3344,2924,1953,1359,818,460
E09000022,female,6172,2824,15008,23121,20214,13723,10487,9643,9825,8364,6044,4376,3466,2758,1996,1368,860
E09000022,male,6257,2930,13202,20501,23731,17201,11799,10318,10007,7745,5435,4005,2937,2103,1645,924,482
E09000023,female,6314,2922,12460,14605,15316,14615,11761,10615,10115,8611,6342,4493,3645,2891,2370,1528,957
E09000023,male,6523,2997,12014,13434,15440,15402,12013,10892,9551,7835,5576,4001,3242,2290,1691,960,413
E09000024,female,4265,1924,6816,7750,9124,10208,7998,7436,7106,5912,4719,4138,3464,2536,2030,1387,903
E09000024,male,4486,2137,7094,7456,9293,9955,8282,7172,6665,5544,4387,3610,2867,2201,1520,939,408
E09000025,female,8177,3896,16625,16747,16739,14422,10761,10019,9287,7961,6124,4708,3440,2560,1931,1063,643
E09000025,male,8299,4026,18683,21476,24468,18723,12855,11320,9527,7656,5816,4063,2880,2102,1598,840,401
E09000026,female,7407,3575,11707,11044,12047,12489,10852,9940,9465,8293,6942,5697,4908,3662,2963,2050,1425
E09000026,male,8180,4106,12814,12098,13401,12895,11527,9974,9203,8136,6850,5477,4379,3124,2300,1331,706
E09000027,female,4552,1993,5687,5307,6633,8804,8510,8170,7464,6234,5062,4609,4407,2942,2182,1568,1308
E09000027,male,4663,2081,5758,4499,6036,7784,8499,7988,7282,6064,4849,4263,3928,2379,1634,1003,526
E09000028,female,5991,2702,15425,19684,18220,13606,10904,9785,9791,8801,6108,4343,3534,2637,1955,1304,864
E09000028,male,6202,2947,14049,18292,19338,15400,11712,10678,9863,8199,5913,3951,3032,2106,1448,749,444
E09000029,female,4794,2148,6532,6044,7967,9150,7876,7757,7643,6280,4990,4386,4373,3091,2557,1771,1101
E09000029,male,4926,2383,6938,5628,6669,8128,7813,7529,7406,6169,4916,4075,3813,2463,1900,1101,518
E09000030,female,6795,3046,17438,20490,20096,14561,10333,7680,6318,5093,4294,3620,2393,1911,1430,917,545
E09000030,male,7013,3312,17263,20567,23588,17897,12789,9904,7839,6039,4612,3119,2230,1550,1191,729,296
E09000031,female,6012,2896,10030,10870,13636,12714,9893,9309,8869,7296,5897,4659,3842,2786,2321,1538,1078
E09000031,male,6466,3035,11106,12018,14304,13120,10759,9855,8485,6955,5221,4076,3367,2424,1775,982,498
E09000032,female,5209,2472,14359,22845,22184,17063,12168,10308,9115,7240,5786,5119,4179,3260,2414,1529,990
E09000032,male,5508,2444,11401,16938,21206,17735,12205,10094,8756,6994,5233,4223,3581,2463,1812,953,481
E09000033,female,4520,2260,10912,11156,11944,10786,9011,8010,7752,6652,5775,5001,4056,2913,2358,1483,952
E09000033,male,4801,2316,12638,12728,14952,14164,10775,9256,8360,6532,5123,4436,3805,2579,1925,1217,628
