ltla,sex,12-15,16-17,18-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+
E08000001,male,7778,3668,11991,9436,9648,9323,8527,9202,9991,9042,7586,6646,6708,4615,2995,1512,751
E08000002,female,4753,2122,6399,6051,6710,6527,5809,6475,6967,6608,5512,4764,5141,3733,2735,1696,1034
E08000002,male,4947,2361,7148,6016,6250,6169,5511,6072,6577,6339,5334,4401,4700,3103,2120,1052,575
E08000003,female,12713,5478,42976,31221,24246,19475,15350,13739,14154,13042,10075,7937,6804,5098,4014,2477,1682
E08000003,male,13021,5863,42740,33716,29012,22446,17003,14456,14485,12233,9943,7960,6694,3979,2748,1458,706
E08000004,female,6530,2868,9370,7741,8373,8069,7147,7396,7831,7723,6377,5459,5593,4182,2956,1771,1019
E08000004,male,6761,3315,10462,8113,8004,7745,6848,7411,8036,7080,6035,5138,4920,3378,2297,1086,618
E08000005,female,5572,2578,8156,7298,8147,7646,6968,7195,7800,7275,6431,5440,5219,3709,2659,1750,1079
E08000005,male,6152,2709,9314,7833,7807,7194,6415,6981,7450,6935,6041,5260,4892,3169,2121,1057,572
E08000006,female,5791,2555,13455,11759,10729,9710,7478,7312,7847,7320,6200,4920,5109,3790,2861,1714,1148
E08000006,male,6206,2705,13529,12366,12327,10599,7943,7323,7770,7678,6285,5006,4956,3146,2285,1088,602
E08000007,female,6796,3145,8955,8625,9931,10262,9495,9918,10607,10435,8828,7710,8160,6125,4806,3128,1963
E08000007,male,7523,3372,9807,8456,8870,9260,9323,9698,10077,10020,8794,7457,7424,5193,3715,2231,1021
E08000008,female,5417,2420,8105,7608,8242,7778,6684,7489,8356,8137,6420,5639,5802,4166,3055,1748,988
E08000008,male,5538,2555,8621,7287,7456,7134,6752,7173,8187,8044,6712,5402,5527,3706,2339,1149,455
E08000009,female,6416,2923,7250,5952,7424,9106,8919,8684,8782,8279,6483,5484,5606,4303,3499,2286,1608
E08000009,male,6797,3008,7806,6564,6958,8081,8286,8400,8134,7870,6532,5326,5067,3470,2501,1497,796
E08000010,female,7648,3539,11207,10248,11189,10871,9730,11294,12746,11777,9807,8611,9479,6822,4511,2536,1473
E08000010,male,8211,3823,12460,10167,10802,10613,9618,11273,12734,11903,9469,8507,8985,6320,3736,1675,765
E08000011,female,3608,1638,5989,5585,5889,5082,4357,4784,5534,6107,5249,4287,3582,2445,2153,1401,776
E08000011,male,3669,1630,6042,5107,5042,4419,3589,4052,4641,5277,4851,3829,3227,2029,1508,797,385
E08000012,female,9473,4490,35699,21995,18704,15876,13356,13235,14797,15765,13616,11131,10109,6985,5854,3847,2083
E08000012,male,10133,4712,33776,23284,21813,18731,14967,13245,14242,14143,12687,10653,9455,5897,4419,2335,1031
E08000013,female,4033,1826,6218,5850,6292,5701,5036,6148,6538,6494,5576,5132,5509,3933,2991,1672,902
E08000013,male,4189,1959,6686,5873,5763,5579,4976,5855,6259,6517,5521,4890,4930,3470,2305,1209,377
E08000014,female,5913,2939,8743,7479,7970,8163,7478,8902,10039,11181,10127,8866,8679,6920,5689,3998,2426
E08000014,male,6339,2910,9629,7657,7877,7386,6806,8010,9352,10222,9317,8083,7970,5519,4012,2308,993
E08000015,female,7554,3526,10643,9189,10020,9795,9684,10676,11855,12500,11046,10058,9841,7382,5670,3719,2397
E08000015,male,7932,3762,11583,9136,9259,9042,8621,9811,11078,11545,10133,9140,9233,6178,4205,2338,1128
E08000016,female,5565,2571,8518,8180,8410,8081,7000,8161,9202,8982,7991,6819,6809,5100,3558,2247,1446
E08000016,male,5898,2716,8867,8080,7843,7833,6621,7957,9336,8870,7858,6750,6518,4556,2800,1455,602
E08000017,female,7458,3346,10406,10008,10807,10082,8702,9816,11098,10933,9917,8648,8479,6015,4792,2983,1707
E08000017,male,7645,3435,11437,10362,10580,10500,9195,9913,10713,10973,9657,8247,7737,5459,3520,1900,837
E08000018,female,6395,2886,9161,8340,8821,8687,7489,8665,9562,9146,8335,7110,7364,5643,4070,2439,1550
E08000018,male,6457,3133,9991,8270,8235,8009,7097,8355,9547,9396,8037,6924,6757,4992,3305,1606,628
E08000019,female,12845,5934,38299,25689,20792,17949,16144,17229,18699,16955,14450,12734,12844,10117,7833,5240,3000
E08000019,male,13801,6348,40771,27358,21261,17186,16746,16791,18528,16926,14329,11766,11640,8516,6103,3270,1651
E08000021,female,6086,2740,26564,13762,10588,8766,7567,7745,7974,8442,7585,6142,5953,4088,3620,2399,1523
E08000021,male,6484,3077,26962,16179,12759,9341,7770,7916,8200,8080,7548,6015,5806,3551,2606,1643,808
E08000022,female,4569,2135,6695,6040,7095,7463,6782,7240,7657,7885,7012,6248,6236,4176,3414,2170,1398
E08000022,male,4992,2223,7035,5871,6321,6743,6694,6757,7072,7428,6415,5781,5494,3466,2364,1364,538
E08000023,female,3348,1531,5273,4751,5095,4875,4327,4803,5628,5981,5305,4536,4377,3024,2458,1611,958
E08000023,male,3378,1643,5604,4780,4938,4401,4020,4366,5199,5556,5162,4232,4023,2431,1855,931,378
E08000024,female,6059,2815,10809,9942,9415,8500,7919,8947,10061,10327,9404,8314,8069,5534,4482,2800,1272
E08000024,male,6289,3085,11271,9901,9492,7991,7257,8249,9148,9846,9193,7583,7110,4540,3299,1694,512
E08000025,female,30354,14060,70066,47947,41273,37585,34555,32721,33402,30872,25246,20949,19506,15287,12347,8253,5545
E08000025,male,32342,15331,69800,50007,42281,37326,33664,32524,32024,29373,23938,20475,17011,12534,9286,5544,2675
E08000026,female,8209,3867,25188,18899,15686,11954,10202,10001,10225,9435,7960,6765,6779,5497,4118,2539,1667
E08000026,male,8721,3957,29096,20989,17427,13159,10585,10128,9999,9312,7872,6501,6135,4585,3298,1746,833
E08000027,female,7786,3607,11697,10166,10520,10265,9445,10504,11719,11184,9221,8479,8726,7380,5485,3483,1988
E08000027,male,7926,3745,12094,9889,9892,9688,8989,10267,11645,10924,9004,8141,8128,6405,4355,2210,876
E08000028,female,8802,3939,12254,10925,12221,12532,10293,10325,11138,10261,7994,6875,6424,5448,4113,2583,1526
E08000028,male,9264,4194,14075,11450,11840,11815,10468,10578,10790,9736,8054,6555,5968,4467,3074,1625,640
E08000029,female,5285,2438,7458,6199,6448,6741,6817,7260,8088,7961,6349,5757,6364,4954,3721,2625,1738
E08000029,male,5781,2732,7859,6243,6120,6115,6069,6899,7654,7464,6177,5283,5670,4278,2819,1625,787
E08000030,female,7373,3401,11170,9655,10182,9571,8311,8972,9642,9183,7633,6556,6627,5603,4373,2730,1550
E08000030,male,7785,3655,11692,9264,9384,9356,8453,8951,9519,9033,7317,6389,5968,4601,3258,1681,717
E08000031,female,6622,2938,9847,8964,9662,8956,7949,8442,8840,8425,6955,6026,5546,4608,3754,2480,1457
E08000031,male,6930,3053,10912,9614,9678,9111,8179,8682,8697,7940,6697,5759,5107,3830,2792,1657,790
E08000032,female,15979,7225,22465,16330,18670,19485,16884,17206,17245,16603,14786,11988,11413,7707,6553,4350,2577
E08000032,male,16150,7639,23816,16880,17504,18300,17620,17768,16717,15532,13884,11853,10335,6406,4771,2662,1199
E08000033,female,5293,2390,7247,6141,6661,6820,6580,7291,7953,7780,6688,5632,5890,4075,2965,1933,1293
E08000033,male,5211,2515,7641,6184,6133,6309,6508,7211,7923,7667,6528,5574,5436,3656,2222,1096,451
E08000034,female,11078,5193,17730,13285,14385,14613,13629,14588,15349,14379,12519,10870,11391,8138,6108,3737,2492
E08000034,male,11463,5442,18857,14216,14056,13990,13548,14635,15865,14301,12331,10722,10458,6848,4718,2388,1124
E08000035,female,17288,7769,53625,34344,26921,26773,23407,23330,24300,23222,19964,17183,17768,12573,10365,6646,3719
E08000035,male,18186,8392,49954,35320,27457,25251,22753,22987,23688,22711,18414,15892,15687,10459,7577,4197,1718
E08000036,female,7834,3653,11798,11743,12721,11889,10251,11612,12949,12292,10788,9296,9550,7080,5006,3098,2013
E08000036,male,8250,3799,12161,11373,11660,11370,9799,11363,12957,12294,10625,9041,8933,6110,3941,2044,849
E08000037,female,4293,2164,7630,6781,7080,6922,6009,6301,7134,7262,6303,5315,5639,4066,3348,2163,1191
E08000037,male,4419,2069,8834,6863,6781,6850,6181,6185,6679,6897,6154,5024,5070,3429,2626,1432,600
E09000001,female,181,77,607,776,308,191,217,265,327,286,226,254,242,145,105,70,57
E09000001,male,181,69,669,669,487,489,321,398,437,386,323,254,232,155,112,46,59
E09000002,female,6409,2575,8194,7675,8943,8843,8162,7203,6589,5601,4022,3101,2632,1897,1593,1046,852
E09000002,male,7006,2966,9525,8205,8740,8602,7218,7090,6146,5244,4206,2961,2191,1502,1077,589,366
E09000003,female,10030,4612,13640,13352,15306,15769,14815,13744,13542,11945,9805,8236,7875,5955,4474,3250,2334
E09000003,male,10603,4764,15194,14341,16333,15849,15236,13957,12901,11148,9271,7487,6877,4826,3380,2158,1318
E09000004,female,6167,2789,9153,8486,9324,9486,8720,8194,9215,8364,6717,5392,5502,4278,3676,2462,1881
E09000004,male,6562,3013,9355,8060,8520,8392,8191,7765,8243,8086,6573,5011,4800,3201,2603,1502,725
E09000005,female,7465,3572,13391,11198,11993,12177,11066,10521,10252,9952,8628,6574,5357,4090,3215,2075,1399
E09000005,male,8024,3895,15446,13736,14714,14543,11946,10444,10129,9359,8354,6304,4987,3199,2618,1501,704
E09000006,female,7980,3765,9693,9440,11870,13287,13185,12376,12623,11640,9061,7690,8398,6098,4917,3422,2147
E09000006,male,8413,3840,10355,8815,10118,11691,12194,11599,11800,10770,8657,6774,7069,4855,3476,2155,1114
E09000007,female,5572,2747,15402,14515,13174,10338,9085,8750,8139,6898,5575,4751,4760,3459,2489,1637,1299
E09000007,male,6103,2811,15862,15940,15636,12551,10136,8805,8325,6872,5814,4574,4054,2850,1894,1087,745
E09000008,female,10247,4633,13431,12720,15662,15762,14645,13227,13966,13458,10570,8540,7288,5313,4230,2713,1716
E09000008,male,10574,4839,13925,12170,13922,14018,13478,12656,12983,12771,9842,7495,6364,4275,3197,1942,975
E09000009,female,8432,3792,12112,10789,12665,13187,12547,12298,11587,10222,8516,7299,5977,4280,3480,2289,1408
E09000009,male,8807,3955,13271,12477,13877,13510,13340,12192,11621,10128,8135,6678,5315,3648,2860,1568,859
E09000010,female,8903,4094,11825,11397,12805,13464,12168,11385,11755,10922,8154,6645,5845,4734,3759,2451,1518
E09000010,male,9594,4372,13358,12045,12206,12017,11131,10645,11072,9968,8047,5828,5152,3784,2761,1603,757
E09000011,female,6938,2899,11148,11386,13212,12321,11509,9510,9022,7974,6056,4763,4205,2966,2302,1423,1028
E09000011,male,7225,3114,11946,11813,14127,13126,12672,10092,9059,7732,6142,4424,3923,2451,1717,970,521
E09000012,female,6392,2766,10832,15040,18848,13928,10502,8312,7790,6714,5114,3797,3164,2119,1514,929,655
E09000012,male,6623,3091,10679,12932,17785,17564,12052,8507,7356,6096,4746,3509,2488,1679,1289,741,432
E09000013,female,3693,1627,8963,9104,8227,7102,6548,6739,6195,5337,4174,3493,3116,2080,1584,962,645
E09000013,male,3824,1540,9110,9073,8939,8154,7260,6662,5710,4945,3504,2674,2312,1664,1151,650,356
E09000014,female,6038,2967,10533,10519,10751,11213,10399,9293,8943,7951,6271,4867,4146,2771,2177,1307,722
E09000014,male,6474,3007,11177,11203,12847,13387,11873,10201,8913,7519,5288,4162,3289,2195,1679,930,373
E09000015,female,5952,2883,8127,7912,8797,9489,8742,8153,8269,7857,7146,5899,5366,3969,3058,2199,1416
E09000015,male,6416,3276,9555,8902,9931,9570,9250,8247,7488,7529,6769,5606,4694,3245,2682,1592,908
E09000016,female,6167,2894,9345,8974,10008,9687,8665,8182,9109,8662,7105,6120,6463,4766,4070,2924,2052
E09000016,male,6268,2918,9994,8433,8892,9011,8012,7731,8118,7982,7203,5552,5572,3743,2763,1691,802
E09000017,female,7433,3374,12297,10401,11669,12134,11532,9854,9791,9194,7438,5811,5652,4128,3402,2283,1290
E09000017,male,8025,3639,14207,11662,12243,12110,11563,10298,9727,8953,7263,5684,5047,3485,2769,1601,881
E09000018,female,6470,2857,9431,9139,10240,11509,10202,9212,8572,7589,6499,5370,4649,3346,2532,1554,967
E09000018,male,6709,3051,10867,10077,11744,12347,11419,9969,8722,7960,6377,5130,4201,2718,2043,1162,447
E09000019,female,4250,2071,17261,18620,14168,9264,7019,6566,6401,5869,4696,3481,3125,2149,1573,1027,604
E09000019,male,4583,1994,15673,17432,15365,12366,8903,6832,6753,5730,4121,3103,2714,1760,1216,699,393
E09000020,female,2984,1379,6199,5553,5495,5674,6057,5553,5413,5498,4372,3866,3881,2770,1797,955,797
E09000020,male,3131,1454,6716,5788,6370,6792,6924,5671,5368,4775,3944,3107,3039,2184,1611,966,623
E09000021,female,4321,2005,7861,5847,6727,7366,7006,6592,5885,5126,4204,3524,3551,2412,1860,1315,1077
E09000021,male,4318,1864,7389,6845,7029,7325,6906,6751,5920,5050,4185,3398,3093,2084,1458,809,501
E09000022,female,6289,2954,14113,21953,19602,13210,10678,9229,9391,8986,6714,4679,3709,2711,2159,1330,967
E09000022,male,6680,2963,13200,19156,21422,18238,12081,10244,9504,8598,5805,4204,3205,1986,1665,903,532
E09000023,female,6734,2925,11825,13667,15553,14377,12301,10633,9777,9283,6834,4932,3818,2798,2338,1487,1038
E09000023,male,7163,3047,11534,12989,15492,15221,13220,10608,9669,8507,6189,4123,3427,2247,1707,970,469
E09000024,female,4560,2000,6599,7315,8487,9614,8649,7338,7228,6285,5056,4083,3692,2634,2121,1346,900
E09000024,male,4980,2169,6889,7407,8404,9500,8942,7044,6702,6014,4606,3618,3104,2129,1628,941,438
E09000025,female,8299,4046,16195,15909,15850,14652,11427,9666,9608,8339,6830,5026,3773,2649,1991,1169,709
E09000025,male,8625,4037,18113,19515,23975,20676,13877,11314,10231,8182,6429,4372,3220,2068,1631,873,483
E09000026,female,7689,3714,11579,10536,11197,12019,11346,10124,9386,8744,7220,5923,5143,3755,2976,1991,1484
E09000026,male,8641,4149,13047,11784,12798,13055,11737,10497,9405,8317,7147,5736,4623,3112,2404,1382,744
E09000027,female,4976,2209,5621,4778,6245,8041,8694,8576,7506,6795,5278,4604,4636,3216,2380,1503,1335
E09000027,male,5069,2235,5821,4690,5464,7164,8268,8447,7293,6583,5105,4160,4064,2712,1777,1031,564
E09000028,female,6554,2868,14258,18066,18810,13868,10975,9706,9694,9143,7002,4598,3816,2751,2061,1264,919
E09000028,male,6742,2973,13848,17240,19711,16008,12176,10300,10118,8651,6599,4348,3227,2100,1551,817,486
E09000029,female,5176,2450,6221,5795,7602,9072,8586,7913,7553,6765,5221,4372,4496,3271,2554,1761,1155
E09000029,male,5403,2427,6760,5703,6269,7768,8421,7742,7413,6447,5190,4138,3883,2572,1971,1173,570
E09000030,female,7266,3496,17581,19490,19888,15292,11507,8456,7008,5669,4619,3885,2922,1925,1479,979,600
E09000030,male,7716,3563,18266,20538,23143,19144,14118,10810,8726,6722,5172,3667,2459,1571,1208,718,358
E09000031,female,6263,2902,9457,10084,12902,13281,10441,8916,8955,7562,6172,4941,4055,2861,2288,1552,1189
E09000031,male,6744,3199,10537,10766,14045,13743,10980,9714,8831,7248,5661,4241,3595,2360,1848,1007,570
E09000032,female,5828,2511,14169,23459,20396,17403,12484,10378,9674,7837,6095,5109,4478,3290,2653,1535,998
E09000032,male,6018,2603,11839,17051,18996,17976,12676,10272,8888,7452,5704,4135,3905,2463,1862,994,578
E09000033,female,4977,2463,11586,12004,11342,10698,9134,8428,8200,7210,6252,5456,4476,3140,2535,1543,1043
E09000033,male,5474,2635,13564,14492,14474,14309,11929,9739,9002,7321,5563,4604,4099,2870,2030,1284,820
