ltla,sex,12-15,16-17,18-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+
E07000102,male,2295,1206,3009,2585,2422,3164,3303,3438,3494,3047,2299,2283,1985,1271,1125,594,314
E07000103,female,2170,1072,3290,3575,4391,4279,3565,3435,3002,2569,2058,1871,1630,1190,1052,724,486
E07000103,male,2428,1148,3446,3375,4051,4232,3864,3408,3184,2664,2099,1653,1464,990,784,477,196
E07000105,female,3086,1519,4458,3814,3962,4055,4143,4927,4848,4005,3472,3721,3598,2317,1718,1199,842
E07000105,male,3246,1569,4513,3597,3548,3533,3796,4668,4836,4065,3311,3488,3205,1975,1361,779,373
E07000106,female,3245,1655,13897,5275,4151,4026,4176,4955,5140,4814,4522,4741,4620,3200,2538,1867,1351
E07000106,male,3477,1810,13966,6701,4198,3713,3694,4637,4967,4510,4202,4399,4006,2703,1829,1169,587
E07000107,female,2407,1151,3812,4132,4428,4282,3660,3875,3731,3094,2495,2246,2022,1551,1232,868,549
E07000107,male,2580,1196,3880,3414,4191,4220,3749,3868,3818,3143,2541,2188,1814,1259,997,552,296
E07000108,female,2471,1287,4010,3084,3161,3184,3228,3979,4443,4325,3906,4050,3730,2425,1879,1336,881
E07000108,male,2520,1250,4395,3127,3052,2946,3074,3935,4482,4084,3863,3827,3546,2267,1550,840,414
E07000109,female,2446,1230,3910,3551,3624,3551,3349,3856,3761,3306,2704,2595,2511,1854,1548,937,520
E07000109,male,2657,1382,4124,3282,3575,3286,3242,3922,3850,3307,2712,2436,2221,1534,1174,676,293
E07000110,female,3682,1883,5677,5197,5567,5552,5310,6216,6241,5309,4650,4743,4384,3113,2507,1706,1015
E07000110,male,3858,2014,6302,5254,5354,5171,5163,6000,6217,5411,4302,4343,4201,2651,1901,1070,416
E07000111,female,2808,1391,3708,2907,3083,3881,4143,4586,4627,4000,3515,3758,3530,2346,1997,1438,890
E07000111,male,2839,1429,3730,2953,2909,3533,3827,4175,4534,3977,3372,3346,3138,2026,1550,929,390
E07000112,female,2108,1175,3628,2951,2902,3093,3140,3895,4211,3923,3735,3987,3674,2484,1873,1383,1082
E07000112,male,2340,1203,4043,3189,2874,3052,3066,4060,4185,3824,3360,3826,3591,2237,1578,841,469
E07000113,female,3260,1687,5433,4355,4631,4674,4411,5206,5544,4765,4146,4335,4051,2638,1893,1332,774
E07000113,male,3427,1795,6032,4528,4250,4244,4171,5003,5389,4732,4283,4075,3793,2431,1525,788,333
E07000114,female,2898,1518,5096,3874,4154,4057,4020,4795,5041,4779,4667,4851,4671,3155,2425,1794,1170
E07000114,male,3337,1663,5627,3866,3623,3632,3554,4349,4753,4495,4186,4547,4213,2681,1851,1086,496
E07000115,female,3158,1640,4453,3613,3777,4255,4610,5023,5056,4195,3404,3448,3489,2395,1897,1161,742
E07000115,male,3562,1699,4541,3338,3256,3827,4223,4930,4851,4271,3516,3246,3027,2027,1589,779,320
E07000116,female,3084,1630,3633,3001,3482,3826,4057,4617,4607,3817,3202,3209,2935,2089,1730,1361,952
E07000116,male,3060,1400,3668,3160,3491,3951,4208,4704,4699,3747,3073,2925,2785,1821,1266,860,419
E07000117,female,1892,906,3262,2979,3014,2721,2605,2892,3073,2869,2509,2567,2210,1522,1174,786,549
E07000117,male,2133,1038,3492,2747,2831,2606,2513,2997,2977,2808,2506,2418,2069,1364,851,469,191
E07000118,female,2425,1145,3746,3419,3745,3525,3743,4490,4388,3755,3470,3557,3164,2196,1489,927,611
E07000118,male,2547,1303,3979,3652,3654,3719,3907,4498,4478,3987,3315,3433,3221,1932,1193,575,275
E07000119,female,1577,797,1932,1840,1880,2002,2130,2768,3203,3136,2788,2888,2895,2157,1733,1211,748
E07000119,male,1602,878,2436,1867,2019,1971,2015,2786,3067,2935,2795,2767,2722,1737,1324,767,303
E07000120,female,1765,877,3152,2680,2623,2551,2317,2916,2824,2495,2236,2235,2056,1385,1084,671,430
E07000120,male,2051,1020,3265,2596,2498,2371,2354,2913,2756,2482,2142,2212,1903,1264,816,445,168
E07000121,female,2704,1541,9613,4496,3879,3812,3660,4651,5014,4770,4033,4107,3752,2765,2235,1414,1012
E07000121,male,2911,1587,10232,4904,3671,3587,3586,4377,4625,4360,3827,3927,3617,2536,1683,905,374
E07000122,female,2081,1103,3052,3015,3165,2939,2623,3088,2998,2928,2706,2593,2227,1522,1194,852,470
E07000122,male,2098,1027,3329,2914,3070,2991,2741,2973,2870,2792,2505,2663,2216,1327,959,512,238
E07000123,female,2984,1497,9000,5325,4454,4125,4006,4567,4447,4045,3372,3064,2620,2050,1690,1100,621
E07000123,male,3209,1532,9576,5990,4809,4536,4099,4691,4699,4237,3425,3087,2409,1784,1339,664,284
E07000124,female,1409,763,1752,1420,1335,1551,1809,2444,2447,2292,1983,2017,1917,1345,1039,680,500
E07000124,male,1449,847,2069,1508,1273,1343,1610,2248,2484,2240,1996,1931,1779,1164,832,441,207
E07000125,female,1575,791,2367,2231,2189,2220,2353,2764,2644,2418,2206,2107,1789,1095,848,593,400
E07000125,male,1717,804,2493,2053,2033,2084,2223,2670,2691,2413,2096,2089,1683,1025,670,358,150
E07000126,female,2407,1220,3718,3346,3377,3273,3499,4254,4274,3836,3310,3501,3232,2278,1691,1082,692
E07000126,male,2393,1277,3886,3194,3216,2980,3394,3995,4193,3674,3241,3293,2942,2025,1307,697,312
E07000127,female,2335,1178,6663,3127,2764,2796,3175,4136,4265,4032,3579,3666,3465,2479,1898,1229,724
E07000127,male,2568,1371,5879,3567,2600,2507,2883,3828,4194,3833,3336,3408,3076,2160,1496,759,311
E07000128,female,2120,1112,3447,2711,2812,2705,2891,3901,4268,4298,3803,4094,3991,3128,2371,1639,1003
E07000128,male,2352,1279,3850,2923,2541,2670,2561,3496,4110,3875,3646,3907,3847,2702,1903,1038,423
E07000129,female,2106,1110,3277,3061,3248,3204,3199,3708,3764,3373,2865,2936,2721,2002,1560,977,647
E07000129,male,2273,1064,3438,2852,2896,2950,2984,3588,3591,3403,2795,2784,2575,1628,1210,667,258
E07000130,female,3411,1889,10880,5916,5604,5418,5062,6032,6103,5589,4729,4933,4434,2975,2430,1656,1073
E07000130,male,3736,2051,14580,6136,5098,5166,5086,5957,6040,5382,4816,4658,4096,2689,1882,1115,457
E07000131,female,2141,1087,2682,2153,2274,2652,3061,3756,3898,3199,2849,2893,2753,1743,1418,1016,666
E07000131,male,2259,1190,3117,2245,2072,2392,2824,3649,3760,3399,2727,2851,2655,1615,1161,621,277
E07000132,female,2286,1200,3531,3355,3386,3407,3391,4327,4194,3949,3469,3821,3284,2263,1586,1140,741
E07000132,male,2461,1247,3803,3176,2962,3201,3350,4157,4294,3815,3427,3637,3175,1986,1351,744,296
E07000133,female,1120,552,1573,1299,1300,1437,1549,1999,2214,1892,1678,1770,1506,1003,784,546,343
E07000133,male,1116,583,1681,1359,1217,1210,1434,1963,2181,1826,1711,1717,1523,943,629,335,171
E07000134,female,2249,1087,3618,2995,3029,3056,3220,4008,3816,3433,2927,3059,2874,1746,1315,863,646
E07000134,male,2328,1160,3650,2865,2735,2805,3241,3950,3941,3450,3014,3026,2815,1682,1053,563,224
E07000135,female,1210,585,2943,1377,1676,1732,1648,1979,2104,1953,1586,1630,1577,1197,1092,757,513
E07000135,male,1223,669,3959,838,1470,1554,1495,1833,1952,1888,1578,1474,1335,1015,821,450,215
E07000136,female,1339,727,2278,2156,2340,2095,1966,2282,2408,2188,2136,2070,1913,1377,1052,748,455
E07000136,male,1375,720,2635,2411,2390,2156,1965,2175,2252,2126,1942,2073,1841,1227,889,460,195
E07000137,female,2529,1334,3988,3198,3100,3103,3445,4759,5519,5610,5605,6178,5752,3901,2709,1806,1070
E07000137,male,2627,1400,4408,3391,3006,2864,3151,4243,4879,5125,5162,5855,5904,3673,2457,1316,551
E07000138,female,1624,877,9475,3736,3188,2976,2432,2769,3061,2825,2315,2247,1920,1378,1148,884,564
E07000138,male,1709,927,8603,4166,3724,2989,2631,2757,2879,2628,2223,2187,1804,1159,816,556,201
E07000139,female,2472,1363,3492,3163,3322,3292,3380,4516,4651,4077,3489,3868,3727,2758,1907,1216,751
E07000139,male,2531,1314,3777,3310,3221,3131,3144,4180,4430,3734,3369,3532,3587,2552,1625,878,406
E07000140,female,1789,928,3046,2633,2715,2613,2834,3185,3479,3195,3041,3185,2951,2220,1713,1116,727
E07000140,male,1884,1000,3259,2617,2617,2537,2566,3134,3445,3239,2761,3024,2921,1926,1457,846,356
E07000141,female,3175,1695,4237,3620,4161,4228,4460,5505,5555,5267,4689,4771,4403,3015,2198,1522,1083
E07000141,male,3175,1661,4616,3519,3498,3776,4005,5136,5314,4907,4339,4466,4188,2672,1828,1007,467
E07000142,female,1985,1016,3008,2427,2433,2530,2637,3491,3894,3707,3348,3406,3175,2085,1540,1029,574
E07000142,male,2028,1097,3280,2358,2121,2260,2440,3188,3609,3443,3112,3362,3238,1978,1411,690,279
E07000143,female,2626,1391,4552,3774,3925,3782,3764,4685,5051,4561,4511,4954,4539,3181,2505,1732,1200
E07000143,male,2784,1416,5196,4076,4034,3844,3641,4564,5036,4609,4147,4523,4525,3007,2141,1227,506
E07000144,female,2607,1374,3897,3073,3289,3728,3818,4912,5028,4575,4350,4581,4519,3081,2552,1733,1150
E07000144,male,2727,1426,4182,3099,3076,3332,3751,4671,4909,4356,4001,4288,4138,2855,2047,1186,532
E07000145,female,2040,1069,3634,2773,2803,2567,2586,3365,3667,3330,3202,3330,3350,2199,1694,1223,844
E07000145,male,2074,1147,4025,2962,2973,2589,2513,3095,3436,3214,3084,3340,3172,2079,1347,814,346
E07000146,female,2858,1502,4835,3913,4226,3955,4096,5162,5469,5404,5132,5591,5374,3835,2915,1974,1162
E07000146,male,3087,1580,5375,4227,4339,3850,3874,4911,5372,4931,4708,5128,5015,3458,2432,1335,609
E07000147,female,1768,909,2932,2207,2233,2191,2440,3209,3834,4147,4199,4707,4576,3148,2578,1851,1236
E07000147,male,1932,974,3156,2238,2229,2213,2356,3164,3497,3754,3827,4471,4449,2805,2228,1240,540
E07000148,female,2342,1166,12059,6495,5378,4500,3808,3913,3791,3378,3170,3011,2773,1988,1615,1216,903
E07000148,male,2500,1228,10548,6697,5861,4898,4002,4313,4012,3514,2861,2797,2386,1733,1203,779,425
E07000149,female,2869,1592,4057,3380,3754,4007,4297,5059,5135,4843,4361,4559,4537,2978,2416,1698,1011
E07000149,male,3099,1633,4396,3038,3342,3779,3925,4792,4855,4505,4096,4354,4300,2874,2004,1167,500
E07000150,female,1553,796,2469,2403,2894,2532,2203,2391,2547,2209,1914,1585,1406,987,718,437,236
E07000150,male,1595,763,2570,2286,2642,2663,2240,2366,2548,2211,1777,1443,1199,831,557,254,97
E07000151,female,1870,887,2541,2172,2106,2373,2599,3350,3540,2996,2570,2757,2359,1495,1075,698,468
E07000151,male,1961,1049,2976,2316,2055,2244,2486,3139,3452,3085,2652,2621,2317,1393,993,506,218
E07000152,female,2152,1137,3010,2478,2657,2775,3116,3622,3601,3210,2731,3143,2635,1656,1177,878,597
E07000152,male,2336,1289,3328,2444,2343,2588,2850,3622,3727,3169,2713,2890,2527,1598,1108,601,271
E07000153,female,2295,1156,3266,3172,3265,3286,3378,3862,3705,3026,2738,3032,2587,1633,1216,874,696
E07000153,male,2408,1169,3386,3029,3139,3227,3314,3728,3653,3096,2660,2677,2458,1500,1019,501,275
E07000154,female,4982,2429,10204,7551,8749,8038,7345,7470,7576,6546,5583,5464,4551,3093,2445,1654,1147
E07000154,male,4914,2517,10311,7787,8463,8546,7676,7681,7572,6297,5270,5046,4131,2737,1844,1119,507
E07000155,female,2167,1036,2384,2184,2377,2945,3228,3902,3804,3363,2709,2948,2669,1602,1170,793,589
E07000155,male,2275,1103,2967,2262,2035,2433,2938,3574,3726,3282,2818,2745,2567,1575,1053,597,258
E07000156,female,1825,893,2522,2285,2652,2520,2582,2953,2886,2623,2270,2443,2118,1354,998,676,473
E07000156,male,1837,965,2825,2127,2232,2399,2498,2861,2908,2382,2284,2117,2003,1277,821,413,229
E07000163,female,1100,612,1577,1282,1202,1397,1601,2201,2354,2303,2123,2187,2032,1420,1128,837,596
E07000163,male,1287,692,1705,1308,1203,1290,1431,2013,2130,2140,2150,2042,1849,1216,856,483,225
E07000164,female,1869,934,2574,2166,2108,2206,2536,3438,3871,3539,3199,3311,3174,2355,1822,1115,709
E07000164,male,1877,1062,2767,2523,2189,2236,2325,3078,3693,3400,3056,3234,3018,1959,1359,778,282
E07000165,female,3702,1847,4260,3635,4076,4605,5058,6208,6816,5960,5045,5186,4854,3716,2922,2058,1517
E07000165,male,3749,2630,4320,4168,4027,4406,4722,6021,6389,5837,5039,4688,4454,3048,2212,1276,600
E07000166,female,1033,503,1510,1362,1440,1341,1383,1817,1870,1882,1657,1708,1483,1069,847,469,306
E07000166,male,1179,602,2691,2979,2088,1651,1452,1875,1919,1868,1659,1595,1480,939,645,339,147
E07000167,female,1065,588,1613,1285,1323,1246,1456,2040,2183,2124,2096,2073,1953,1408,1057,716,458
E07000167,male,1096,636,1896,1246,1152,1248,1335,1802,2198,2079,1939,2077,1892,1158,877,484,212
E07000168,female,2083,1048,3337,2866,2611,2542,2831,3621,4231,4302,4032,4256,4010,2885,2247,1460,927
E07000168,male,2235,1122,3784,2968,2560,2474,2627,3364,3958,4011,3795,3973,3750,2382,1628,955,388
E07000169,female,1937,970,2624,2637,2672,2700,2761,3520,3607,3237,2757,2781,2437,1597,1274,806,493
E07000169,male,1922,959,2931,2407,2481,2481,2649,3303,3487,3264,2718,2655,2356,1421,949,522,214
E07000170,female,2697,1361,4661,4444,4130,3898,3830,4840,4771,4205,3579,3643,3385,2413,1721,1029,617
E07000170,male,2783,1406,4998,3965,3806,3717,3621,4634,4796,4220,3579,3456,3195,2118,1375,662,282
E07000171,female,2415,1210,4041,3070,3170,3191,3436,4383,4646,4261,3643,3821,3411,2380,1773,1149,747
E07000171,male,2467,1338,4567,3375,3145,3199,3345,4180,4618,4196,3748,3679,3311,2125,1428,795,316
E07000172,female,2121,1085,4351,3587,3634,3377,3433,3956,4218,3856,3268,3490,3250,2283,1743,1178,720
E07000172,male,2209,1156,4613,3914,3595,3478,3474,4027,4121,3646,3227,3207,3040,1983,1368,795,366
E07000173,female,2427,1237,3944,3674,3630,3833,3797,4380,4523,4156,3554,3663,3288,2369,1964,1203,676
E07000173,male,2515,1380,4144,3476,3237,3478,3542,4298,4289,4006,3369,3512,2933,2040,1469,800,328
E07000174,female,2118,1018,4107,3632,3711,3429,3195,3751,4161,3857,3224,3036,2861,1948,1536,1049,620
E07000174,male,2256,1147,4174,3535,3622,3394,3083,3800,4053,3758,3236,3070,2599,1650,1178,603,275
E07000175,female,2542,1311,4268,3412,3347,3404,3633,4392,4758,4344,3804,3904,3691,2531,1866,1223,823
E07000175,male,2655,1322,4593,3562,3348,3241,3485,4408,4651,4246,3659,3740,3483,2231,1495,786,359
E07000176,female,2470,1292,4010,2951,3225,3749,3990,4375,4446,3947,3346,3475,3318,2300,1877,1350,889
E07000176,male,2775,1269,4356,3194,2878,3502,3728,4333,4379,4003,3301,3346,3066,1965,1485,817,423
E07000177,female,3382,1714,4775,4165,5221,5194,5001,5467,5573,4897,3953,4016,3475,2532,1987,1370,836
E07000177,male,3274,1743,5120,4445,5127,5289,4701,5309,5654,4705,3960,3741,3262,2203,1662,909,392
E07000178,female,2955,1427,15975,6269,5314,4843,3985,4025,4072,3481,3037,2694,2398,1821,1454,1010,821
E07000178,male,3062,1470,17438,8222,5973,5138,4091,4011,4097,3358,2833,2589,2103,1429,1141,708,370
E07000179,female,3155,1591,3972,3348,3933,4405,4774,5497,5678,4725,4070,4088,4070,2910,2207,1426,1033
E07000179,male,3139,1638,4758,4047,4013,4208,4377,5218,5314,4725,3904,3708,3570,2521,1844,1001,478
E07000180,female,2858,1502,4027,3697,4158,4284,4310,4736,4794,4556,3686,3675,3540,2472,1995,1399,973
E07000180,male,3254,1686,4660,3653,4153,4144,4223,4725,4808,4358,3654,3637,3227,2228,1677,959,477
E07000181,female,2346,1240,3187,2971,3182,3401,3481,4092,4345,3800,3294,3347,3191,2227,1706,1236,840
E07000181,male,2477,1190,3642,3466,3274,3372,3325,3883,4053,3632,3113,3101,2844,1929,1411,870,437
E07000187,female,2559,1419,3596,2813,2926,3123,3357,4445,4674,4263,3730,3927,3513,2373,1910,1306,958
E07000187,male,2803,1516,4134,2844,2691,2663,3125,3973,4430,3961,3599,3686,3231,2119,1530,855,414
E07000188,female,2545,1355,4093,3387,3228,3247,3424,4423,4842,4342,3978,4223,3831,2720,1993,1412,1058
E07000188,male,2804,1449,4349,3244,3146,2980,3181,4184,4660,4318,3931,4035,3660,2421,1653,941,433
E07000189,female,3541,1777,5134,4493,4261,4225,4750,5789,6265,5948,5567,6081,5622,3938,2998,2121,1508
E07000189,male,3497,1849,5855,4777,4440,4222,4394,5658,5877,5836,5345,5871,5306,3562,2403,1483,643
E07000192,female,2020,1066,3675,3294,3340,3029,3040,3867,3874,3259,2911,2822,2590,1871,1355,914,555
E07000192,male,2211,1093,4016,3158,3133,2988,3041,3931,3932,3267,2814,2629,2574,1544,1007,530,244
E07000193,female,2634,1336,4035,3498,3632,3512,3511,4248,4448,3956,3379,3136,3099,2212,1759,1172,661
E07000193,male,2773,1343,4535,3890,3608,3891,3515,4283,4416,4077,3356,3235,2838,1892,1287,664,296
E07000194,female,2133,1073,3321,2573,2757,2986,3167,3939,3979,3543,3255,3428,3666,2508,1693,1028,729
E07000194,male,2292,1162,4101,2850,2627,2746,3130,3847,3926,3546,3104,3253,3317,2261,1386,716,331
E07000195,female,2516,1257,6884,4307,3766,3726,3653,4351,4613,4243,3769,3874,3433,2543,2067,1353,807
E07000195,male,2706,1416,7210,4916,3770,3521,3710,4379,4499,4237,3651,3664,3353,2203,1598,801,371
E07000196,female,2181,1176,3701,2826,2665,2811,3154,4177,4513,4212,3808,3818,3697,2680,2039,1263,878
E07000196,male,2371,1169,4667,3555,2898,2833,3131,4113,4571,4237,3590,3667,3397,2598,1567,815,341
E07000197,female,2658,1425,4418,3770,3735,3970,3992,5021,5205,4635,4153,4318,4173,2938,2096,1372,876
E07000197,male,2780,1440,5314,4642,3892,3878,4033,4968,5139,4664,4002,4163,3897,2722,1784,946,435
E07000198,female,2069,1042,3158,2505,2341,2575,2898,3900,3949,3629,3319,3668,3332,2362,1712,1066,680
E07000198,male,2171,1167,3365,2553,2266,2415,2808,3842,3954,3570,3197,3493,3224,2182,1394,728,296
E07000199,female,1632,896,2844,2493,2640,2466,2468,2814,2743,2559,2323,2273,1992,1354,971,593,361
E07000199,male,1831,918,3049,2438,2388,2329,2321,2929,2639,2250,2224,2165,1924,1143,742,337,134
E07000200,female,2142,1039,2621,2073,2180,2357,2616,3482,3590,3260,3204,3384,3310,2153,1639,1186,801
E07000200,male,2094,1061,2964,2217,1929,2155,2533,3287,3545,3108,2812,3190,3021,1982,1402,803,410
E07000202,female,2722,1430,5598,5440,5116,4862,4292,4523,4511,4008,3669,3340,2805,2082,1808,1286,869
E07000202,male,3152,1629,6092,5165,5675,5014,4475,4726,4598,3996,3486,3142,2624,1826,1381,874,383
E07000203,female,2202,1107,3097,2504,2490,2814,2983,3732,4136,3663,3441,3701,3268,2277,1692,1147,722
E07000203,male,2314,1163,3383,2681,2598,2624,2806,3700,3882,3648,3353,3566,3308,2133,1462,734,386
E07000207,female,3374,1557,3720,2694,3580,5283,5590,5652,5402,4694,3488,3538,3205,2401,1982,1442,1172
E07000207,male,3504,1756,3985,2776,2984,4454,5377,5349,5346,4326,3429,3106,2835,1844,1540,969,544
E07000208,female,1879,1022,3027,2135,2263,2985,2897,3046,2969,2577,2058,2131,1971,1414,1136,813,474
E07000208,male,1945,1034,2780,2015,2134,2619,2891,2873,3052,2467,1961,1907,1705,1185,886,534,279
E07000209,female,3172,1535,9478,5410,4159,4638,4641,4914,4982,4343,3738,3536,3146,2273,1905,1368,963
E07000209,male,3142,1530,9968,6223,4730,4434,4725,4908,4947,4283,3581,3291,3007,1945,1481,880,494
E07000210,female,2088,1059,2520,1946,1990,2493,2972,3415,3582,3184,2821,2689,2760,1950,1610,1122,779
E07000210,male,1998,1082,2810,2011,1824,2345,2677,3243,3637,3212,2691,2490,2494,1599,1325,818,390
E07000211,female,3334,1648,4521,4006,4754,5725,5346,5491,5525,4682,3788,3918,3464,2463,2059,1570,1216
E07000211,male,3316,1657,4697,3975,4276,5306,5272,5340,5571,4703,3760,3505,3156,2056,1536,1035,509
E07000212,female,1610,830,5943,3514,2489,2768,2827,2957,3025,2646,2123,2038,1922,1397,1280,867,582
E07000212,male,1692,836,5162,3459,2491,2635,2717,2798,3008,2669,2092,1911,1836,1197,968,564,279
E07000213,female,1973,1019,3101,2938,3324,3783,3403,3763,3814,3185,2585,2523,2415,1874,1567,1067,602
E07000213,male,2190,1070,3486,2798,3028,3559,3414,3542,3675,3427,2634,2367,2206,1579,1205,689,314
E07000214,female,2104,1062,2841,2314,2372,2806,3180,3478,3572,3088,2461,2367,2295,1612,1491,944,616
E07000214,male,2260,1092,3061,2482,2227,2825,3010,3591,3547,3061,2474,2184,2159,1499,1094,608,252
E07000215,female,1986,1074,2716,2266,2474,2908,2938,3339,3448,3092,2580,2551,2518,1660,1357,976,710
E07000215,male,2059,1024,2825,2277,2180,2622,2760,3175,3484,2940,2567,2377,2137,1483,1059,678,390
E07000216,female,2925,1626,3828,2386,3078,3926,4503,4892,4822,4113,3565,3704,3666,2629,2310,1577,1254
E07000216,male,3347,1841,4664,2565,2683,3427,4165,4868,4575,4070,3360,3297,3286,2223,1682,1081,519
E07000217,female,2286,1064,2946,2795,3381,3984,3932,3659,3693,3124,2568,2387,2108,1634,1297,1016,652
E07000217,male,2343,1146,3031,2782,3119,3993,4182,3793,3702,3129,2627,2406,1976,1334,1097,634,382
E07000218,female,1331,691,2080,1880,1814,1847,1935,2460,2624,2341,2029,2122,1927,1289,970,664,453
E07000218,male,1440,731,2247,1874,1775,1618,1888,2388,2566,2351,2042,1991,1873,1203,786,401,180
E07000219,female,2826,1434,4714,4256,4318,4095,3845,4584,4772,4083,3756,3743,3498,2415,1777,1206,672
E07000219,male,2701,1413,5023,3975,4064,4018,3831,4538,4670,4213,3676,3527,3275,2038,1359,723,244
E07000220,female,2342,1267,3385,3026,3729,3648,3424,3780,3935,3279,2761,2810,2857,1884,1487,997,766
E07000220,male,2626,1320,3755,3137,3350,3594,3528,3980,3937,3463,2738,2687,2630,1816,1188,695,359
E07000221,female,2602,1312,3640,2967,2982,3364,3884,4858,5119,4728,4032,4422,4485,3027,2380,1655,1164
E07000221,male,2694,1444,3904,3280,2892,3091,3418,4392,4858,4505,4015,4126,4212,2674,1987,1092,526
E07000222,female,2759,1311,7266,4912,3752,4400,4463,4911,4871,4166,3659,3773,3571,2546,2066,1481,1034
E07000222,male,3003,1497,7589,6345,4117,4481,4443,4896,4821,4204,3626,3486,3282,2149,1611,940,449
E07000223,female,1206,622,1861,1561,1776,2138,2141,2376,2342,2130,1924,2162,2048,1536,1237,824,499
E07000223,male,1406,659,2189,1552,1655,1833,1997,2326,2405,1920,1813,1813,1809,1212,889,580,274
E07000224,female,2898,1404,4908,3899,3993,4233,4325,5442,5798,5664,5338,6311,6302,4500,3591,2610,1815
E07000224,male,2999,1499,5359,3934,3818,3918,3946,5148,5415,5052,4775,5487,5569,3804,2844,1729,825
E07000225,female,2270,1084,4582,2752,2686,3165,3397,4070,4608,4494,4144,4437,4325,3224,2563,1840,1302
E07000225,male,2430,1237,4934,2941,2563,2674,3007,3815,4313,4072,3889,3833,3898,2727,2079,1197,589
E07000226,female,2447,1234,3716,4083,4693,4755,3839,3817,3669,3308,2686,2332,1868,1313,1180,1038,540
E07000226,male,2683,1324,4244,3917,4433,4867,4073,4058,3715,3309,2650,2107,1729,1108,815,562,278
E07000227,female,3233,1704,4258,3264,3643,4286,4567,5397,5954,5142,4443,4435,4320,2940,2448,1748,1120
E07000227,male,3303,1773,4467,3433,3201,3920,4035,5153,5551,5091,4222,4172,3851,2640,1905,1149,530
E07000228,female,3351,1672,4200,3829,4273,5251,5314,5806,5713,4937,4296,4263,4246,2796,2310,1769,1146
E07000228,male,3645,1838,4765,3532,4069,4748,4873,5669,5626,4813,4112,3973,3715,2294,1776,1144,525
E07000229,female,2129,1089,3422,3057,3332,3700,3754,4103,4169,3673,3154,3393,3266,2354,2082,1560,1188
E07000229,male,2335,1171,3633,2944,3072,3394,3471,4023,4091,3579,2955,2942,2919,1952,1369,950,507
E07000234,female,2104,988,3006,2521,2592,2863,3141,3825,3872,3380,2952,2971,2951,2057,1686,1284,915
E07000234,male,2203,1211,3411,2702,2537,2645,3041,3533,3813,3356,3020,2925,2689,1888,1364,798,339
E07000235,female,1682,872,2306,1668,1690,1867,2130,2728,3246,2845,2810,2951,2841,2001,1603,1140,823
E07000235,male,1716,909,2459,1788,1404,1695,1884,2640,3015,2949,2635,2895,2667,1862,1385,794,353
E07000236,female,1841,901,2899,2803,2989,3109,2630,3025,2839,2695,2717,2542,2063,1274,921,680,464
E07000236,male,1993,1004,3251,2822,2898,2992,2703,2947,2891,2500,2475,2560,2070,1158,775,431,166
E07000237,female,2046,1068,5744,3885,3401,3227,3265,3471,3467,2997,2635,2520,2253,1693,1338,966,618
E07000237,male,2296,1076,5780,3829,3308,3441,3017,3622,3585,3067,2528,2420,2072,1375,1025,537,233
E07000238,female,2660,1304,3709,2950,3300,3399,3633,4863,5079,4649,4384,4461,4190,2886,2096,1521,1100
E07000238,male,2669,1344,4051,3095,3068,3036,3457,4366,4938,4521,4152,4406,4032,2680,1843,1062,442
E07000239,female,1944,1000,3202,2787,2798,2724,2993,3733,3847,3237,3215,3648,3496,2338,1737,1061,789
E07000239,male,2112,1020,3645,2784,2739,2612,2964,3490,3722,3252,2982,3469,3408,2142,1415,737,338
E07000240,female,3657,1821,4181,3960,4645,5710,5949,5629,5487,4526,3645,3545,3317,2364,1966,1389,969
E07000240,male,3855,1820,4109,3902,4043,5234,5775,5723,5503,4341,3623,3141,2929,1977,1611,944,498
E07000241,female,2487,1307,8975,4320,4278,3988,3689,3699,4085,3452,2774,2509,2399,1789,1710,1188,808
E07000241,male,2519,1246,8826,4978,4150,3946,3465,3739,3789,3506,2740,2402,2106,1442,1197,795,371
E07000242,female,3563,1832,4621,4152,4449,5141,5491,5938,5946,5085,3959,3780,3577,2483,2055,1366,900
E07000242,male,3677,1942,4912,3870,3997,4916,5105,5727,5943,5002,4015,3597,3231,2148,1588,952,373
E07000243,female,1802,922,3278,3314,3520,3098,2780,3177,3346,2816,2107,1848,1732,1300,1195,868,458
E07000243,male,2046,1105,3539,3035,3275,3049,2688,2921,3278,2861,2279,1841,1527,1038,802,458,219
E07000244,female,5334,2715,7567,5880,5880,6195,6812,8639,9326,8904,8619,9373,9111,6150,5082,3511,2455
E07000244,male,5356,2765,8429,6007,5454,5910,6457,8067,8928,8565,7944,8740,8448,5654,4121,2402,1127
E07000245,female,3627,1697,6396,6024,5841,5180,4886,5876,6203,5430,5022,5225,5157,3506,2640,1937,1397
E07000245,male,3730,1869,7561,6779,6738,5725,4925,5864,6108,5412,4642,4932,4635,3243,2276,1293,654
E07000246,female,3039,1590,4813,4079,4176,4162,4215,5365,5785,5440,5284,5440,5103,3559,2960,2215,1570
E07000246,male,3219,1578,5383,4215,4026,3772,3759,4840,5364,5272,4894,5260,4714,3136,2367,1366,699
E08000001,female,6569,3248,11085,9526,9581,8981,8825,10238,10030,8880,7575,7448,6770,4873,3420,2284,1339
E08000001,male,7064,3669,12279,9444,9292,8748,8694,10049,9767,8621,7263,7211,6259,4223,2633,1332,710
