ltla,sex,12-15,16-17,18-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+
E07000102,male,2275,1202,3154,2516,2605,2992,3344,3488,3448,2772,2367,2328,1702,1374,1022,570,282
E07000103,female,2092,1037,3548,3976,4587,4076,3609,3356,2878,2431,2023,1916,1447,1279,988,748,482
E07000103,male,2307,1154,3530,3712,4235,4193,3667,3490,3092,2542,2013,1701,1290,1044,763,364,213
E07000105,female,3048,1636,4487,3630,3755,3874,4367,4937,4545,3688,3387,4022,3000,2206,1711,1166,814
E07000105,male,3167,1574,4806,3392,3270,3373,3961,4841,4584,3600,3275,3673,2680,1944,1310,692,366
E07000106,female,3178,1788,14000,4323,4073,3877,4467,5085,5020,4645,4445,5137,3915,3118,2472,1804,1354
E07000106,male,3404,1864,13931,5274,3948,3505,3917,4770,4793,4277,4135,4670,3402,2689,1767,1125,549
E07000107,female,2292,1215,3944,4087,4219,3674,3653,4001,3485,2867,2361,2380,1824,1566,1311,815,527
E07000107,male,2406,1222,3888,3602,3901,3851,3706,3845,3584,2962,2365,2289,1611,1275,1009,536,252
E07000108,female,2458,1360,4068,2891,3097,2955,3524,4062,4316,4038,3796,4260,3134,2377,1813,1346,876
E07000108,male,2475,1421,4379,3034,2878,2807,3375,4066,4214,3872,3680,4108,3040,2160,1465,785,347
E07000109,female,2399,1292,4280,3604,3481,3371,3605,3847,3724,3027,2701,2852,2140,1888,1479,915,505
E07000109,male,2638,1429,4304,3523,3394,3197,3557,3953,3728,3126,2632,2583,1992,1559,1173,605,241
E07000110,female,3658,1867,5802,5130,5456,5119,5718,6181,5951,5030,4591,5077,3680,3097,2397,1576,1045
E07000110,male,3821,2115,6336,5148,5120,4835,5548,6219,5897,5063,4265,4849,3482,2635,1774,952,375
E07000111,female,2700,1451,3818,2792,3041,3815,4298,4759,4378,3922,3586,4079,2935,2395,1938,1350,872
E07000111,male,2731,1458,3701,2924,2886,3479,3908,4356,4453,3711,3383,3682,2662,2043,1536,846,338
E07000112,female,2228,1268,3797,2936,2926,2821,3367,4003,4023,3720,3643,4238,3020,2450,1871,1384,1038
E07000112,male,2364,1338,4224,3081,2838,2825,3382,4086,3995,3536,3357,4078,2892,2169,1482,849,443
E07000113,female,3237,1847,5357,4191,4566,4207,4635,5321,5220,4513,4021,4633,3435,2543,1859,1240,767
E07000113,male,3382,1861,6008,4205,4044,3948,4469,5111,5216,4553,4010,4407,3230,2282,1408,771,283
E07000114,female,2935,1713,5421,3989,4010,3811,4247,4884,4928,4491,4546,5197,3905,3123,2447,1784,1212
E07000114,male,3322,1872,5876,3614,3524,3303,3941,4384,4738,4202,4212,4800,3575,2588,1762,1057,465
E07000115,female,3179,1752,4497,3265,3677,4020,4756,5092,4825,3957,3230,3790,3014,2372,1803,1088,731
E07000115,male,3353,1862,4527,3190,3117,3515,4548,4849,4799,3930,3373,3491,2618,2039,1457,770,301
E07000116,female,3087,1686,3566,3194,3428,3597,4318,4593,4389,3655,3142,3406,2596,1983,1788,1333,904
E07000116,male,2865,1575,3722,3235,3669,3713,4383,4747,4377,3485,2897,3298,2366,1725,1250,792,395
E07000117,female,1804,1025,3563,3009,2934,2621,2674,3028,3035,2733,2471,2754,1919,1490,1126,786,568
E07000117,male,2059,1074,3730,2829,2732,2588,2648,3097,2916,2735,2418,2622,1807,1292,824,448,193
E07000118,female,2284,1241,3877,3494,3426,3438,3990,4337,4146,3585,3328,3722,2773,1967,1461,930,627
E07000118,male,2477,1283,4188,3521,3482,3474,4250,4298,4415,3648,3300,3746,2649,1830,1115,520,246
E07000119,female,1516,773,2168,1753,1863,1868,2315,2965,3186,2847,2600,3058,2504,2103,1712,1212,732
E07000119,male,1590,881,2530,1853,1941,1892,2282,2819,2999,2773,2573,2874,2285,1705,1252,674,322
E07000120,female,1780,1053,3213,2742,2642,2347,2602,2878,2723,2456,2157,2346,1851,1390,1085,654,409
E07000120,male,2000,954,3455,2511,2511,2299,2549,2965,2723,2372,2156,2312,1704,1211,772,428,174
E07000121,female,2816,1597,9880,3979,3970,3726,3968,4754,4979,4383,3994,4290,3319,2810,2181,1425,978
E07000121,male,2966,1647,10387,4130,3763,3468,3889,4548,4609,4098,3789,4184,3134,2458,1623,863,371
E07000122,female,2085,950,3388,3047,3180,2698,2832,3038,3016,2896,2589,2690,1939,1503,1167,856,479
E07000122,male,2057,1106,3509,2956,3093,2791,2823,2927,2903,2667,2603,2706,1911,1313,884,474,225
E07000123,female,2955,1562,9334,5070,4528,4106,4295,4597,4549,3845,3257,3104,2422,2155,1706,1051,657
E07000123,male,3028,1656,9752,5537,4838,4421,4436,4802,4765,3910,3340,3140,2216,1797,1303,643,284
E07000124,female,1421,783,1773,1359,1313,1474,1989,2423,2454,2116,1889,2174,1633,1303,991,683,456
E07000124,male,1518,818,2101,1370,1203,1302,1890,2271,2473,2104,1833,2100,1552,1107,773,393,174
E07000125,female,1548,830,2490,2217,2127,2144,2503,2721,2630,2290,2145,2161,1505,1069,850,576,397
E07000125,male,1688,819,2575,1986,1970,2006,2346,2714,2607,2299,2106,2199,1416,988,619,322,155
E07000126,female,2332,1260,3861,3363,3218,3238,3893,4214,4235,3570,3328,3671,2816,2238,1634,1065,658
E07000126,male,2440,1287,4164,3152,3253,2897,3786,4071,4093,3503,3152,3447,2582,1974,1207,686,289
E07000127,female,2262,1323,6273,2823,2705,2795,3718,4184,4255,3837,3581,3900,3057,2436,1736,1130,720
E07000127,male,2632,1407,5865,3153,2432,2484,3348,4024,4127,3626,3219,3545,2790,2172,1377,660,270
E07000128,female,2086,1172,3684,2692,2575,2607,3305,4040,4159,3949,3690,4350,3588,3112,2322,1599,994
E07000128,male,2361,1323,4056,2751,2540,2484,2930,3749,4049,3656,3539,4025,3327,2662,1882,932,410
E07000129,female,2086,1162,3211,2916,3052,2828,3422,3679,3732,3091,2749,3146,2405,1981,1476,929,644
E07000129,male,2139,1183,3808,2701,2761,2704,3152,3693,3559,3126,2696,2958,2205,1644,1132,612,250
E07000130,female,3407,1800,10744,5399,5507,4908,5486,6021,5927,5158,4862,4946,3862,2991,2380,1666,1033
E07000130,male,3571,2127,14225,5208,5156,4835,5458,5859,5910,5178,4731,4811,3509,2674,1838,991,441
E07000131,female,2102,1070,2748,2056,2118,2539,3268,3821,3654,3033,2697,3013,2235,1826,1312,926,657
E07000131,male,2284,1158,3159,2081,2011,2372,3112,3632,3677,3067,2749,2944,2144,1604,1096,531,266
E07000132,female,2295,1230,3572,3074,3203,3233,3755,4254,4139,3630,3526,3843,2855,2109,1593,1124,699
E07000132,male,2368,1305,3777,2912,2945,3145,3650,4187,4084,3612,3428,3771,2650,1933,1268,702,252
E07000133,female,1112,613,1727,1278,1366,1420,1711,2156,2124,1758,1666,1750,1308,989,808,504,340
E07000133,male,1099,639,1753,1319,1228,1258,1621,2015,2159,1728,1719,1730,1253,936,606,320,151
E07000134,female,2122,1119,3610,2709,2912,2804,3564,3851,3716,3125,2843,3210,2375,1705,1291,876,629
E07000134,male,2219,1241,3656,2647,2564,2745,3519,3917,3734,3095,3027,3183,2310,1601,994,523,232
E07000135,female,1177,663,2818,1520,1618,1577,1762,2061,2162,1753,1587,1709,1375,1285,1111,705,464
E07000135,male,1259,707,3458,1142,1449,1365,1675,1847,2012,1790,1519,1534,1213,1025,780,425,200
E07000136,female,1346,705,2343,2242,2266,1953,2022,2348,2345,2120,2064,2147,1678,1379,1083,722,467
E07000136,male,1355,800,2549,2304,2276,1923,2081,2145,2222,1974,1976,2115,1659,1195,829,483,165
E07000137,female,2527,1569,4002,3279,2963,2875,3979,4745,5333,5299,5448,6475,5083,3764,2684,1715,1048
E07000137,male,2718,1527,4659,3307,3000,2744,3516,4384,4875,4795,5072,6342,5051,3568,2323,1234,509
E07000138,female,1624,993,8810,3684,3389,2757,2655,2922,3115,2577,2335,2265,1698,1435,1171,820,612
E07000138,male,1776,943,8110,3934,3628,2889,2753,2862,2953,2492,2232,2230,1560,1145,842,495,208
E07000139,female,2531,1312,3551,2926,3092,3097,3807,4552,4423,3683,3438,4066,3345,2611,1811,1128,781
E07000139,male,2523,1360,3918,3150,3117,2864,3557,4225,4161,3425,3327,3842,3084,2431,1497,807,376
E07000140,female,1810,1064,3053,2606,2557,2480,2993,3224,3382,3048,2938,3351,2637,2212,1696,1086,710
E07000140,male,1906,1030,3170,2634,2504,2325,2851,3135,3301,2912,2747,3278,2457,2054,1345,783,340
E07000141,female,3215,1734,4451,3712,3943,3980,4870,5418,5512,5030,4616,4967,3781,2778,2137,1476,1039
E07000141,male,3158,1682,4752,3498,3401,3660,4482,5108,5317,4588,4257,4751,3536,2537,1671,937,428
E07000142,female,1978,1121,3201,2263,2338,2400,2946,3720,3814,3378,3297,3554,2718,2015,1486,957,559
E07000142,male,2019,1163,3373,2259,2089,2085,2744,3298,3593,3224,3087,3557,2789,1884,1268,663,264
E07000143,female,2665,1447,4733,3740,3709,3503,4083,4811,4821,4368,4428,5170,3782,3146,2383,1610,1143
E07000143,male,2775,1610,5156,4048,3891,3563,4111,4647,4897,4155,4068,4859,3848,2917,2015,1119,476
E07000144,female,2575,1511,3909,2855,3214,3381,4384,4950,4861,4409,4284,4969,3746,3063,2443,1764,1084
E07000144,male,2759,1475,4309,2942,2884,3269,4133,4818,4787,4180,3854,4712,3561,2786,1951,1092,463
E07000145,female,2026,1140,3843,2843,2741,2427,2837,3507,3503,3167,3219,3606,2885,2133,1698,1148,809
E07000145,male,2153,1186,4137,3103,2857,2450,2776,3125,3382,3065,3026,3569,2754,1920,1369,739,290
E07000146,female,2903,1622,4970,4278,4204,3734,4569,5100,5484,5048,5134,5986,4683,3742,2885,1919,1180
E07000146,male,3056,1646,5559,4572,4072,3710,4258,5050,5187,4718,4616,5501,4366,3436,2365,1252,598
E07000147,female,1764,962,3113,2231,2144,2055,2699,3338,3776,3925,4199,5051,3844,3149,2546,1784,1210
E07000147,male,1884,1011,3255,2298,2220,2056,2606,3213,3518,3620,3859,4751,3760,2831,2130,1191,457
E07000148,female,2166,1174,11412,6332,5509,4275,3931,3972,3685,3289,3166,3165,2372,2024,1705,1240,884
E07000148,male,2365,1293,10311,6401,5937,4611,4424,4328,3961,3217,2940,2830,2173,1650,1234,769,406
E07000149,female,2985,1521,4063,3361,3560,3707,4545,4906,5035,4391,4213,4930,3826,2901,2268,1613,944
E07000149,male,3024,1659,4196,2987,3324,3495,4142,4728,4672,4205,4009,4684,3640,2846,1847,1071,437
E07000150,female,1505,831,2541,2503,2735,2201,2205,2433,2433,2067,1793,1605,1228,990,678,419,236
E07000150,male,1544,769,2577,2241,2627,2332,2163,2403,2469,1998,1656,1470,1067,834,515,257,98
E07000151,female,1749,957,2560,1865,1956,2226,2934,3413,3289,2770,2570,2777,2010,1416,996,713,425
E07000151,male,2012,996,3017,2122,1875,2042,2673,3238,3334,2846,2587,2761,1971,1346,890,426,176
E07000152,female,2147,1200,2860,2341,2541,2711,3323,3650,3356,2867,2897,3077,2134,1552,1162,831,632
E07000152,male,2314,1276,3339,2270,2205,2473,3137,3630,3427,2916,2735,2995,2106,1533,990,521,225
E07000153,female,2262,1081,3407,3015,3085,3130,3646,3773,3480,2853,2724,3177,2077,1608,1162,932,646
E07000153,male,2305,1064,3686,2817,3003,3111,3550,3661,3524,2838,2680,2769,2116,1416,950,487,254
E07000154,female,4738,2456,10404,7989,8733,7516,7758,7439,7384,6160,5519,5543,3854,3086,2394,1679,1090
E07000154,male,4790,2563,10306,7904,8521,8204,7861,7544,7319,5981,5127,5212,3592,2608,1868,1006,473
E07000155,female,2124,1024,2608,2042,2292,2848,3450,3826,3784,3052,2696,3147,2121,1539,1140,812,553
E07000155,male,2215,1148,3030,2053,2068,2297,3136,3642,3556,3121,2714,2954,2166,1473,1005,533,250
E07000156,female,1729,943,2570,2294,2554,2408,2764,2890,2770,2467,2278,2573,1790,1303,971,692,472
E07000156,male,1846,954,2825,2016,2250,2208,2670,2961,2653,2282,2229,2316,1729,1195,786,415,210
E07000163,female,1176,690,1588,1217,1242,1314,1803,2231,2281,2175,2034,2262,1812,1375,1156,813,573
E07000163,male,1323,709,1729,1265,1188,1195,1602,2050,2115,2064,2007,2077,1600,1164,820,433,229
E07000164,female,1833,1036,2740,2045,2054,2156,2843,3525,3865,3275,3118,3456,2758,2356,1656,1104,668
E07000164,male,2006,1028,2946,2554,2163,2053,2545,3343,3676,3176,3036,3329,2580,1920,1333,719,281
E07000165,female,3599,1900,4768,3877,4193,4539,5500,6461,6508,5600,4979,5309,4304,3683,2791,2043,1390
E07000165,male,3741,2622,4960,4187,4253,4206,5197,6059,6325,5495,4661,5127,3721,3073,2087,1134,560
E07000166,female,1030,535,1566,1337,1383,1261,1496,1891,1885,1734,1593,1767,1263,1056,753,449,266
E07000166,male,1226,601,3317,2705,1696,1397,1667,1816,1868,1738,1550,1656,1245,934,607,304,142
E07000167,female,1075,621,1653,1221,1208,1159,1696,2053,2116,2073,1981,2119,1699,1378,1054,687,418
E07000167,male,1127,709,1918,1186,1104,1162,1503,1868,2131,1930,1929,2181,1606,1138,834,443,189
E07000168,female,2005,1120,3842,2829,2578,2457,3189,3708,4195,4090,4002,4416,3523,2866,2174,1483,873
E07000168,male,2195,1194,4192,2881,2550,2322,2908,3490,4037,3804,3716,4210,3059,2432,1607,876,364
E07000169,female,1889,1058,2762,2484,2539,2491,3055,3497,3596,2977,2726,2823,2115,1613,1159,805,487
E07000169,male,1950,1007,3049,2373,2341,2390,2898,3377,3415,3109,2629,2835,1925,1375,894,462,229
E07000170,female,2689,1426,4896,4178,3871,3619,4247,4796,4638,3898,3525,3731,3094,2338,1612,975,653
E07000170,male,2742,1504,4991,3871,3593,3499,4011,4640,4658,3956,3537,3538,2908,2012,1270,593,250
E07000171,female,2410,1423,4139,2982,3115,3080,3859,4429,4512,3939,3614,3999,2996,2333,1736,1122,691
E07000171,male,2477,1431,4704,3190,3112,2998,3676,4320,4569,3922,3715,3811,2890,2057,1345,741,278
E07000172,female,2050,1174,4463,3617,3472,3331,3719,4078,4248,3588,3271,3731,2801,2259,1694,1110,704
E07000172,male,2244,1242,4611,3859,3426,3381,3696,4210,3938,3556,3200,3464,2588,1919,1350,718,340
E07000173,female,2388,1344,4155,3437,3631,3586,4130,4436,4522,3894,3601,3787,2880,2479,1832,1211,672
E07000173,male,2596,1397,4414,3314,3225,3408,3797,4241,4314,3748,3423,3588,2532,2037,1414,736,299
E07000174,female,2016,1173,4359,3557,3582,3138,3385,3933,4146,3580,3104,3075,2563,1946,1598,1027,580
E07000174,male,2221,1229,4355,3472,3508,3097,3359,3922,3928,3556,3130,3050,2285,1687,1139,554,275
E07000175,female,2539,1292,4452,3144,3157,3236,4008,4487,4586,4126,3705,4146,3200,2441,1799,1198,780
E07000175,male,2590,1459,4673,3358,3178,3071,3811,4551,4517,3957,3619,3970,2932,2205,1392,720,323
E07000176,female,2508,1243,4277,2917,3135,3718,4069,4485,4311,3726,3362,3652,2847,2260,1860,1325,818
E07000176,male,2606,1428,4731,2905,2908,3333,3994,4298,4398,3712,3325,3472,2618,1917,1430,767,395
E07000177,female,3314,1786,4816,4376,5169,4868,5297,5595,5400,4491,3898,4032,3065,2515,1878,1291,819
E07000177,male,3238,1752,5351,4585,5234,4814,4964,5552,5391,4490,3791,3874,2840,2163,1548,827,334
E07000178,female,2746,1523,15661,6310,6497,4728,4184,4145,3962,3397,2956,2739,2197,1832,1401,1034,809
E07000178,male,2928,1538,16894,7648,6655,5394,4078,4239,3909,3307,2757,2621,1875,1488,1146,642,324
E07000179,female,3134,1611,4209,3365,3991,4175,5146,5668,5306,4529,3976,4291,3620,2774,2055,1425,1032
E07000179,male,3137,1720,5028,3961,3832,4067,4810,5256,5235,4409,3781,4060,3083,2493,1693,924,431
E07000180,female,2722,1408,3980,3515,3892,3990,4405,4703,4790,4189,3630,3813,3081,2418,1927,1295,908
E07000180,male,3159,1690,4463,3615,3894,3952,4319,4640,4709,3985,3614,3779,2811,2210,1513,868,387
E07000181,female,2372,1242,3326,2933,3312,3271,3909,4210,4253,3468,3222,3512,2775,2074,1707,1170,804
E07000181,male,2385,1253,3808,3462,3337,3195,3653,3917,4124,3403,2953,3232,2518,1906,1290,798,388
E07000187,female,2526,1496,3756,2931,2779,2950,3758,4496,4481,3914,3686,3998,3031,2314,1866,1298,899
E07000187,male,2754,1652,4154,2804,2612,2666,3361,4136,4336,3718,3614,3782,2739,2049,1439,822,376
E07000188,female,2614,1430,4292,3261,3085,3034,3792,4565,4624,4040,4019,4286,3324,2570,1950,1410,968
E07000188,male,2791,1478,4553,3177,3016,2870,3564,4261,4551,4101,3857,4154,3138,2341,1547,881,420
E07000189,female,3527,1881,5403,4526,4039,4203,5168,5869,6125,5521,5564,6276,4895,3777,2954,2105,1531
E07000189,male,3603,1966,5957,4737,4281,4009,4938,5775,5845,5415,5459,5989,4519,3397,2385,1417,641
E07000192,female,2048,1148,3981,3179,3214,2838,3446,3958,3747,3062,2850,2911,2281,1864,1290,839,526
E07000192,male,2194,1178,4244,3117,3005,2859,3422,3974,3753,3064,2687,2831,2242,1510,931,524,203
E07000193,female,2616,1314,4344,3460,3568,3349,3799,4362,4344,3673,3192,3417,2720,2173,1711,1079,664
E07000193,male,2720,1399,4790,3710,3784,3538,3950,4367,4344,3802,3233,3233,2556,1837,1190,644,260
E07000194,female,2114,1138,3284,2525,2732,2977,3489,3967,3911,3360,3279,3759,3291,2285,1608,1011,724
E07000194,male,2292,1242,4057,2697,2565,2709,3505,3779,4019,3313,3059,3543,3100,2052,1299,625,267
E07000195,female,2442,1394,6745,3949,3718,3480,4013,4509,4557,3963,3767,4045,3126,2524,1990,1287,741
E07000195,male,2685,1466,7085,4357,3638,3499,3971,4495,4453,3932,3637,3894,2973,2169,1458,734,330
E07000196,female,2251,1306,3840,2672,2604,2695,3638,4307,4464,4003,3673,4020,3432,2605,1873,1228,779
E07000196,male,2281,1304,4661,3352,2796,2807,3473,4246,4441,3815,3547,3847,3145,2433,1474,728,304
E07000197,female,2668,1444,4594,3560,3581,3645,4447,4993,5044,4400,4128,4439,3756,2841,1994,1363,898
E07000197,male,2730,1538,6070,4046,3731,3544,4371,5056,5039,4320,4058,4324,3458,2569,1652,875,384
E07000198,female,2024,1075,3322,2243,2328,2544,3268,3963,3887,3448,3342,3897,2906,2264,1648,1058,671
E07000198,male,2197,1211,3491,2407,2261,2329,3264,3884,3820,3361,3276,3744,2895,2081,1312,661,258
E07000199,female,1713,924,3092,2595,2632,2370,2768,2840,2710,2543,2315,2353,1730,1285,959,558,345
E07000199,male,1793,980,3114,2389,2476,2322,2648,2951,2551,2258,2253,2241,1658,1101,652,320,128
E07000200,female,2038,1014,2741,2056,2057,2289,2952,3515,3449,3112,3126,3638,2804,1995,1656,1126,836
E07000200,male,2051,1081,3061,2117,1977,2123,2863,3286,3422,2874,2829,3452,2515,1963,1295,750,355
E07000202,female,2680,1508,6136,5535,5083,4574,4488,4449,4469,3954,3632,3387,2395,2134,1750,1344,837
E07000202,male,3058,1625,6406,5316,5770,4658,4582,4834,4392,3899,3341,3223,2335,1843,1347,840,362
E07000203,female,2186,1212,3114,2479,2546,2656,3286,3840,3854,3527,3441,3858,2763,2117,1648,1118,705
E07000203,male,2260,1197,3512,2576,2588,2473,3155,3815,3796,3343,3319,3740,2849,1974,1305,747,353
E07000207,female,3186,1579,3689,2813,4074,5300,5696,5605,5302,4262,3544,3713,2801,2374,1939,1376,1089
E07000207,male,3510,1730,3833,2871,3250,4894,5346,5320,5269,3944,3374,3277,2377,1907,1509,900,497
E07000208,female,1868,997,3308,1948,2449,2852,3024,3035,2936,2371,2144,2242,1729,1404,1107,722,524
E07000208,male,1919,1048,2800,1997,2183,2623,2910,2893,2965,2317,1920,2105,1460,1123,901,475,263
E07000209,female,2995,1540,8811,4890,4424,4550,4874,4925,5029,4129,3549,3734,2711,2385,1883,1324,964
E07000209,male,2995,1612,9538,5668,4789,4641,4989,4895,4880,4044,3509,3577,2541,1958,1467,820,421
E07000210,female,2042,1098,2544,1967,1995,2717,3119,3427,3441,3080,2648,2960,2349,1930,1627,1078,756
E07000210,male,2021,1120,2843,1917,1942,2373,2853,3401,3505,3040,2527,2715,2109,1694,1309,750,362
E07000211,female,3309,1646,4490,4051,4865,5460,5322,5520,5312,4352,3854,4009,2998,2437,2117,1557,1160
E07000211,male,3220,1657,4776,4125,4394,5110,5343,5476,5400,4359,3619,3782,2689,2053,1536,922,501
E07000212,female,1609,851,5998,2822,2519,2702,2963,2965,3043,2453,2085,2196,1683,1438,1283,829,603
E07000212,male,1641,819,5159,2917,2426,2655,2803,2867,2981,2510,2056,2100,1610,1174,971,528,279
E07000213,female,1968,1046,3278,3029,3473,3619,3491,3856,3698,2979,2539,2660,2200,1939,1492,982,656
E07000213,male,2074,1114,3565,2847,3236,3458,3461,3562,3808,3097,2580,2533,1916,1666,1145,612,311
E07000214,female,2089,1087,2881,2236,2489,2817,3368,3591,3499,2894,2367,2539,1982,1687,1352,836,566
E07000214,male,2177,1143,3221,2417,2441,2729,3328,3647,3495,2864,2394,2378,1904,1486,990,553,252
E07000215,female,1995,1116,2762,2247,2398,2739,3114,3430,3363,2868,2538,2760,2162,1593,1322,979,677
E07000215,male,1993,1087,2869,2266,2131,2595,2823,3322,3421,2766,2454,2613,1813,1485,990,679,297
E07000216,female,2890,1607,3974,2389,3134,4039,4700,4725,4713,3991,3515,3975,3256,2577,2201,1580,1219
E07000216,male,3316,1924,4539,2502,2700,3455,4521,4761,4470,3883,3292,3582,2877,2251,1615,995,511
E07000217,female,2117,1146,3065,2885,3728,3949,3929,3726,3521,3009,2448,2542,1893,1600,1336,983,636
E07000217,male,2291,1167,3157,2922,3482,4177,4061,3774,3518,3074,2588,2410,1741,1414,1015,585,324
E07000218,female,1316,722,2180,1712,1758,1669,2181,2534,2510,2178,2016,2184,1656,1255,893,630,434
E07000218,male,1479,716,2416,1713,1648,1557,2130,2452,2440,2248,2023,2062,1679,1157,712,353,159
E07000219,female,2806,1486,4887,4225,4121,3902,4108,4755,4567,3885,3691,3900,3096,2379,1776,1083,669
E07000219,male,2722,1560,5175,3779,3944,3799,4180,4649,4567,3902,3576,3715,2915,1932,1294,633,262
E07000220,female,2332,1302,3417,3211,3517,3358,3679,3845,3841,3001,2791,2953,2566,1900,1390,963,731
E07000220,male,2536,1377,3831,3115,3280,3342,3741,3933,3916,3188,2717,2850,2431,1714,1079,684,311
E07000221,female,2547,1347,3687,2752,2929,3160,4288,4867,4954,4373,4039,4700,3856,2961,2257,1618,1171
E07000221,male,2754,1431,3898,3008,2734,3011,3744,4435,4699,4232,3995,4510,3569,2728,1803,1002,426
E07000222,female,2653,1396,7335,4141,4160,4448,4733,4967,4865,3900,3697,3850,3185,2482,2016,1441,1003
E07000222,male,2937,1499,8116,5092,4465,4417,4726,4877,4794,4099,3511,3728,2852,2155,1495,855,423
E07000223,female,1203,663,2006,1633,1855,1999,2300,2353,2238,2055,1914,2331,1763,1566,1232,842,508
E07000223,male,1337,778,2214,1559,1669,1797,2102,2344,2274,1881,1809,1928,1614,1244,887,537,257
E07000224,female,2912,1495,5226,3834,3919,3995,4757,5453,5698,5249,5263,6668,5237,4582,3562,2539,1872
E07000224,male,2899,1569,5440,3757,3783,3653,4259,5273,5197,4671,4645,5878,4772,3783,2713,1641,760
E07000225,female,2228,1158,4629,2519,2735,2986,3685,4186,4445,4299,3894,4725,3807,3070,2614,1788,1300
E07000225,male,2390,1319,4991,2671,2600,2601,3193,3969,4095,3844,3707,4050,3396,2691,1977,1168,504
E07000226,female,2379,1156,4170,4385,4920,4374,3951,3770,3629,3200,2532,2390,1556,1382,1358,960,523
E07000226,male,2622,1312,4324,3996,4824,4447,4139,4009,3726,3100,2511,2173,1471,1112,817,588,250
E07000227,female,3238,1799,4141,3107,3438,4098,4760,5628,5734,4720,4291,4613,3541,2941,2318,1649,1075
E07000227,male,3452,1748,4487,3265,3118,3560,4414,5228,5378,4696,3990,4402,3280,2471,1801,1020,494
E07000228,female,3283,1680,4422,3810,4334,4916,5579,5733,5475,4704,4235,4587,3538,2745,2272,1750,1167
E07000228,male,3562,1969,4736,3686,4128,4528,5056,5606,5501,4517,4096,4253,3150,2268,1743,1040,490
E07000229,female,2071,1196,3519,3055,3357,3523,3902,4085,4097,3379,3104,3506,2747,2448,2036,1595,1251
E07000229,male,2280,1207,3696,2957,3113,3260,3637,4092,3872,3279,2837,3310,2351,1912,1414,925,490
E07000234,female,1925,1100,3191,2342,2390,2735,3329,3861,3774,3158,2984,3103,2646,1985,1698,1229,865
E07000234,male,2237,1204,3566,2590,2332,2542,3218,3656,3643,3222,2984,3109,2339,1882,1297,723,299
E07000235,female,1661,928,2374,1591,1578,1888,2281,2888,2989,2811,2736,3099,2511,1949,1530,1152,796
E07000235,male,1689,978,2650,1605,1470,1637,2101,2663,2927,2790,2598,3050,2328,1808,1328,706,334
E07000236,female,1746,938,3120,2766,3223,2745,2926,2962,2852,2774,2753,2534,1735,1231,917,629,430
E07000236,male,1967,970,3395,2801,2992,2913,2905,2887,2809,2568,2580,2597,1785,1104,690,393,163
E07000237,female,2093,1106,5839,3627,3493,3182,3479,3577,3353,2787,2581,2580,2030,1640,1313,882,619
E07000237,male,2173,1156,5638,3412,3449,3195,3402,3627,3536,2815,2555,2497,1803,1418,959,478,217
E07000238,female,2537,1382,3730,2909,3067,3188,4039,4848,4858,4280,4198,4588,3513,2782,2091,1429,1044
E07000238,male,2579,1464,4179,2977,2862,2914,3695,4603,4763,4172,4113,4519,3495,2517,1733,960,393
E07000239,female,1950,1085,3325,2734,2735,2660,3318,3772,3563,3134,3294,3845,3102,2232,1601,1122,726
E07000239,male,2065,1166,3742,2696,2579,2570,3180,3651,3525,3036,3116,3764,2974,2039,1332,683,296
E07000240,female,3518,1795,4375,4110,4916,5777,5965,5662,5203,4246,3642,3824,2798,2431,1883,1380,924
E07000240,male,3624,1796,4387,3915,4219,5452,5901,5706,5154,4190,3508,3413,2499,2094,1565,915,419
E07000241,female,2512,1265,8048,4154,4020,3771,3747,3718,3937,3262,2607,2687,2069,1943,1690,1174,790
E07000241,male,2364,1346,8452,4425,3986,3805,3452,3744,3659,3356,2669,2465,1830,1524,1258,714,325
E07000242,female,3506,1821,4851,4067,4382,5008,5733,6044,5835,4571,3772,4079,2987,2430,1959,1294,828
E07000242,male,3650,1958,4909,3825,4123,4702,5497,5772,5823,4651,3716,3822,2703,2141,1536,813,319
E07000243,female,1833,984,3441,3321,3371,2872,2959,3310,3213,2663,2007,1978,1511,1404,1229,791,416
E07000243,male,2117,1023,3625,3136,3104,2838,2745,3128,3241,2765,2091,1914,1353,1078,790,425,212
E07000244,female,5212,2830,7768,5737,5616,5939,7490,8828,9038,8412,8443,9945,7618,6153,4924,3439,2378
E07000244,male,5313,2932,8576,5906,5362,5726,7070,8345,8624,7994,7791,9350,7039,5573,3916,2272,1085
E07000245,female,3493,1885,6577,5985,5713,4845,5227,6077,5959,5153,4898,5772,4389,3414,2534,1860,1281
E07000245,male,3717,1987,7905,7144,6566,5171,5354,6031,5976,5042,4622,5277,3987,3168,2124,1148,558
E07000246,female,3010,1704,4951,4128,4036,3857,4575,5327,5562,5200,5105,5493,4436,3392,2897,2198,1535
E07000246,male,3105,1783,5449,4165,3915,3435,4083,4955,5195,4891,4792,5278,4004,3053,2183,1339,636
E08000001,female,6374,3458,11596,9722,9255,8625,9637,10290,9820,8465,7353,8016,5977,4717,3377,2234,1351
E08000001,male,7014,3834,12336,9251,9013,8506,9317,10186,9481,8092,7306,7653,5575,4091,2544,1310,609
