catchment_year,msoa,trust_code,patients_from_msoa_to_trust,total_patients_of_msoa
2013,E02004170,RBZ,175,3285
2013,E02004170,RVJ,12,3285
2013,E02004170,RA9,24,3285
2013,E02004170,RK9,40,3285
2013,E02004170,RBA,74,3285
2013,E02004170,RA7,18,3285
2013,E02004171,RH8,2554,2887
2013,E02004171,REF,10,2887
2013,E02004171,RA9,14,2887
2013,E02004171,RA7,22,2887
2013,E02004171,RBA,42,2887
2013,E02004171,RBZ,132,2887
2013,E02004171,RK9,57,2887
2013,E02004171,RVJ,8,2887
2013,E02004172,RH8,1872,2348
2013,E02004172,RBZ,341,2348
2013,E02004172,RK9,52,2348
2013,E02004172,RBA,9,2348
2013,E02004172,RA9,9,2348
2013,E02004172,RA7,8,2348
2013,E02004172,REF,8,2348
2013,E02004173,RH8,2410,2700
2013,E02004173,RBZ,135,2700
2013,E02004173,RA7,11,2700
2013,E02004173,RBA,12,2700
2013,E02004173,RVJ,16,2700
2013,E02004173,RK9,47,2700
2013,E02004173,RA9,16,2700
2013,E02004174,RH8,2863,3176
2013,E02004174,RBZ,164,3176
2013,E02004174,RA9,15,3176
2013,E02004174,RK9,52,3176
2013,E02004174,RA7,18,3176
2013,E02004174,RBA,8,3176
2013,E02004175,RBZ,2149,2555
2013,E02004175,RH8,252,2555
2013,E02004175,RBA,10,2555
2013,E02004175,RVJ,23,2555
2013,E02004175,RA7,25,2555
2013,E02004175,RK9,48,2555
2013,E02004176,RBZ,1959,2414
2013,E02004176,RH8,273,2414
2013,E02004176,RBA,31,2414
2013,E02004176,RK9,38,2414
2013,E02004176,RA7,19,2414
2013,E02004176,RVJ,19,2414
2013,E02004177,RBZ,2266,2695
2013,E02004177,RH8,246,2695
2013,E02004177,RBA,15,2695
2013,E02004177,RVJ,23,2695
2013,E02004177,RK9,36,2695
2013,E02004177,RA7,43,2695
2013,E02004178,RBZ,1643,2052
2013,E02004178,RH8,242,2052
2013,E02004178,RBA,11,2052
2013,E02004178,RK9,49,2052
2013,E02004178,RA7,20,2052
2013,E02004178,RVJ,18,2052
2013,E02004179,RBZ,3119,3775
2013,E02004179,RH8,380,3775
2013,E02004179,RVJ,27,3775
2013,E02004179,RA7,42,3775
2013,E02004179,RK9,75,3775
2013,E02004179,RBA,17,3775
2013,E02004179,RRK,8,3775
2013,E02004179,RRV,8,3775
2013,E02004180,RBZ,1893,2310
2013,E02004180,RH8,258,2310
2013,E02004180,RBA,12,2310
2013,E02004180,RA7,28,2310
2013,E02004180,RK9,42,2310
2013,E02004180,RVJ,21,2310
2013,E02004181,RBZ,2205,2637
2013,E02004181,RH8,273,2637
2013,E02004181,RBA,11,2637
2013,E02004181,RA7,30,2637
2013,E02004181,RK9,44,2637
2013,E02004181,RVJ,21,2637
2013,E02004182,RBZ,2489,2949
2013,E02004182,RH8,281,2949
2013,E02004182,RBA,23,2949
2013,E02004182,RA7,32,2949
2013,E02004182,RK9,45,2949
2013,E02004182,RVJ,21,2949
2013,E02004183,RBZ,2239,2649
2013,E02004183,RH8,277,2649
2013,E02004183,RBA,11,2649
2013,E02004183,RVJ,15,2649
2013,E02004183,RK9,45,2649
2013,E02004183,RA7,20,2649
2013,E02004184,RBZ,3136,3710
2013,E02004184,RH8,374,3710
2013,E02004184,RBA,15,3710
2013,E02004184,RVJ,28,3710
2013,E02004184,RA7,48,3710
2013,E02004184,RK9,57,3710
2013,E02004185,RBZ,2183,2633
2013,E02004185,RH8,275,2633
2013,E02004185,RBA,14,2633
2013,E02004185,RA7,29,2633
2013,E02004185,RK9,58,2633
2013,E02004185,RVJ,20,2633
2013,E02004186,RBZ,2842,3463
2013,E02004186,RH8,378,3463
2013,E02004186,RBA,15,3463
2013,E02004186,RA7,36,3463
2013,E02004186,RK9,60,3463
2013,E02004186,RVJ,20,3463
2013,E02004187,RBZ,3261,4061
2013,E02004187,RH8,557,4061
2013,E02004187,RVJ,27,4061
2013,E02004187,RA7,42,4061
2013,E02004187,RK9,75,4061
2013,E02004187,RBA,27,4061
2013,E02004187,RT3,8,4061
2013,E02004188,RBZ,1378,2692
2013,E02004188,RH8,1056,2692
2013,E02004188,RVJ,13,2692
2013,E02004188,RA7,16,2692
2013,E02004188,RBA,100,2692
2013,E02004188,RK9,60,2692
2013,E02004189,RK9,1989,2108
2013,E02004189,RA7,10,2108
2013,E02004189,RA9,13,2108
2013,E02004189,RH8,23,2108
2013,E02004189,RRK,8,2108
2013,E02004189,RVJ,8,2108
2013,E02004190,RA9,856,2847
2013,E02004190,RK9,1763,2847
2013,E02004190,RVJ,14,2847
2013,E02004190,RA7,16,2847
2013,E02004190,RH8,116,2847
2013,E02004190,REF,8,2847
2013,E02004191,RA9,2607,3111
2013,E02004191,RK9,201,3111
2013,E02004191,RH8,177,3111
2013,E02004191,RBA,10,3111
2013,E02004191,RVJ,19,3111
2013,E02004191,RA7,18,3111
2013,E02004192,RA9,2251,2664
2013,E02004192,RK9,156,2664
2013,E02004192,RH8,137,2664
2013,E02004192,RBA,10,2664
2013,E02004192,RA7,14,2664
2013,E02004192,RVJ,14,2664
2013,E02004192,RRV,8,2664
2013,E02004193,RK9,3576,3880
2013,E02004193,REF,11,3880
2013,E02004193,RVJ,13,3880
2013,E02004193,RH8,41,3880
2013,E02004193,RA9,139,3880
2013,E02004193,RA7,17,3880
2013,E02004193,RBA,8,3880
2013,E02004194,RK9,654,2260
2013,E02004194,RA9,1413,2260
2013,E02004194,RVJ,13,2260
2013,E02004194,RH8,95,2260
2013,E02004194,RA7,19,2260
2013,E02004195,RA9,1877,2237
2013,E02004195,RK9,162,2237
2013,E02004195,RVJ,10,2237
2013,E02004195,RA7,22,2237
2013,E02004195,RH8,87,2237
2013,E02004196,RK9,2192,2470
2013,E02004196,RA9,152,2470
2013,E02004196,RA7,16,2470
2013,E02004196,RH8,37,2470
2013,E02004196,RVJ,9,2470
2013,E02004196,REF,8,2470
2013,E02004197,RK9,1942,2046
2013,E02004197,REF,13,2046
2013,E02004197,RH8,14,2046
2013,E02004197,RA9,20,2046
2013,E02004197,RA7,8,2046
2013,E02004198,RA9,878,2685
2013,E02004198,RK9,1692,2685
2013,E02004198,RVJ,11,2685
2013,E02004198,RH8,34,2685
2013,E02004198,RA7,8,2685
2013,E02004199,RA9,1180,2225
2013,E02004199,RK9,904,2225
2013,E02004199,RH8,62,2225
2013,E02004199,RA7,8,2225
2013,E02004200,RA9,497,2119
2013,E02004200,RK9,1512,2119
2013,E02004200,RH8,30,2119
2013,E02004200,RA7,9,2119
2013,E02004200,REF,8,2119
2013,E02004200,RVJ,8,2119
2013,E02004201,RH8,1969,2231
2013,E02004201,RVJ,11,2231
2013,E02004201,RK9,38,2231
2013,E02004201,RBZ,66,2231
2013,E02004201,RA9,80,2231
2013,E02004201,RBA,8,2231
2013,E02004201,RA7,8,2231
2013,E02004202,RH8,2963,3322
2013,E02004202,RVJ,10,3322
2013,E02004202,RBA,14,3322
2013,E02004202,RA7,15,3322
2013,E02004202,RBZ,54,3322
2013,E02004202,RA9,134,3322
2013,E02004202,RK9,64,3322
2013,E02004202,REF,9,3322
2013,E02004203,RH8,1274,2203
2013,E02004203,RA9,671,2203
2013,E02004203,RBA,11,2203
2013,E02004203,RA7,12,2203
2013,E02004203,RBZ,106,2203
2013,E02004203,RK9,66,2203
2013,E02004203,RVJ,12,2203
2013,E02004204,RH8,1117,4048
2013,E02004204,RA9,2687,4048
2013,E02004204,RBZ,12,4048
2013,E02004204,RA7,22,4048
2013,E02004204,RK9,120,4048
2013,E02004204,RVJ,17,4048
2013,E02004204,RBA,8,4048
2013,E02004205,RH8,1660,2970
2013,E02004205,RA9,1138,2970
2013,E02004205,RVJ,16,2970
2013,E02004205,RK9,66,2970
2013,E02004205,RBA,9,2970
2013,E02004205,RA7,9,2970
2013,E02004205,RT3,9,2970
2013,E02004205,REF,8,2970
2013,E02004206,RA9,1665,3247
2013,E02004206,RH8,1411,3247
2013,E02004206,RBZ,13,3247
2013,E02004206,RVJ,15,3247
2013,E02004206,RK9,76,3247
2013,E02004206,RA7,9,3247
2013,E02004207,RA9,2049,2571
2013,E02004207,RH8,371,2571
2013,E02004207,RVJ,11,2571
2013,E02004207,RK9,86,2571
2013,E02004207,RA7,9,2571
2013,E02004208,RA9,2457,3208
2013,E02004208,RH8,530,3208
2013,E02004208,RVJ,15,3208
2013,E02004208,RA7,24,3208
2013,E02004208,RK9,93,3208
2013,E02004209,RA9,2805,3287
2013,E02004209,RH8,297,3287
2013,E02004209,RVJ,10,3287
2013,E02004209,RA7,22,3287
2013,E02004209,RK9,102,3287
2013,E02004209,RBA,8,3287
2013,E02004210,RA9,2520,3129
2013,E02004210,RH8,411,3129
2013,E02004210,RVJ,13,3129
2013,E02004210,RA7,34,3129
2013,E02004210,RK9,86,3129
2013,E02004211,RA9,2175,2681
2013,E02004211,RH8,336,2681
2013,E02004211,RVJ,11,2681
2013,E02004211,RA7,12,2681
2013,E02004211,RK9,93,2681
2013,E02004212,RA9,1912,2213
2013,E02004212,RH8,161,2213
2013,E02004212,RVJ,12,2213
2013,E02004212,RK9,77,2213
2013,E02004212,RA7,17,2213
2013,E02004213,RA9,1977,2307
2013,E02004213,RH8,182,2307
2013,E02004213,RA7,14,2307
2013,E02004213,RK9,77,2307
2013,E02004213,RBA,8,2307
2013,E02004213,RVJ,8,2307
2013,E02004214,RA9,2257,2535
2013,E02004214,RH8,145,2535
2013,E02004214,RVJ,15,2535
2013,E02004214,RK9,63,2535
2013,E02004214,RA7,18,2535
2013,E02004215,RA9,2173,2509
2013,E02004215,RH8,192,2509
2013,E02004215,RVJ,10,2509
2013,E02004215,RA7,12,2509
2013,E02004215,RK9,77,2509
2013,E02004216,RA9,2031,2336
2013,E02004216,RH8,152,2336
2013,E02004216,RVJ,12,2336
2013,E02004216,RK9,84,2336
2013,E02004216,RBA,8,2336
2013,E02004216,RA7,8,2336
2013,E02004217,RA9,2469,3117
2013,E02004217,RH8,331,3117
2013,E02004217,RK9,204,3117
2013,E02004217,RBA,10,3117
2013,E02004217,RVJ,16,3117
2013,E02004217,RA7,29,3117
2013,E02004218,RA9,1981,2274
2013,E02004218,RH8,144,2274
2013,E02004218,RBA,10,2274
2013,E02004218,RA7,11,2274
2013,E02004218,RK9,82,2274
2013,E02004219,RA9,1842,2130
2013,E02004219,RH8,151,2130
2013,E02004219,RA7,11,2130
2013,E02004219,RK9,73,2130
2013,E02004219,RVJ,11,2130
2013,E02004219,RBA,8,2130
2013,E02004220,RBZ,2267,2805
2013,E02004220,RH8,351,2805
2013,E02004220,RA7,26,2805
2013,E02004220,RK9,59,2805
2013,E02004220,RVJ,19,2805
2013,E02004220,RBA,19,2805
2013,E02004220,RT3,8,2805
2013,E02004221,RBZ,2237,2736
2013,E02004221,RH8,333,2736
2013,E02004221,RA7,24,2736
2013,E02004221,RK9,48,2736
2013,E02004221,RVJ,18,2736
2013,E02004221,RBA,17,2736
2013,E02004222,RBZ,2166,2600
2013,E02004222,RH8,274,2600
2013,E02004222,RBA,12,2600
2013,E02004222,RVJ,13,2600
2013,E02004222,RA7,25,2600
2013,E02004222,RK9,43,2600
2013,E02004223,RBZ,4101,4911
2013,E02004223,RH8,500,4911
2013,E02004223,RBA,29,4911
2013,E02004223,RVJ,45,4911
2013,E02004223,RK9,86,4911
2013,E02004223,RA7,67,4911
2013,E02004224,RBZ,2068,2595
2013,E02004224,RH8,340,2595
2013,E02004224,RBA,14,2595
2013,E02004224,RVJ,16,2595
2013,E02004224,RA7,22,2595
2013,E02004224,RK9,64,2595
2013,E02004225,RBZ,2013,2407
2013,E02004225,RH8,273,2407
2013,E02004225,RVJ,13,2407
2013,E02004225,RA7,24,2407
2013,E02004225,RK9,43,2407
2013,E02004226,RH8,714,2939
2013,E02004226,RBZ,1999,2939
2013,E02004226,RVJ,22,2939
2013,E02004226,RA7,29,2939
2013,E02004226,RK9,72,2939
2013,E02004226,RBA,18,2939
2013,E02004227,RBZ,2736,3897
2013,E02004227,RH8,696,3897
2013,E02004227,RK9,300,3897
2013,E02004227,REF,13,3897
2013,E02004227,RVJ,25,3897
2013,E02004227,RA7,28,3897
2013,E02004227,RBA,18,3897
2013,E02004228,RBZ,1397,2874
2013,E02004228,RH8,843,2874
2013,E02004228,RK9,497,2874
2013,E02004228,RA9,10,2874
2013,E02004228,RVJ,12,2874
2013,E02004228,REF,24,2874
2013,E02004228,RA7,31,2874
2013,E02004229,RH8,2628,3350
2013,E02004229,RBZ,486,3350
2013,E02004229,RA9,12,3350
2013,E02004229,RK9,110,3350
2013,E02004229,RVJ,20,3350
2013,E02004229,RA7,19,3350
2013,E02004229,RBA,8,3350
2013,E02004230,RH8,2817,3361
2013,E02004230,RBZ,330,3361
2013,E02004230,RVJ,10,3361
2013,E02004230,RBA,11,3361
2013,E02004230,RA7,16,3361
2013,E02004230,RK9,111,3361
2013,E02004230,RA9,16,3361
2013,E02004231,RK9,638,2587
2013,E02004231,RH8,1661,2587
2013,E02004231,RVJ,10,2587
2013,E02004231,RA9,73,2587
2013,E02004231,RBZ,126,2587
2013,E02004231,RA7,17,2587
2013,E02004232,RH8,599,2328
2013,E02004232,RK9,1513,2328
2013,E02004232,RA7,12,2328
2013,E02004232,RA9,63,2328
2013,E02004232,RBZ,66,2328
2013,E02004232,REF,12,2328
2013,E02004233,RK9,4112,4568
2013,E02004233,RRV,10,4568
2013,E02004233,REF,14,4568
2013,E02004233,RA7,15,4568
2013,E02004233,RA9,207,4568
2013,E02004233,RH8,95,4568
2013,E02004233,RVJ,19,4568
2013,E02004233,RBA,9,4568
2013,E02004233,RHM,8,4568
2013,E02004234,RK9,2028,2200
2013,E02004234,RA7,10,2200
2013,E02004234,RH8,35,2200
2013,E02004234,RA9,60,2200
2013,E02004235,RK9,2151,2339
2013,E02004235,RH8,37,2339
2013,E02004235,RA9,80,2339
2013,E02004236,RD3,691,3002
2013,E02004236,RDZ,2105,3002
2013,E02004236,RBD,16,3002
2013,E02004236,RHM,109,3002
2013,E02004236,RNZ,21,3002
2013,E02004237,RD3,828,3642
2013,E02004237,RDZ,2587,3642
2013,E02004237,RBD,22,3642
2013,E02004237,RNZ,34,3642
2013,E02004237,RHM,96,3642
2013,E02004238,RDZ,2920,3913
2013,E02004238,RHM,203,3913
2013,E02004238,RD3,643,3913
2013,E02004238,RBD,15,3913
2013,E02004238,RNZ,29,3913
2013,E02004238,RJ1,8,3913
2013,E02004239,RDZ,2079,2791
2013,E02004239,RD3,499,2791
2013,E02004239,RBD,16,2791
2013,E02004239,RNZ,24,2791
2013,E02004239,RHM,98,2791
2013,E02004240,RD3,854,3027
2013,E02004240,RDZ,1965,3027
2013,E02004240,RNZ,40,3027
2013,E02004240,RHM,96,3027
2013,E02004240,RBD,19,3027
2013,E02004240,RN5,9,3027
2013,E02004241,RD3,1115,4468
2013,E02004241,RDZ,3080,4468
2013,E02004241,RBD,25,4468
2013,E02004241,RNZ,45,4468
2013,E02004241,RHM,119,4468
2013,E02004242,RDZ,2531,3320
2013,E02004242,RD3,565,3320
2013,E02004242,RNZ,22,3320
2013,E02004242,RBD,24,3320
2013,E02004242,RHM,89,3320
2013,E02004242,RRV,9,3320
2013,E02004243,RNZ,1430,2369
2013,E02004243,RHM,159,2369
2013,E02004243,RD3,249,2369
2013,E02004243,RDZ,426,2369
2013,E02004243,RBD,29,2369
2013,E02004244,RDZ,1957,3353
2013,E02004244,RD3,853,3353
2013,E02004244,RNZ,333,3353
2013,E02004244,RN5,14,3353
2013,E02004244,RBD,22,3353
2013,E02004244,RHM,92,3353
2013,E02004245,RDZ,1798,3284
2013,E02004245,RD3,990,3284
2013,E02004245,RNZ,315,3284
2013,E02004245,RHM,85,3284
2013,E02004245,RBD,17,3284
2013,E02004246,RDZ,2552,3755
2013,E02004246,RD3,604,3755
2013,E02004246,RNZ,351,3755
2013,E02004246,RN5,10,3755
2013,E02004246,RHM,144,3755
2013,E02004246,RBD,19,3755
2013,E02004247,RD3,1269,2359
2013,E02004247,RDZ,707,2359
2013,E02004247,RNZ,154,2359
2013,E02004247,RBD,89,2359
2013,E02004247,RHM,83,2359
2013,E02004248,RDZ,2287,4084
2013,E02004248,RD3,1484,4084
2013,E02004248,RBD,32,4084
2013,E02004248,RNZ,73,4084
2013,E02004248,RHM,101,4084
2013,E02004248,RN5,8,4084
2013,E02004249,RD3,1262,2149
2013,E02004249,RDZ,710,2149
2013,E02004249,RNZ,30,2149
2013,E02004249,RBD,44,2149
2013,E02004249,RHM,46,2149
2013,E02004250,RDZ,2520,4499
2013,E02004250,RD3,1713,4499
2013,E02004250,RHU,10,4499
2013,E02004250,RBD,27,4499
2013,E02004250,RNZ,42,4499
2013,E02004250,RHM,111,4499
2013,E02004251,RD3,1503,3025
2013,E02004251,RDZ,1317,3025
2013,E02004251,RBD,23,3025
2013,E02004251,RNZ,40,3025
2013,E02004251,RHM,86,3025
2013,E02004252,RDZ,926,3275
2013,E02004252,RD3,2086,3275
2013,E02004252,RBD,49,3275
2013,E02004252,RNZ,53,3275
2013,E02004252,RHM,74,3275
2013,E02004253,RDZ,2756,4616
2013,E02004253,RD3,1613,4616
2013,E02004253,RHU,10,4616
2013,E02004253,RNZ,39,4616
2013,E02004253,RBD,35,4616
2013,E02004253,RHM,84,4616
2013,E02004254,RDZ,997,3819
2013,E02004254,RD3,2554,3819
2013,E02004254,RNZ,46,3819
2013,E02004254,RBD,56,3819
2013,E02004254,RHM,95,3819
2013,E02004255,RNZ,2063,3288
2013,E02004255,RA4,656,3288
2013,E02004255,RBD,187,3288
2013,E02004255,RVJ,15,3288
2013,E02004255,RA7,22,3288
2013,E02004255,RD3,38,3288
2013,E02004255,RDZ,39,3288
2013,E02004255,RBA,56,3288
2013,E02004255,RHM,125,3288
2013,E02004255,RD1,8,3288
2013,E02004256,RNZ,2035,3453
2013,E02004256,RBD,288,3453
2013,E02004256,RA4,660,3453
2013,E02004256,RH8,10,3453
2013,E02004256,RD1,16,3453
2013,E02004256,RD3,64,3453
2013,E02004256,RDZ,57,3453
2013,E02004256,RBA,66,3453
2013,E02004256,RHM,119,3453
2013,E02004256,RA7,21,3453
2013,E02004256,RVJ,19,3453
2013,E02004256,RTH,9,3453
2013,E02004257,RNZ,2331,3080
2013,E02004257,RBD,208,3080
2013,E02004257,RN5,10,3080
2013,E02004257,RD1,13,3080
2013,E02004257,RBA,15,3080
2013,E02004257,RD3,76,3080
2013,E02004257,RA4,146,3080
2013,E02004257,RDZ,72,3080
2013,E02004257,RHM,122,3080
2013,E02004258,RA4,1945,4772
2013,E02004258,RBD,1862,4772
2013,E02004258,RNZ,288,4772
2013,E02004258,RTH,10,4772
2013,E02004258,RD1,13,4772
2013,E02004258,RH8,15,4772
2013,E02004258,RVJ,32,4772
2013,E02004258,RD3,128,4772
2013,E02004258,RDZ,82,4772
2013,E02004258,RBA,161,4772
2013,E02004258,RA7,56,4772
2013,E02004258,RHM,80,4772
2013,E02004259,RBD,1278,2825
2013,E02004259,RNZ,859,2825
2013,E02004259,RDZ,145,2825
2013,E02004259,RD3,239,2825
2013,E02004259,RA4,113,2825
2013,E02004259,RHM,94,2825
2013,E02004259,RVJ,9,2825
2013,E02004260,RBD,1982,3674
2013,E02004260,RDZ,232,3674
2013,E02004260,RD3,690,3674
2013,E02004260,RNZ,408,3674
2013,E02004260,RTH,10,3674
2013,E02004260,RA4,14,3674
2013,E02004260,RDU,26,3674
2013,E02004260,RHU,83,3674
2013,E02004260,RHM,99,3674
2013,E02004260,RN5,10,3674
2013,E02004260,RBA,8,3674
2013,E02004261,RBD,3099,4651
2013,E02004261,RNZ,293,4651
2013,E02004261,RD3,743,4651
2013,E02004261,RDZ,281,4651
2013,E02004261,RA4,15,4651
2013,E02004261,RHM,123,4651
2013,E02004262,RBD,2251,3283
2013,E02004262,RD3,314,3283
2013,E02004262,RA4,232,3283
2013,E02004262,RVJ,10,3283
2013,E02004262,RA7,11,3283
2013,E02004262,RBA,22,3283
2013,E02004262,RDZ,155,3283
2013,E02004262,RNZ,114,3283
2013,E02004262,RHM,86,3283
2013,E02004263,RD3,1379,2608
2013,E02004263,RBD,597,2608
2013,E02004263,RDZ,471,2608
2013,E02004263,RNZ,26,2608
2013,E02004263,RHM,73,2608
2013,E02004264,RDZ,898,3644
2013,E02004264,RD3,2478,3644
2013,E02004264,RNZ,39,3644
2013,E02004264,RBD,68,3644
2013,E02004264,RHM,87,3644
2013,E02004265,RD3,2232,3733
2013,E02004265,RDZ,747,3733
2013,E02004265,RBD,562,3733
2013,E02004265,RNZ,35,3733
2013,E02004265,RHM,81,3733
2013,E02004266,RBD,2400,3423
2013,E02004266,RDZ,177,3423
2013,E02004266,RD3,562,3423
2013,E02004266,RHU,30,3423
2013,E02004266,RNZ,47,3423
2013,E02004266,RHM,85,3423
2013,E02004266,RDU,21,3423
2013,E02004267,RD3,1209,2223
2013,E02004267,RDZ,466,2223
2013,E02004267,RBD,409,2223
2013,E02004267,RHM,47,2223
2013,E02004267,RNZ,19,2223
2013,E02004268,RD3,2672,4570
2013,E02004268,RDZ,972,4570
2013,E02004268,RBD,666,4570
2013,E02004268,RNZ,39,4570
2013,E02004268,RHM,101,4570
2013,E02004268,RRV,9,4570
2013,E02004269,RA4,2828,4135
2013,E02004269,RBA,238,4135
2013,E02004269,RBD,723,4135
2013,E02004269,RD1,11,4135
2013,E02004269,RHM,22,4135
2013,E02004269,RH8,23,4135
2013,E02004269,RD3,26,4135
2013,E02004269,RDZ,31,4135
2013,E02004269,RNZ,36,4135
2013,E02004269,RVJ,49,4135
2013,E02004269,RA7,71,4135
2013,E02004269,RRV,9,4135
2013,E02004270,RBD,721,3308
2013,E02004270,RA4,2038,3308
2013,E02004270,RBA,191,3308
2013,E02004270,RD1,14,3308
2013,E02004270,RHM,28,3308
2013,E02004270,RD3,27,3308
2013,E02004270,RDZ,32,3308
2013,E02004270,RNZ,38,3308
2013,E02004270,RVJ,58,3308
2013,E02004270,RA7,59,3308
2013,E02004270,RH8,18,3308
2013,E02004270,RRV,8,3308
2013,E02004271,RBD,3021,4284
2013,E02004271,RA4,706,4284
2013,E02004271,RH8,22,4284
2013,E02004271,RVJ,28,4284
2013,E02004271,RNZ,37,4284
2013,E02004271,RD3,79,4284
2013,E02004271,RBA,94,4284
2013,E02004271,RDZ,66,4284
2013,E02004271,RHM,105,4284
2013,E02004271,RA7,19,4284
2013,E02004271,RRV,9,4284
2013,E02004272,RBD,3843,4542
2013,E02004272,RTH,10,4542
2013,E02004272,RA7,11,4542
2013,E02004272,RBA,14,4542
2013,E02004272,RVJ,15,4542
2013,E02004272,RNZ,43,4542
2013,E02004272,RD3,143,4542
2013,E02004272,RDZ,108,4542
2013,E02004272,RA4,92,4542
2013,E02004272,RHM,132,4542
2013,E02004272,RRV,10,4542
2013,E02004272,RH8,9,4542
2013,E02004272,RAN,8,4542
2013,E02004273,RBD,1910,2949
2013,E02004273,RBA,148,2949
2013,E02004273,RH8,551,2949
2013,E02004273,RK9,10,2949
2013,E02004273,RDZ,33,2949
2013,E02004273,RBZ,34,2949
2013,E02004273,RD3,38,2949
2013,E02004273,RA4,63,2949
2013,E02004273,RHM,54,2949
2013,E02004273,RNZ,19,2949
2013,E02004273,RA7,9,2949
2013,E02004274,RBD,2368,2723
2013,E02004274,RNZ,25,2723
2013,E02004274,RA4,37,2723
2013,E02004274,RDZ,45,2723
2013,E02004274,RD3,71,2723
2013,E02004274,RHM,76,2723
2013,E02004274,RH8,17,2723
2013,E02004274,RBA,9,2723
2013,E02004275,RBD,2528,2990
2013,E02004275,RVJ,10,2990
2013,E02004275,RBA,11,2990
2013,E02004275,RNZ,38,2990
2013,E02004275,RH8,42,2990
2013,E02004275,RD3,71,2990
2013,E02004275,RA4,57,2990
2013,E02004275,RDZ,69,2990
2013,E02004275,RHM,77,2990
2013,E02004275,RDU,8,2990
2013,E02004275,RA7,8,2990
2013,E02004276,RBD,2273,2604
2013,E02004276,RH8,26,2604
2013,E02004276,RNZ,28,2604
2013,E02004276,RA4,34,2604
2013,E02004276,RD3,48,2604
2013,E02004276,RDZ,47,2604
2013,E02004276,RHM,69,2604
2013,E02004277,RBD,4056,4619
2013,E02004277,RJ1,12,4619
2013,E02004277,RA4,22,4619
2013,E02004277,RD3,161,4619
2013,E02004277,RNZ,56,4619
2013,E02004277,RDZ,84,4619
2013,E02004277,RHM,112,4619
2013,E02004277,RH8,9,4619
2013,E02004277,RRV,8,4619
2013,E02004278,RBD,2920,3298
2013,E02004278,RNZ,25,3298
2013,E02004278,RDZ,71,3298
2013,E02004278,RD3,86,3298
2013,E02004278,RHM,95,3298
2013,E02004278,RA4,20,3298
2013,E02004279,RBD,2753,3158
2013,E02004279,RA4,11,3158
2013,E02004279,RNZ,43,3158
2013,E02004279,RDZ,67,3158
2013,E02004279,RD3,122,3158
2013,E02004279,RHM,78,3158
2013,E02004279,RVJ,8,3158
2013,E02004280,RBD,2781,3147
2013,E02004280,RNZ,33,3147
2013,E02004280,RD3,103,3147
2013,E02004280,RDZ,59,3147
2013,E02004280,RHM,82,3147
2013,E02004280,RBA,8,3147
2013,E02004280,RVJ,8,3147
2013,E02004280,RA4,8,3147
2013,E02004281,RBD,2718,3077
2013,E02004281,RA4,11,3077
2013,E02004281,RNZ,26,3077
2013,E02004281,RDZ,48,3077
2013,E02004281,RD3,116,3077
2013,E02004281,RHM,82,3077
2013,E02004281,RRV,8,3077
2013,E02004282,RBD,3528,4029
2013,E02004282,RNZ,40,4029
2013,E02004282,RD3,147,4029
2013,E02004282,RDZ,93,4029
2013,E02004282,RHM,99,4029
2013,E02004282,RVJ,9,4029
2013,E02004282,RBA,8,4029
2013,E02004283,RBD,3267,3721
2013,E02004283,RNZ,38,3721
2013,E02004283,RD3,130,3721
2013,E02004283,RDZ,83,3721
2013,E02004283,RHM,108,3721
2013,E02004283,RJ1,8,3721
2013,E02004284,RBD,3894,4488
2013,E02004284,RRV,10,4488
2013,E02004284,RA7,11,4488
2013,E02004284,RVJ,12,4488
2013,E02004284,RA4,13,4488
2013,E02004284,RNZ,51,4488
2013,E02004284,RD3,143,4488
2013,E02004284,RDZ,98,4488
2013,E02004284,RHM,131,4488
2013,E02004285,RBD,2893,3261
2013,E02004285,RNZ,34,3261
2013,E02004285,RD3,110,3261
2013,E02004285,RDZ,59,3261
2013,E02004285,RHM,78,3261
2013,E02004285,RRV,9,3261
2013,E02004286,RBD,1747,2017
2013,E02004286,RNZ,22,2017
2013,E02004286,RDZ,43,2017
2013,E02004286,RHM,50,2017
2013,E02004286,RD3,88,2017
2013,E02004287,RBD,2011,2290
2013,E02004287,RA4,10,2290
2013,E02004287,RDZ,44,2290
2013,E02004287,RD3,86,2290
2013,E02004287,RHM,54,2290
2013,E02004287,RNZ,20,2290
2013,E02004288,RBD,1963,2224
2013,E02004288,RDZ,28,2224
2013,E02004288,RNZ,36,2224
2013,E02004288,RD3,68,2224
2013,E02004288,RHM,62,2224
2013,E02004289,RBD,2553,2907
2013,E02004289,RNZ,26,2907
2013,E02004289,RD3,110,2907
2013,E02004289,RDZ,61,2907
2013,E02004289,RHM,93,2907
2013,E02004289,RA4,8,2907
2013,E02004290,RXP,1119,2765
2013,E02004290,RR7,819,2765
2013,E02004290,RTD,494,2765
2013,E02004290,RLN,272,2765
2013,E02004290,RE9,10,2765
2013,E02004290,RTR,16,2765
2013,E02004290,RTF,9,2765
2013,E02004291,RXP,2292,3597
2013,E02004291,RTD,448,3597
2013,E02004291,RLN,476,3597
2013,E02004291,RR7,277,3597
2013,E02004291,RTR,59,3597
2013,E02004291,RTF,9,3597
2013,E02004291,RVW,8,3597
2013,E02004291,RE9,8,3597
2013,E02004292,RXP,2325,3956
2013,E02004292,RTD,540,3956
