catchment_year,msoa,trust_code,patients_from_msoa_to_trust,total_patients_of_msoa
2012,E02006142,RQ3,11,1890
2012,E02006145,RQ3,10,2118
2012,E02006216,RQ3,10,2628
2012,E02002843,RQ3,10,3661
2012,E02006172,RQ3,10,3198
2012,E02006015,RQ3,10,3464
2012,E02006021,RQ3,10,2839
2012,E02006166,RQ3,10,2404
2012,E02002821,RQ3,10,4175
2012,E02006209,RQ3,10,3742
2012,E02006495,RQ3,10,2547
2012,E02006208,RQ3,10,3033
2012,E02006765,RQ3,10,2262
2012,E02006163,RQ3,10,2973
2012,E02006011,RQ3,12,2172
2012,E02001989,RQ3,12,1879
2012,E02002918,RQ3,12,2005
2012,E02001979,RQ3,12,2094
2012,E02001987,RQ3,12,1536
2012,E02006020,RQ3,12,2595
2012,E02006171,RQ3,12,3285
2012,E02002973,RQ3,13,2808
2012,E02005383,RQ3,13,3025
2012,E02006485,RQ3,13,2418
2012,E02006488,RQ3,13,2472
2012,E02005407,RQ3,13,2406
2012,E02001980,RQ3,13,2073
2012,E02002971,RQ3,13,1883
2012,E02006029,RQ3,13,3337
2012,E02006016,RQ3,13,2847
2012,E02002949,RQ3,13,2002
2012,E02002953,RQ3,13,2934
2012,E02002939,RQ3,14,2672
2012,E02006191,RQ3,14,1484
2012,E02006133,RQ3,14,2196
2012,E02006192,RQ3,14,1364
2012,E02006475,RQ3,14,2765
2012,E02002972,RQ3,14,2370
2012,E02006161,RQ3,14,2336
2012,E02006042,RQ3,14,2293
2012,E02001988,RQ3,14,2334
2012,E02002965,RQ3,14,2819
2012,E02002951,RQ3,14,2980
2012,E02002940,RQ3,15,2492
2012,E02006164,RQ3,15,2822
2012,E02006027,RQ3,15,1998
2012,E02002913,RQ3,15,1812
2012,E02006132,RQ3,15,2100
2012,E02001963,RQ3,15,2188
2012,E02004126,RQ3,15,2867
2012,E02006008,RQ3,15,2693
2012,E02006766,RQ3,15,2535
2012,E02002968,RQ3,15,3152
2012,E02006028,RQ3,15,3482
2012,E02002962,RQ3,16,2897
2012,E02006026,RQ3,16,2618
2012,E02006039,RQ3,16,2990
2012,E02006739,RQ3,16,1608
2012,E02002928,RQ3,16,1915
2012,E02001970,RQ3,16,2240
2012,E02002981,RQ3,16,2878
2012,E02006037,RQ3,16,3534
2012,E02001983,RQ3,16,2727
2012,E02001967,RQ3,16,2526
2012,E02006031,RQ3,17,2830
2012,E02006195,RQ3,17,1031
2012,E02002950,RQ3,17,2197
2012,E02002956,RQ3,17,3694
2012,E02001999,RQ3,17,2257
2012,E02002966,RQ3,17,2832
2012,E02005408,RQ3,17,2322
2012,E02001982,RQ3,17,2337
2012,E02001985,RQ3,17,2178
2012,E02006477,RQ3,18,2548
2012,E02006758,RQ3,18,2202
2012,E02006010,RQ3,18,4020
2012,E02006500,RQ3,18,1881
2012,E02006009,RQ3,18,2797
2012,E02002954,RQ3,18,3322
2012,E02006184,RQ3,18,1666
2012,E02006024,RQ3,18,3399
2012,E02002158,RQ3,18,3059
2012,E02001961,RQ3,18,2991
2012,E02006499,RQ3,19,1869
2012,E02006719,RQ3,19,2246
2012,E02006134,RQ3,19,3464
2012,E02006040,RQ3,19,2601
2012,E02002969,RQ3,19,3349
2012,E02006160,RQ3,19,3292
2012,E02002112,RQ3,19,1939
2012,E02002167,RQ3,19,2340
2012,E02001965,RQ3,19,3128
2012,E02002961,RQ3,19,2842
2012,E02006012,RQ3,19,2305
2012,E02006524,RQ3,19,2245
2012,E02004125,RQ3,19,3604
2012,E02002915,RQ3,19,2442
2012,E02006757,RQ3,19,2440
2012,E02002946,RQ3,19,2830
2012,E02006176,RQ3,20,1769
2012,E02006718,RQ3,20,2180
2012,E02002162,RQ3,20,2802
2012,E02006503,RQ3,20,2800
2012,E02006484,RQ3,20,2988
2012,E02002151,RQ3,20,2041
2012,E02006179,RQ3,20,2264
2012,E02006030,RQ3,20,2630
2012,E02001962,RQ3,20,2279
2012,E02002952,RQ3,20,3003
2012,E02001976,RQ3,20,2788
2012,E02002970,RQ3,20,3334
2012,E02002934,RQ3,22,2165
2012,E02002935,RQ3,22,2614
2012,E02002927,RQ3,22,3486
2012,E02006032,RQ3,22,3389
2012,E02006806,RQ3,22,3400
2012,E02006496,RQ3,22,2120
2012,E02006181,RQ3,22,2071
2012,E02002011,RQ3,22,2134
2012,E02006516,RQ3,22,3579
2012,E02001995,RQ3,22,2689
2012,E02006714,RQ3,21,1867
2012,E02006182,RQ3,21,2225
2012,E02006482,RQ3,21,2595
2012,E02006755,RQ3,21,1741
2012,E02006034,RQ3,21,3325
2012,E02005387,RQ3,21,2918
2012,E02001959,RQ3,21,2343
2012,E02006720,RQ3,21,2382
2012,E02001997,RQ3,21,3033
2012,E02004128,RQ3,23,3942
2012,E02006710,RQ3,23,2786
2012,E02006487,RQ3,23,2941
2012,E02002931,RQ3,23,2164
2012,E02004124,RQ3,23,3116
2012,E02006761,RQ3,23,2292
2012,E02002979,RQ3,23,2273
2012,E02006521,RQ3,23,2791
2012,E02006494,RQ3,23,2504
2012,E02006013,RQ3,23,3019
2012,E02001994,RQ3,23,3009
2012,E02006183,RQ3,23,2298
2012,E02006180,RQ3,24,2506
2012,E02006121,RQ3,24,634
2012,E02006509,RQ3,24,2375
2012,E02006486,RQ3,24,2741
2012,E02002933,RQ3,24,3002
2012,E02006519,RQ3,24,2725
2012,E02006517,RQ3,24,2602
2012,E02006038,RQ3,24,3073
2012,E02002128,RQ3,24,2182
2012,E02006762,RQ3,24,2117
2012,E02002160,RQ3,24,2697
2012,E02001990,RQ3,24,3398
2012,E02001984,RQ3,24,3286
2012,E02006507,RQ3,26,3591
2012,E02006756,RQ3,26,1557
2012,E02006513,RQ3,26,2480
2012,E02006505,RQ3,26,2643
2012,E02002944,RQ3,26,3014
2012,E02006510,RQ3,26,2271
2012,E02006805,RQ3,26,3068
2012,E02001969,RQ3,26,2583
2012,E02006143,RQ3,26,2636
2012,E02002170,RQ3,26,2195
2012,E02001974,RQ3,26,3268
2012,E02001977,RQ3,26,3152
2012,E02002001,RQ3,26,2301
2012,E02001993,RQ3,26,2652
2012,E02006711,RQ3,26,2559
2012,E02006190,RQ3,25,2225
2012,E02006508,RQ3,25,3446
2012,E02006490,RQ3,25,3160
2012,E02006754,RQ3,25,1665
2012,E02006740,RQ3,25,2170
2012,E02006202,RQ3,25,1211
2012,E02006135,RQ3,25,2768
2012,E02006139,RQ3,25,2957
2012,E02006136,RQ3,25,2966
2012,E02002942,RQ3,25,2015
2012,E02006493,RQ3,27,2828
2012,E02006018,RQ3,27,4473
2012,E02006777,RQ3,27,2574
2012,E02006712,RQ3,27,2195
2012,E02002959,RQ3,27,3741
2012,E02006717,RQ3,27,2106
2012,E02002908,RQ3,27,2940
2012,E02006492,RQ3,27,3765
2012,E02002905,RQ3,27,2221
2012,E02002967,RQ3,27,4080
2012,E02006196,RQ3,28,566
2012,E02006780,RQ3,28,2233
2012,E02006721,RQ3,28,1971
2012,E02006476,RQ3,28,3185
2012,E02006502,RQ3,28,3979
2012,E02002932,RQ3,28,3350
2012,E02002023,RQ3,28,2080
2012,E02001978,RQ3,28,2253
2012,E02006198,RQ3,29,788
2012,E02002947,RQ3,29,2523
2012,E02002912,RQ3,29,2204
2012,E02002152,RQ3,29,2643
2012,E02002955,RQ3,29,3138
2012,E02006474,RQ3,29,2410
2012,E02002948,RQ3,29,2604
2012,E02006514,RQ3,29,3394
2012,E02006527,RQ3,29,3015
2012,E02001996,RQ3,29,2982
2012,E02001975,RQ3,29,2715
2012,E02002910,RQ3,29,2929
2012,E02006753,RQ3,30,2001
2012,E02002180,RQ3,30,2446
2012,E02002165,RQ3,30,2689
2012,E02002150,RQ3,30,2089
2012,E02006763,RQ3,30,2396
2012,E02006713,RQ3,30,2188
2012,E02002156,RQ3,30,3222
2012,E02002178,RQ3,30,2944
2012,E02001973,RQ3,30,3136
2012,E02006919,RQ3,30,3324
2012,E02002907,RQ3,30,2453
2012,E02006125,RQ3,30,908
2012,E02006751,RQ3,31,2145
2012,E02006147,RQ3,31,2737
2012,E02006523,RQ3,31,3581
2012,E02002129,RQ3,31,2298
2012,E02002154,RQ3,31,2088
2012,E02002923,RQ3,31,3263
2012,E02002002,RQ3,31,2769
2012,E02006140,RQ3,32,3163
2012,E02006744,RQ3,32,2347
2012,E02006489,RQ3,32,3133
2012,E02006472,RQ3,32,3493
2012,E02002182,RQ3,32,2670
2012,E02001986,RQ3,32,2908
2012,E02006522,RQ3,32,1892
2012,E02006118,RQ3,32,1038
2012,E02006497,RQ3,32,2462
2012,E02002164,RQ3,32,2220
2012,E02006128,RQ3,32,1144
2012,E02002926,RQ3,32,3628
2012,E02002906,RQ3,32,2170
2012,E02006525,RQ3,32,4404
2012,E02002909,RQ3,32,3593
2012,E02006146,RQ3,33,1814
2012,E02002120,RQ3,33,2153
2012,E02006481,RQ3,33,2906
2012,E02002920,RQ3,33,2159
2012,E02006764,RQ3,33,1985
2012,E02002040,RQ3,33,2109
2012,E02002945,RQ3,33,3301
2012,E02002123,RQ3,33,2692
2012,E02001968,RQ3,33,2630
2012,E02002911,RQ3,33,3460
2012,E02001992,RQ3,33,3941
2012,E02002917,RQ3,33,2368
2012,E02002015,RQ3,33,2415
2012,E02006532,RQ3,35,2844
2012,E02006478,RQ3,35,2853
2012,E02006014,RQ3,35,3213
2012,E02006533,RQ3,35,3611
2012,E02002938,RQ3,35,2657
2012,E02006187,RQ3,35,2817
2012,E02006046,RQ3,35,3120
2012,E02002174,RQ3,35,2712
2012,E02006122,RQ3,35,797
2012,E02002179,RQ3,35,2223
2012,E02006175,RQ3,36,1012
2012,E02002941,RQ3,36,3855
2012,E02006480,RQ3,36,2972
2012,E02006153,RQ3,36,2605
2012,E02006771,RQ3,36,2335
2012,E02006526,RQ3,36,3269
2012,E02002114,RQ3,36,2391
2012,E02002028,RQ3,36,2216
2012,E02002117,RQ3,36,2244
2012,E02002111,RQ3,36,2387
2012,E02006759,RQ3,36,2791
2012,E02006520,RQ3,36,2835
2012,E02002115,RQ3,36,2455
2012,E02006750,RQ3,34,2098
2012,E02006747,RQ3,34,1742
2012,E02002914,RQ3,34,3138
2012,E02006130,RQ3,34,1450
2012,E02006144,RQ3,34,3200
2012,E02006528,RQ3,34,3682
2012,E02002169,RQ3,34,3107
2012,E02002121,RQ3,39,2649
2012,E02006716,RQ3,39,2374
2012,E02002113,RQ3,39,2410
2012,E02002175,RQ3,39,2896
2012,E02002018,RQ3,39,3339
2012,E02006769,RQ3,37,2470
2012,E02006470,RQ3,37,4093
2012,E02006177,RQ3,37,2348
2012,E02006124,RQ3,37,856
2012,E02002132,RQ3,37,2539
2012,E02006920,RQ3,37,3036
2012,E02002006,RQ3,37,2505
2012,E02006737,RQ3,38,2481
2012,E02006530,RQ3,38,3499
2012,E02006506,RQ3,38,2314
2012,E02006137,RQ3,38,3586
2012,E02006772,RQ3,38,2474
2012,E02006529,RQ3,38,4216
2012,E02002027,RQ3,38,1782
2012,E02006138,RQ3,40,2561
2012,E02006511,RQ3,40,3453
2012,E02006745,RQ3,40,2630
2012,E02006531,RQ3,40,3317
2012,E02006779,RQ3,40,2795
2012,E02006504,RQ3,40,2182
2012,E02002176,RQ3,40,2853
2012,E02002126,RQ3,40,2483
2012,E02002119,RQ3,40,2365
2012,E02006152,RQ3,42,3645
2012,E02002157,RQ3,42,2684
2012,E02002916,RQ3,42,3354
2012,E02006178,RQ3,42,2255
2012,E02006760,RQ3,43,2919
2012,E02006201,RQ3,43,1102
2012,E02006735,RQ3,43,2201
2012,E02006715,RQ3,43,2561
2012,E02002925,RQ3,43,3407
2012,E02002003,RQ3,43,3654
2012,E02006151,RQ3,43,3005
2012,E02006123,RQ3,43,1095
2012,E02002026,RQ3,43,2484
2012,E02001966,RQ3,43,2573
2012,E02006483,RQ3,41,3365
2012,E02006752,RQ3,41,2015
2012,E02006748,RQ3,41,2355
2012,E02002149,RQ3,41,3934
2012,E02006776,RQ3,41,2127
2012,E02002007,RQ3,41,3374
2012,E02002124,RQ3,41,2899
2012,E02006731,RQ3,46,2226
2012,E02006120,RQ3,46,1277
2012,E02006512,RQ3,46,4024
2012,E02002049,RQ3,46,2379
2012,E02006155,RQ3,46,2078
2012,E02002034,RQ3,46,2976
2012,E02006220,RQ3,56,2940
2012,E02006129,RQ3,50,1154
2012,E02006742,RQ3,49,2840
2012,E02006736,RQ3,51,1960
2012,E02006705,RQ3,73,2487
2012,E02006726,RQ3,71,2445
2012,E02006709,RQ3,67,2636
2012,E02006127,RQ3,44,957
2012,E02006738,RQ3,85,3509
2012,E02002159,RQ3,45,2373
2012,E02006150,RQ3,53,4337
2012,E02002171,RQ3,45,2888
2012,E02002181,RQ3,56,2745
2012,E02001847,RQ3,72,2275
2012,E02001838,RQ3,83,2668
2012,E02006222,RQ3,60,2796
2012,E02006225,RQ3,56,2668
2012,E02006725,RQ3,66,2184
2012,E02006723,RQ3,89,3165
2012,E02002118,RQ3,55,2882
2012,E02006697,RQ3,101,2578
2012,E02006749,RQ3,50,1945
2012,E02006221,RQ3,57,2030
2012,E02006728,RQ3,47,2560
2012,E02002086,RQ3,68,2328
2012,E02002057,RQ3,92,4195
2012,E02002085,RQ3,78,2431
2012,E02002017,RQ3,69,3588
2012,E02006746,RQ3,49,2601
2012,E02006729,RQ3,60,2725
2012,E02006218,RQ3,55,3485
2012,E02001828,RQ3,71,2789
2012,E02002046,RQ3,65,2273
2012,E02002142,RQ3,61,2693
2012,E02002140,RQ3,83,3282
2012,E02002093,RQ3,79,2614
2012,E02002099,RQ3,77,2287
2012,E02006156,RQ3,53,2834
2012,E02006734,RQ3,55,2815
2012,E02002096,RQ3,141,3851
2012,E02002083,RQ3,54,1949
2012,E02006468,RQ3,48,3866
2012,E02006149,RQ3,55,4282
2012,E02002147,RQ3,53,2916
2012,E02006730,RQ3,54,2253
2012,E02006174,RQ3,45,1154
2012,E02002105,RQ3,52,2797
2012,E02002000,RQ3,44,3049
2012,E02002104,RQ3,76,1855
2012,E02002161,RQ3,47,2519
2012,E02002047,RQ3,48,2934
2012,E02006724,RQ3,79,2644
2012,E02006154,RQ3,50,3399
2012,E02002136,RQ3,49,2870
2012,E02002054,RQ3,76,2080
2012,E02006498,RQ3,45,3499
2012,E02002055,RQ3,109,3665
2012,E02006223,RQ3,91,3012
2012,E02006157,RQ3,48,2676
2012,E02002919,RQ3,52,3586
2012,E02002090,RQ3,83,2142
2012,E02002135,RQ3,78,2843
2012,E02006773,RQ3,52,3157
2012,E02006774,RQ3,49,2583
2012,E02006708,RQ3,82,2730
2012,E02006707,RQ3,66,2021
2012,E02006894,RQ3,75,4658
2012,E02006219,RQ3,54,2824
2012,E02006217,RQ3,47,3586
2012,E02006743,RQ3,49,2317
2012,E02002087,RQ3,81,2626
2012,E02002056,RQ3,73,3964
2012,E02002177,RQ3,51,3355
2012,E02002110,RQ3,49,2379
2012,E02002103,RQ3,77,2245
2012,E02002082,RQ3,81,2185
2012,E02002069,RQ3,99,2782
2012,E02002041,RQ3,63,2474
2012,E02006473,RQ3,79,3858
2012,E02001898,RQ3,94,2403
2012,E02001883,RQ3,124,3417
2012,E02002075,RQ3,130,3679
2012,E02002131,RQ3,52,2766
2012,E02001831,RQ3,136,4303
2012,E02001829,RQ3,102,3123
2012,E02002943,RQ3,44,3431
2012,E02002145,RQ3,64,2696
2012,E02002071,RQ3,90,2681
2012,E02001872,RQ3,115,2953
2012,E02002146,RQ3,57,2444
2012,E02002141,RQ3,55,2265
2012,E02002134,RQ3,64,3199
2012,E02002125,RQ3,54,2437
2012,E02002037,RQ3,54,2114
2012,E02001972,RQ3,56,3875
2012,E02002067,RQ3,61,2282
2012,E02006119,RQ3,49,1221
2012,E02006126,RQ3,45,1122
2012,E02006706,RQ3,54,2483
2012,E02002148,RQ3,137,4362
2012,E02006141,RQ3,45,3956
2012,E02002133,RQ3,49,2625
2012,E02002094,RQ3,68,2104
2012,E02006471,RQ3,45,2664
2012,E02002116,RQ3,45,2638
2012,E02002020,RQ3,47,3692
2012,E02002010,RQ3,65,3208
2012,E02006767,RQ3,49,3280
2012,E02006469,RQ3,51,3313
2012,E02006768,RQ3,44,2560
2012,E02002153,RQ3,45,2969
2012,E02002064,RQ3,178,4530
2012,E02002033,RQ3,113,2789
2012,E02002084,RQ3,91,2589
2012,E02002098,RQ3,145,3399
2012,E02002060,RQ3,87,2617
2012,E02002059,RQ3,130,4351
2012,E02001895,RQ3,117,3515
2012,E02002106,RQ3,66,3423
2012,E02002058,RQ3,127,5031
2012,E02002021,RQ3,69,2973
2012,E02002155,RQ3,62,2508
2012,E02002144,RQ3,51,2502
2012,E02002092,RQ3,82,2978
2012,E02002091,RQ3,56,2890
2012,E02006810,RQ3,102,3976
2012,E02006775,RQ3,50,1980
2012,E02006226,RQ3,94,3642
2012,E02001832,RQ3,80,2905
2012,E02001844,RQ3,124,4052
2012,E02002122,RQ3,57,2169
2012,E02002108,RQ3,101,3269
2012,E02002107,RQ3,84,2002
2012,E02002095,RQ3,94,3153
2012,E02002053,RQ3,82,2307
2012,E02002139,RQ3,87,3771
2012,E02002127,RQ3,105,3506
2012,E02001907,RQ3,123,3605
2012,E02002042,RQ3,125,2961
2012,E02006770,RQ3,53,2638
2012,E02002012,RQ3,58,3467
2012,E02006696,RQ3,70,2138
2012,E02006733,RQ3,48,2105
2012,E02002163,RQ3,79,4435
2012,E02002137,RQ3,58,2227
2012,E02002089,RQ3,70,2995
2012,E02002043,RQ3,73,3474
2012,E02002024,RQ3,71,3350
2012,E02006702,RQ3,81,2042
2012,E02006732,RQ3,55,2583
2012,E02002130,RQ3,56,2516
2012,E02002051,RQ3,51,2389
2012,E02001902,RQ3,98,2197
2012,E02002036,RQ3,80,2681
2012,E02001841,RQ3,59,2252
2012,E02002052,RQ3,130,4460
2012,E02006224,RQ3,69,2714
2012,E02002168,RQ3,57,3689
2012,E02002088,RQ3,111,3938
2012,E02002061,RQ3,70,2430
2012,E02002038,RQ3,148,3596
2012,E02002030,RQ3,59,2630
2012,E02002008,RQ3,63,2663
2012,E02001836,RQ3,137,3387
2012,E02002081,RQ3,54,1941
2012,E02002080,RQ3,105,2896
2012,E02002097,RQ3,57,2581
2012,E02002009,RQ3,87,2774
2012,E02001851,RQ3,183,3716
2012,E02002048,RQ3,91,2491
2012,E02002039,RQ3,62,2372
2012,E02001830,RQ3,92,3450
2012,E02001888,RQ3,103,2751
2012,E02001835,RQ3,95,2953
2012,E02001871,RQ3,151,3413
2012,E02001981,RQ3,59,4043
2012,E02001893,RQ3,160,3217
2012,E02002004,RQ3,52,3082
2012,E02001833,RQ3,80,2192
2012,E02001855,RQ3,172,4590
2012,E02002022,RQ3,59,3315
2012,E02002005,RQ3,62,3265
2012,E02006722,RQ3,62,2162
2012,E02002014,RQ3,73,2929
2012,E02002921,RQ3,56,3104
2012,E02002045,RQ3,79,3284
2012,E02002044,RQ3,102,3050
2012,E02002016,RQ3,57,3417
2012,E02002077,RQ3,136,4282
2012,E02002102,RQ3,110,3313
2012,E02002063,RQ3,138,3672
2012,E02002143,RQ3,99,3737
2012,E02001827,RQ3,67,2348
2012,E02002138,RQ3,63,2203
2012,E02002062,RQ3,88,3105
2012,E02006501,RQ3,23,3085
2012,E02006185,RQ3,24,2809
2012,E02006186,RQ3,44,4345
2012,E02002031,RQ3,71,2166
2012,E02002936,RQ3,44,3239
2012,E02002032,RQ3,141,3857
2012,E02002019,RQ3,80,3081
2012,E02006727,RQ3,48,2249
2012,E02002166,RQ3,39,3527
2012,E02002013,RQ3,39,2577
2012,E02006515,RQ3,38,3738
2012,E02006148,RQ3,36,2295
2012,E02006778,RQ3,36,2509
2012,E02006479,RQ3,34,3379
2012,E02006741,RQ3,35,1688
2012,E02006197,RQ3,29,664
2012,E02001964,RQ3,31,3406
2012,E02006199,RQ3,28,805
2012,E02006045,RQ3,27,4504
2012,E02001958,RQ3,26,2811
2012,E02005404,RQ3,19,2686
2012,E02002937,RQ3,19,3500
2012,E02006025,RQ3,17,3292
2012,E02006518,RQ3,16,3520
2012,E02006022,RQ3,14,2347
2012,E02001991,RQ3,14,2993
2012,E02006159,RQ3,12,2452
2012,E02006036,RQ3,12,2339
2012,E02006044,RQ3,11,2228
2012,E02006189,RQ3,10,2248
2012,E02002960,RQ3,10,2123
2012,E02001971,RQ3,10,2131
2012,E02005399,RQ3,10,2164
2012,E02006167,RQ3,9,3490
2012,E02002963,RQ3,9,3062
2012,E02006206,RQ3,9,3119
2012,E02002982,RQ3,9,2523
2012,E02005924,RQ3,9,3712
2012,E02006168,RQ3,9,3041
2012,E02006165,RQ3,9,2592
2012,E02006212,RQ3,9,2745
2012,E02005624,RQ3,9,3254
2012,E02002964,RQ3,9,3313
2012,E02006170,RQ3,9,2019
2012,E02002983,RQ3,9,1732
2012,E02002848,RQ3,9,3086
2012,E02006023,RQ3,9,2350
2012,E02005662,RQ3,8,2438
2012,E02006131,RQ3,8,2548
2012,E02005406,RQ3,8,2365
2012,E02004615,RQ3,8,2815
2012,E02006215,RQ3,8,2531
2012,E02004642,RQ3,8,3854
2012,E02005626,RQ3,8,2564
2012,E02002813,RQ3,8,4158
2012,E02005660,RQ3,8,2519
2012,E02002957,RQ3,8,3462
2012,E02005653,RQ3,8,3172
2012,E02005637,RQ3,8,3552
2012,E02006204,RQ3,8,2851
2012,E02000550,RQM,2147,3661
2012,E02000388,RQM,1561,2999
2012,E02000552,RQM,1419,2897
2012,E02000553,RQM,1407,2574
2012,E02000548,RQM,1976,3976
2012,E02000531,RQM,2149,3752
2012,E02000798,RQM,2133,3859
2012,E02000792,RQM,1098,2257
2012,E02000529,RQM,1536,3379
2012,E02000925,RQM,1467,3181
2012,E02000395,RQM,871,1766
2012,E02000926,RQM,1558,3050
2012,E02000584,RQM,1025,2098
2012,E02000396,RQM,1324,2280
2012,E02000530,RQM,1382,2947
2012,E02000585,RQM,1250,2615
2012,E02000983,RQM,1646,3527
2012,E02000547,RQM,1985,3812
2012,E02000549,RQM,2592,4497
2012,E02000981,RQM,1327,2711
2012,E02000799,RQM,835,1938
2012,E02000923,RQM,1293,2473
2012,E02000794,RQM,1298,2198
2012,E02000393,RQM,872,1830
2012,E02000982,RQM,1874,3400
2012,E02000790,RQM,1033,1816
2012,E02000392,RQM,1838,3131
2012,E02000528,RQM,2430,4077
2012,E02000978,RQM,1008,2190
2012,E02000797,RQM,1190,2185
2012,E02000386,RQM,1368,3275
2012,E02000390,RQM,942,2188
2012,E02000980,RQM,1450,3633
2012,E02000930,RQM,1063,3115
2012,E02000932,RQM,893,2897
2012,E02000928,RQM,763,2580
2012,E02000381,RQM,665,2682
2012,E02006792,RQM,613,2787
2012,E02000382,RQM,480,2317
2012,E02000384,RQM,622,2885
2012,E02000933,RQM,570,2680
2012,E02000383,RQM,980,3090
2012,E02000583,RQM,557,2033
2012,E02000803,RQM,1083,3684
2012,E02000532,RQM,828,3001
2012,E02000787,RQM,796,3445
2012,E02000924,RQM,935,4004
2012,E02000804,RQM,636,2512
2012,E02000582,RQM,552,2185
2012,E02000801,RQM,646,2088
2012,E02000387,RQM,679,2259
2012,E02000979,RQM,1127,3152
2012,E02000533,RQM,861,2808
2012,E02000581,RQM,757,3399
2012,E02000927,RQM,615,2646
2012,E02000802,RQM,788,2409
2012,E02000931,RQM,687,2514
2012,E02000936,RQM,532,2626
2012,E02000389,RQM,884,2742
2012,E02000385,RQM,576,1783
2012,E02000937,RQM,573,2354
2012,E02000791,RQM,342,1709
2012,E02000934,RQM,772,2805
2012,E02000785,RQM,689,2827
2012,E02000526,RQM,525,2444
2012,E02000929,RQM,1028,3185
2012,E02000534,RQM,1925,2946
2012,E02000538,RQM,2115,3474
2012,E02000536,RQM,2216,3532
2012,E02000537,RQM,1998,3136
2012,E02000541,RQM,2362,3545
2012,E02000543,RQM,2821,4060
2012,E02000551,RQM,2179,3382
2012,E02000540,RQM,2367,3480
2012,E02000394,RQM,1659,2675
2012,E02000542,RQM,2503,3665
2012,E02000586,RQM,1111,1819
2012,E02000594,RQM,1547,2450
2012,E02000588,RQM,1067,1735
2012,E02000546,RQM,2357,3574
2012,E02000597,RQM,2135,2990
2012,E02000593,RQM,1678,2462
2012,E02000793,RQM,1846,3044
2012,E02000539,RQM,2837,4049
2012,E02000391,RQM,1588,2544
2012,E02000587,RQM,1254,2030
2012,E02000589,RQM,1470,2303
2012,E02000535,RQM,2180,3594
2012,E02000591,RQM,1597,2484
2012,E02000595,RQM,1424,2168
2012,E02000596,RQM,1486,2084
2012,E02000544,RQM,1951,2942
2012,E02000592,RQM,1098,1652
2012,E02000796,RQM,2461,3995
2012,E02000590,RQM,1500,2315
2012,E02000545,RQM,2154,3097
2012,E02000377,RQM,462,2867
2012,E02006408,RQM,154,3017
2012,E02006412,RQM,135,2449
2012,E02006410,RQM,214,2971
2012,E02006791,RQM,386,2290
2012,E02000943,RQM,209,2590
2012,E02000945,RQM,167,2610
2012,E02000974,RQM,190,2518
2012,E02000253,RQM,285,4532
2012,E02000270,RQM,316,3272
2012,E02000579,RQM,524,3167
2012,E02000374,RQM,361,2412
2012,E02000975,RQM,206,2236
2012,E02000972,RQM,129,2342
2012,E02000525,RQM,278,3447
2012,E02000378,RQM,430,2252
2012,E02000964,RQM,400,4630
2012,E02000950,RQM,197,2469
2012,E02000788,RQM,317,2776
2012,E02000800,RQM,134,1865
2012,E02000789,RQM,365,2005
2012,E02000255,RQM,254,3715
2012,E02000373,RQM,472,2679
2012,E02000971,RQM,166,2223
2012,E02000252,RQM,235,3539
2012,E02000941,RQM,541,3547
2012,E02000942,RQM,441,3000
2012,E02000380,RQM,369,1921
2012,E02000953,RQM,148,2594
2012,E02000970,RQM,135,2275
2012,E02000973,RQM,353,3031
2012,E02000939,RQM,487,2600
2012,E02000938,RQM,483,3665
2012,E02000967,RQM,108,1692
2012,E02000976,RQM,289,2811
2012,E02000946,RQM,213,2637
2012,E02000961,RQM,174,2876
2012,E02000630,RQM,246,2393
2012,E02000372,RQM,479,3687
2012,E02000806,RQM,670,3594
2012,E02000805,RQM,463,3395
2012,E02000275,RQM,400,3421
2012,E02000248,RQM,137,2550
2012,E02000966,RQM,206,2682
2012,E02000264,RQM,265,2906
2012,E02000949,RQM,241,3107
2012,E02000786,RQM,579,3676
2012,E02000265,RQM,330,4451
2012,E02000276,RQM,473,2437
2012,E02000257,RQM,280,4445
2012,E02000271,RQM,366,2167
2012,E02000267,RQM,235,2947
2012,E02000262,RQM,258,3461
2012,E02000636,RQM,166,2175
2012,E02000962,RQM,158,2793
2012,E02000944,RQM,238,2824
2012,E02000689,RQM,208,2673
2012,E02000258,RQM,166,2407
2012,E02000274,RQM,414,6324
2012,E02000259,RQM,175,2532
2012,E02000935,RQM,212,2580
2012,E02000379,RQM,444,2504
2012,E02000376,RQM,375,2592
2012,E02000375,RQM,435,2558
2012,E02000256,RQM,182,3010
2012,E02000261,RQM,426,3907
2012,E02000795,RQM,190,2013
2012,E02000969,RQM,373,3929
2012,E02000940,RQM,380,2904
2012,E02000269,RQM,289,2783
2012,E02000577,RQM,524,3171
2012,E02000272,RQM,325,2520
2012,E02000977,RQM,167,2667
2012,E02000947,RQM,359,2982
2012,E02000965,RQM,217,2707
2012,E02000963,RQM,345,4117
2012,E02000266,RQM,332,5612
2012,E02000124,RQM,190,3397
2012,E02000948,RQM,174,3204
2012,E02000268,RQM,338,3454
2012,E02000578,RQM,448,2539
2012,E02000250,RQM,160,2472
2012,E02000580,RQM,593,3194
2012,E02000968,RQM,485,6122
2012,E02000784,RQM,583,3190
2012,E02000065,RQM,11,842
2012,E02005098,RQM,11,2537
2012,E02000870,RQM,11,2340
2012,E02000327,RQM,11,896
2012,E02000333,RQM,11,1157
