catchment_year,msoa,trust_code,patients_from_msoa_to_trust,total_patients_of_msoa
2018,E02000417,RPY,8,2402
2018,E02000418,RKE,1144,2089
2018,E02000418,RAL,268,2089
2018,E02000418,RRV,351,2089
2018,E02000418,RQM,10,2089
2018,E02000418,RAN,11,2089
2018,E02000418,RYJ,31,2089
2018,E02000418,RAP,53,2089
2018,E02000418,R1H,69,2089
2018,E02000418,RP6,40,2089
2018,E02000418,RP4,20,2089
2018,E02000418,RJ1,19,2089
2018,E02000418,RQX,19,2089
2018,E02000418,R1K,9,2089
2018,E02000419,RKE,1236,3233
2018,E02000419,RAP,704,3233
2018,E02000419,RAL,294,3233
2018,E02000419,RRV,444,3233
2018,E02000419,RAN,14,3233
2018,E02000419,RJZ,16,3233
2018,E02000419,RJ1,39,3233
2018,E02000419,RYJ,31,3233
2018,E02000419,RP4,43,3233
2018,E02000419,RQX,113,3233
2018,E02000419,R1H,138,3233
2018,E02000419,RP6,64,3233
2018,E02000419,RQM,20,3233
2018,E02000419,R1K,9,3233
2018,E02000420,RAP,1633,3708
2018,E02000420,RKE,678,3708
2018,E02000420,RQX,214,3708
2018,E02000420,RAL,255,3708
2018,E02000420,RRV,408,3708
2018,E02000420,RT3,12,3708
2018,E02000420,RAN,13,3708
2018,E02000420,RJ1,66,3708
2018,E02000420,RYJ,31,3708
2018,E02000420,RP4,39,3708
2018,E02000420,R1H,181,3708
2018,E02000420,RP6,73,3708
2018,E02000420,RJZ,19,3708
2018,E02000420,RQM,17,3708
2018,E02000421,RAP,1759,3697
2018,E02000421,RKE,457,3697
2018,E02000421,RQX,289,3697
2018,E02000421,R1H,226,3697
2018,E02000421,RAL,261,3697
2018,E02000421,RRV,390,3697
2018,E02000421,RJ7,12,3697
2018,E02000421,RQM,15,3697
2018,E02000421,RJ1,54,3697
2018,E02000421,RYJ,26,3697
2018,E02000421,RP4,39,3697
2018,E02000421,RP6,72,3697
2018,E02000421,RJZ,19,3697
2018,E02000421,R1K,15,3697
2018,E02000421,RAN,9,3697
2018,E02000422,RAP,1448,3481
2018,E02000422,RKE,686,3481
2018,E02000422,RQX,234,3481
2018,E02000422,RAL,251,3481
2018,E02000422,RRV,366,3481
2018,E02000422,RAN,12,3481
2018,E02000422,RJZ,15,3481
2018,E02000422,RJ1,54,3481
2018,E02000422,RYJ,32,3481
2018,E02000422,RP4,39,3481
2018,E02000422,R1H,144,3481
2018,E02000422,RP6,95,3481
2018,E02000422,RQM,21,3481
2018,E02000423,RKE,841,2758
2018,E02000423,RAP,753,2758
2018,E02000423,RQX,168,2758
2018,E02000423,RAL,260,2758
2018,E02000423,RRV,366,2758
2018,E02000423,RJZ,12,2758
2018,E02000423,RJ1,58,2758
2018,E02000423,RP4,23,2758
2018,E02000423,RYJ,25,2758
2018,E02000423,R1H,113,2758
2018,E02000423,RP6,64,2758
2018,E02000423,RQM,18,2758
2018,E02000423,RAN,9,2758
2018,E02000424,RKE,1533,2719
2018,E02000424,RAL,287,2719
2018,E02000424,RRV,412,2719
2018,E02000424,RJZ,10,2719
2018,E02000424,R1K,12,2719
2018,E02000424,RQM,14,2719
2018,E02000424,RJ1,42,2719
2018,E02000424,RAN,22,2719
2018,E02000424,RP4,29,2719
2018,E02000424,RYJ,38,2719
2018,E02000424,RQX,44,2719
2018,E02000424,RAP,86,2719
2018,E02000424,R1H,71,2719
2018,E02000424,RP6,47,2719
2018,E02000424,RT3,8,2719
2018,E02000425,RQX,1419,3467
2018,E02000425,RKE,249,3467
2018,E02000425,RAP,630,3467
2018,E02000425,R1H,360,3467
2018,E02000425,RRV,376,3467
2018,E02000425,RT3,10,3467
2018,E02000425,RQM,12,3467
2018,E02000425,RJ1,50,3467
2018,E02000425,RYJ,29,3467
2018,E02000425,RP4,52,3467
2018,E02000425,RAL,127,3467
2018,E02000425,RP6,76,3467
2018,E02000425,RAN,9,3467
2018,E02000425,RJZ,9,3467
2018,E02000426,RKE,1105,2412
2018,E02000426,RAL,448,2412
2018,E02000426,RRV,460,2412
2018,E02000426,RPY,10,2412
2018,E02000426,RAP,14,2412
2018,E02000426,RQM,16,2412
2018,E02000426,RJ1,49,2412
2018,E02000426,RYJ,74,2412
2018,E02000426,R1H,54,2412
2018,E02000426,RP6,30,2412
2018,E02000426,RP4,20,2412
2018,E02000426,RT3,18,2412
2018,E02000426,R1K,17,2412
2018,E02000426,RAN,17,2412
2018,E02000426,RQX,16,2412
2018,E02000426,RJZ,9,2412
2018,E02000427,RKE,1012,2650
2018,E02000427,RAP,336,2650
2018,E02000427,RQX,311,2650
2018,E02000427,RAL,225,2650
2018,E02000427,RRV,376,2650
2018,E02000427,RJZ,12,2650
2018,E02000427,RJ1,49,2650
2018,E02000427,RYJ,27,2650
2018,E02000427,RP4,34,2650
2018,E02000427,R1H,110,2650
2018,E02000427,RP6,73,2650
2018,E02000427,RQM,17,2650
2018,E02000428,RAP,1018,3396
2018,E02000428,RQX,653,3396
2018,E02000428,RKE,608,3396
2018,E02000428,R1H,198,3396
2018,E02000428,RAL,216,3396
2018,E02000428,RRV,365,3396
2018,E02000428,RAN,13,3396
2018,E02000428,RJ1,50,3396
2018,E02000428,RP4,33,3396
2018,E02000428,RYJ,35,3396
2018,E02000428,RP6,90,3396
2018,E02000428,RJZ,20,3396
2018,E02000428,RQM,18,3396
2018,E02000428,RJ2,8,3396
2018,E02000429,RKE,1394,2566
2018,E02000429,RAL,305,2566
2018,E02000429,RRV,436,2566
2018,E02000429,R1K,10,2566
2018,E02000429,RAN,13,2566
2018,E02000429,RJ1,48,2566
2018,E02000429,RQM,22,2566
2018,E02000429,RQX,23,2566
2018,E02000429,RP4,25,2566
2018,E02000429,RAP,34,2566
2018,E02000429,RYJ,58,2566
2018,E02000429,R1H,83,2566
2018,E02000429,RP6,40,2566
2018,E02000429,RT3,8,2566
2018,E02000430,RKE,1401,2520
2018,E02000430,RAL,253,2520
2018,E02000430,RRV,433,2520
2018,E02000430,R1K,10,2520
2018,E02000430,RT3,11,2520
2018,E02000430,RJ1,37,2520
2018,E02000430,RYJ,30,2520
2018,E02000430,RQX,52,2520
2018,E02000430,RAP,49,2520
2018,E02000430,R1H,77,2520
2018,E02000430,RP6,44,2520
2018,E02000430,RJZ,17,2520
2018,E02000430,RP4,30,2520
2018,E02000430,RAN,10,2520
2018,E02000430,RQM,9,2520
2018,E02000431,RKE,1091,2077
2018,E02000431,RAL,261,2077
2018,E02000431,RRV,370,2077
2018,E02000431,RAP,10,2077
2018,E02000431,R1K,11,2077
2018,E02000431,RQM,12,2077
2018,E02000431,RQX,15,2077
2018,E02000431,RJ1,48,2077
2018,E02000431,RP4,27,2077
2018,E02000431,RYJ,55,2077
2018,E02000431,R1H,69,2077
2018,E02000431,RP6,35,2077
2018,E02000431,RT3,12,2077
2018,E02000431,RAN,11,2077
2018,E02000431,RPY,10,2077
2018,E02000432,RKE,1212,2391
2018,E02000432,RAL,213,2391
2018,E02000432,RRV,417,2391
2018,E02000432,RJ7,11,2391
2018,E02000432,RJZ,13,2391
2018,E02000432,RQM,16,2391
2018,E02000432,RJ1,51,2391
2018,E02000432,RP4,25,2391
2018,E02000432,RYJ,27,2391
2018,E02000432,RAP,73,2391
2018,E02000432,RQX,98,2391
2018,E02000432,R1H,92,2391
2018,E02000432,RP6,49,2391
2018,E02000432,RAN,11,2391
2018,E02000432,RT3,9,2391
2018,E02000433,R1K,1641,3810
2018,E02000433,RAL,934,3810
2018,E02000433,RWG,270,3810
2018,E02000433,RYJ,213,3810
2018,E02000433,RKE,12,3810
2018,E02000433,RJ1,39,3810
2018,E02000433,RRV,164,3810
2018,E02000433,R1H,24,3810
2018,E02000433,RWH,25,3810
2018,E02000433,RQM,31,3810
2018,E02000433,RAS,34,3810
2018,E02000433,RAN,171,3810
2018,E02000433,RT3,70,3810
2018,E02000433,RP6,98,3810
2018,E02000433,RP4,24,3810
2018,E02000434,R1K,1807,4405
2018,E02000434,RAL,1475,4405
2018,E02000434,RRV,226,4405
2018,E02000434,RYJ,223,4405
2018,E02000434,RWH,10,4405
2018,E02000434,RJZ,11,4405
2018,E02000434,RJ1,45,4405
2018,E02000434,RKE,23,4405
2018,E02000434,RAS,32,4405
2018,E02000434,RP4,36,4405
2018,E02000434,RQM,55,4405
2018,E02000434,RWG,109,4405
2018,E02000434,R1H,39,4405
2018,E02000434,RT3,50,4405
2018,E02000434,RP6,83,4405
2018,E02000434,RAN,109,4405
2018,E02000435,R1K,2041,3505
2018,E02000435,RAL,467,3505
2018,E02000435,RYJ,214,3505
2018,E02000435,RJ1,26,3505
2018,E02000435,RRV,124,3505
2018,E02000435,R1H,22,3505
2018,E02000435,RQM,34,3505
2018,E02000435,RAS,49,3505
2018,E02000435,RAN,101,3505
2018,E02000435,RWG,155,3505
2018,E02000435,RT3,62,3505
2018,E02000435,RP6,105,3505
2018,E02000435,RWH,17,3505
2018,E02000435,RP4,22,3505
2018,E02000435,RJ7,9,3505
2018,E02000436,R1K,1697,2734
2018,E02000436,RWG,185,2734
2018,E02000436,RYJ,174,2734
2018,E02000436,RJ1,22,2734
2018,E02000436,RRV,63,2734
2018,E02000436,RWH,23,2734
2018,E02000436,RAN,38,2734
2018,E02000436,RAS,136,2734
2018,E02000436,RAL,89,2734
2018,E02000436,RT3,86,2734
2018,E02000436,RP6,125,2734
2018,E02000436,RP4,17,2734
2018,E02000436,RQM,22,2734
2018,E02000437,R1K,2962,4294
2018,E02000437,RYJ,285,4294
2018,E02000437,RJZ,11,4294
2018,E02000437,R1H,15,4294
2018,E02000437,RJ1,27,4294
2018,E02000437,RRV,112,4294
2018,E02000437,RAN,69,4294
2018,E02000437,RWG,106,4294
2018,E02000437,RAS,99,4294
2018,E02000437,RQM,63,4294
2018,E02000437,RAL,200,4294
2018,E02000437,RT3,88,4294
2018,E02000437,RP6,153,4294
2018,E02000437,RWH,20,4294
2018,E02000437,RP4,19,4294
2018,E02000438,R1K,2748,4187
2018,E02000438,RYJ,272,4187
2018,E02000438,R1H,10,4187
2018,E02000438,RJ1,30,4187
2018,E02000438,RRV,101,4187
2018,E02000438,RP4,31,4187
2018,E02000438,RQM,52,4187
2018,E02000438,RAS,172,4187
2018,E02000438,RWG,190,4187
2018,E02000438,RAL,144,4187
2018,E02000438,RT3,99,4187
2018,E02000438,RP6,154,4187
2018,E02000438,RAN,52,4187
2018,E02000438,RWH,30,4187
2018,E02000438,RJ7,9,4187
2018,E02000438,RKE,9,4187
2018,E02000438,RPY,8,4187
2018,E02000438,RJZ,8,4187
2018,E02000439,R1K,1717,4094
2018,E02000439,RAL,1570,4094
2018,E02000439,RAP,11,4094
2018,E02000439,RWH,13,4094
2018,E02000439,RJ1,32,4094
2018,E02000439,RRV,158,4094
2018,E02000439,RP4,22,4094
2018,E02000439,R1H,31,4094
2018,E02000439,RAN,54,4094
2018,E02000439,RWG,52,4094
2018,E02000439,RQM,56,4094
2018,E02000439,RYJ,149,4094
2018,E02000439,RT3,42,4094
2018,E02000439,RP6,80,4094
2018,E02000439,RAS,20,4094
2018,E02000439,RKE,20,4094
2018,E02000439,RJZ,8,4094
2018,E02000440,R1K,2670,4223
2018,E02000440,RAL,478,4223
2018,E02000440,RYJ,234,4223
2018,E02000440,R1H,11,4223
2018,E02000440,RJ1,32,4223
2018,E02000440,RRV,115,4223
2018,E02000440,RP4,25,4223
2018,E02000440,RQM,51,4223
2018,E02000440,RAS,61,4223
2018,E02000440,RAN,103,4223
2018,E02000440,RWG,116,4223
2018,E02000440,RT3,72,4223
2018,E02000440,RP6,157,4223
2018,E02000440,RWH,19,4223
2018,E02000440,RKE,8,4223
2018,E02000440,RJZ,8,4223
2018,E02000441,R1K,2006,3555
2018,E02000441,RWG,263,3555
2018,E02000441,RAS,423,3555
2018,E02000441,RYJ,225,3555
2018,E02000441,RDU,13,3555
2018,E02000441,RJ1,26,3555
2018,E02000441,RRV,76,3555
2018,E02000441,RWH,23,3555
2018,E02000441,RQM,39,3555
2018,E02000441,RAN,51,3555
2018,E02000441,RAL,94,3555
2018,E02000441,RT3,95,3555
2018,E02000441,RP6,131,3555
2018,E02000441,RP4,19,3555
2018,E02000442,R1K,2380,4159
2018,E02000442,RAL,993,4159
2018,E02000442,RWH,12,4159
2018,E02000442,RKE,14,4159
2018,E02000442,R1H,15,4159
2018,E02000442,RJ1,29,4159
2018,E02000442,RRV,121,4159
2018,E02000442,RAS,23,4159
2018,E02000442,RQM,34,4159
2018,E02000442,RWG,32,4159
2018,E02000442,RP4,40,4159
2018,E02000442,RAN,46,4159
2018,E02000442,RYJ,190,4159
2018,E02000442,RT3,50,4159
2018,E02000442,RP6,132,4159
2018,E02000443,R1K,3678,5179
2018,E02000443,RYJ,368,5179
2018,E02000443,RJ1,35,5179
2018,E02000443,RRV,145,5179
2018,E02000443,R1H,23,5179
2018,E02000443,RP4,34,5179
2018,E02000443,RAN,54,5179
2018,E02000443,RWG,89,5179
2018,E02000443,RAS,121,5179
2018,E02000443,RQM,85,5179
2018,E02000443,RAL,203,5179
2018,E02000443,RT3,77,5179
2018,E02000443,RP6,164,5179
2018,E02000443,RWH,18,5179
2018,E02000443,RJZ,9,5179
2018,E02000444,R1K,2567,3896
2018,E02000444,RAL,425,3896
2018,E02000444,RYJ,216,3896
2018,E02000444,RWH,10,3896
2018,E02000444,R1H,14,3896
2018,E02000444,RJ1,31,3896
2018,E02000444,RRV,100,3896
2018,E02000444,RP4,22,3896
2018,E02000444,RAS,48,3896
2018,E02000444,RAN,66,3896
2018,E02000444,RWG,59,3896
2018,E02000444,RQM,61,3896
2018,E02000444,RT3,63,3896
2018,E02000444,RP6,160,3896
2018,E02000444,RKE,8,3896
2018,E02000445,R1K,3619,5115
2018,E02000445,RAL,258,5115
2018,E02000445,RYJ,320,5115
2018,E02000445,RKE,12,5115
2018,E02000445,RWH,16,5115
2018,E02000445,RJ1,40,5115
2018,E02000445,RRV,145,5115
2018,E02000445,RP4,39,5115
2018,E02000445,RAN,57,5115
2018,E02000445,RWG,81,5115
2018,E02000445,RAS,75,5115
2018,E02000445,RQM,91,5115
2018,E02000445,RT3,93,5115
2018,E02000445,RP6,171,5115
2018,E02000445,R1H,18,5115
2018,E02000445,RJZ,8,5115
2018,E02000447,R1K,2164,3173
2018,E02000447,RYJ,233,3173
2018,E02000447,R1H,10,3173
2018,E02000447,RWH,11,3173
2018,E02000447,RJ1,23,3173
2018,E02000447,RRV,68,3173
2018,E02000447,RAN,38,3173
2018,E02000447,RQM,46,3173
2018,E02000447,RWG,92,3173
2018,E02000447,RAS,97,3173
2018,E02000447,RAL,120,3173
2018,E02000447,RT3,73,3173
2018,E02000447,RP6,134,3173
2018,E02000447,RP4,20,3173
2018,E02000448,R1K,2004,3049
2018,E02000448,RAS,176,3049
2018,E02000448,RYJ,238,3049
2018,E02000448,R1H,12,3049
2018,E02000448,RWH,15,3049
2018,E02000448,RJ1,34,3049
2018,E02000448,RRV,85,3049
2018,E02000448,RQM,35,3049
2018,E02000448,RAN,37,3049
2018,E02000448,RAL,66,3049
2018,E02000448,RWG,94,3049
2018,E02000448,RT3,71,3049
2018,E02000448,RP6,104,3049
2018,E02000448,RP4,20,3049
2018,E02000449,R1K,2636,3977
2018,E02000449,RAL,427,3977
2018,E02000449,RYJ,262,3977
2018,E02000449,R1H,15,3977
2018,E02000449,RJ1,40,3977
2018,E02000449,RRV,98,3977
2018,E02000449,RAS,29,3977
2018,E02000449,RWG,33,3977
2018,E02000449,RAN,45,3977
2018,E02000449,RQM,52,3977
2018,E02000449,RT3,56,3977
2018,E02000449,RP6,181,3977
2018,E02000449,RP4,29,3977
2018,E02000449,RWH,15,3977
2018,E02000449,RKE,9,3977
2018,E02000449,RJZ,9,3977
2018,E02000451,R1K,1989,2945
2018,E02000451,RP6,149,2945
2018,E02000451,RYJ,219,2945
2018,E02000451,RP4,14,2945
2018,E02000451,RJ1,23,2945
2018,E02000451,RRV,81,2945
2018,E02000451,RQM,32,2945
2018,E02000451,RAN,37,2945
2018,E02000451,RWG,59,2945
2018,E02000451,RAS,92,2945
2018,E02000451,RAL,77,2945
2018,E02000451,RT3,93,2945
2018,E02000451,R1H,17,2945
2018,E02000451,RWH,17,2945
2018,E02000452,R1K,2846,3975
2018,E02000452,RYJ,273,3975
2018,E02000452,RJ1,54,3975
2018,E02000452,RRV,100,3975
2018,E02000452,R1H,25,3975
2018,E02000452,RAN,32,3975
2018,E02000452,RWG,65,3975
2018,E02000452,RAS,76,3975
2018,E02000452,RQM,67,3975
2018,E02000452,RAL,107,3975
2018,E02000452,RT3,90,3975
2018,E02000452,RP6,121,3975
2018,E02000452,RP4,21,3975
2018,E02000452,RWH,17,3975
2018,E02000453,R1K,2470,3494
2018,E02000453,RYJ,254,3494
2018,E02000453,R1H,12,3494
2018,E02000453,RWH,13,3494
2018,E02000453,RJ1,28,3494
2018,E02000453,RRV,80,3494
2018,E02000453,RP4,26,3494
2018,E02000453,RQM,54,3494
2018,E02000453,RWG,76,3494
2018,E02000453,RAS,102,3494
2018,E02000453,RAL,108,3494
2018,E02000453,RT3,72,3494
2018,E02000453,RP6,103,3494
2018,E02000453,RAN,26,3494
2018,E02000453,RJZ,8,3494
2018,E02000453,RPY,8,3494
2018,E02000454,R1K,1782,2948
2018,E02000454,RAS,311,2948
2018,E02000454,RYJ,212,2948
2018,E02000454,RJ1,30,2948
2018,E02000454,RRV,67,2948
2018,E02000454,RWH,24,2948
2018,E02000454,RQM,25,2948
2018,E02000454,RAN,46,2948
2018,E02000454,RAL,66,2948
2018,E02000454,RWG,103,2948
2018,E02000454,RT3,92,2948
2018,E02000454,RP6,123,2948
2018,E02000454,RP4,18,2948
2018,E02000455,R1K,3010,4181
2018,E02000455,RYJ,328,4181
2018,E02000455,R1H,13,4181
2018,E02000455,RJ1,41,4181
2018,E02000455,RRV,75,4181
2018,E02000455,RP4,34,4181
2018,E02000455,RAN,48,4181
2018,E02000455,RWG,54,4181
2018,E02000455,RQM,66,4181
2018,E02000455,RAS,67,4181
2018,E02000455,RAL,131,4181
2018,E02000455,RP6,151,4181
2018,E02000455,RT3,75,4181
2018,E02000455,RWH,9,4181
2018,E02000456,R1K,2211,3213
2018,E02000456,RYJ,285,3213
2018,E02000456,RP4,12,3213
2018,E02000456,RRV,82,3213
2018,E02000456,RWG,43,3213
2018,E02000456,RQM,57,3213
2018,E02000456,RAS,101,3213
2018,E02000456,RAL,105,3213
2018,E02000456,RT3,71,3213
2018,E02000456,RP6,125,3213
2018,E02000456,RAN,21,3213
2018,E02000456,RWH,20,3213
2018,E02000456,RJ1,19,3213
2018,E02000456,R1H,17,3213
2018,E02000457,R1K,2019,3083
2018,E02000457,RP6,156,3083
2018,E02000457,RAS,162,3083
2018,E02000457,RYJ,276,3083
2018,E02000457,RWH,12,3083
2018,E02000457,RJ1,28,3083
2018,E02000457,RRV,69,3083
2018,E02000457,RP4,30,3083
2018,E02000457,RAN,32,3083
2018,E02000457,RQM,44,3083
2018,E02000457,RWG,45,3083
2018,E02000457,RAL,76,3083
2018,E02000457,RT3,71,3083
2018,E02000457,R1H,8,3083
2018,E02000459,R1K,2763,4074
2018,E02000459,RYJ,380,4074
2018,E02000459,R1H,11,4074
2018,E02000459,RJ1,29,4074
2018,E02000459,RRV,98,4074
2018,E02000459,RP4,31,4074
2018,E02000459,RAN,34,4074
2018,E02000459,RWG,52,4074
2018,E02000459,RAS,151,4074
2018,E02000459,RQM,94,4074
2018,E02000459,RAL,89,4074
2018,E02000459,RT3,78,4074
2018,E02000459,RP6,168,4074
2018,E02000459,RWH,19,4074
2018,E02000459,RPY,9,4074
2018,E02000459,RJZ,8,4074
2018,E02000460,R1K,2018,3036
2018,E02000460,RAS,161,3036
2018,E02000460,RYJ,249,3036
2018,E02000460,RJZ,10,3036
2018,E02000460,R1H,12,3036
2018,E02000460,RJ1,29,3036
2018,E02000460,RRV,78,3036
2018,E02000460,RAN,22,3036
2018,E02000460,RWG,25,3036
2018,E02000460,RQM,68,3036
2018,E02000460,RAL,96,3036
2018,E02000460,RT3,61,3036
2018,E02000460,RP6,112,3036
2018,E02000460,RP4,21,3036
2018,E02000460,RWH,10,3036
2018,E02000461,R1K,1802,2621
2018,E02000461,RYJ,286,2621
2018,E02000461,RP4,13,2621
2018,E02000461,RWH,15,2621
2018,E02000461,RPY,16,2621
2018,E02000461,RJ1,29,2621
2018,E02000461,RRV,57,2621
2018,E02000461,RWG,22,2621
2018,E02000461,RAS,54,2621
2018,E02000461,RAL,59,2621
2018,E02000461,RT3,45,2621
2018,E02000461,RP6,70,2621
2018,E02000461,RAN,17,2621
2018,E02000461,RQM,57,2621
2018,E02000461,RJ7,9,2621
2018,E02000461,R1H,8,2621
2018,E02000461,RJZ,8,2621
2018,E02000462,R1K,2074,3021
2018,E02000462,RYJ,248,3021
2018,E02000462,RWG,12,3021
2018,E02000462,RJ1,13,3021
2018,E02000462,RRV,70,3021
2018,E02000462,RAN,31,3021
2018,E02000462,RQM,55,3021
2018,E02000462,RAS,133,3021
2018,E02000462,RAL,68,3021
2018,E02000462,RT3,67,3021
2018,E02000462,RP6,150,3021
2018,E02000462,RP4,20,3021
2018,E02000463,R1K,2432,3602
2018,E02000463,RAS,230,3602
2018,E02000463,RYJ,329,3602
2018,E02000463,RWH,14,3602
2018,E02000463,RRV,69,3602
2018,E02000463,RWG,23,3602
2018,E02000463,RP4,28,3602
2018,E02000463,RAN,31,3602
2018,E02000463,RQM,66,3602
2018,E02000463,RAL,77,3602
2018,E02000463,RT3,73,3602
2018,E02000463,RP6,139,3602
2018,E02000463,RJ1,17,3602
2018,E02000463,RKE,9,3602
2018,E02000464,RF4,2458,3158
2018,E02000464,R1H,218,3158
2018,E02000464,RJZ,10,3158
2018,E02000464,RT3,11,3158
2018,E02000464,RAN,14,3158
2018,E02000464,RJ1,28,3158
2018,E02000464,RRV,51,3158
2018,E02000464,RQX,35,3158
2018,E02000464,RQ8,99,3158
2018,E02000464,RAJ,20,3158
2018,E02000464,RP4,28,3158
2018,E02000464,RP6,28,3158
2018,E02000464,RDD,51,3158
2018,E02000464,RQW,10,3158
2018,E02000464,RAP,10,3158
2018,E02000464,RAL,10,3158
2018,E02000464,RGT,8,3158
2018,E02000465,RF4,2816,3579
2018,E02000465,R1H,239,3579
2018,E02000465,RAL,14,3579
2018,E02000465,RYJ,15,3579
2018,E02000465,RJ1,43,3579
2018,E02000465,RRV,32,3579
2018,E02000465,RP4,34,3579
2018,E02000465,RQX,46,3579
2018,E02000465,RDD,67,3579
2018,E02000465,RQ8,100,3579
2018,E02000465,RP6,29,3579
2018,E02000465,RAN,19,3579
2018,E02000465,RQW,18,3579
2018,E02000465,RAJ,17,3579
2018,E02000465,RDE,9,3579
2018,E02000466,RF4,2876,3719
2018,E02000466,R1H,312,3719
2018,E02000466,RJZ,10,3719
2018,E02000466,RJ1,39,3719
2018,E02000466,RRV,47,3719
2018,E02000466,RAN,25,3719
2018,E02000466,RDD,32,3719
2018,E02000466,RP4,35,3719
2018,E02000466,RQX,43,3719
2018,E02000466,RQW,49,3719
2018,E02000466,RQ8,89,3719
2018,E02000466,RP6,33,3719
2018,E02000466,RAL,21,3719
2018,E02000466,RYJ,10,3719
2018,E02000466,RAP,9,3719
2018,E02000466,RDE,9,3719
2018,E02000466,RAJ,8,3719
2018,E02000467,RF4,3512,4482
2018,E02000467,R1H,324,4482
2018,E02000467,RAP,11,4482
2018,E02000467,RJZ,12,4482
2018,E02000467,RDE,13,4482
2018,E02000467,RJ1,53,4482
2018,E02000467,RRV,57,4482
2018,E02000467,RQW,23,4482
2018,E02000467,RAL,27,4482
2018,E02000467,RP4,44,4482
2018,E02000467,RQX,47,4482
2018,E02000467,RDD,54,4482
2018,E02000467,RQ8,109,4482
2018,E02000467,RP6,29,4482
2018,E02000467,RYJ,19,4482
2018,E02000467,RAN,18,4482
2018,E02000467,RAJ,17,4482
2018,E02000467,RT3,9,4482
2018,E02000467,RQM,9,4482
2018,E02000468,RF4,2631,3386
2018,E02000468,R1H,309,3386
2018,E02000468,RYJ,13,3386
2018,E02000468,RAN,15,3386
2018,E02000468,RJ1,32,3386
2018,E02000468,RRV,44,3386
2018,E02000468,RQW,25,3386
2018,E02000468,RDD,27,3386
2018,E02000468,RP4,28,3386
2018,E02000468,RQX,45,3386
2018,E02000468,RQ8,77,3386
2018,E02000468,RP6,43,3386
2018,E02000468,RAL,20,3386
2018,E02000468,RAP,8,3386
2018,E02000469,RF4,2319,2947
2018,E02000469,R1H,225,2947
2018,E02000469,RAL,10,2947
2018,E02000469,RAN,15,2947
2018,E02000469,RJ1,28,2947
2018,E02000469,RRV,35,2947
2018,E02000469,RDD,45,2947
2018,E02000469,RQ8,80,2947
2018,E02000469,RP6,24,2947
2018,E02000469,RP4,21,2947
2018,E02000469,RAJ,18,2947
2018,E02000469,RQX,28,2947
2018,E02000469,RQW,18,2947
2018,E02000469,RAP,8,2947
2018,E02000469,RDE,8,2947
2018,E02000470,RF4,2923,3873
2018,E02000470,R1H,296,3873
2018,E02000470,RN7,10,3873
2018,E02000470,RQW,13,3873
2018,E02000470,RJZ,14,3873
2018,E02000470,RAL,16,3873
2018,E02000470,RJ1,57,3873
2018,E02000470,RRV,55,3873
2018,E02000470,RAJ,23,3873
2018,E02000470,RP4,25,3873
2018,E02000470,RQX,34,3873
2018,E02000470,RDD,88,3873
2018,E02000470,RQ8,146,3873
2018,E02000470,RP6,37,3873
2018,E02000470,RAN,21,3873
2018,E02000470,RT3,18,3873
2018,E02000470,RYJ,14,3873
2018,E02000470,RDE,9,3873
2018,E02000470,RQM,8,3873
2018,E02000471,RF4,2411,3172
2018,E02000471,R1H,288,3172
2018,E02000471,RJZ,10,3172
2018,E02000471,RAN,11,3172
2018,E02000471,RYJ,13,3172
2018,E02000471,RT3,14,3172
2018,E02000471,RQW,15,3172
2018,E02000471,RAL,16,3172
2018,E02000471,RJ1,35,3172
2018,E02000471,RRV,48,3172
2018,E02000471,RDD,27,3172
2018,E02000471,RQX,46,3172
2018,E02000471,RQ8,97,3172
2018,E02000471,RP6,43,3172
2018,E02000471,RP4,21,3172
2018,E02000471,RAJ,10,3172
2018,E02000472,RF4,2825,3599
2018,E02000472,R1H,305,3599
2018,E02000472,RAJ,11,3599
2018,E02000472,RYJ,13,3599
2018,E02000472,RJZ,16,3599
2018,E02000472,RJ1,46,3599
2018,E02000472,RRV,56,3599
2018,E02000472,RDD,23,3599
2018,E02000472,RP4,24,3599
2018,E02000472,RQX,34,3599
2018,E02000472,RQ8,73,3599
2018,E02000472,RP6,43,3599
2018,E02000472,RAL,21,3599
2018,E02000472,RAN,21,3599
2018,E02000472,RQW,13,3599
2018,E02000472,RQM,8,3599
2018,E02000473,RF4,3082,3968
2018,E02000473,R1H,264,3968
2018,E02000473,RJZ,10,3968
2018,E02000473,RYJ,15,3968
2018,E02000473,RQW,16,3968
2018,E02000473,RJ1,43,3968
2018,E02000473,RRV,63,3968
2018,E02000473,RP4,32,3968
2018,E02000473,RQX,39,3968
2018,E02000473,RDD,83,3968
2018,E02000473,RQ8,118,3968
2018,E02000473,RP6,46,3968
2018,E02000473,RAL,20,3968
2018,E02000473,RAJ,19,3968
2018,E02000473,RAN,16,3968
2018,E02000473,RT3,10,3968
2018,E02000473,RQM,10,3968
2018,E02000473,RAP,8,3968
2018,E02000473,RN7,8,3968
2018,E02000474,RF4,2766,3531
2018,E02000474,R1H,319,3531
2018,E02000474,RYJ,10,3531
2018,E02000474,RAJ,12,3531
2018,E02000474,RAN,15,3531
2018,E02000474,RJ1,30,3531
2018,E02000474,RRV,52,3531
2018,E02000474,RQX,39,3531
2018,E02000474,RDD,40,3531
2018,E02000474,RP4,43,3531
2018,E02000474,RQ8,73,3531
