catchment_year,msoa,trust_code,patients_from_msoa_to_trust,total_patients_of_msoa
2015,E02000734,RQX,113,2813
2015,E02000734,RP6,56,2813
2015,E02000734,RKE,8,2813
2015,E02000735,R1H,2611,3039
2015,E02000735,RJ2,10,3039
2015,E02000735,RJZ,11,3039
2015,E02000735,RQM,13,3039
2015,E02000735,RJ1,35,3039
2015,E02000735,RRV,40,3039
2015,E02000735,RF4,42,3039
2015,E02000735,RQX,105,3039
2015,E02000735,RP6,59,3039
2015,E02000735,RYJ,18,3039
2015,E02000735,RP4,17,3039
2015,E02000736,R1H,2904,3386
2015,E02000736,RQM,10,3386
2015,E02000736,RAL,12,3386
2015,E02000736,RJ2,14,3386
2015,E02000736,RJZ,15,3386
2015,E02000736,RJ1,46,3386
2015,E02000736,RRV,53,3386
2015,E02000736,RP4,37,3386
2015,E02000736,RF4,76,3386
2015,E02000736,RQX,78,3386
2015,E02000736,RP6,50,3386
2015,E02000736,RYJ,20,3386
2015,E02000736,RQ8,12,3386
2015,E02000736,RAN,8,3386
2015,E02000737,R1H,3142,3677
2015,E02000737,RYJ,10,3677
2015,E02000737,RJ1,30,3677
2015,E02000737,RRV,60,3677
2015,E02000737,RAL,25,3677
2015,E02000737,RP4,26,3677
2015,E02000737,RF4,73,3677
2015,E02000737,RQX,125,3677
2015,E02000737,RP6,62,3677
2015,E02000737,RJZ,19,3677
2015,E02000737,RAN,17,3677
2015,E02000738,R1H,2705,3169
2015,E02000738,RJZ,11,3169
2015,E02000738,RYJ,13,3169
2015,E02000738,RJ1,27,3169
2015,E02000738,RRV,54,3169
2015,E02000738,RAL,22,3169
2015,E02000738,RP4,26,3169
2015,E02000738,RF4,60,3169
2015,E02000738,RQX,93,3169
2015,E02000738,RAN,17,3169
2015,E02000738,RP6,60,3169
2015,E02000738,RQ8,9,3169
2015,E02000738,RJ2,8,3169
2015,E02000739,R1H,2381,2793
2015,E02000739,RAL,10,2793
2015,E02000739,RJZ,12,2793
2015,E02000739,RYJ,15,2793
2015,E02000739,RJ1,41,2793
2015,E02000739,RRV,40,2793
2015,E02000739,RP4,24,2793
2015,E02000739,RF4,27,2793
2015,E02000739,RQX,83,2793
2015,E02000739,RP6,63,2793
2015,E02000739,RQM,17,2793
2015,E02000739,RAN,12,2793
2015,E02000739,R1K,8,2793
2015,E02000740,R1H,2182,2601
2015,E02000740,RAN,12,2601
2015,E02000740,RJZ,13,2601
2015,E02000740,RQM,14,2601
2015,E02000740,RAL,15,2601
2015,E02000740,RJ1,38,2601
2015,E02000740,RRV,41,2601
2015,E02000740,RF4,26,2601
2015,E02000740,RQX,114,2601
2015,E02000740,RP6,47,2601
2015,E02000740,RYJ,18,2601
2015,E02000740,RP4,17,2601
2015,E02000740,RQ8,9,2601
2015,E02000740,RJ2,8,2601
2015,E02000741,R1H,2684,3129
2015,E02000741,RJZ,10,3129
2015,E02000741,RAN,11,3129
2015,E02000741,RAL,12,3129
2015,E02000741,RQM,15,3129
2015,E02000741,RJ1,39,3129
2015,E02000741,RRV,37,3129
2015,E02000741,RP4,26,3129
2015,E02000741,RF4,42,3129
2015,E02000741,RQX,119,3129
2015,E02000741,RP6,45,3129
2015,E02000741,RYJ,17,3129
2015,E02000741,RQ8,9,3129
2015,E02000741,RJ7,9,3129
2015,E02000742,R1H,2710,3175
2015,E02000742,RJZ,10,3175
2015,E02000742,RAL,13,3175
2015,E02000742,RJ1,40,3175
2015,E02000742,RRV,42,3175
2015,E02000742,RF4,60,3175
2015,E02000742,RQX,103,3175
2015,E02000742,RP6,54,3175
2015,E02000742,RYJ,21,3175
2015,E02000742,RP4,40,3175
2015,E02000742,RAP,9,3175
2015,E02000743,R1H,2986,3550
2015,E02000743,RJ2,10,3550
2015,E02000743,RAN,12,3550
2015,E02000743,RJ1,76,3550
2015,E02000743,RRV,59,3550
2015,E02000743,RF4,25,3550
2015,E02000743,RP4,28,3550
2015,E02000743,RYJ,31,3550
2015,E02000743,RQX,123,3550
2015,E02000743,RP6,60,3550
2015,E02000743,RJZ,19,3550
2015,E02000743,RAL,17,3550
2015,E02000743,R1K,9,3550
2015,E02000743,RJ7,9,3550
2015,E02000743,RQ8,9,3550
2015,E02000743,RQM,9,3550
2015,E02000743,RKE,8,3550
2015,E02000744,R1H,2837,3347
2015,E02000744,RAP,10,3347
2015,E02000744,RJ2,12,3347
2015,E02000744,RJZ,15,3347
2015,E02000744,RJ1,46,3347
2015,E02000744,RRV,69,3347
2015,E02000744,RYJ,23,3347
2015,E02000744,RF4,30,3347
2015,E02000744,RQX,105,3347
2015,E02000744,RP6,55,3347
2015,E02000744,RQM,18,3347
2015,E02000744,RP4,23,3347
2015,E02000744,RAL,15,3347
2015,E02000744,RAN,10,3347
2015,E02000744,RQ8,9,3347
2015,E02000745,R1H,2750,3236
2015,E02000745,RJZ,12,3236
2015,E02000745,RAN,13,3236
2015,E02000745,RAL,14,3236
2015,E02000745,RYJ,15,3236
2015,E02000745,RJ1,66,3236
2015,E02000745,RRV,47,3236
2015,E02000745,RP4,22,3236
2015,E02000745,RF4,32,3236
2015,E02000745,RQX,98,3236
2015,E02000745,RP6,53,3236
2015,E02000745,RJ2,15,3236
2015,E02000745,RQM,15,3236
2015,E02000745,RQ8,9,3236
2015,E02000745,R1K,8,3236
2015,E02000746,R1H,2352,2799
2015,E02000746,RQ8,11,2799
2015,E02000746,RQM,12,2799
2015,E02000746,R1K,13,2799
2015,E02000746,RYJ,14,2799
2015,E02000746,RJZ,16,2799
2015,E02000746,RJ1,62,2799
2015,E02000746,RRV,34,2799
2015,E02000746,RP4,29,2799
2015,E02000746,RF4,30,2799
2015,E02000746,RQX,71,2799
2015,E02000746,RP6,38,2799
2015,E02000746,RAL,18,2799
2015,E02000746,RAN,13,2799
2015,E02000746,RJ2,9,2799
2015,E02000746,RAP,8,2799
2015,E02000747,R1H,2970,3679
2015,E02000747,RAN,14,3679
2015,E02000747,RJ1,145,3679
2015,E02000747,RRV,88,3679
2015,E02000747,RJZ,23,3679
2015,E02000747,RP4,24,3679
2015,E02000747,RJ2,27,3679
2015,E02000747,RQM,28,3679
2015,E02000747,RYJ,35,3679
2015,E02000747,RF4,43,3679
2015,E02000747,RQX,112,3679
2015,E02000747,RP6,67,3679
2015,E02000747,RAL,19,3679
2015,E02000748,R1H,2070,2409
2015,E02000748,RP4,11,2409
2015,E02000748,RJZ,12,2409
2015,E02000748,RAN,13,2409
2015,E02000748,RYJ,16,2409
2015,E02000748,RJ1,57,2409
2015,E02000748,RRV,34,2409
2015,E02000748,RF4,23,2409
2015,E02000748,RQX,67,2409
2015,E02000748,RP6,32,2409
2015,E02000748,RAL,9,2409
2015,E02000748,RJ2,9,2409
2015,E02000749,R1H,3186,3726
2015,E02000749,RAN,10,3726
2015,E02000749,RJ2,12,3726
2015,E02000749,RAL,13,3726
2015,E02000749,RYJ,14,3726
2015,E02000749,RJ1,68,3726
2015,E02000749,RRV,48,3726
2015,E02000749,RP4,27,3726
2015,E02000749,RF4,39,3726
2015,E02000749,RQX,106,3726
2015,E02000749,RP6,63,3726
2015,E02000749,RJZ,20,3726
2015,E02000749,RQM,18,3726
2015,E02000749,RQ8,18,3726
2015,E02000749,RDD,8,3726
2015,E02000749,R1K,8,3726
2015,E02000750,R1H,3176,4008
2015,E02000750,RQ8,10,4008
2015,E02000750,RAN,11,4008
2015,E02000750,RJ1,141,4008
2015,E02000750,RRV,86,4008
2015,E02000750,RYJ,26,4008
2015,E02000750,RQM,34,4008
2015,E02000750,RP4,33,4008
2015,E02000750,RJZ,36,4008
2015,E02000750,RJ2,48,4008
2015,E02000750,RF4,53,4008
2015,E02000750,RQX,166,4008
2015,E02000750,RP6,64,4008
2015,E02000750,RAL,19,4008
2015,E02000750,RDD,8,4008
2015,E02000750,RAJ,8,4008
2015,E02000751,R1H,2567,3602
2015,E02000751,RF4,217,3602
2015,E02000751,RQM,11,3602
2015,E02000751,RPY,13,3602
2015,E02000751,RJZ,14,3602
2015,E02000751,R1K,15,3602
2015,E02000751,RJ1,61,3602
2015,E02000751,RRV,141,3602
2015,E02000751,RAP,28,3602
2015,E02000751,RYJ,32,3602
2015,E02000751,RQ8,34,3602
2015,E02000751,RP4,33,3602
2015,E02000751,RAL,40,3602
2015,E02000751,RQW,146,3602
2015,E02000751,RQX,91,3602
2015,E02000751,RP6,52,3602
2015,E02000751,RAN,20,3602
2015,E02000751,RT3,18,3602
2015,E02000752,R1H,630,3106
2015,E02000752,RF4,2022,3106
2015,E02000752,RDD,11,3106
2015,E02000752,RAL,12,3106
2015,E02000752,RYJ,15,3106
2015,E02000752,RAN,16,3106
2015,E02000752,RJ1,28,3106
2015,E02000752,RRV,60,3106
2015,E02000752,RP4,33,3106
2015,E02000752,RQW,50,3106
2015,E02000752,RQX,49,3106
2015,E02000752,RQ8,57,3106
2015,E02000752,RP6,47,3106
2015,E02000752,RQM,8,3106
2015,E02000752,RT3,8,3106
2015,E02000753,R1H,641,2671
2015,E02000753,RF4,1613,2671
2015,E02000753,RYJ,12,2671
2015,E02000753,RP4,16,2671
2015,E02000753,RJ1,22,2671
2015,E02000753,RRV,53,2671
2015,E02000753,RQX,31,2671
2015,E02000753,RQW,76,2671
2015,E02000753,RQ8,65,2671
2015,E02000753,RP6,45,2671
2015,E02000753,RAL,19,2671
2015,E02000753,RAN,9,2671
2015,E02000753,R1K,8,2671
2015,E02000754,R1H,1671,2340
2015,E02000754,RF4,195,2340
2015,E02000754,RYJ,12,2340
2015,E02000754,RAN,13,2340
2015,E02000754,RJ1,25,2340
2015,E02000754,RRV,68,2340
2015,E02000754,RAL,24,2340
2015,E02000754,RAP,29,2340
2015,E02000754,RQW,90,2340
2015,E02000754,RQX,74,2340
2015,E02000754,RP6,26,2340
2015,E02000754,RP4,21,2340
2015,E02000754,RQ8,18,2340
2015,E02000755,R1H,1350,1854
2015,E02000755,RF4,204,1854
2015,E02000755,RQ8,13,1854
2015,E02000755,RAL,16,1854
2015,E02000755,RRV,34,1854
2015,E02000755,RQW,38,1854
2015,E02000755,RQX,48,1854
2015,E02000755,RP6,26,1854
2015,E02000755,RAP,20,1854
2015,E02000755,RJ1,18,1854
2015,E02000755,RP4,17,1854
2015,E02000755,RAN,8,1854
2015,E02000756,RF4,2615,5052
2015,E02000756,R1H,1652,5052
2015,E02000756,RJZ,12,5052
2015,E02000756,RT3,15,5052
2015,E02000756,RAP,16,5052
2015,E02000756,RJ1,50,5052
2015,E02000756,RRV,90,5052
2015,E02000756,R1K,22,5052
2015,E02000756,RYJ,27,5052
2015,E02000756,RAN,30,5052
2015,E02000756,RAL,34,5052
2015,E02000756,RP4,36,5052
2015,E02000756,RQW,105,5052
2015,E02000756,RQX,96,5052
2015,E02000756,RQ8,72,5052
2015,E02000756,RP6,78,5052
2015,E02000756,RQM,8,5052
2015,E02000757,R1H,3114,4064
2015,E02000757,RQM,10,4064
2015,E02000757,RT3,12,4064
2015,E02000757,R1K,13,4064
2015,E02000757,RJ1,52,4064
2015,E02000757,RRV,130,4064
2015,E02000757,RQ8,23,4064
2015,E02000757,RJZ,24,4064
2015,E02000757,RAL,25,4064
2015,E02000757,RP4,35,4064
2015,E02000757,RQW,49,4064
2015,E02000757,RF4,202,4064
2015,E02000757,RQX,174,4064
2015,E02000757,RP6,53,4064
2015,E02000757,RAN,21,4064
2015,E02000757,RYJ,19,4064
2015,E02000757,RAP,25,4064
2015,E02000757,RKE,10,4064
2015,E02000758,R1H,1056,2413
2015,E02000758,RF4,1017,2413
2015,E02000758,RAN,14,2413
2015,E02000758,RAP,16,2413
2015,E02000758,RJ1,25,2413
2015,E02000758,RRV,39,2413
2015,E02000758,RQ8,27,2413
2015,E02000758,RP4,26,2413
2015,E02000758,RQX,46,2413
2015,E02000758,RAL,17,2413
2015,E02000758,RP6,46,2413
2015,E02000758,RQW,17,2413
2015,E02000758,RT3,8,2413
2015,E02000759,R1H,3416,4488
2015,E02000759,RF4,322,4488
2015,E02000759,RKE,11,4488
2015,E02000759,R1K,12,4488
2015,E02000759,RJZ,15,4488
2015,E02000759,RJ1,62,4488
2015,E02000759,RRV,98,4488
2015,E02000759,RYJ,22,4488
2015,E02000759,RAL,27,4488
2015,E02000759,RQW,34,4488
2015,E02000759,RQ8,37,4488
2015,E02000759,RAP,35,4488
2015,E02000759,RP4,44,4488
2015,E02000759,RQX,154,4488
2015,E02000759,RP6,64,4488
2015,E02000759,RQM,17,4488
2015,E02000759,RAN,17,4488
2015,E02000759,RGT,9,4488
2015,E02000759,RT3,8,4488
2015,E02000760,RF4,1398,2935
2015,E02000760,R1H,1144,2935
2015,E02000760,RT3,10,2935
2015,E02000760,RAN,13,2935
2015,E02000760,RAP,14,2935
2015,E02000760,RYJ,16,2935
2015,E02000760,RJ1,30,2935
2015,E02000760,RRV,46,2935
2015,E02000760,RQW,22,2935
2015,E02000760,RAL,27,2935
2015,E02000760,RQ8,34,2935
2015,E02000760,RQX,55,2935
2015,E02000760,RP6,38,2935
2015,E02000760,RP4,21,2935
2015,E02000762,RF4,1081,2450
2015,E02000762,R1H,1009,2450
2015,E02000762,RYJ,11,2450
2015,E02000762,RAP,13,2450
2015,E02000762,RJ1,33,2450
2015,E02000762,RRV,51,2450
2015,E02000762,RQ8,26,2450
2015,E02000762,RQX,50,2450
2015,E02000762,RP4,20,2450
2015,E02000762,RAL,17,2450
2015,E02000762,RP6,51,2450
2015,E02000762,RQW,11,2450
2015,E02000762,RT3,9,2450
2015,E02000762,RAN,9,2450
2015,E02000762,RJZ,8,2450
2015,E02000763,R1H,619,2837
2015,E02000763,RF4,1812,2837
2015,E02000763,RJZ,15,2837
2015,E02000763,RJ1,35,2837
2015,E02000763,RRV,43,2837
2015,E02000763,RP4,32,2837
2015,E02000763,RQ8,41,2837
2015,E02000763,RQX,68,2837
2015,E02000763,RP6,50,2837
2015,E02000763,RAL,18,2837
2015,E02000763,RAN,18,2837
2015,E02000763,RYJ,9,2837
2015,E02000763,RQM,9,2837
2015,E02000763,RT3,8,2837
2015,E02000764,R1H,3600,4593
2015,E02000764,RT3,10,4593
2015,E02000764,RAP,11,4593
2015,E02000764,RJZ,13,4593
2015,E02000764,R1K,14,4593
2015,E02000764,RJ1,62,4593
2015,E02000764,RRV,126,4593
2015,E02000764,RQ8,24,4593
2015,E02000764,RYJ,32,4593
2015,E02000764,RP4,34,4593
2015,E02000764,RAL,41,4593
2015,E02000764,RF4,224,4593
2015,E02000764,RQX,165,4593
2015,E02000764,RP6,72,4593
2015,E02000764,RQW,19,4593
2015,E02000764,RAN,18,4593
2015,E02000764,RKE,19,4593
2015,E02000764,RQM,14,4593
2015,E02000764,RPY,13,4593
2015,E02000765,RF4,1240,2541
2015,E02000765,R1H,933,2541
2015,E02000765,R1K,12,2541
2015,E02000765,RAL,14,2541
2015,E02000765,RAN,15,2541
2015,E02000765,RJ1,28,2541
2015,E02000765,RRV,38,2541
2015,E02000765,RP4,24,2541
2015,E02000765,RQ8,29,2541
2015,E02000765,RQX,63,2541
2015,E02000765,RP6,70,2541
2015,E02000767,RF4,1946,3289
2015,E02000767,R1H,876,3289
2015,E02000767,RJZ,11,3289
2015,E02000767,RAN,15,3289
2015,E02000767,RJ1,37,3289
2015,E02000767,RRV,46,3289
2015,E02000767,RQW,22,3289
2015,E02000767,RP4,24,3289
2015,E02000767,RAL,28,3289
2015,E02000767,RQ8,43,3289
2015,E02000767,RQX,70,3289
2015,E02000767,RP6,67,3289
2015,E02000767,RYJ,18,3289
2015,E02000767,RAP,11,3289
2015,E02000767,RDD,8,3289
2015,E02000767,RQM,8,3289
2015,E02000768,R1H,1434,1875
2015,E02000768,RAN,12,1875
2015,E02000768,RQ8,14,1875
2015,E02000768,RJ1,32,1875
2015,E02000768,RRV,63,1875
2015,E02000768,RF4,88,1875
2015,E02000768,RQX,81,1875
2015,E02000768,RP6,31,1875
2015,E02000768,RP4,17,1875
2015,E02000768,RAL,9,1875
2015,E02000768,RQM,9,1875
2015,E02000768,RQW,9,1875
2015,E02000768,RYJ,8,1875
2015,E02000769,RF4,4336,5829
2015,E02000769,R1H,737,5829
2015,E02000769,RAP,10,5829
2015,E02000769,RQW,11,5829
2015,E02000769,RDD,12,5829
2015,E02000769,R1K,13,5829
2015,E02000769,RJ1,53,5829
2015,E02000769,RRV,74,5829
2015,E02000769,RYJ,27,5829
2015,E02000769,RJZ,26,5829
2015,E02000769,RAN,32,5829
2015,E02000769,RAL,35,5829
2015,E02000769,RP4,63,5829
2015,E02000769,RQX,100,5829
2015,E02000769,RQ8,99,5829
2015,E02000769,RP6,76,5829
2015,E02000769,RQM,17,5829
2015,E02000770,R1H,641,2969
2015,E02000770,RF4,1902,2969
2015,E02000770,RQW,10,2969
2015,E02000770,RT3,11,2969
2015,E02000770,RAL,12,2969
2015,E02000770,RAN,14,2969
2015,E02000770,RJ1,29,2969
2015,E02000770,RRV,49,2969
2015,E02000770,RP4,26,2969
2015,E02000770,RQ8,45,2969
2015,E02000770,RQX,68,2969
2015,E02000770,RP6,82,2969
2015,E02000770,RYJ,17,2969
2015,E02000772,RF4,2334,3175
2015,E02000772,R1H,454,3175
2015,E02000772,RAL,10,3175
2015,E02000772,RJZ,13,3175
2015,E02000772,RYJ,15,3175
2015,E02000772,RJ1,32,3175
2015,E02000772,RRV,42,3175
2015,E02000772,RP4,31,3175
2015,E02000772,RQX,46,3175
2015,E02000772,RQ8,47,3175
2015,E02000772,RP6,61,3175
2015,E02000772,RAN,20,3175
2015,E02000772,RAP,8,3175
2015,E02000773,R1H,947,3619
2015,E02000773,RF4,2202,3619
2015,E02000773,RAP,10,3619
2015,E02000773,RYJ,14,3619
2015,E02000773,RJ1,43,3619
2015,E02000773,RRV,56,3619
2015,E02000773,RP4,30,3619
2015,E02000773,RQ8,44,3619
2015,E02000773,RQX,72,3619
2015,E02000773,RP6,76,3619
2015,E02000773,RAL,17,3619
2015,E02000773,RQM,9,3619
2015,E02000773,RAN,9,3619
2015,E02000773,R1K,8,3619
2015,E02000774,RF4,2179,3144
2015,E02000774,R1H,559,3144
2015,E02000774,RJZ,14,3144
2015,E02000774,RRV,49,3144
2015,E02000774,RP4,28,3144
2015,E02000774,RQ8,50,3144
2015,E02000774,RQX,54,3144
2015,E02000774,RP6,82,3144
2015,E02000774,RJ1,19,3144
2015,E02000774,RYJ,18,3144
2015,E02000774,RQM,8,3144
2015,E02000776,RF4,1628,2747
2015,E02000776,R1H,700,2747
2015,E02000776,RKE,10,2747
2015,E02000776,R1K,12,2747
2015,E02000776,RYJ,14,2747
2015,E02000776,RJ1,37,2747
2015,E02000776,RRV,44,2747
2015,E02000776,RQ8,27,2747
2015,E02000776,RP4,29,2747
2015,E02000776,RQX,68,2747
2015,E02000776,RP6,74,2747
2015,E02000776,RAL,17,2747
2015,E02000776,RAN,12,2747
2015,E02000777,R1H,1674,2201
2015,E02000777,RQX,139,2201
2015,E02000777,RAL,11,2201
2015,E02000777,RP4,13,2201
2015,E02000777,RJ1,41,2201
2015,E02000777,RRV,71,2201
2015,E02000777,RF4,100,2201
2015,E02000777,RP6,31,2201
2015,E02000777,RQ8,18,2201
2015,E02000777,R1K,11,2201
2015,E02000777,RYJ,11,2201
2015,E02000777,RJZ,9,2201
2015,E02000779,RF4,2063,3604
2015,E02000779,R1H,1072,3604
2015,E02000779,RAN,14,3604
2015,E02000779,RAL,15,3604
2015,E02000779,RJ1,31,3604
2015,E02000779,RRV,55,3604
2015,E02000779,RYJ,29,3604
2015,E02000779,RQ8,33,3604
2015,E02000779,RP4,37,3604
2015,E02000779,RQX,83,3604
2015,E02000779,RP6,63,3604
2015,E02000779,RJZ,17,3604
2015,E02000779,RJ2,9,3604
2015,E02000779,RQM,9,3604
2015,E02000779,RAP,8,3604
2015,E02000780,R1H,1406,6464
2015,E02000780,RF4,4269,6464
2015,E02000780,RAP,10,6464
2015,E02000780,RQM,11,6464
2015,E02000780,R1K,13,6464
2015,E02000780,RJ1,57,6464
2015,E02000780,RRV,78,6464
2015,E02000780,RAN,22,6464
2015,E02000780,RYJ,29,6464
2015,E02000780,RP4,62,6464
2015,E02000780,RQX,112,6464
2015,E02000780,RP6,184,6464
2015,E02000780,RJZ,20,6464
2015,E02000780,RAL,19,6464
2015,E02000780,RQ8,78,6464
2015,E02000780,RT3,9,6464
2015,E02000781,R1H,1212,5899
2015,E02000781,RF4,3893,5899
2015,E02000781,RJZ,10,5899
2015,E02000781,RAP,11,5899
2015,E02000781,R1K,12,5899
2015,E02000781,RT3,14,5899
2015,E02000781,RAN,16,5899
2015,E02000781,RJ1,50,5899
2015,E02000781,RRV,81,5899
2015,E02000781,RAL,23,5899
2015,E02000781,RYJ,24,5899
2015,E02000781,RP4,70,5899
2015,E02000781,RQX,82,5899
2015,E02000781,RQ8,101,5899
2015,E02000781,RP6,164,5899
2015,E02000781,RJ7,12,5899
2015,E02000781,RDD,12,5899
2015,E02000781,RQM,10,5899
2015,E02000781,RJ2,9,5899
2015,E02000782,R1H,1168,4422
2015,E02000782,RF4,2699,4422
2015,E02000782,RYJ,16,4422
2015,E02000782,RJ1,45,4422
2015,E02000782,RRV,34,4422
2015,E02000782,RAL,22,4422
2015,E02000782,RJZ,23,4422
2015,E02000782,RQ8,51,4422
2015,E02000782,RP4,57,4422
2015,E02000782,RQX,95,4422
2015,E02000782,RP6,92,4422
2015,E02000782,RAP,18,4422
2015,E02000782,RDD,9,4422
2015,E02000782,RAN,9,4422
2015,E02000782,RQM,8,4422
2015,E02000782,RKE,8,4422
2015,E02000782,RT3,8,4422
2015,E02000783,R1H,790,3144
2015,E02000783,RF4,1978,3144
2015,E02000783,RAL,14,3144
2015,E02000783,RJ1,28,3144
2015,E02000783,RQ8,31,3144
2015,E02000783,RP4,34,3144
2015,E02000783,RQX,68,3144
2015,E02000783,RP6,63,3144
2015,E02000783,RAP,19,3144
2015,E02000783,RRV,28,3144
2015,E02000783,RYJ,14,3144
2015,E02000783,RAN,8,3144
2015,E02000784,RYJ,1055,3652
2015,E02000784,RAX,921,3652
2015,E02000784,RQM,749,3652
2015,E02000784,RJ7,340,3652
2015,E02000784,RAL,13,3652
2015,E02000784,R1H,14,3652
2015,E02000784,RJ1,77,3652
2015,E02000784,RRV,53,3652
2015,E02000784,RVR,36,3652
2015,E02000784,RT3,72,3652
2015,E02000784,RP6,81,3652
2015,E02000784,RP4,20,3652
2015,E02000784,R1K,19,3652
2015,E02000784,RJZ,18,3652
2015,E02000784,RPY,81,3652
2015,E02000784,RAN,13,3652
2015,E02000785,RAX,1208,3399
2015,E02000785,RQM,956,3399
2015,E02000785,RJ7,225,3399
2015,E02000785,RYJ,428,3399
2015,E02000785,RP4,11,3399
2015,E02000785,RTK,12,3399
2015,E02000785,RJ1,90,3399
2015,E02000785,RRV,57,3399
2015,E02000785,R1K,31,3399
2015,E02000785,RVR,40,3399
2015,E02000785,RPY,78,3399
2015,E02000785,RT3,47,3399
2015,E02000785,RP6,80,3399
2015,E02000785,RJZ,19,3399
2015,E02000785,RAL,17,3399
2015,E02000785,RDU,9,3399
2015,E02000785,R1H,8,3399
2015,E02000786,RAX,1765,4209
2015,E02000786,RQM,774,4209
2015,E02000786,RJ7,441,4209
2015,E02000786,RYJ,663,4209
2015,E02000786,R1H,11,4209
2015,E02000786,RAL,15,4209
2015,E02000786,RJ1,84,4209
2015,E02000786,RRV,54,4209
2015,E02000786,R1K,25,4209
2015,E02000786,RVR,42,4209
2015,E02000786,RPY,77,4209
2015,E02000786,RT3,58,4209
2015,E02000786,RP6,75,4209
2015,E02000786,RJZ,17,4209
2015,E02000786,RP4,17,4209
2015,E02000787,RAX,1866,4283
2015,E02000787,RQM,1049,4283
2015,E02000787,RJ7,400,4283
2015,E02000787,RYJ,397,4283
2015,E02000787,RAL,12,4283
2015,E02000787,RTK,13,4283
2015,E02000787,R1H,16,4283
2015,E02000787,RJ1,72,4283
2015,E02000787,RRV,43,4283
2015,E02000787,RVR,52,4283
2015,E02000787,RPY,81,4283
2015,E02000787,RT3,51,4283
2015,E02000787,RP6,79,4283
2015,E02000787,R1K,18,4283
2015,E02000787,RP4,12,4283
2015,E02000787,RAN,12,4283
2015,E02000787,RJZ,9,4283
2015,E02000787,RDU,9,4283
2015,E02000787,RJ6,8,4283
2015,E02000788,RAX,1605,3255
2015,E02000788,RQM,463,3255
2015,E02000788,RJ7,382,3255
2015,E02000788,RYJ,323,3255
2015,E02000788,R1K,10,3255
2015,E02000788,RAL,15,3255
2015,E02000788,RJ1,59,3255
2015,E02000788,RRV,28,3255
2015,E02000788,RP4,23,3255
2015,E02000788,RVR,47,3255
2015,E02000788,RPY,62,3255
2015,E02000788,RT3,67,3255
2015,E02000788,RP6,60,3255
2015,E02000788,RJZ,17,3255
2015,E02000788,RAN,9,3255
2015,E02000788,R1H,8,3255
2015,E02000789,RAX,1197,2372
2015,E02000789,RQM,423,2372
2015,E02000789,RJ7,258,2372
2015,E02000789,RYJ,173,2372
2015,E02000789,R1K,10,2372
2015,E02000789,RJ1,42,2372
2015,E02000789,RRV,31,2372
2015,E02000789,RVR,39,2372
2015,E02000789,RPY,52,2372
2015,E02000789,RT3,28,2372
2015,E02000789,RP6,35,2372
2015,E02000789,RJZ,19,2372
2015,E02000790,RQM,1463,2411
2015,E02000790,RAX,320,2411
2015,E02000790,RYJ,226,2411
2015,E02000790,RJZ,10,2411
2015,E02000790,RJ1,53,2411
2015,E02000790,RRV,30,2411
2015,E02000790,RVR,22,2411
2015,E02000790,RTK,27,2411
2015,E02000790,RJ7,89,2411
2015,E02000790,RP6,29,2411
2015,E02000790,R1K,19,2411
2015,E02000790,RPY,18,2411
2015,E02000790,RT3,22,2411
2015,E02000790,RP4,10,2411
2015,E02000790,RAN,9,2411
2015,E02000790,RAL,9,2411
2015,E02000791,RAX,899,1995
2015,E02000791,RQM,394,1995
2015,E02000791,RJ7,176,1995
2015,E02000791,RYJ,155,1995
2015,E02000791,RJZ,10,1995
2015,E02000791,RTK,11,1995
2015,E02000791,R1K,15,1995
2015,E02000791,RJ1,59,1995
2015,E02000791,RRV,38,1995
2015,E02000791,RVR,24,1995
2015,E02000791,RPY,47,1995
2015,E02000791,RT3,45,1995
2015,E02000791,RP6,38,1995
2015,E02000791,RAL,9,1995
2015,E02000792,RQM,1406,2739
2015,E02000792,RAX,561,2739
2015,E02000792,RYJ,262,2739
2015,E02000792,RAN,10,2739
2015,E02000792,RP4,11,2739
2015,E02000792,RJZ,15,2739
2015,E02000792,RJ1,49,2739
2015,E02000792,RRV,39,2739
2015,E02000792,RVR,23,2739
2015,E02000792,R1K,26,2739
2015,E02000792,RPY,42,2739
2015,E02000792,RJ7,130,2739
2015,E02000792,RT3,31,2739
2015,E02000792,RP6,35,2739
2015,E02000792,RTK,17,2739
2015,E02000792,R1H,8,2739
2015,E02000792,RAL,8,2739
2015,E02000793,RQM,2518,3788
2015,E02000793,RAX,297,3788
2015,E02000793,RYJ,395,3788
2015,E02000793,RAL,12,3788
2015,E02000793,RJZ,14,3788
2015,E02000793,RJ1,42,3788
2015,E02000793,RRV,22,3788
2015,E02000793,RPY,26,3788
2015,E02000793,R1K,30,3788
2015,E02000793,RTK,118,3788
2015,E02000793,RJ7,102,3788
2015,E02000793,RT3,38,3788
2015,E02000793,RP6,44,3788
2015,E02000793,RDU,21,3788
2015,E02000793,RVR,19,3788
2015,E02000793,RP4,18,3788
2015,E02000793,R1H,9,3788
2015,E02000793,RAN,9,3788
2015,E02000793,RAS,8,3788
2015,E02000794,RQM,1676,2764
2015,E02000794,RAX,389,2764
2015,E02000794,RYJ,253,2764
2015,E02000794,RJZ,12,2764
2015,E02000794,RJ1,40,2764
2015,E02000794,RRV,22,2764
2015,E02000794,RVR,31,2764
