catchment_year,msoa,trust_code,patients_from_msoa,total_patients_of_msoa
2014,E02006140,RHQ,8,3406
2014,E02006141,RTG,3920,4301
2014,E02006141,RJE,42,4301
2014,E02006141,RX1,53,4301
2014,E02006141,RWE,94,4301
2014,E02006141,RQ3,63,4301
2014,E02006141,RRK,47,4301
2014,E02006141,RHQ,9,4301
2014,E02006141,RXK,8,4301
2014,E02006142,RTG,1790,1969
2014,E02006142,RQ3,13,1969
2014,E02006142,RX1,22,1969
2014,E02006142,RWE,52,1969
2014,E02006142,RJE,21,1969
2014,E02006142,RRK,20,1969
2014,E02006143,RTG,2542,2790
2014,E02006143,RQ3,22,2790
2014,E02006143,RJE,26,2790
2014,E02006143,RX1,34,2790
2014,E02006143,RWE,65,2790
2014,E02006143,RRK,40,2790
2014,E02006143,RRJ,9,2790
2014,E02006144,RTG,3110,3402
2014,E02006144,RRK,29,3402
2014,E02006144,RQ3,34,3402
2014,E02006144,RX1,32,3402
2014,E02006144,RJE,40,3402
2014,E02006144,RWE,90,3402
2014,E02006144,RWD,8,3402
2014,E02006145,RTG,2005,2252
2014,E02006145,RXK,10,2252
2014,E02006145,RX1,28,2252
2014,E02006145,RWE,74,2252
2014,E02006145,RRK,42,2252
2014,E02006145,RJE,19,2252
2014,E02006145,RQ3,18,2252
2014,E02006146,RTG,1484,2415
2014,E02006146,RRK,149,2415
2014,E02006146,RL4,169,2415
2014,E02006146,RJE,357,2415
2014,E02006146,RX1,12,2415
2014,E02006146,RRJ,23,2415
2014,E02006146,RWE,33,2415
2014,E02006146,RBK,51,2415
2014,E02006146,RQ3,42,2415
2014,E02006146,RXK,18,2415
2014,E02006146,RL1,12,2415
2014,E02006147,RTG,2394,2879
2014,E02006147,RRK,187,2879
2014,E02006147,RL4,11,2879
2014,E02006147,RRJ,13,2879
2014,E02006147,RQ3,28,2879
2014,E02006147,RX1,34,2879
2014,E02006147,RJE,39,2879
2014,E02006147,RWE,70,2879
2014,E02006147,RXK,19,2879
2014,E02006147,RBK,19,2879
2014,E02006148,RTG,1438,2718
2014,E02006148,RRK,603,2718
2014,E02006148,RBK,242,2718
2014,E02006148,RKB,10,2718
2014,E02006148,RX1,16,2718
2014,E02006148,RRJ,33,2718
2014,E02006148,RWE,39,2718
2014,E02006148,RL4,131,2718
2014,E02006148,RJE,87,2718
2014,E02006148,RQ3,46,2718
2014,E02006148,RXK,19,2718
2014,E02006148,RL1,9,2718
2014,E02006149,RRK,986,4595
2014,E02006149,RTG,3148,4595
2014,E02006149,RXK,26,4595
2014,E02006149,RJE,36,4595
2014,E02006149,RRJ,37,4595
2014,E02006149,RL4,45,4595
2014,E02006149,RBK,57,4595
2014,E02006149,RWE,75,4595
2014,E02006149,RQ3,56,4595
2014,E02006149,RKB,20,4595
2014,E02006149,RX1,17,4595
2014,E02006149,RHQ,9,4595
2014,E02006150,RRK,1043,4733
2014,E02006150,RTG,3162,4733
2014,E02006150,RX1,32,4733
2014,E02006150,RRJ,36,4733
2014,E02006150,RBK,43,4733
2014,E02006150,RJE,45,4733
2014,E02006150,RL4,61,4733
2014,E02006150,RWE,77,4733
2014,E02006150,RQ3,55,4733
2014,E02006150,RKB,19,4733
2014,E02006150,RXK,45,4733
2014,E02006150,RRV,9,4733
2014,E02006150,RL1,8,4733
2014,E02006151,RTG,1668,3519
2014,E02006151,RRK,689,3519
2014,E02006151,RBK,637,3519
2014,E02006151,RL4,234,3519
2014,E02006151,RXK,28,3519
2014,E02006151,RWE,29,3519
2014,E02006151,RQ3,40,3519
2014,E02006151,RJE,88,3519
2014,E02006151,RNA,18,3519
2014,E02006151,RRJ,17,3519
2014,E02006151,RX1,9,3519
2014,E02006151,RKB,8,3519
2014,E02006152,RRK,854,3796
2014,E02006152,RTG,2498,3796
2014,E02006152,RXK,28,3796
2014,E02006152,RJE,27,3796
2014,E02006152,RRJ,43,3796
2014,E02006152,RWE,45,3796
2014,E02006152,RL4,48,3796
2014,E02006152,RBK,67,3796
2014,E02006152,RQ3,73,3796
2014,E02006152,RKB,19,3796
2014,E02006152,RX1,17,3796
2014,E02006153,RTG,1671,2820
2014,E02006153,RRK,798,2820
2014,E02006153,RBK,12,2820
2014,E02006153,RDU,13,2820
2014,E02006153,RL4,15,2820
2014,E02006153,RKB,16,2820
2014,E02006153,RXK,28,2820
2014,E02006153,RRJ,33,2820
2014,E02006153,RWE,58,2820
2014,E02006153,RQ3,47,2820
2014,E02006153,RX1,21,2820
2014,E02006153,RJE,19,2820
2014,E02006153,RLT,12,2820
2014,E02006154,RTG,2019,4040
2014,E02006154,RRK,995,4040
2014,E02006154,RL4,217,4040
2014,E02006154,RBK,497,4040
2014,E02006154,RKB,12,4040
2014,E02006154,RX1,22,4040
2014,E02006154,RRJ,33,4040
2014,E02006154,RWE,46,4040
2014,E02006154,RXK,42,4040
2014,E02006154,RJE,55,4040
2014,E02006154,RQ3,43,4040
2014,E02006154,RL1,8,4040
2014,E02006155,RTG,1116,2457
2014,E02006155,RBK,510,2457
2014,E02006155,RRK,478,2457
2014,E02006155,RL4,145,2457
2014,E02006155,RNA,10,2457
2014,E02006155,RWE,15,2457
2014,E02006155,RRJ,23,2457
2014,E02006155,RJE,54,2457
2014,E02006155,RQ3,48,2457
2014,E02006155,RXK,15,2457
2014,E02006155,RX1,8,2457
2014,E02006156,RRK,1794,3056
2014,E02006156,RBK,350,3056
2014,E02006156,RTG,511,3056
2014,E02006156,RWE,14,3056
2014,E02006156,RJE,16,3056
2014,E02006156,RRJ,61,3056
2014,E02006156,RL4,64,3056
2014,E02006156,RXK,93,3056
2014,E02006156,RQ3,60,3056
2014,E02006156,RKB,20,3056
2014,E02006156,RX1,8,3056
2014,E02006156,RNA,8,3056
2014,E02006157,RTG,878,3035
2014,E02006157,RRK,1837,3035
2014,E02006157,RJE,10,3035
2014,E02006157,RKB,33,3035
2014,E02006157,RL4,31,3035
2014,E02006157,RRJ,40,3035
2014,E02006157,RXK,46,3035
2014,E02006157,RQ3,45,3035
2014,E02006157,RBK,17,3035
2014,E02006157,RLT,31,3035
2014,E02006157,RWE,8,3035
2014,E02006157,RX1,8,3035
2014,E02006158,RJE,2656,3193
2014,E02006158,RJN,206,3193
2014,E02006158,RBT,193,3193
2014,E02006158,RRK,12,3193
2014,E02006158,RL1,13,3193
2014,E02006158,R0A,16,3193
2014,E02006158,RM3,8,3193
2014,E02006159,RJE,2123,2446
2014,E02006159,RBT,128,2446
2014,E02006159,RRK,10,2446
2014,E02006159,RJN,114,2446
2014,E02006159,RQ3,8,2446
2014,E02006160,RJE,2970,3395
2014,E02006160,RBT,190,3395
2014,E02006160,R0A,12,3395
2014,E02006160,RRK,13,3395
2014,E02006160,RJN,115,3395
2014,E02006160,RQ3,13,3395
2014,E02006160,RBS,8,3395
2014,E02006161,RJE,2206,2382
2014,E02006161,RQ3,11,2382
2014,E02006161,RBT,75,2382
2014,E02006161,RJN,21,2382
2014,E02006161,RRK,9,2382
2014,E02006161,R0A,8,2382
2014,E02006162,RJE,2732,2998
2014,E02006162,RBS,10,2998
2014,E02006162,RQ3,12,2998
2014,E02006162,R0A,13,2998
2014,E02006162,RBT,127,2998
2014,E02006162,RJN,17,2998
2014,E02006162,RL1,12,2998
2014,E02006163,RJE,2949,3120
2014,E02006163,RRK,10,3120
2014,E02006163,RQ3,12,3120
2014,E02006163,RJN,26,3120
2014,E02006163,RBT,52,3120
2014,E02006163,RBS,9,3120
2014,E02006164,RJE,2957,3115
2014,E02006164,RJN,10,3115
2014,E02006164,RRK,15,3115
2014,E02006164,RQ3,16,3115
2014,E02006164,RBT,55,3115
2014,E02006164,R0A,8,3115
2014,E02006165,RJE,2610,2777
2014,E02006165,RRK,11,2777
2014,E02006165,RBT,66,2777
2014,E02006165,RJN,20,2777
2014,E02006166,RJE,2354,2509
2014,E02006166,RQ3,10,2509
2014,E02006166,R0A,11,2509
2014,E02006166,RJN,15,2509
2014,E02006166,RRK,16,2509
2014,E02006166,RBT,35,2509
2014,E02006166,RL1,8,2509
2014,E02006167,RJE,3706,3917
2014,E02006167,RQ3,14,3917
2014,E02006167,RJN,25,3917
2014,E02006167,RBT,57,3917
2014,E02006167,RXW,9,3917
2014,E02006167,R0A,9,3917
2014,E02006167,RRK,8,3917
2014,E02006168,RJE,2983,3152
2014,E02006168,RQ3,11,3152
2014,E02006168,RJN,12,3152
2014,E02006168,RBT,43,3152
2014,E02006168,RL1,9,3152
2014,E02006168,RRK,8,3152
2014,E02006168,R0A,8,3152
2014,E02006169,RJE,2110,2277
2014,E02006169,R0A,11,2277
2014,E02006169,RBT,55,2277
2014,E02006169,RJN,8,2277
2014,E02006170,RJE,1823,2145
2014,E02006170,RBT,206,2145
2014,E02006170,RL1,24,2145
2014,E02006170,RQ3,8,2145
2014,E02006171,RJE,3204,3388
2014,E02006171,R0A,11,3388
2014,E02006171,RJN,12,3388
2014,E02006171,RQ3,13,3388
2014,E02006171,RBT,45,3388
2014,E02006171,RL1,11,3388
2014,E02006171,RTG,9,3388
2014,E02006171,RRK,8,3388
2014,E02006171,RBS,8,3388
2014,E02006172,RJE,3026,3216
2014,E02006172,RXK,10,3216
2014,E02006172,RJN,11,3216
2014,E02006172,RRK,16,3216
2014,E02006172,RBT,43,3216
2014,E02006172,RQ3,8,3216
2014,E02006172,R0A,8,3216
2014,E02006173,RJE,2017,2537
2014,E02006173,RXW,226,2537
2014,E02006173,RRK,28,2537
2014,E02006173,RL1,79,2537
2014,E02006173,RBT,69,2537
2014,E02006173,R0A,9,2537
2014,E02006174,RJE,915,2102
2014,E02006174,RL4,812,2102
2014,E02006174,RXK,12,2102
2014,E02006174,RRJ,14,2102
2014,E02006174,RTG,31,2102
2014,E02006174,RL1,48,2102
2014,E02006174,RBK,58,2102
2014,E02006174,RQ3,46,2102
2014,E02006174,RRK,68,2102
2014,E02006174,RXW,12,2102
2014,E02006174,RNA,12,2102
2014,E02006175,RL4,557,1491
2014,E02006175,RJE,326,1491
2014,E02006175,RBK,346,1491
2014,E02006175,RL1,11,1491
2014,E02006175,RRJ,14,1491
2014,E02006175,RNA,15,1491
2014,E02006175,RXK,24,1491
2014,E02006175,RTG,54,1491
2014,E02006175,RQ3,45,1491
2014,E02006175,RRK,51,1491
2014,E02006175,RXW,9,1491
2014,E02006176,RL4,1324,2057
2014,E02006176,RXW,278,2057
2014,E02006176,RJE,197,2057
2014,E02006176,RXK,10,2057
2014,E02006176,RL1,23,2057
2014,E02006176,RQ3,28,2057
2014,E02006176,RBK,43,2057
2014,E02006176,RRK,63,2057
2014,E02006176,RNA,20,2057
2014,E02006176,RRJ,9,2057
2014,E02006177,RBK,1605,3021
2014,E02006177,RL4,839,3021
2014,E02006177,RJE,221,3021
2014,E02006177,RTG,25,3021
2014,E02006177,RXK,34,3021
2014,E02006177,RNA,32,3021
2014,E02006177,RRK,139,3021
2014,E02006177,RRJ,20,3021
2014,E02006177,RL1,17,3021
2014,E02006177,RQ3,32,3021
2014,E02006177,RWE,8,3021
2014,E02006178,RL4,576,2690
2014,E02006178,RBK,1658,2690
2014,E02006178,RJE,177,2690
2014,E02006178,RRJ,14,2690
2014,E02006178,RL1,16,2690
2014,E02006178,RXK,27,2690
2014,E02006178,RQ3,33,2690
2014,E02006178,RRK,105,2690
2014,E02006178,RTG,20,2690
2014,E02006178,RNA,18,2690
2014,E02006179,RL4,2204,2574
2014,E02006179,RXW,10,2574
2014,E02006179,RTG,12,2574
2014,E02006179,RXK,23,2574
2014,E02006179,RNA,26,2574
2014,E02006179,RQ3,30,2574
2014,E02006179,RJE,44,2574
2014,E02006179,RBK,84,2574
2014,E02006179,RRK,77,2574
2014,E02006179,RRJ,10,2574
2014,E02006179,RWP,8,2574
2014,E02006180,RBK,630,2673
2014,E02006180,RL4,1804,2673
2014,E02006180,RRJ,10,2673
2014,E02006180,RXK,16,2673
2014,E02006180,RJE,28,2673
2014,E02006180,RQ3,32,2673
2014,E02006180,RNA,36,2673
2014,E02006180,RRK,70,2673
2014,E02006180,RXW,8,2673
2014,E02006181,RL4,1872,2088
2014,E02006181,RBK,13,2088
2014,E02006181,RQ3,26,2088
2014,E02006181,RXW,33,2088
2014,E02006181,RNA,41,2088
2014,E02006181,RRK,47,2088
2014,E02006181,RXK,8,2088
2014,E02006182,RL4,1916,2192
2014,E02006182,RJE,10,2192
2014,E02006182,RBK,14,2192
2014,E02006182,RQ3,25,2192
2014,E02006182,RNA,47,2192
2014,E02006182,RXW,64,2192
2014,E02006182,RRK,59,2192
2014,E02006182,RL1,9,2192
2014,E02006182,RXK,9,2192
2014,E02006183,RL4,1849,2433
2014,E02006183,RXW,297,2433
2014,E02006183,RRJ,10,2433
2014,E02006183,RXK,14,2433
2014,E02006183,RJE,15,2433
2014,E02006183,RL1,16,2433
2014,E02006183,RQ3,26,2433
2014,E02006183,RNA,91,2433
2014,E02006183,RRK,58,2433
2014,E02006183,RBK,14,2433
2014,E02006184,RL4,1471,1702
2014,E02006184,RXW,49,1702
2014,E02006184,RNA,56,1702
2014,E02006184,RRK,47,1702
2014,E02006184,RQ3,18,1702
2014,E02006184,RBK,18,1702
2014,E02006184,RJE,9,1702
2014,E02006185,RNA,1799,3014
2014,E02006185,RL4,981,3014
2014,E02006185,RWP,10,3014
2014,E02006185,RXW,13,3014
2014,E02006185,RXK,25,3014
2014,E02006185,RQ3,35,3014
2014,E02006185,RRK,67,3014
2014,E02006185,RRJ,19,3014
2014,E02006185,RBK,9,3014
2014,E02006185,RJE,8,3014
2014,E02006185,RL1,8,3014
2014,E02006186,RL4,1396,4613
2014,E02006186,RNA,2790,4613
2014,E02006186,RJE,10,4613
2014,E02006186,RBK,11,4613
2014,E02006186,RWP,14,4613
2014,E02006186,RXK,36,4613
2014,E02006186,RRJ,37,4613
2014,E02006186,RXW,46,4613
2014,E02006186,RQ3,45,4613
2014,E02006186,RRK,146,4613
2014,E02006186,RL1,18,4613
2014,E02006187,RNA,2369,2947
2014,E02006187,RXW,11,2947
2014,E02006187,RXK,36,2947
2014,E02006187,RQ3,38,2947
2014,E02006187,RRJ,49,2947
2014,E02006187,RL4,139,2947
2014,E02006187,RWP,146,2947
2014,E02006187,RRK,102,2947
2014,E02006187,RL1,11,2947
2014,E02006188,RJE,1963,2095
2014,E02006188,RBT,12,2095
2014,E02006188,RTG,14,2095
2014,E02006188,RRK,17,2095
2014,E02006188,RJN,9,2095
2014,E02006189,RJE,2200,2356
2014,E02006189,RQ3,11,2356
2014,E02006189,RL1,13,2356
2014,E02006189,RL4,23,2356
2014,E02006189,RRK,24,2356
2014,E02006189,RBT,9,2356
2014,E02006190,RJE,2659,2994
2014,E02006190,RRJ,10,2994
2014,E02006190,RTG,24,2994
2014,E02006190,RRK,25,2994
2014,E02006190,RQ3,27,2994
2014,E02006190,RL1,32,2994
2014,E02006190,RL4,101,2994
2014,E02006190,RBS,8,2994
2014,E02006191,RJE,1708,1993
2014,E02006191,RRK,22,1993
2014,E02006191,RQ3,24,1993
2014,E02006191,RTG,31,1993
2014,E02006191,RL4,85,1993
2014,E02006191,RL1,24,1993
2014,E02006191,RRJ,8,1993
2014,E02006191,RXK,8,1993
2014,E02006192,RJE,1577,1921
2014,E02006192,RQ3,11,1921
2014,E02006192,RBT,12,1921
2014,E02006192,RRK,25,1921
2014,E02006192,RL1,35,1921
2014,E02006192,RL4,92,1921
2014,E02006192,RXW,72,1921
2014,E02006192,RTG,9,1921
2014,E02006193,RJE,834,1144
2014,E02006193,RL4,154,1144
2014,E02006193,RL1,11,1144
2014,E02006193,RTG,12,1144
2014,E02006193,RQ3,28,1144
2014,E02006193,RRK,29,1144
2014,E02006193,RRJ,9,1144
2014,E02006193,RBK,8,1144
2014,E02006194,RJE,1105,1457
2014,E02006194,RL4,148,1457
2014,E02006194,RTG,11,1457
2014,E02006194,RXW,14,1457
2014,E02006194,RBK,15,1457
2014,E02006194,RRK,30,1457
2014,E02006194,RQ3,56,1457
2014,E02006194,RRJ,11,1457
2014,E02006194,RL1,11,1457
2014,E02006195,RJE,1021,1576
2014,E02006195,RL4,200,1576
2014,E02006195,RTG,149,1576
2014,E02006195,RXK,11,1576
2014,E02006195,RBK,22,1576
2014,E02006195,RL1,27,1576
2014,E02006195,RRK,38,1576
2014,E02006195,RQ3,18,1576
2014,E02006195,RRJ,17,1576
2014,E02006196,RJE,897,1203
2014,E02006196,RL4,135,1203
2014,E02006196,RL1,10,1203
2014,E02006196,RXK,12,1203
2014,E02006196,RQ3,29,1203
2014,E02006196,RRK,21,1203
2014,E02006196,RTG,9,1203
2014,E02006196,RRJ,8,1203
2014,E02006197,RJE,1016,1329
2014,E02006197,RL4,119,1329
2014,E02006197,RTG,14,1329
2014,E02006197,RBK,16,1329
2014,E02006197,RQ3,34,1329
2014,E02006197,RRK,19,1329
2014,E02006197,RL1,17,1329
2014,E02006197,RRJ,9,1329
2014,E02006198,RJE,919,1370
2014,E02006198,RRK,76,1370
2014,E02006198,RL4,157,1370
2014,E02006198,RXW,10,1370
2014,E02006198,RRJ,12,1370
2014,E02006198,RDU,14,1370
2014,E02006198,RQ3,24,1370
2014,E02006198,RTG,26,1370
2014,E02006198,RL1,31,1370
2014,E02006198,RBK,9,1370
2014,E02006199,RJE,1079,1501
2014,E02006199,RL4,174,1501
2014,E02006199,RXW,11,1501
2014,E02006199,RTG,12,1501
2014,E02006199,RQ3,33,1501
2014,E02006199,RL1,39,1501
2014,E02006199,RRK,36,1501
2014,E02006199,RXK,12,1501
2014,E02006199,RRJ,11,1501
2014,E02006199,RBK,9,1501
2014,E02006199,R0A,9,1501
2014,E02006200,RJE,1119,1493
2014,E02006200,RL4,170,1493
2014,E02006200,RL1,15,1493
2014,E02006200,RBK,25,1493
2014,E02006200,RRK,30,1493
2014,E02006200,RQ3,50,1493
2014,E02006200,RTG,20,1493
2014,E02006201,RJE,1296,1895
2014,E02006201,RL4,267,1895
2014,E02006201,RTG,37,1895
2014,E02006201,RL1,50,1895
2014,E02006201,RQ3,54,1895
2014,E02006201,RRK,52,1895
2014,E02006201,RRJ,21,1895
2014,E02006201,RBK,19,1895
2014,E02006201,RXW,9,1895
2014,E02006201,RRV,8,1895
2014,E02006202,RJE,889,1780
2014,E02006202,RXW,407,1780
2014,E02006202,RL4,220,1780
2014,E02006202,RNA,10,1780
2014,E02006202,RBK,11,1780
2014,E02006202,RQ3,30,1780
2014,E02006202,RL1,74,1780
2014,E02006202,RRK,52,1780
2014,E02006202,RTG,9,1780
2014,E02006202,RRJ,8,1780
2014,E02006203,RJE,997,1412
2014,E02006203,RL4,191,1412
2014,E02006203,RXW,10,1412
2014,E02006203,RXK,13,1412
2014,E02006203,RTG,14,1412
2014,E02006203,RRJ,15,1412
2014,E02006203,RQ3,41,1412
2014,E02006203,RRK,35,1412
2014,E02006203,RBK,19,1412
2014,E02006203,RL1,18,1412
2014,E02006204,RJN,833,2898
2014,E02006204,RJE,1742,2898
2014,E02006204,RQ3,11,2898
2014,E02006204,RTG,12,2898
2014,E02006204,RM3,14,2898
2014,E02006204,RWJ,65,2898
2014,E02006204,R0A,79,2898
2014,E02006204,RBT,18,2898
2014,E02006204,RBV,14,2898
2014,E02006204,RL1,11,2898
2014,E02006204,RFS,9,2898
2014,E02006204,RRK,9,2898
2014,E02006205,RJE,1434,2583
2014,E02006205,RJN,830,2583
2014,E02006205,RRK,11,2583
2014,E02006205,RBT,55,2583
2014,E02006205,RWJ,53,2583
2014,E02006205,R0A,83,2583
2014,E02006205,RBV,20,2583
2014,E02006205,RM3,17,2583
2014,E02006205,RTG,9,2583
2014,E02006205,RBS,8,2583
2014,E02006206,RJE,2355,3172
2014,E02006206,RJN,601,3172
2014,E02006206,RQ3,11,3172
2014,E02006206,RRK,13,3172
2014,E02006206,RWJ,28,3172
2014,E02006206,RBT,39,3172
2014,E02006206,R0A,48,3172
2014,E02006206,RBV,8,3172
2014,E02006207,RJN,513,2483
2014,E02006207,RJE,1738,2483
2014,E02006207,RL1,13,2483
2014,E02006207,RBV,14,2483
2014,E02006207,RWJ,31,2483
2014,E02006207,RBT,54,2483
2014,E02006207,R0A,43,2483
2014,E02006207,RQ3,9,2483
2014,E02006208,RJN,876,3180
2014,E02006208,RJE,2047,3180
2014,E02006208,RQ3,11,3180
2014,E02006208,RM3,12,3180
2014,E02006208,RBT,13,3180
2014,E02006208,RBV,15,3180
2014,E02006208,RWJ,57,3180
2014,E02006208,R0A,55,3180
2014,E02006208,RTG,19,3180
2014,E02006208,RBS,8,3180
2014,E02006209,RJN,919,3800
2014,E02006209,RJE,2605,3800
2014,E02006209,RM3,10,3800
2014,E02006209,RBT,28,3800
2014,E02006209,RTG,33,3800
2014,E02006209,RWJ,48,3800
2014,E02006209,R0A,57,3800
2014,E02006209,RBV,19,3800
2014,E02006209,RQ3,9,3800
2014,E02006210,RJE,822,1983
2014,E02006210,RJN,456,1983
2014,E02006210,RTG,412,1983
2014,E02006210,RHQ,13,1983
2014,E02006210,RX1,14,1983
2014,E02006210,RFS,32,1983
2014,E02006210,RWJ,98,1983
2014,E02006210,R0A,51,1983
2014,E02006210,RBV,13,1983
2014,E02006210,RL1,8,1983
2014,E02006211,RJE,2025,2237
2014,E02006211,R0A,10,2237
2014,E02006211,RL1,12,2237
2014,E02006211,RRK,13,2237
2014,E02006211,RBT,27,2237
2014,E02006211,RJN,88,2237
2014,E02006212,RJE,2659,2934
2014,E02006212,RTG,16,2934
2014,E02006212,RJN,129,2934
2014,E02006212,R0A,20,2934
2014,E02006212,RBT,18,2934
2014,E02006212,RRK,17,2934
2014,E02006212,RL1,8,2934
2014,E02006213,RJE,1854,2325
2014,E02006213,RTG,291,2325
2014,E02006213,RRK,11,2325
2014,E02006213,RJN,71,2325
2014,E02006213,RQ3,9,2325
2014,E02006213,RWJ,8,2325
2014,E02006214,RJE,2078,2317
2014,E02006214,RTG,129,2317
2014,E02006214,RRK,10,2317
2014,E02006214,RJN,20,2317
2014,E02006214,RQ3,8,2317
2014,E02006215,RJE,2468,2648
2014,E02006215,RL4,10,2648
2014,E02006215,RTG,43,2648
2014,E02006215,RJN,17,2648
2014,E02006215,RBT,10,2648
2014,E02006215,R0A,9,2648
2014,E02006215,RRK,8,2648
2014,E02006216,RJE,2367,2780
2014,E02006216,RTG,259,2780
2014,E02006216,RL1,10,2780
2014,E02006216,RRK,14,2780
2014,E02006216,RJN,26,2780
2014,E02006216,RQ3,9,2780
2014,E02006216,RX1,9,2780
2014,E02006216,RHQ,8,2780
2014,E02006217,RRK,2243,4072
2014,E02006217,RTG,1474,4072
2014,E02006217,RX1,10,4072
2014,E02006217,RJE,13,4072
2014,E02006217,RWE,15,4072
2014,E02006217,RLT,24,4072
2014,E02006217,RL4,26,4072
2014,E02006217,RKB,39,4072
2014,E02006217,RXK,49,4072
2014,E02006217,RRJ,51,4072
2014,E02006217,RQ3,47,4072
2014,E02006218,RRK,2173,3866
2014,E02006218,RTG,1374,3866
2014,E02006218,RWE,10,3866
2014,E02006218,RJE,12,3866
2014,E02006218,RL4,15,3866
2014,E02006218,RRJ,22,3866
2014,E02006218,RKB,33,3866
2014,E02006218,RLT,36,3866
2014,E02006218,RXK,43,3866
2014,E02006218,RQ3,65,3866
2014,E02006218,RBK,12,3866
2014,E02006219,RRK,1738,3091
2014,E02006219,RTG,1022,3091
2014,E02006219,RWE,13,3091
2014,E02006219,RRJ,36,3091
2014,E02006219,RXK,37,3091
2014,E02006219,RKB,43,3091
2014,E02006219,RQ3,68,3091
2014,E02006219,RL4,19,3091
2014,E02006219,RLT,43,3091
2014,E02006219,RJE,8,3091
2014,E02006220,RRK,1839,3341
2014,E02006220,RTG,1181,3341
2014,E02006220,RBK,10,3341
2014,E02006220,RL4,11,3341
2014,E02006220,RWE,12,3341
2014,E02006220,RRJ,43,3341
2014,E02006220,RXK,39,3341
2014,E02006220,RKB,45,3341
2014,E02006220,RLT,56,3341
2014,E02006220,RQ3,53,3341
2014,E02006221,RRK,1293,2295
2014,E02006221,RTG,739,2295
2014,E02006221,RKB,28,2295
2014,E02006221,RXK,29,2295
2014,E02006221,RRJ,33,2295
2014,E02006221,RLT,34,2295
2014,E02006221,RQ3,60,2295
2014,E02006221,RWE,9,2295
2014,E02006221,RBK,8,2295
2014,E02006222,RRK,1763,3087
2014,E02006222,RTG,1025,3087
2014,E02006222,RWE,15,3087
2014,E02006222,RRJ,29,3087
2014,E02006222,RKB,36,3087
2014,E02006222,RXK,43,3087
2014,E02006222,RLT,49,3087
2014,E02006222,RQ3,53,3087
2014,E02006222,RL4,20,3087
2014,E02006222,RJE,8,3087
2014,E02006223,RRK,1917,3214
2014,E02006223,RTG,961,3214
2014,E02006223,RWE,10,3214
2014,E02006223,RJE,12,3214
2014,E02006223,RL4,22,3214
2014,E02006223,RRJ,26,3214
2014,E02006223,RXK,39,3214
2014,E02006223,RKB,42,3214
2014,E02006223,RLT,67,3214
2014,E02006223,RQ3,77,3214
2014,E02006224,RRK,1589,2958
2014,E02006224,RTG,961,2958
2014,E02006224,RL4,28,2958
2014,E02006224,RXK,35,2958
2014,E02006224,RKB,61,2958
2014,E02006224,RLT,101,2958
2014,E02006224,RQ3,77,2958
2014,E02006224,RRJ,35,2958
2014,E02006224,RWE,9,2958
2014,E02006224,RX1,8,2958
2014,E02006225,RRK,1603,3016
2014,E02006225,RTG,937,3016
2014,E02006225,RLT,182,3016
2014,E02006225,RL4,22,3016
2014,E02006225,RXK,28,3016
2014,E02006225,RRJ,41,3016
2014,E02006225,RKB,66,3016
2014,E02006225,RQ3,69,3016
2014,E02006225,RWE,8,3016
2014,E02006226,RRK,2119,4000
2014,E02006226,RTG,1270,4000
2014,E02006226,RLT,203,4000
2014,E02006226,RJE,14,4000
2014,E02006226,RWE,16,4000
2014,E02006226,RRJ,42,4000
2014,E02006226,RXK,51,4000
2014,E02006226,RKB,88,4000
2014,E02006226,RQ3,106,4000
2014,E02006226,RL4,21,4000
2014,E02006226,RX1,8,4000
2014,E02006227,RDE,567,2383
2014,E02006227,RGR,1458,2383
2014,E02006227,RGT,137,2383
2014,E02006227,RM1,29,2383
2014,E02006227,RGM,118,2383
2014,E02006227,RPY,8,2383
2014,E02006228,RGR,1840,2348
2014,E02006228,RGT,190,2348
2014,E02006228,RGM,140,2348
2014,E02006228,RQ8,13,2348
2014,E02006228,RDE,91,2348
2014,E02006228,RM1,19,2348
2014,E02006229,RGR,1932,2475
2014,E02006229,RGT,159,2475
2014,E02006229,RGM,129,2475
2014,E02006229,RDE,146,2475
2014,E02006229,RM1,20,2475
2014,E02006229,RQ8,9,2475
2014,E02006230,RDE,3351,3828
2014,E02006230,RRV,15,3828
2014,E02006230,RQ8,24,3828
2014,E02006230,RM1,52,3828
2014,E02006230,RGR,131,3828
2014,E02006230,RGT,64,3828
2014,E02006230,RGM,99,3828
2014,E02006231,RDE,2676,2955
2014,E02006231,RGR,26,2955
2014,E02006231,RM1,37,2955
2014,E02006231,RGT,57,2955
2014,E02006231,RGM,60,2955
2014,E02006231,RQ8,21,2955
2014,E02006232,RGR,1591,2359
2014,E02006232,RGT,147,2359
2014,E02006232,RDE,407,2359
2014,E02006232,RQ8,15,2359
2014,E02006232,RGM,116,2359
2014,E02006232,RRV,17,2359
2014,E02006232,R1H,9,2359
2014,E02006232,RM1,9,2359
2014,E02006233,RGR,3780,4882
2014,E02006233,RGT,279,4882
2014,E02006233,RDE,424,4882
2014,E02006233,RM1,33,4882
2014,E02006233,RQ8,39,4882
2014,E02006233,RGM,207,4882
2014,E02006233,RDD,9,4882
2014,E02006233,RJ1,8,4882
2014,E02006233,RT3,8,4882
2014,E02006233,RRV,8,4882
2014,E02006234,RGR,2796,3713
2014,E02006234,RGT,232,3713
2014,E02006234,RDE,368,3713
